year,state,county,race_category1,mean_tcost,mean_trans,mean_tcost_quality,mean_trans_quality
2016,49,035,2,76.63,84.02,1,1
2016,49,035,3,76.61,85.2,1,1
2016,49,035,NA,NaN,NaN,1,1
2016,49,037,0,10.37,68.7,1,1
2016,49,037,1,4.89,22.89,1,1
2016,49,039,1,15.73,15.19,1,1
2016,49,041,1,15.08,13.1,1,1
2016,49,043,1,80.53,63.03,1,1
2016,49,043,2,90,87,1,1
2016,49,045,1,54.63,45.13,1,1
2016,49,045,3,65,71,1,1
2016,49,047,1,54.92,64.61,1,1
2016,49,047,2,51,83,1,1
2016,49,049,1,67.42,73.71,1,1
2016,49,049,2,71.04,76.54,1,1
2016,49,049,3,42,75,1,1
2016,49,051,1,60.43,46.16,1,1
2016,49,051,2,59,48,1,1
2016,49,053,1,34.47,37.11,1,1
2016,49,053,2,57,52,1,1
2016,49,055,1,6,0,1,1
2016,49,057,1,66.66,68.25,1,1
2016,49,057,2,75.48,75.97,1,1
2016,49,057,3,64,69,1,1
2016,50,001,1,45.79,31.43,1,1
2016,50,003,1,31.02,27.73,1,1
2016,50,005,1,18.21,21.22,1,1
2016,50,007,1,72.03,65.93,1,1
2016,50,009,1,8.49,22.55,1,1
2016,50,011,1,53.05,39.95,1,1
2016,50,013,1,47.53,34.89,1,1
2016,50,015,1,31.31,24.34,1,1
2016,50,017,1,33,28.44,1,1
2016,50,019,1,12.14,16.12,1,1
2016,50,021,1,32.02,23.01,1,1
2016,50,023,1,46.97,40.06,1,1
2016,50,025,1,30.37,23.78,1,1
2016,50,027,1,39.73,26.51,1,1
2016,51,001,1,4.61,4.5,1,1
2016,51,001,2,4.81,4.79,1,1
2016,51,001,3,3.6,0,1,1
2016,51,003,1,52.15,72.31,1,1
2016,51,003,2,74.23,90.94,1,1
2016,51,005,1,13.55,6.33,1,1
2016,51,007,1,39.2,27.15,1,1
2016,51,009,1,19.22,22.2,1,1
2016,51,009,2,18,38,1,1
2016,51,011,1,14.43,12.76,1,1
2016,51,013,1,96.28,90.09,1,1
2016,51,013,2,96.6,89.84,1,1
2016,51,013,3,97.33,91.28,1,1
2016,51,013,NA,NaN,NaN,1,1
2016,51,015,1,22.23,44.55,1,1
2016,51,017,1,10,20,1,1
2016,51,019,1,17.76,22.68,1,1
2016,51,021,1,14.99,41.51,1,1
2016,51,023,1,20.59,19.73,1,1
2016,51,025,3,4.22,4.69,1,1
2016,51,025,NA,NaN,NaN,1,1
2016,51,027,1,0.12,7.78,1,1
2016,51,029,1,44.5,57,1,1
2016,51,029,2,43.41,37.59,1,1
2016,51,031,1,21.78,31.41,1,1
2016,51,033,1,39.38,17.04,1,1
2016,51,033,2,38.25,17.8,1,1
2016,51,033,3,37,17,1,1
2016,51,035,1,3.21,2.14,1,1
2016,51,036,1,42,26,1,1
2016,51,036,2,40,29,1,1
2016,51,036,3,36,74,1,1
2016,51,037,1,1,0,1,1
2016,51,037,2,1,0,1,1
2016,51,041,1,50.53,31.7,1,1
2016,51,041,2,53.16,29.4,1,1
2016,51,041,3,64.18,41.96,1,1
2016,51,043,1,81.3,43.27,1,1
2016,51,045,1,28,24,1,1
2016,51,047,1,77.99,40.21,1,1
2016,51,047,2,85.32,41.46,1,1
2016,51,049,2,2.62,0,1,1
2016,51,051,1,1.71,8.26,1,1
2016,51,053,1,41.52,21.39,1,1
2016,51,053,2,42.89,19.73,1,1
2016,51,057,1,13,0,1,1
2016,51,057,2,13,10,1,1
2016,51,057,3,20,0,1,1
2016,51,059,1,88.41,74.61,1,1
2016,51,059,2,92.12,79.08,1,1
2016,51,059,3,93.5,79.61,1,1
2016,51,061,1,81.38,41.22,1,1
2016,51,063,1,14.5,22.06,1,1
2016,51,065,1,37.49,36.21,1,1
2016,51,065,2,37,25,1,1
2016,51,067,1,23.02,21.96,1,1
2016,51,069,1,34.63,23.74,1,1
2016,51,071,1,13.49,16.47,1,1
2016,51,073,1,41.96,30.89,1,1
2016,51,075,1,37.06,32.25,1,1
2016,51,075,2,36,19,1,1
2016,51,075,3,34,20,1,1
2016,51,077,1,0,0,1,1
2016,51,079,1,40.39,49.87,1,1
2016,51,081,3,6,13.17,3,3
2016,51,081,NA,NaN,NaN,3,3
2016,51,083,1,2,0,1,1
2016,51,083,2,2.22,9.99,1,1
2016,51,083,3,4.45,0,1,1
2016,51,085,1,48.38,27.41,1,1
2016,51,085,2,29,18,1,1
2016,51,087,1,60.85,45.31,1,1
2016,51,087,2,70.81,53.63,1,1
2016,51,087,3,67.2,49.21,1,1
2016,51,089,1,2.19,0.9,1,1
2016,51,089,2,2.18,4.48,1,1
2016,51,091,1,7,30,1,1
2016,51,093,1,40.83,34.89,1,1
2016,51,093,2,37.64,34.3,1,1
2016,51,093,3,49,36,1,1
2016,51,095,1,41.89,84.94,1,1
2016,51,095,2,50.41,55.49,1,1
2016,51,097,1,15,36,1,1
2016,51,097,2,11,44,1,1
2016,51,099,1,75.33,18.79,1,1
2016,51,099,2,75,36,1,1
2016,51,101,0,36,78,1,1
2016,51,101,1,43,44,1,1
2016,51,101,2,32.15,13.15,1,1
2016,51,103,1,23.47,4.2,1,1
2016,51,103,2,18,0,1,1
2016,51,105,1,0.18,0,1,1
2016,51,107,1,85.48,60.44,1,1
2016,51,107,2,89.43,69.48,1,1
2016,51,107,3,90.45,66.16,1,1
2016,51,109,1,25.56,15.81,1,1
2016,51,109,2,29.06,13.06,1,1
2016,51,111,2,4.43,0,1,1
2016,51,111,3,5,9,1,1
2016,51,113,1,13.92,0,1,1
2016,51,115,1,39.09,23.24,1,1
2016,51,117,1,4.25,14.14,1,1
2016,51,117,2,4.89,3.65,1,1
2016,51,117,3,5.66,3.45,1,1
2016,51,119,1,24,23,1,1
2016,51,119,2,24.31,21.74,1,1
2016,51,121,1,29.07,54.49,1,1
2016,51,121,NA,NaN,NaN,1,1
2016,51,125,1,42.62,54.68,1,1
2016,51,127,1,38.74,47.52,1,1
2016,51,127,2,33,15,1,1
2016,51,131,2,2,0,1,1
2016,51,131,3,3,0,1,1
2016,51,133,1,29.75,30.6,1,1
2016,51,133,3,28,11,1,1
2016,51,135,2,2.24,1.67,1,1
2016,51,135,NA,NaN,NaN,1,1
2016,51,137,1,52.12,35.7,1,1
2016,51,139,1,10.24,5.64,1,1
2016,51,141,1,2.31,6.69,1,1
2016,51,143,1,4.5,8.16,1,1
2016,51,143,2,5.01,9.19,1,1
2016,51,145,1,33.61,20.4,1,1
2016,51,147,1,11,0,1,1
2016,51,147,2,9.14,0,1,1
2016,51,147,3,7,0,1,1
2016,51,147,NA,NaN,NaN,1,1
2016,51,149,1,39.52,23.27,1,1
2016,51,149,3,46.6,26.97,1,1
2016,51,153,1,81.49,56.78,1,1
2016,51,153,2,86.64,59.31,1,1
2016,51,153,3,90.85,66.22,1,1
2016,51,155,1,20.16,20.41,1,1
2016,51,157,1,81,33.3,1,1
2016,51,159,1,9,0,1,1
2016,51,161,1,33.1,33.34,1,1
2016,51,163,1,23.46,18.85,1,1
2016,51,165,1,19.88,47.4,1,1
2016,51,165,2,29,56,1,1
2016,51,167,1,3.8,14.25,1,1
2016,51,169,1,6.36,15.94,1,1
2016,51,171,1,22.53,23.72,1,1
2016,51,173,1,5.41,7.67,1,1
2016,51,175,1,17,0,1,1
2016,51,175,3,20.06,13.65,1,1
2016,51,175,NA,NaN,NaN,1,1
2016,51,177,1,82.07,43.66,1,1
2016,51,177,2,85.77,44.83,1,1
2016,51,179,1,80.27,45.93,1,1
2016,51,179,2,85.1,53.26,1,1
2016,51,179,3,89,48,1,1
2016,51,179,NA,NaN,NaN,1,1
2016,51,181,2,34,71,1,1
2016,51,181,3,24,84,1,1
2016,51,183,1,46,35,3,3
2016,51,183,3,46.66,35.35,3,3
2016,51,183,NA,NaN,NaN,3,3
2016,51,185,1,4.2,10.62,1,1
2016,51,187,1,84.02,41.09,1,1
2016,51,191,1,9.12,9.73,1,1
2016,51,193,1,20.23,4.36,1,1
2016,51,193,2,19,10,1,1
2016,51,195,1,1.6,0.87,1,1
2016,51,197,1,11.86,8.44,1,1
2016,51,199,1,51.67,58.16,1,1
2016,51,199,2,38.92,81.82,1,1
2016,51,199,3,54,39,1,1
2016,51,510,1,95.7,86.42,1,1
2016,51,510,2,96.47,89.08,1,1
2016,51,510,3,97.14,89.12,1,1
2016,51,520,1,19.43,11.01,1,1
2016,51,530,1,0,0,1,1
2016,51,540,1,70.29,91.92,1,1
2016,51,540,2,78.28,92.66,1,1
2016,51,540,3,74.18,96.53,1,1
2016,51,550,1,50.43,46.91,1,1
2016,51,550,2,64.65,58.58,1,1
2016,51,550,3,64.7,56.67,1,1
2016,51,570,1,59.46,22.56,1,1
2016,51,570,2,68,28,1,1
2016,51,580,1,2.68,0,1,1
2016,51,590,1,13.8,3.16,1,1
2016,51,590,2,10.09,7,1,1
2016,51,590,3,17.44,18.26,1,1
2016,51,595,3,0,0,1,1
2016,51,600,1,91.3,73.71,1,1
2016,51,600,2,93,73.51,1,1
2016,51,610,1,94,79,1,1
2016,51,610,2,95,82,1,1
2016,51,610,3,94,79,1,1
2016,51,620,1,6,0,1,1
2016,51,620,3,9,0,1,1
2016,51,630,1,92.13,52.92,1,1
2016,51,630,2,91,56,1,1
2016,51,630,3,90,52,1,1
2016,51,640,1,1,0,1,1
2016,51,650,1,51.39,45.77,1,1
2016,51,650,2,64.34,55.03,1,1
2016,51,650,3,68.71,55.17,1,1
2016,51,660,1,42.1,79.38,1,1
2016,51,660,2,45.89,82.86,1,1
2016,51,670,1,59.56,44.72,1,1
2016,51,670,2,66.66,32.01,1,1
2016,51,670,3,65,44,1,1
2016,51,678,1,5,0,1,1
2016,51,680,1,36.78,47.38,1,1
2016,51,680,2,35.85,52.57,1,1
2016,51,680,3,39.07,68.83,1,1
2016,51,683,1,87,51,1,1
2016,51,683,2,91.99,62.47,1,1
2016,51,683,3,92.99,78.98,1,1
2016,51,685,2,89.98,65.01,1,1
2016,51,690,1,6.5,3.22,1,1
2016,51,690,2,4,0,1,1
2016,51,690,3,3,0,1,1
2016,51,700,0,68.86,52.38,1,1
2016,51,700,1,57.14,49.41,1,1
2016,51,700,2,72.84,61.69,1,1
2016,51,700,3,70.08,62.58,1,1
2016,51,710,1,72.28,65.79,1,1
2016,51,710,2,71.88,63.37,1,1
2016,51,710,3,77.61,71.56,1,1
2016,51,720,1,5,0,1,1
2016,51,730,3,66.9,35.09,1,1
2016,51,735,1,40.98,28.27,1,1
2016,51,740,1,63.15,52.91,1,1
2016,51,740,2,71.1,63.04,1,1
2016,51,740,3,72.25,65.97,1,1
2016,51,740,NA,NaN,NaN,1,1
2016,51,750,1,28.3,39.93,1,1
2016,51,760,1,84.05,74.05,1,1
2016,51,760,2,80.51,66.44,1,1
2016,51,760,3,75.19,64.16,1,1
2016,51,770,1,51.13,52.28,1,1
2016,51,770,2,48,33,1,1
2016,51,770,3,53.39,52.14,1,1
2016,51,775,1,45.28,43.38,1,1
2016,51,775,2,40,40,1,1
2016,51,790,1,35.7,40.49,1,1
2016,51,800,1,33.35,26.82,1,1
2016,51,800,2,46.8,29.44,1,1
2016,51,800,3,52.06,35.67,1,1
2016,51,810,1,62.34,57.83,1,1
2016,51,810,2,70.75,65.06,1,1
2016,51,810,3,74.67,71.82,1,1
2016,51,810,NA,NaN,NaN,1,1
2016,51,820,1,39.51,48.66,1,1
2016,51,820,2,35,25,1,1
2016,51,830,1,59.93,85.17,1,1
2016,51,830,2,66,95,1,1
2016,51,840,1,54.39,31.5,1,1
2016,51,840,2,59.96,35.92,1,1
2016,53,001,1,12.19,19.08,1,1
2016,53,001,3,22.45,45.51,1,1
2016,53,003,1,32.52,43.75,1,1
2016,53,005,1,56.99,67.83,1,1
2016,53,005,2,60.49,73.65,1,1
2016,53,005,NA,NaN,NaN,1,1
2016,53,007,1,35.13,62.5,1,1
2016,53,007,2,28.74,77.97,1,1
2016,53,009,0,24,13,1,1
2016,53,009,1,22.12,5.72,1,1
2016,53,009,2,20.51,12.5,1,1
2016,53,011,1,66.53,58.98,1,1
2016,53,011,2,64.03,60.58,1,1
2016,53,013,1,15,36,1,1
2016,53,015,1,32.16,60.5,1,1
2016,53,017,1,38.05,76.64,1,1
2016,53,017,2,27,70,1,1
2016,53,019,0,9,45,1,1
2016,53,019,1,7,7.33,1,1
2016,53,021,1,51.72,55.49,1,1
2016,53,021,2,54.96,50.29,1,1
2016,53,021,3,56.3,71.63,1,1
2016,53,023,1,19,43,1,1
2016,53,025,1,26.68,53.76,1,1
2016,53,025,2,19.44,90.37,1,1
2016,53,025,3,26.89,77.47,1,1
2016,53,027,0,12,41,1,1
2016,53,027,1,12.8,11.37,1,1
2016,53,029,1,45.18,43.16,1,1
2016,53,029,2,57.67,63.49,1,1
2016,53,031,1,27.86,9.98,1,1
2016,53,033,1,83.9,68.63,1,1
2016,53,033,2,87.89,74.13,1,1
2016,53,033,3,88,75.11,1,1
2016,53,035,1,63.33,21.12,1,1
2016,53,035,2,68.7,22,1,1
2016,53,037,1,25.35,13.22,1,1
2016,53,039,1,19.71,28.96,1,1
2016,53,041,1,13.48,16.78,1,1
2016,53,043,1,16.39,31.94,1,1
2016,53,045,0,23,45,1,1
2016,53,045,1,26.55,26.36,1,1
2016,53,045,2,22,11,1,1
2016,53,047,0,8,45.77,1,1
2016,53,047,1,8.25,0.81,1,1
2016,53,047,2,8.55,26.25,1,1
2016,53,049,1,6.38,21.21,1,1
2016,53,051,1,20.86,45.38,1,1
2016,53,053,1,75.91,49.93,1,1
2016,53,053,2,84.01,59.15,1,1
2016,53,053,3,85.13,66.89,1,1
2016,53,053,NA,NaN,NaN,1,1
2016,53,055,1,39.56,23.2,1,1
2016,53,057,1,42.25,47.7,1,1
2016,53,057,2,44.53,60.13,1,1
2016,53,059,1,50.98,42.27,1,1
2016,53,061,1,76.27,52.81,1,1
2016,53,061,2,85.41,65.45,1,1
2016,53,063,0,39,67,1,1
2016,53,063,1,46.49,59,1,1
2016,53,065,0,21,49,1,1
2016,53,065,1,23.83,33.16,1,1
2016,53,067,1,59.85,57.94,1,1
2016,53,067,2,58.39,57.14,1,1
2016,53,069,1,16,57,1,1
2016,53,071,1,33.3,57.69,1,1
2016,53,071,2,35,51,1,1
2016,53,071,NA,NaN,NaN,1,1
2016,53,073,0,30,64,1,1
2016,53,073,1,44.81,59.26,1,1
2016,53,073,2,52.01,69.83,1,1
2016,53,075,1,13.87,50.7,1,1
2016,53,077,0,9,45.88,1,1
2016,53,077,1,24.09,54.17,1,1
2016,53,077,2,28.61,56.6,1,1
2016,53,077,3,22.26,35.69,1,1
2016,54,001,1,2.75,7.85,1,1
2016,54,003,1,43.74,16.56,1,1
2016,54,005,1,13.57,41.66,1,1
2016,54,007,1,3,2.41,1,1
2016,54,009,1,12.73,2.1,1,1
2016,54,011,1,28.61,34.36,1,1
2016,54,011,2,38.29,50.1,1,1
2016,54,013,1,4.47,18.23,1,1
2016,54,015,1,12.42,37.52,1,1
2016,54,017,1,7,22.05,1,1
2016,54,019,1,5.87,6.38,1,1
2016,54,021,1,3.79,12.13,1,1
2016,54,023,1,3.81,18.36,1,1
2016,54,025,1,5.94,4.09,1,1
2016,54,027,1,34.58,31.27,1,1
2016,54,029,1,13.26,7.43,1,1
2016,54,031,1,4.87,10.87,1,1
2016,54,033,1,16.13,29.48,1,1
2016,54,035,1,6.64,11.65,1,1
2016,54,037,1,85.19,41.06,1,1
2016,54,039,1,25.17,41.24,1,1
2016,54,039,2,40.51,52,1,1
2016,54,041,1,4.04,11.04,1,1
2016,54,043,1,9.45,22.87,1,1
2016,54,045,1,3.41,6.11,1,1
2016,54,047,1,0,2.09,1,1
2016,54,049,1,20.57,43.75,1,1
2016,54,049,2,17,22,1,1
2016,54,051,1,15.02,13.83,1,1
2016,54,053,1,4.86,12.45,1,1
2016,54,055,1,6.41,16.45,1,1
2016,54,055,2,7,0,1,1
2016,54,057,1,6.53,0.9,1,1
2016,54,059,1,1,18.46,1,1
2016,54,061,1,35.3,80.48,1,1
2016,54,063,1,1.82,3.6,1,1
2016,54,065,1,10.12,2.78,1,1
2016,54,067,1,6,13.11,1,1
2016,54,069,1,27.51,28.34,1,1
2016,54,069,2,34,28,1,1
2016,54,071,1,2.21,17.46,1,1
2016,54,073,1,11.59,26.18,1,1
2016,54,075,1,1.81,15.84,1,1
2016,54,077,1,12.48,39.79,1,1
2016,54,079,1,11.87,15.16,1,1
2016,54,081,1,9.33,13.31,1,1
2016,54,083,1,7.77,12.63,1,1
2016,54,085,1,5.39,17.99,1,1
2016,54,087,1,1.35,4.75,1,1
2016,54,089,1,2.45,7.22,1,1
2016,54,091,1,10.25,16.6,1,1
2016,54,093,1,7.88,26.41,1,1
2016,54,095,1,3.77,5.69,1,1
2016,54,097,1,10.22,24.95,1,1
2016,54,099,1,13.74,26.49,1,1
2016,54,101,1,0,0,1,1
2016,54,103,1,6.04,4.68,1,1
2016,54,105,1,9,27.16,1,1
2016,54,107,1,23.98,23.4,1,1
2016,54,109,1,1.87,6.49,1,1
2016,55,001,1,10.76,23.74,1,1
2016,55,003,0,5,20,1,1
2016,55,003,1,8.23,11.72,1,1
2016,55,005,1,17.93,10.71,1,1
2016,55,007,1,14.95,17.41,1,1
2016,55,007,2,16,37,1,1
2016,55,009,1,51.74,53.78,1,1
2016,55,009,2,60.69,59.27,1,1
2016,55,009,NA,NaN,NaN,1,1
2016,55,011,1,24.27,28.36,1,1
2016,55,013,1,7.82,5.45,1,1
2016,55,015,1,50.5,42.45,1,1
2016,55,017,1,27.49,22.91,1,1
2016,55,019,1,11.61,21.07,1,1
2016,55,021,1,50.37,22.44,1,1
2016,55,023,1,14.31,8.57,1,1
2016,55,025,1,73.86,56.03,1,1
2016,55,025,2,78.39,58.02,1,1
2016,55,025,3,82.09,61.16,1,1
2016,55,027,1,35.03,25.8,1,1
2016,55,029,1,31.15,30.43,1,1
2016,55,031,1,34.69,37.84,1,1
2016,55,033,1,27.45,26.54,1,1
2016,55,035,1,43.2,48.78,1,1
2016,55,037,1,8.18,25.31,1,1
2016,55,039,1,47.32,47.2,1,1
2016,55,041,1,6.17,10.95,1,1
2016,55,043,1,19.99,9.96,1,1
2016,55,045,1,54.34,23.88,1,1
2016,55,047,1,15.75,5.01,1,1
2016,55,049,1,47.86,15.99,1,1
2016,55,051,1,8.05,10.35,1,1
2016,55,053,1,19.26,17.15,1,1
2016,55,055,1,42.73,26.82,1,1
2016,55,057,1,16.35,19.66,1,1
2016,55,059,1,61.23,55.32,1,1
2016,55,059,2,72.54,74.87,1,1
2016,55,059,3,71.45,71.76,1,1
2016,55,061,1,28.67,28.78,1,1
2016,55,063,1,46.01,53.13,1,1
2016,55,065,1,22.75,13.42,1,1
2016,55,067,1,13.45,3.18,1,1
2016,55,069,1,28.76,15.27,1,1
2016,55,071,1,28.02,48.61,1,1
2016,55,073,1,42.42,30.25,1,1
2016,55,075,1,13.33,16.97,1,1
2016,55,077,1,15.43,15.12,1,1
2016,55,078,0,11.8,26,1,1
2016,55,079,1,68.02,71.24,1,1
2016,55,079,2,72.07,75.7,1,1
2016,55,079,3,74.22,82.01,1,1
2016,55,081,1,31.28,28.15,1,1
2016,55,083,1,27.74,25.01,1,1
2016,55,085,1,21.89,7.78,1,1
2016,55,087,1,63.63,46.59,1,1
2016,55,087,2,38,44,1,1
2016,55,089,1,42.45,35.1,1,1
2016,55,091,1,20.2,14.39,1,1
2016,55,093,1,65.25,35,1,1
2016,55,095,1,24.84,12.18,1,1
2016,55,097,1,36.03,32.33,1,1
2016,55,099,1,9.75,15.71,1,1
2016,55,101,1,43.62,33.54,1,1
2016,55,101,2,59.57,51.21,1,1
2016,55,101,3,61.38,62.11,1,1
2016,55,103,1,13.89,7.19,1,1
2016,55,105,1,35.29,28.17,1,1
2016,55,105,2,42.98,38.81,1,1
2016,55,107,1,6.68,3.69,1,1
2016,55,109,1,64.6,33.42,1,1
2016,55,111,1,33.95,17.42,1,1
2016,55,113,0,6,48,1,1
2016,55,113,1,7.85,5,1,1
2016,55,115,1,19.02,6.85,1,1
2016,55,115,2,14,27,1,1
2016,55,117,1,47.2,74.9,1,1
2016,55,119,1,16.72,23.98,1,1
2016,55,121,1,25.13,23.44,1,1
2016,55,123,1,17.45,22.9,1,1
2016,55,125,0,6,38,1,1
2016,55,125,1,7.23,0,1,1
2016,55,127,1,41.39,28.57,1,1
2016,55,129,1,9.11,1.34,1,1
2016,55,131,1,41.16,33.53,1,1
2016,55,133,1,48.28,46.33,1,1
2016,55,133,2,62.1,58.94,1,1
2016,55,135,1,28.07,14.69,1,1
2016,55,137,1,12.17,10.11,1,1
2016,55,139,1,47.75,44.24,1,1
2016,55,141,1,27.18,21.28,1,1
2016,56,001,1,29.31,47.51,1,1
2016,56,003,1,20.68,23.34,1,1
2016,56,005,1,82.17,56.84,1,1
2016,56,007,1,35.65,31.5,1,1
2016,56,007,2,41,22,1,1
2016,56,009,1,57.72,47.06,1,1
2016,56,011,1,42.85,37.54,1,1
2016,56,013,0,24,44.99,1,1
2016,56,013,1,33.83,18.47,1,1
2016,56,015,1,12.31,12.12,1,1
2016,56,017,1,22.65,23.35,1,1
2016,56,019,1,33.6,18.6,1,1
2016,56,021,1,64.88,52.94,1,1
2016,56,021,2,62.29,64.72,1,1
2016,56,023,1,45.62,37.21,1,1
2016,56,025,1,56.43,49.52,1,1
2016,56,027,1,6,0,1,1
2016,56,029,1,51.08,34.03,1,1
2016,56,031,1,6.49,0,1,1
2016,56,033,1,39.54,26.97,1,1
2016,56,035,1,64.46,45.33,1,1
2016,56,037,1,60.44,73.54,1,1
2016,56,037,2,66.25,73.19,1,1
2016,56,039,1,66.56,52.99,1,1
2016,56,039,2,72,53,1,1
2016,56,041,1,32.31,45.59,1,1
2016,56,043,1,17.61,21.84,1,1
2016,56,045,1,35.05,22.45,1,1
