"state","puma2k","placefp14","stab","placefp","placenm","placenm14","PUMA2kName","pop10","afact","AFACT2"
"18","01800","25324","IN"," "," ","Frankfort city, IN","1801800",16422,0.0797,1 
"18","01800","39942","IN"," "," ","Kirklin town, IN","1801800",788,0.0038,1 
"18","01800","40788","IN"," "," ","Lafayette city, IN","1801800",69098,0.3354,1 
"18","01800","48816","IN"," "," ","Michigantown town, IN","1801800",467,0.0023,0.0074 
"18","01800","50778","IN"," "," ","Montmorenci CDP, IN","1801800",243,0.0012,0.0588 
"18","01800","51840","IN"," "," ","Mulberry town, IN","1801800",1254,0.0061,0.0469 
"18","01800","57258","IN"," "," ","Otterbein town, IN","1801800",367,0.0018,0.2908 
"18","01800","62388","IN"," "," ","Purdue University CDP, IN","1801800",12183,0.0591,1 
"18","01800","66150","IN"," "," ","Rossville town, IN","1801800",1653,0.008,0.382 
"18","01800","68868","IN"," "," ","Shadeland town, IN","1801800",1610,0.0078,1 
"18","01800","73340","IN"," "," ","Stockwell CDP, IN","1801800",545,0.0026,1 
"18","01800","82862","IN"," "," ","West Lafayette city, IN","1801800",29596,0.1437,1 
"18","01800","83222","IN"," "," ","West Point CDP, IN","1801800",594,0.0029,1 
"18","01800","99999","IN"," "," "," ","1801800",66305,0.3219,0.0008 
"18","01901","00640","IN"," "," ","Advance town, IN","1801901",477,0.0029,0.0846 
"18","01901","01954","IN"," "," ","Arcadia town, IN","1801901",1666,0.0101,0.8544 
"18","01901","02602","IN"," "," ","Atlanta town, IN","1801901",725,0.0044,1 
"18","01901","10342","IN"," "," ","Carmel city, IN","1801901",600,0.0036,0.0075 
"18","01901","12628","IN"," "," ","Cicero town, IN","1801901",4812,0.029,1 
"18","01901","37692","IN"," "," ","Jamestown town, IN","1801901",933,0.0056,0.0097 
"18","01901","42624","IN"," "," ","Lebanon city, IN","1801901",15794,0.0953,1 
"18","01901","54180","IN"," "," ","Noblesville city, IN","1801901",50506,0.3048,0.9719 
"18","01901","69354","IN"," "," ","Sheridan town, IN","1801901",2665,0.0161,1 
"18","01901","75626","IN"," "," ","Thorntown town, IN","1801901",1520,0.0092,0.6349 
"18","01901","77066","IN"," "," ","Ulen town, IN","1801901",157,0.0009,1 
"18","01901","82700","IN"," "," ","Westfield city, IN","1801901",30142,0.1819,1 
"18","01901","84014","IN"," "," ","Whitestown town, IN","1801901",3150,0.019,1 
"18","01901","86372","IN"," "," ","Zionsville town, IN","1801901",23518,0.1419,1 
"18","01901","99999","IN"," "," "," ","1801901",29021,0.1752,0.0004 
"18","01902","10342","IN"," "," ","Carmel city, IN","1801902",78591,0.4748,0.9888 
"18","01902","23278","IN"," "," ","Fishers town, IN","1801902",76932,0.4648,0.9995 
"18","01902","54180","IN"," "," ","Noblesville city, IN","1801902",1461,0.0088,0.0281 
"18","01902","99999","IN"," "," "," ","1801902",8539,0.0516,0.0001 
"18","02001","00910","IN"," "," ","Alexandria city, IN","1802001",5145,0.0415,0.5645 
"18","02001","01468","IN"," "," ","Anderson city, IN","1802001",56161,0.4525,0.9997 
"18","02001","12376","IN"," "," ","Chesterfield town, IN","1802001",2547,0.0205,0.6048 
"18","02001","15364","IN"," "," ","Country Club Heights town, IN","1802001",79,0.0006,0.0027 
"18","02001","20332","IN"," "," ","Edgewood town, IN","1802001",1913,0.0154,0.8699 
"18","02001","21070","IN"," "," ","Elwood city, IN","1802001",8603,0.0693,0.3129 
"18","02001","25702","IN"," "," ","Frankton town, IN","1802001",1862,0.015,1 
"18","02001","42228","IN"," "," ","Lapel town, IN","1802001",2068,0.0167,1 
"18","02001","47178","IN"," "," ","Markleville town, IN","1802001",528,0.0043,1 
"18","02001","56952","IN"," "," ","Orestes town, IN","1802001",414,0.0033,1 
"18","02001","58662","IN"," "," ","Pendleton town, IN","1802001",4065,0.0328,0.9285 
"18","02001","64728","IN"," "," ","River Forest town, IN","1802001",22,0.0002,1 
"18","02001","74132","IN"," "," ","Summitville town, IN","1802001",967,0.0078,0.4378 
"18","02001","85400","IN"," "," ","Woodlawn Heights town, IN","1802001",79,0.0006,0.0085 
"18","02001","99999","IN"," "," "," ","1802001",39646,0.3195,0.0005 
"18","02002","01468","IN"," "," ","Anderson city, IN","1802002",15,0.0001,0.0003 
"18","02002","16336","IN"," "," ","Cumberland town, IN","1802002",2686,0.022,0.467 
"18","02002","20404","IN"," "," ","Edinburgh town, IN","1802002",96,0.0008,0.0214 
"18","02002","22396","IN"," "," ","Fairland town, IN","1802002",315,0.0026,1 
"18","02002","24286","IN"," "," ","Fortville town, IN","1802002",3937,0.0323,1 
"18","02002","29520","IN"," "," ","Greenfield city, IN","1802002",20604,0.1689,0.9594 
"18","02002","36342","IN"," "," ","Ingalls town, IN","1802002",2394,0.0196,1 
"18","02002","45648","IN"," "," ","McCordsville town, IN","1802002",4797,0.0393,1 
"18","02002","51192","IN"," "," ","Morristown town, IN","1802002",1218,0.01,0.0741 
"18","02002","53352","IN"," "," ","New Palestine town, IN","1802002",2055,0.0168,1 
"18","02002","58662","IN"," "," ","Pendleton town, IN","1802002",313,0.0026,0.0715 
"18","02002","67212","IN"," "," ","St. Paul town, IN","1802002",416,0.0034,0.4035 
"18","02002","69318","IN"," "," ","Shelbyville city, IN","1802002",19191,0.1573,1 
"18","02002","69516","IN"," "," ","Shirley town, IN","1802002",633,0.0052,0.7627 
"18","02002","72296","IN"," "," ","Spring Lake town, IN","1802002",218,0.0018,0.0428 
"18","02002","79568","IN"," "," ","Waldron CDP, IN","1802002",804,0.0066,1 
"18","02002","84302","IN"," "," ","Wilkinson town, IN","1802002",449,0.0037,1 
"18","02002","99999","IN"," "," "," ","1802002",61834,0.5069,0.0008 
"18","02100","00802","IN"," "," ","Albany town, IN","1802100",1961,0.0167,0.1776 
"18","02100","12376","IN"," "," ","Chesterfield town, IN","1802100",1,0,0.0002 
"18","02100","16642","IN"," "," ","Daleville town, IN","1802100",1647,0.014,1 
"18","02100","20080","IN"," "," ","Eaton town, IN","1802100",1805,0.0153,0.0992 
"18","02100","27072","IN"," "," ","Gaston town, IN","1802100",871,0.0074,1 
"18","02100","51876","IN"," "," ","Muncie city, IN","1802100",70209,0.5967,1 
"18","02100","68706","IN"," "," ","Selma town, IN","1802100",866,0.0074,1 
"18","02100","86084","IN"," "," ","Yorktown town, IN","1802100",11301,0.096,1 
"18","02100","99999","IN"," "," "," ","1802100",29010,0.2465,0.0004 
"18","02200","00802","IN"," "," ","Albany town, IN","1802200",204,0.0014,0.0185 
"18","02200","05896","IN"," "," ","Blountsville town, IN","1802200",134,0.0009,0.5154 
"18","02200","06652","IN"," "," ","Boston town, IN","1802200",138,0.001,0.0026 
"18","02200","09712","IN"," "," ","Cadiz town, IN","1802200",150,0.001,0.1482 
"18","02200","09874","IN"," "," ","Cambridge City town, IN","1802200",1870,0.0129,1 
"18","02200","11836","IN"," "," ","Centerville town, IN","1802200",2543,0.0176,0.3635 
"18","02200","18766","IN"," "," ","Dublin town, IN","1802200",790,0.0055,0.7783 
"18","02200","19162","IN"," "," ","Dunreith town, IN","1802200",177,0.0012,0.8194 
"18","02200","19756","IN"," "," ","East Germantown town, IN","1802200",410,0.0028,1 
"18","02200","20152","IN"," "," ","Economy town, IN","1802200",187,0.0013,0.0381 
"18","02200","22792","IN"," "," ","Farmland town, IN","1802200",1333,0.0092,1 
"18","02200","25090","IN"," "," ","Fountain City town, IN","1802200",796,0.0055,1 
"18","02200","29682","IN"," "," ","Greensboro town, IN","1802200",143,0.001,1 
"18","02200","29754","IN"," "," ","Greens Fork town, IN","1802200",423,0.0029,1 
"18","02200","30402","IN"," "," ","Hagerstown town, IN","1802200",1787,0.0124,1 
"18","02200","39438","IN"," "," ","Kennard town, IN","1802200",471,0.0033,1 
"18","02200","40266","IN"," "," ","Knightstown town, IN","1802200",2182,0.0151,1 
"18","02200","43074","IN"," "," ","Lewisville town, IN","1802200",366,0.0025,1 
"18","02200","45000","IN"," "," ","Losantville town, IN","1802200",237,0.0016,0.0003 
"18","02200","45468","IN"," "," ","Lynn town, IN","1802200",1097,0.0076,1 
"18","02200","49014","IN"," "," ","Middletown town, IN","1802200",2319,0.016,1 
"18","02200","49860","IN"," "," ","Milton town, IN","1802200",490,0.0034,0.1526 
"18","02200","50058","IN"," "," ","Modoc town, IN","1802200",196,0.0014,0.1252 
"18","02200","50940","IN"," "," ","Mooreland town, IN","1802200",375,0.0026,1 
"18","02200","51318","IN"," "," ","Mount Auburn town, IN","1802200",117,0.0008,1 
"18","02200","51714","IN"," "," ","Mount Summit town, IN","1802200",352,0.0024,1 
"18","02200","52740","IN"," "," ","New Castle city, IN","1802200",18114,0.1253,0.9796 
"18","02200","57978","IN"," "," ","Parker City town, IN","1802200",1419,0.0098,1 
"18","02200","64260","IN"," "," ","Richmond city, IN","1802200",36812,0.2547,0.9442 
"18","02200","64422","IN"," "," ","Ridgeville town, IN","1802200",803,0.0056,1 
"18","02200","68058","IN"," "," ","Saratoga town, IN","1802200",254,0.0018,1 
"18","02200","69516","IN"," "," ","Shirley town, IN","1802200",197,0.0014,0.2373 
"18","02200","72008","IN"," "," ","Spiceland town, IN","1802200",890,0.0062,1 
"18","02200","72206","IN"," "," ","Spring Grove town, IN","1802200",344,0.0024,1 
"18","02200","72332","IN"," "," ","Springport town, IN","1802200",149,0.001,1 
"18","02200","73664","IN"," "," ","Straughn town, IN","1802200",222,0.0015,0.0761 
"18","02200","74060","IN"," "," ","Sulphur Springs town, IN","1802200",434,0.003,0.0026 
"18","02200","77768","IN"," "," ","Union City city, IN","1802200",3584,0.0248,1 
"18","02200","84086","IN"," "," ","Whitewater town, IN","1802200",83,0.0006,1 
"18","02200","84752","IN"," "," ","Winchester city, IN","1802200",4945,0.0342,1 
"18","02200","99999","IN"," "," "," ","1802200",57013,0.3944,0.0007 
"18","02301","36003","IN"," "," ","Indianapolis city (balance), IN","1802301",72446,0.6116,0.0883 
"18","02301","42426","IN"," "," ","Lawrence city, IN","1802301",46001,0.3884,1 
"18","02302","16156","IN"," "," ","Crows Nest town, IN","1802302",73,0.0007,0.5703 
"18","02302","36003","IN"," "," ","Indianapolis city (balance), IN","1802302",97663,0.9695,0.119 
"18","02302","48456","IN"," "," ","Meridian Hills town, IN","1802302",1616,0.016,1 
"18","02302","54612","IN"," "," ","North Crows Nest town, IN","1802302",45,0.0004,1 
"18","02302","65556","IN"," "," ","Rocky Ripple town, IN","1802302",606,0.006,1 
"18","02302","72232","IN"," "," ","Spring Hill town, IN","1802302",98,0.001,0.1984 
"18","02302","84374","IN"," "," ","Williams Creek town, IN","1802302",407,0.004,1 
"18","02302","85742","IN"," "," ","Wynnedale town, IN","1802302",231,0.0023,1 
"18","02303","13492","IN"," "," ","Clermont town, IN","1802303",307,0.0028,0.0042 
"18","02303","36003","IN"," "," ","Indianapolis city (balance), IN","1802303",108898,0.9972,0.1327 
"18","02304","13492","IN"," "," ","Clermont town, IN","1802304",1049,0.0077,0.0144 
"18","02304","36003","IN"," "," ","Indianapolis city (balance), IN","1802304",123967,0.906,0.1511 
"18","02304","71828","IN"," "," ","Speedway town, IN","1802304",11812,0.0863,1 
"18","02305","04204","IN"," "," ","Beech Grove city, IN","1802305",3378,0.0237,0.016 
"18","02305","36003","IN"," "," ","Indianapolis city (balance), IN","1802305",139409,0.9763,0.1699 
"18","02306","04204","IN"," "," ","Beech Grove city, IN","1802306",1655,0.0107,0.0078 
"18","02306","16336","IN"," "," ","Cumberland town, IN","1802306",2597,0.0169,0.4515 
"18","02306","36003","IN"," "," ","Indianapolis city (balance), IN","1802306",148295,0.9628,0.1807 
"18","02306","80234","IN"," "," ","Warren Park town, IN","1802306",1480,0.0096,1 
"18","02307","04204","IN"," "," ","Beech Grove city, IN","1802307",9159,0.0648,0.0434 
"18","02307","34420","IN"," "," ","Homecroft town, IN","1802307",722,0.0051,1 
"18","02307","36003","IN"," "," ","Indianapolis city (balance), IN","1802307",129767,0.918,0.1582 
"18","02307","71486","IN"," "," ","Southport city, IN","1802307",1712,0.0121,0.4271 
"18","02400","03394","IN"," "," ","Bargersville town, IN","1802400",5842,0.0418,0.5069 
"18","02400","20404","IN"," "," ","Edinburgh town, IN","1802400",4008,0.0287,0.8948 
"18","02400","25450","IN"," "," ","Franklin city, IN","1802400",23729,0.1699,0.8103 
"18","02400","29898","IN"," "," ","Greenwood city, IN","1802400",51079,0.3658,1 
"18","02400","53874","IN"," "," ","New Whiteland town, IN","1802400",5486,0.0393,1 
"18","02400","62028","IN"," "," ","Princes Lakes town, IN","1802400",1312,0.0094,1 
"18","02400","76310","IN"," "," ","Trafalgar town, IN","1802400",1101,0.0079,1 
"18","02400","83816","IN"," "," ","Whiteland town, IN","1802400",4184,0.03,1 
"18","02400","99999","IN"," "," "," ","1802400",42913,0.3073,0.0005 
"18","02500","01450","IN"," "," ","Amo town, IN","1802500",401,0.0019,0.0607 
"18","02500","02908","IN"," "," ","Avon town, IN","1802500",14006,0.0653,0.3421 
"18","02500","04978","IN"," "," ","Bethany town, IN","1802500",81,0.0004,0.25 
"18","02500","08038","IN"," "," ","Brooklyn town, IN","1802500",1598,0.0075,0.6106 
"18","02500","08416","IN"," "," ","Brownsburg town, IN","1802500",21732,0.1014,0.6867 
"18","02500","13366","IN"," "," ","Clayton town, IN","1802500",972,0.0045,0.1405 
"18","02500","14050","IN"," "," ","Coatesville town, IN","1802500",523,0.0024,0.0343 
"18","02500","16804","IN"," "," ","Danville town, IN","1802500",9001,0.042,1 
"18","02500","37692","IN"," "," ","Jamestown town, IN","1802500",25,0.0001,0.0003 
"18","02500","44442","IN"," "," ","Lizton town, IN","1802500",488,0.0023,1 
"18","02500","47448","IN"," "," ","Martinsville city, IN","1802500",11828,0.0552,1 
"18","02500","50580","IN"," "," ","Monrovia town, IN","1802500",1063,0.005,0.0429 
"18","02500","50976","IN"," "," ","Mooresville town, IN","1802500",9326,0.0435,1 
"18","02500","51102","IN"," "," ","Morgantown town, IN","1802500",986,0.0046,1 
"18","02500","55080","IN"," "," ","North Salem town, IN","1802500",518,0.0024,0.0174 
"18","02500","57632","IN"," "," ","Painted Hills CDP, IN","1802500",677,0.0032,1 
"18","02500","57870","IN"," "," ","Paragon town, IN","1802500",630,0.0029,0.8824 
"18","02500","60192","IN"," "," ","Pittsboro town, IN","1802500",2928,0.0137,1 
"18","02500","60246","IN"," "," ","Plainfield town, IN","1802500",27631,0.1289,1 
"18","02500","73178","IN"," "," ","Stilesville town, IN","1802500",316,0.0015,0.0539 
"18","02500","99999","IN"," "," "," ","1802500",109612,0.5114,0.0014 
"18","02600","03142","IN"," "," ","Bainbridge town, IN","1802600",746,0.0068,0.5911 
"18","02600","05716","IN"," "," ","Bloomfield town, IN","1802600",2405,0.0219,1 
"18","02600","05788","IN"," "," ","Bloomingdale town, IN","1802600",335,0.003,0.1485 
"18","02600","13852","IN"," "," ","Cloverdale town, IN","1802600",2172,0.0197,0.9118 
"18","02600","23188","IN"," "," ","Fillmore town, IN","1802600",533,0.0048,1 
"18","02600","28440","IN"," "," ","Gosport town, IN","1802600",826,0.0075,0.5162 
"18","02600","29358","IN"," "," ","Greencastle city, IN","1802600",10326,0.0938,1 
"18","02600","33187","IN"," "," ","Heritage Lake CDP, IN","1802600",2880,0.0262,1 
"18","02600","37764","IN"," "," ","Jasonville city, IN","1802600",2222,0.0202,1 
"18","02600","44190","IN"," "," ","Linton city, IN","1802600",5413,0.0492,1 
"18","02600","45504","IN"," "," ","Lyons town, IN","1802600",742,0.0067,1 
"18","02600","47322","IN"," "," ","Marshall town, IN","1802600",324,0.0029,1 
"18","02600","48132","IN"," "," ","Mecca town, IN","1802600",335,0.003,1 
"18","02600","50652","IN"," "," ","Montezuma town, IN","1802600",1022,0.0093,1 
"18","02600","52524","IN"," "," ","Newberry town, IN","1802600",193,0.0018,1 
"18","02600","57510","IN"," "," ","Owensburg CDP, IN","1802600",406,0.0037,0.6722 
"18","02600","64980","IN"," "," ","Roachdale town, IN","1802600",926,0.0084,0.7498 
"18","02600","65520","IN"," "," ","Rockville town, IN","1802600",2607,0.0237,1 
"18","02600","65934","IN"," "," ","Rosedale town, IN","1802600",725,0.0066,1 
"18","02600","66510","IN"," "," ","Russellville town, IN","1802600",358,0.0033,0.189 
"18","02600","68382","IN"," "," ","Scotland CDP, IN","1802600",134,0.0012,1 
"18","02600","71972","IN"," "," ","Spencer town, IN","1802600",2252,0.0205,1 
"18","02600","74582","IN"," "," ","Switz City town, IN","1802600",293,0.0027,1 
"18","02600","78380","IN"," "," ","Van Bibber Lake CDP, IN","1802600",485,0.0044,0.2307 
"18","02600","85598","IN"," "," ","Worthington town, IN","1802600",1463,0.0133,1 
"18","02600","99999","IN"," "," "," ","1802600",69919,0.6354,0.0009 
"18","02700","05662","IN"," "," ","Blanford CDP, IN","1802700",342,0.0023,0.2997 
"18","02700","07174","IN"," "," ","Brazil city, IN","1802700",7986,0.0529,0.9941 
"18","02700","10198","IN"," "," ","Carbon town, IN","1802700",397,0.0026,0.5545 
"18","02700","10954","IN"," "," ","Cayuga town, IN","1802700",1162,0.0077,0.6682 
"18","02700","11746","IN"," "," ","Center Point town, IN","1802700",242,0.0016,0.3184 
"18","02700","13276","IN"," "," ","Clay City town, IN","1802700",861,0.0057,0.173 
"18","02700","13780","IN"," "," ","Clinton city, IN","1802700",4893,0.0324,0.779 
"18","02700","14032","IN"," "," ","Coalmont CDP, IN","1802700",402,0.0027,1 
"18","02700","16732","IN"," "," ","Dana town, IN","1802700",608,0.004,1 
"18","02700","18658","IN"," "," ","Dresser CDP, IN","1802700",104,0.0007,0.0769 
"18","02700","22576","IN"," "," ","Fairview Park town, IN","1802700",1386,0.0092,0.4521 
"18","02700","23854","IN"," "," ","Fontanet CDP, IN","1802700",423,0.0028,1 
"18","02700","31486","IN"," "," ","Harmony town, IN","1802700",656,0.0043,1 
"18","02700","40302","IN"," "," ","Knightsville town, IN","1802700",872,0.0058,1 
"18","02700","52956","IN"," "," ","New Goshen CDP, IN","1802700",390,0.0026,1 
"18","02700","53496","IN"," "," ","Newport town, IN","1802700",515,0.0034,0.1908 
"18","02700","55098","IN"," "," ","North Terre Haute CDP, IN","1802700",4331,0.0287,1 
"18","02700","59238","IN"," "," ","Perrysville town, IN","1802700",456,0.003,1 
"18","02700","64512","IN"," "," ","Riley town, IN","1802700",221,0.0015,0.0355 
"18","02700","66762","IN"," "," ","St. Bernice CDP, IN","1802700",646,0.0043,0.0914 
"18","02700","67050","IN"," "," ","St. Mary of the Woods CDP, IN","1802700",797,0.0053,0.0925 
"18","02700","68652","IN"," "," ","Seelyville town, IN","1802700",1029,0.0068,1 
"18","02700","69336","IN"," "," ","Shepardsville CDP, IN","1802700",237,0.0016,0.3762 
"18","02700","72782","IN"," "," ","Staunton town, IN","1802700",534,0.0035,1 
"18","02700","75176","IN"," "," ","Tecumseh CDP, IN","1802700",658,0.0044,1 
"18","02700","75428","IN"," "," ","Terre Haute city, IN","1802700",60785,0.4027,0.4927 
"18","02700","76022","IN"," "," ","Toad Hop CDP, IN","1802700",108,0.0007,0.0057 
"18","02700","77912","IN"," "," ","Universal town, IN","1802700",362,0.0024,0.0557 
"18","02700","83384","IN"," "," ","West Terre Haute town, IN","1802700",2236,0.0148,0.8176 
