"state","puma12","placefp14","stab","placefp","placenm","placenm14","PUMAname","pop10","afact","AFACT2"
"46","00300","68740","SD"," "," ","Warner town, SD","Northeast South Dakota",457,0.0035,0.2614 
"46","00300","69300","SD"," "," ","Watertown city, SD","Northeast South Dakota",21477,0.165,0.9115 
"46","00300","69340","SD"," "," ","Waubay city, SD","Northeast South Dakota",576,0.0044,0.7794 
"46","00300","69420","SD"," "," ","Waverly CDP, SD","Northeast South Dakota",37,0.0003,0.0005 
"46","00300","69780","SD"," "," ","Webster city, SD","Northeast South Dakota",1886,0.0145,0.9487 
"46","00300","70540","SD"," "," ","Westport town, SD","Northeast South Dakota",133,0.001,0.0034 
"46","00300","70740","SD"," "," ","Wetonka town, SD","Northeast South Dakota",8,0.0001,0.0026 
"46","00300","71380","SD"," "," ","White Rock town, SD","Northeast South Dakota",3,0,0.0019 
"46","00300","71940","SD"," "," ","Willow Lake city, SD","Northeast South Dakota",263,0.002,0.0333 
"46","00300","71980","SD"," "," ","Wilmot city, SD","Northeast South Dakota",492,0.0038,0.1791 
"46","00300","99999","SD"," "," "," ","Northeast South Dakota",41263,0.3171,0.0005 
"46","00400","00820","SD"," "," ","Alexandria city, SD","Jackrabbit Region",615,0.0047,0.0141 
"46","00400","01020","SD"," "," ","Alpena town, SD","Jackrabbit Region",286,0.0022,1 
"46","00400","02180","SD"," "," ","Arlington city, SD","Jackrabbit Region",915,0.007,0.1677 
"46","00400","02260","SD"," "," ","Armour city, SD","Jackrabbit Region",699,0.0053,0.0711 
"46","00400","02380","SD"," "," ","Artesian town, SD","Jackrabbit Region",138,0.0011,0.0229 
"46","00400","02780","SD"," "," ","Aurora town, SD","Jackrabbit Region",532,0.0041,0.3059 
"46","00400","02860","SD"," "," ","Aurora Center CDP, SD","Jackrabbit Region",12,0.0001,0.0029 
"46","00400","02900","SD"," "," ","Avon city, SD","Jackrabbit Region",590,0.0045,0.0396 
"46","00400","03060","SD"," "," ","Badger town, SD","Jackrabbit Region",107,0.0008,1 
"46","00400","03420","SD"," "," ","Bancroft town, SD","Jackrabbit Region",19,0.0001,1 
"46","00400","05580","SD"," "," ","Bijou Hills CDP, SD","Jackrabbit Region",6,0,0.0166 
"46","00400","07040","SD"," "," ","Brant Lake CDP, SD","Jackrabbit Region",159,0.0012,0.1131 
"46","00400","07420","SD"," "," ","Broadland town, SD","Jackrabbit Region",31,0.0002,0.0214 
"46","00400","07580","SD"," "," ","Brookings city, SD","Jackrabbit Region",22071,0.1689,0.9725 
"46","00400","07740","SD"," "," ","Bruce city, SD","Jackrabbit Region",204,0.0016,0.0057 
"46","00400","08820","SD"," "," ","Bushnell town, SD","Jackrabbit Region",65,0.0005,0.0052 
"46","00400","09420","SD"," "," ","Canova town, SD","Jackrabbit Region",105,0.0008,1 
"46","00400","10220","SD"," "," ","Carthage city, SD","Jackrabbit Region",144,0.0011,1 
"46","00400","10620","SD"," "," ","Cavour town, SD","Jackrabbit Region",114,0.0009,0.0042 
"46","00400","11220","SD"," "," ","Chamberlain city, SD","Jackrabbit Region",2387,0.0183,1 
"46","00400","11660","SD"," "," ","Chester CDP, SD","Jackrabbit Region",261,0.002,1 
"46","00400","13220","SD"," "," ","Colman city, SD","Jackrabbit Region",594,0.0045,0.2021 
"46","00400","13980","SD"," "," ","Corsica city, SD","Jackrabbit Region",592,0.0045,0.303 
"46","00400","16060","SD"," "," ","Delmont city, SD","Jackrabbit Region",234,0.0018,1 
"46","00400","16260","SD"," "," ","De Smet city, SD","Jackrabbit Region",1089,0.0083,1 
"46","00400","16620","SD"," "," ","Dimock town, SD","Jackrabbit Region",125,0.001,0.0211 
"46","00400","18460","SD"," "," ","Egan city, SD","Jackrabbit Region",278,0.0021,1 
"46","00400","18700","SD"," "," ","Elkton city, SD","Jackrabbit Region",736,0.0056,0.3894 
"46","00400","19420","SD"," "," ","Emery city, SD","Jackrabbit Region",447,0.0034,0.0217 
"46","00400","19860","SD"," "," ","Erwin town, SD","Jackrabbit Region",45,0.0003,0.0285 
"46","00400","20060","SD"," "," ","Ethan town, SD","Jackrabbit Region",331,0.0025,1 
"46","00400","21060","SD"," "," ","Farmer town, SD","Jackrabbit Region",10,0.0001,1 
"46","00400","21340","SD"," "," ","Fedora CDP, SD","Jackrabbit Region",37,0.0003,0.0361 
"46","00400","21540","SD"," "," ","Flandreau city, SD","Jackrabbit Region",2341,0.0179,0.3209 
"46","00400","22100","SD"," "," ","Forestburg CDP, SD","Jackrabbit Region",73,0.0006,0.0073 
"46","00400","23020","SD"," "," ","Freeman city, SD","Jackrabbit Region",1306,0.01,0.5529 
"46","00400","23220","SD"," "," ","Fulton town, SD","Jackrabbit Region",91,0.0007,0.0478 
"46","00400","27300","SD"," "," ","Harrison CDP, SD","Jackrabbit Region",52,0.0004,0.0014 
"46","00400","28460","SD"," "," ","Hetland town, SD","Jackrabbit Region",46,0.0004,0.0019 
"46","00400","29500","SD"," "," ","Hitchcock town, SD","Jackrabbit Region",91,0.0007,0.0193 
"46","00400","30460","SD"," "," ","Howard city, SD","Jackrabbit Region",858,0.0066,0.0614 
"46","00400","31060","SD"," "," ","Huron city, SD","Jackrabbit Region",12592,0.0964,0.2391 
"46","00400","32020","SD"," "," ","Iroquois city, SD","Jackrabbit Region",266,0.002,0.0389 
"46","00400","33380","SD"," "," ","Kaylor CDP, SD","Jackrabbit Region",47,0.0004,1 
"46","00400","33980","SD"," "," ","Kimball city, SD","Jackrabbit Region",703,0.0054,0.1571 
"46","00400","35430","SD"," "," ","Lake Madison CDP, SD","Jackrabbit Region",683,0.0052,1 
"46","00400","35480","SD"," "," ","Lake Poinsett CDP, SD","Jackrabbit Region",50,0.0004,0.0049 
"46","00400","35500","SD"," "," ","Lake Preston city, SD","Jackrabbit Region",599,0.0046,0.0774 
"46","00400","35780","SD"," "," ","Lane town, SD","Jackrabbit Region",59,0.0005,1 
"46","00400","36620","SD"," "," ","Letcher town, SD","Jackrabbit Region",173,0.0013,0.1284 
"46","00400","39020","SD"," "," ","Loomis CDP, SD","Jackrabbit Region",34,0.0003,1 
"46","00400","40220","SD"," "," ","Madison city, SD","Jackrabbit Region",6474,0.0495,0.6716 
"46","00400","41980","SD"," "," ","Menno city, SD","Jackrabbit Region",608,0.0047,0.0066 
"46","00400","42460","SD"," "," ","Miller city, SD","Jackrabbit Region",1489,0.0114,0.3081 
"46","00400","42620","SD"," "," ","Milltown CDP, SD","Jackrabbit Region",10,0.0001,0.0222 
"46","00400","43100","SD"," "," ","Mitchell city, SD","Jackrabbit Region",15254,0.1167,0.9014 
"46","00400","43780","SD"," "," ","Morningside CDP, SD","Jackrabbit Region",105,0.0008,0.0185 
"46","00400","44100","SD"," "," ","Mount Vernon city, SD","Jackrabbit Region",462,0.0035,0.0357 
"46","00400","44940","SD"," "," ","New Holland CDP, SD","Jackrabbit Region",76,0.0006,0.0091 
"46","00400","46060","SD"," "," ","Nunda town, SD","Jackrabbit Region",43,0.0003,0.0157 
"46","00400","46700","SD"," "," ","Ola CDP, SD","Jackrabbit Region",13,0.0001,0.005 
"46","00400","46780","SD"," "," ","Oldham city, SD","Jackrabbit Region",133,0.001,0.5991 
"46","00400","46900","SD"," "," ","Olivet town, SD","Jackrabbit Region",74,0.0006,0.066 
"46","00400","48460","SD"," "," ","Parkston city, SD","Jackrabbit Region",1516,0.0116,0.5244 
"46","00400","50020","SD"," "," ","Plankinton city, SD","Jackrabbit Region",707,0.0054,0.0949 
"46","00400","52220","SD"," "," ","Pukwana town, SD","Jackrabbit Region",285,0.0022,0.0337 
"46","00400","52860","SD"," "," ","Ramona town, SD","Jackrabbit Region",174,0.0013,0.0578 
"46","00400","53940","SD"," "," ","Ree Heights town, SD","Jackrabbit Region",62,0.0005,1 
"46","00400","56420","SD"," "," ","Roswell CDP, SD","Jackrabbit Region",9,0.0001,0.0034 
"46","00400","56820","SD"," "," ","Running Water CDP, SD","Jackrabbit Region",36,0.0003,0.015 
"46","00400","57180","SD"," "," ","St. Lawrence town, SD","Jackrabbit Region",198,0.0015,0.0519 
"46","00400","57940","SD"," "," ","Scotland city, SD","Jackrabbit Region",841,0.0064,1 
"46","00400","58900","SD"," "," ","Sinai town, SD","Jackrabbit Region",120,0.0009,0.0031 
"46","00400","60660","SD"," "," ","Springfield city, SD","Jackrabbit Region",1989,0.0152,0.864 
"46","00400","61700","SD"," "," ","Stickney town, SD","Jackrabbit Region",284,0.0022,0.0793 
"46","00400","61940","SD"," "," ","Storla CDP, SD","Jackrabbit Region",6,0,0.0002 
"46","00400","62820","SD"," "," ","Tabor town, SD","Jackrabbit Region",423,0.0032,0.109 
"46","00400","63940","SD"," "," ","Trent town, SD","Jackrabbit Region",232,0.0018,0.0602 
"46","00400","64020","SD"," "," ","Tripp city, SD","Jackrabbit Region",647,0.005,0.1527 
"46","00400","64860","SD"," "," ","Tyndall city, SD","Jackrabbit Region",1067,0.0082,0.988 
"46","00400","67340","SD"," "," ","Vilas town, SD","Jackrabbit Region",20,0.0002,1 
"46","00400","67500","SD"," "," ","Virgil town, SD","Jackrabbit Region",16,0.0001,0.0063 
"46","00400","67700","SD"," "," ","Volga city, SD","Jackrabbit Region",1768,0.0135,0.0564 
"46","00400","68660","SD"," "," ","Ward town, SD","Jackrabbit Region",48,0.0004,0.0782 
"46","00400","70020","SD"," "," ","Wentworth village, SD","Jackrabbit Region",171,0.0013,1 
"46","00400","70140","SD"," "," ","Wessington city, SD","Jackrabbit Region",170,0.0013,0.0282 
"46","00400","70220","SD"," "," ","Wessington Springs city, SD","Jackrabbit Region",956,0.0073,0.6809 
"46","00400","70940","SD"," "," ","White city, SD","Jackrabbit Region",485,0.0037,0.0581 
"46","00400","71180","SD"," "," ","White Lake city, SD","Jackrabbit Region",372,0.0028,0.0446 
"46","00400","72100","SD"," "," ","Winfred CDP, SD","Jackrabbit Region",52,0.0004,0.0022 
"46","00400","72540","SD"," "," ","Wolsey town, SD","Jackrabbit Region",376,0.0029,0.0487 
"46","00400","72700","SD"," "," ","Woonsocket city, SD","Jackrabbit Region",655,0.005,1 
"46","00400","73020","SD"," "," ","Yale town, SD","Jackrabbit Region",108,0.0008,0.0052 
"46","00400","99999","SD"," "," "," ","Jackrabbit Region",38082,0.2915,0.0005 
"46","00500","00700","SD"," "," ","Alcester city, SD","Southeast South Dakota (Outside Sioux Falls City)",807,0.0065,0.0939 
"46","00500","03380","SD"," "," ","Baltic city, SD","Southeast South Dakota (Outside Sioux Falls City)",1089,0.0088,0.4998 
"46","00500","04980","SD"," "," ","Beresford city, SD","Southeast South Dakota (Outside Sioux Falls City)",2005,0.0162,0.3794 
"46","00500","06840","SD"," "," ","Brandon city, SD","Southeast South Dakota (Outside Sioux Falls City)",8785,0.0709,1 
"46","00500","07180","SD"," "," ","Bridgewater city, SD","Southeast South Dakota (Outside Sioux Falls City)",492,0.004,0.0815 
"46","00500","09300","SD"," "," ","Canistota city, SD","Southeast South Dakota (Outside Sioux Falls City)",656,0.0053,0.4274 
"46","00500","09500","SD"," "," ","Canton city, SD","Southeast South Dakota (Outside Sioux Falls City)",3057,0.0247,0.2374 
"46","00500","11060","SD"," "," ","Centerville city, SD","Southeast South Dakota (Outside Sioux Falls City)",882,0.0071,1 
"46","00500","11380","SD"," "," ","Chancellor town, SD","Southeast South Dakota (Outside Sioux Falls City)",264,0.0021,0.2166 
"46","00500","13380","SD"," "," ","Colton city, SD","Southeast South Dakota (Outside Sioux Falls City)",687,0.0055,1 
"46","00500","14740","SD"," "," ","Crooks city, SD","Southeast South Dakota (Outside Sioux Falls City)",1269,0.0102,0.3627 
"46","00500","15250","SD"," "," ","Dakota Dunes CDP, SD","Southeast South Dakota (Outside Sioux Falls City)",2540,0.0205,0.1017 
"46","00500","15540","SD"," "," ","Davis town, SD","Southeast South Dakota (Outside Sioux Falls City)",85,0.0007,0.0596 
"46","00500","15980","SD"," "," ","Dell Rapids city, SD","Southeast South Dakota (Outside Sioux Falls City)",3633,0.0293,0.8767 
"46","00500","16860","SD"," "," ","Dolton town, SD","Southeast South Dakota (Outside Sioux Falls City)",37,0.0003,0.0006 
"46","00500","18620","SD"," "," ","Elk Point city, SD","Southeast South Dakota (Outside Sioux Falls City)",1963,0.0158,0.4414 
"46","00500","20780","SD"," "," ","Fairview town, SD","Southeast South Dakota (Outside Sioux Falls City)",60,0.0005,0.0557 
"46","00500","23820","SD"," "," ","Garretson city, SD","Southeast South Dakota (Outside Sioux Falls City)",1166,0.0094,0.2085 
"46","00500","23900","SD"," "," ","Gayville town, SD","Southeast South Dakota (Outside Sioux Falls City)",405,0.0033,0.0122 
"46","00500","27260","SD"," "," ","Harrisburg city, SD","Southeast South Dakota (Outside Sioux Falls City)",4089,0.033,0.7842 
"46","00500","27540","SD"," "," ","Hartford city, SD","Southeast South Dakota (Outside Sioux Falls City)",2536,0.0205,0.1116 
"46","00500","30740","SD"," "," ","Hudson town, SD","Southeast South Dakota (Outside Sioux Falls City)",296,0.0024,1 
"46","00500","30900","SD"," "," ","Humboldt town, SD","Southeast South Dakota (Outside Sioux Falls City)",589,0.0048,0.0256 
"46","00500","30980","SD"," "," ","Hurley city, SD","Southeast South Dakota (Outside Sioux Falls City)",415,0.0033,0.0211 
"46","00500","31940","SD"," "," ","Irene city, SD","Southeast South Dakota (Outside Sioux Falls City)",420,0.0034,0.2895 
"46","00500","32700","SD"," "," ","Jefferson city, SD","Southeast South Dakota (Outside Sioux Falls City)",547,0.0044,0.6237 
"46","00500","36380","SD"," "," ","Lennox city, SD","Southeast South Dakota (Outside Sioux Falls City)",2111,0.017,0.8272 
"46","00500","36540","SD"," "," ","Lesterville town, SD","Southeast South Dakota (Outside Sioux Falls City)",127,0.001,0.2019 
"46","00500","40860","SD"," "," ","Marion city, SD","Southeast South Dakota (Outside Sioux Falls City)",784,0.0063,0.0502 
"46","00500","41680","SD"," "," ","Meadow View Addition CDP, SD","Southeast South Dakota (Outside Sioux Falls City)",538,0.0043,0.0133 
"46","00500","42980","SD"," "," ","Mission Hill town, SD","Southeast South Dakota (Outside Sioux Falls City)",177,0.0014,0.1446 
"46","00500","43380","SD"," "," ","Monroe town, SD","Southeast South Dakota (Outside Sioux Falls City)",160,0.0013,0.1786 
"46","00500","43500","SD"," "," ","Montrose city, SD","Southeast South Dakota (Outside Sioux Falls City)",472,0.0038,0.1106 
"46","00500","45700","SD"," "," ","North Sioux City city, SD","Southeast South Dakota (Outside Sioux Falls City)",2530,0.0204,0.3499 
"46","00500","48380","SD"," "," ","Parker city, SD","Southeast South Dakota (Outside Sioux Falls City)",1022,0.0082,1 
"46","00500","49640","SD"," "," ","Pine Lakes Addition CDP, SD","Southeast South Dakota (Outside Sioux Falls City)",314,0.0025,0.0107 
"46","00500","54145","SD"," "," ","Renner Corner CDP, SD","Southeast South Dakota (Outside Sioux Falls City)",305,0.0025,1 
"46","00500","54750","SD"," "," ","Richland CDP, SD","Southeast South Dakota (Outside Sioux Falls City)",89,0.0007,0.1457 
"46","00500","57340","SD"," "," ","Salem city, SD","Southeast South Dakota (Outside Sioux Falls City)",1347,0.0109,0.3665 
"46","00500","58580","SD"," "," ","Sherman town, SD","Southeast South Dakota (Outside Sioux Falls City)",78,0.0006,0.0567 
"46","00500","58590","SD"," "," ","Shindler CDP, SD","Southeast South Dakota (Outside Sioux Falls City)",584,0.0047,0.2154 
"46","00500","59020","SD"," "," ","Sioux Falls city, SD","Southeast South Dakota (Outside Sioux Falls City)",1240,0.01,0.0078 
"46","00500","60060","SD"," "," ","Spencer city, SD","Southeast South Dakota (Outside Sioux Falls City)",154,0.0012,1 
"46","00500","63100","SD"," "," ","Tea city, SD","Southeast South Dakota (Outside Sioux Falls City)",3806,0.0307,0.5018 
"46","00500","65780","SD"," "," ","Utica town, SD","Southeast South Dakota (Outside Sioux Falls City)",65,0.0005,0.0842 
"46","00500","66260","SD"," "," ","Valley Springs city, SD","Southeast South Dakota (Outside Sioux Falls City)",759,0.0061,0.4597 
"46","00500","66700","SD"," "," ","Vermillion city, SD","Southeast South Dakota (Outside Sioux Falls City)",10573,0.0853,0.4801 
"46","00500","67020","SD"," "," ","Viborg city, SD","Southeast South Dakota (Outside Sioux Falls City)",782,0.0063,0.3439 
"46","00500","67780","SD"," "," ","Volin town, SD","Southeast South Dakota (Outside Sioux Falls City)",161,0.0013,0.0344 
"46","00500","68100","SD"," "," ","Wakonda town, SD","Southeast South Dakota (Outside Sioux Falls City)",321,0.0026,0.0058 
"46","00500","72820","SD"," "," ","Worthing city, SD","Southeast South Dakota (Outside Sioux Falls City)",877,0.0071,0.9212 
"46","00500","73060","SD"," "," ","Yankton city, SD","Southeast South Dakota (Outside Sioux Falls City)",14454,0.1166,1 
"46","00500","99999","SD"," "," "," ","Southeast South Dakota (Outside Sioux Falls City)",41313,0.3334,0.0005 
"46","00600","01450","SD"," "," ","Anderson CDP, SD","Sioux Falls City",371,0.0024,0.0562 
"46","00600","59020","SD"," "," ","Sioux Falls city, SD","Sioux Falls City",152653,0.9846,0.9626 
"46","00600","99999","SD"," "," "," ","Sioux Falls City",2021,0.013,0 
"47","00100","00440","TN"," "," ","Alamo town, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",2461,0.0173,0.0993 
"47","00100","04720","TN"," "," ","Bells city, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",2437,0.0171,0.0195 
"47","00100","07860","TN"," "," ","Bradford town, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",1048,0.0074,0.3172 
"47","00100","22180","TN"," "," ","Dyer city, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",2341,0.0165,0.5078 
"47","00100","22200","TN"," "," ","Dyersburg city, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",17145,0.1205,0.5935 
"47","00100","27960","TN"," "," ","Friendship city, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",668,0.0047,0.0981 
"47","00100","28380","TN"," "," ","Gadsden town, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",470,0.0033,0.0057 
"47","00100","29020","TN"," "," ","Gibson town, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",396,0.0028,0.5064 
"47","00100","36000","TN"," "," ","Hornbeak town, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",424,0.003,0.0006 
"47","00100","36460","TN"," "," ","Humboldt city, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",8374,0.0589,0.7157 
"47","00100","39140","TN"," "," ","Kenton town, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",1281,0.009,0.9092 
"47","00100","46540","TN"," "," ","Maury City town, TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",674,0.0047,0.0172 
