year,state,county,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2023,27,103,race-ethnicity,Black,0,2
2023,27,103,race-ethnicity,Hispanic,0,3
2023,27,103,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,103,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,105,all,All,0,1
2023,27,105,race-ethnicity,Black,0,3
2023,27,105,race-ethnicity,Hispanic,0,2
2023,27,105,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,105,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,107,all,All,0,1
2023,27,107,race-ethnicity,Black,NA,NA
2023,27,107,race-ethnicity,Hispanic,0,2
2023,27,107,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,107,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,109,all,All,0,1
2023,27,109,race-ethnicity,Black,0,1
2023,27,109,race-ethnicity,Hispanic,0,2
2023,27,109,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,109,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,111,all,All,0,1
2023,27,111,race-ethnicity,Black,0,3
2023,27,111,race-ethnicity,Hispanic,0,2
2023,27,111,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,111,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,113,all,All,0,1
2023,27,113,race-ethnicity,Black,NA,NA
2023,27,113,race-ethnicity,Hispanic,0,3
2023,27,113,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,113,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,115,all,All,0,1
2023,27,115,race-ethnicity,Black,0,3
2023,27,115,race-ethnicity,Hispanic,0,2
2023,27,115,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,115,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,117,all,All,0,1
2023,27,117,race-ethnicity,Black,0,3
2023,27,117,race-ethnicity,Hispanic,0,3
2023,27,117,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,117,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,119,all,All,0,1
2023,27,119,race-ethnicity,Black,0,3
2023,27,119,race-ethnicity,Hispanic,0,2
2023,27,119,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,119,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,121,all,All,0,1
2023,27,121,race-ethnicity,Black,NA,NA
2023,27,121,race-ethnicity,Hispanic,0,2
2023,27,121,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,121,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,123,all,All,0.061762158712794564,1
2023,27,123,race-ethnicity,Black,0.08138972809667673,1
2023,27,123,race-ethnicity,Hispanic,0.025096525096525095,1
2023,27,123,race-ethnicity,Other Races and Ethnicities,0.10245544060825128,1
2023,27,123,race-ethnicity,"White, Non-Hispanic",0.009696710807347287,1
2023,27,125,all,All,0,1
2023,27,125,race-ethnicity,Black,NA,NA
2023,27,125,race-ethnicity,Hispanic,NA,NA
2023,27,125,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,27,125,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,127,all,All,0,1
2023,27,127,race-ethnicity,Black,NA,NA
2023,27,127,race-ethnicity,Hispanic,0,3
2023,27,127,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,127,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,129,all,All,0,1
2023,27,129,race-ethnicity,Black,0,3
2023,27,129,race-ethnicity,Hispanic,0,1
2023,27,129,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,129,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,131,all,All,0,1
2023,27,131,race-ethnicity,Black,0,3
2023,27,131,race-ethnicity,Hispanic,0,2
2023,27,131,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,131,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,133,all,All,0,1
2023,27,133,race-ethnicity,Black,NA,NA
2023,27,133,race-ethnicity,Hispanic,0,2
2023,27,133,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,133,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,135,all,All,0,1
2023,27,135,race-ethnicity,Black,NA,NA
2023,27,135,race-ethnicity,Hispanic,0,2
2023,27,135,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,135,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,137,all,All,0.15694997872258115,1
2023,27,137,race-ethnicity,Black,0.38946162657502864,2
2023,27,137,race-ethnicity,Hispanic,0.30151843817787416,2
2023,27,137,race-ethnicity,Other Races and Ethnicities,0.20466901183242725,1
2023,27,137,race-ethnicity,"White, Non-Hispanic",0.1360676181238742,1
2023,27,139,all,All,0,1
2023,27,139,race-ethnicity,Black,0,2
2023,27,139,race-ethnicity,Hispanic,0,2
2023,27,139,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,139,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,141,all,All,0,1
2023,27,141,race-ethnicity,Black,0,3
2023,27,141,race-ethnicity,Hispanic,0,3
2023,27,141,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,141,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,143,all,All,0,1
2023,27,143,race-ethnicity,Black,NA,NA
2023,27,143,race-ethnicity,Hispanic,0,2
2023,27,143,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,143,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,145,all,All,0.04939733103745157,1
2023,27,145,race-ethnicity,Black,0.011775788977861516,1
2023,27,145,race-ethnicity,Hispanic,0.008174386920980926,2
2023,27,145,race-ethnicity,Other Races and Ethnicities,0.02746615087040619,1
2023,27,145,race-ethnicity,"White, Non-Hispanic",0.07093902981753449,1
2023,27,147,all,All,0,1
2023,27,147,race-ethnicity,Black,0,3
2023,27,147,race-ethnicity,Hispanic,0,2
2023,27,147,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,147,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,149,all,All,0,1
2023,27,149,race-ethnicity,Black,0,3
2023,27,149,race-ethnicity,Hispanic,0,2
2023,27,149,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,149,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,151,all,All,0,1
2023,27,151,race-ethnicity,Black,NA,NA
2023,27,151,race-ethnicity,Hispanic,0,2
2023,27,151,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,151,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,153,all,All,0,1
2023,27,153,race-ethnicity,Black,NA,NA
2023,27,153,race-ethnicity,Hispanic,0,3
2023,27,153,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,153,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,155,all,All,0,1
2023,27,155,race-ethnicity,Black,NA,NA
2023,27,155,race-ethnicity,Hispanic,NA,NA
2023,27,155,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,155,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,157,all,All,0,1
2023,27,157,race-ethnicity,Black,NA,NA
2023,27,157,race-ethnicity,Hispanic,0,3
2023,27,157,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,157,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,159,all,All,0,1
2023,27,159,race-ethnicity,Black,NA,NA
2023,27,159,race-ethnicity,Hispanic,NA,NA
2023,27,159,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,159,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,161,all,All,0,1
2023,27,161,race-ethnicity,Black,0,3
2023,27,161,race-ethnicity,Hispanic,0,3
2023,27,161,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,161,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,163,all,All,0,1
2023,27,163,race-ethnicity,Black,0,2
2023,27,163,race-ethnicity,Hispanic,0,2
2023,27,163,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,163,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,165,all,All,0,1
2023,27,165,race-ethnicity,Black,NA,NA
2023,27,165,race-ethnicity,Hispanic,0,2
2023,27,165,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,165,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,167,all,All,0,1
2023,27,167,race-ethnicity,Black,NA,NA
2023,27,167,race-ethnicity,Hispanic,0,3
2023,27,167,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,167,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,169,all,All,0.28369931078698507,1
2023,27,169,race-ethnicity,Black,0.1016597510373444,2
2023,27,169,race-ethnicity,Hispanic,0.3300970873786408,2
2023,27,169,race-ethnicity,Other Races and Ethnicities,0.4823232323232323,2
2023,27,169,race-ethnicity,"White, Non-Hispanic",0.27106969205834686,1
2023,27,171,all,All,0,1
2023,27,171,race-ethnicity,Black,0,3
2023,27,171,race-ethnicity,Hispanic,0,2
2023,27,171,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,171,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,173,all,All,0,1
2023,27,173,race-ethnicity,Black,NA,NA
2023,27,173,race-ethnicity,Hispanic,0,3
2023,27,173,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,173,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,001,all,All,0.37047643842749284,1
2023,28,001,race-ethnicity,Black,0.4269645120405577,1
2023,28,001,race-ethnicity,Hispanic,0.3272058823529412,3
2023,28,001,race-ethnicity,Other Races and Ethnicities,0.29977628635346754,2
2023,28,001,race-ethnicity,"White, Non-Hispanic",0.018418201516793065,1
2023,28,003,all,All,0,1
2023,28,003,race-ethnicity,Black,0,1
2023,28,003,race-ethnicity,Hispanic,0,3
2023,28,003,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,003,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,005,all,All,0,1
2023,28,005,race-ethnicity,Black,0,1
2023,28,005,race-ethnicity,Hispanic,NA,NA
2023,28,005,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,28,005,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,007,all,All,0,1
2023,28,007,race-ethnicity,Black,0,1
2023,28,007,race-ethnicity,Hispanic,0,3
2023,28,007,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,007,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,009,all,All,0,1
2023,28,009,race-ethnicity,Black,0,2
2023,28,009,race-ethnicity,Hispanic,NA,NA
2023,28,009,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,009,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,011,all,All,0.47224585282858356,1
2023,28,011,race-ethnicity,Black,0.5169039145907474,1
2023,28,011,race-ethnicity,Hispanic,0.9318181818181818,3
2023,28,011,race-ethnicity,Other Races and Ethnicities,0.6607142857142857,3
2023,28,011,race-ethnicity,"White, Non-Hispanic",0.1722560975609756,1
2023,28,013,all,All,0,1
2023,28,013,race-ethnicity,Black,0,2
2023,28,013,race-ethnicity,Hispanic,0,3
2023,28,013,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,013,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,015,all,All,0,1
2023,28,015,race-ethnicity,Black,0,2
2023,28,015,race-ethnicity,Hispanic,NA,NA
2023,28,015,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,015,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,017,all,All,0,1
2023,28,017,race-ethnicity,Black,0,1
2023,28,017,race-ethnicity,Hispanic,NA,NA
2023,28,017,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,017,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,019,all,All,0,1
2023,28,019,race-ethnicity,Black,0,2
2023,28,019,race-ethnicity,Hispanic,NA,NA
2023,28,019,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,019,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,021,all,All,0,1
2023,28,021,race-ethnicity,Black,0,1
2023,28,021,race-ethnicity,Hispanic,NA,NA
2023,28,021,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,021,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,023,all,All,0,1
2023,28,023,race-ethnicity,Black,0,1
2023,28,023,race-ethnicity,Hispanic,NA,NA
2023,28,023,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,023,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,025,all,All,0,1
2023,28,025,race-ethnicity,Black,0,1
2023,28,025,race-ethnicity,Hispanic,NA,NA
2023,28,025,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,025,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,027,all,All,0.7450552448506343,1
2023,28,027,race-ethnicity,Black,0.7889315910837817,1
2023,28,027,race-ethnicity,Hispanic,0.09523809523809523,3
2023,28,027,race-ethnicity,Other Races and Ethnicities,0.456973293768546,2
2023,28,027,race-ethnicity,"White, Non-Hispanic",0.35991820040899797,2
2023,28,029,all,All,0,1
2023,28,029,race-ethnicity,Black,0,1
2023,28,029,race-ethnicity,Hispanic,0,2
2023,28,029,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,029,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,031,all,All,0,1
2023,28,031,race-ethnicity,Black,0,2
2023,28,031,race-ethnicity,Hispanic,0,3
2023,28,031,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,031,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,033,all,All,0,1
2023,28,033,race-ethnicity,Black,0,1
2023,28,033,race-ethnicity,Hispanic,0,2
2023,28,033,race-ethnicity,Other Races and Ethnicities,0,1
2023,28,033,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,035,all,All,0.4295268138801262,1
2023,28,035,race-ethnicity,Black,0.5453909800722526,1
2023,28,035,race-ethnicity,Hispanic,0.40487804878048783,2
2023,28,035,race-ethnicity,Other Races and Ethnicities,0.47024246877296105,2
2023,28,035,race-ethnicity,"White, Non-Hispanic",0.25480937390696046,1
2023,28,037,all,All,0,1
2023,28,037,race-ethnicity,Black,0,2
2023,28,037,race-ethnicity,Hispanic,0,3
2023,28,037,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,037,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,039,all,All,0,1
2023,28,039,race-ethnicity,Black,0,2
2023,28,039,race-ethnicity,Hispanic,0,3
2023,28,039,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,039,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,041,all,All,0,1
2023,28,041,race-ethnicity,Black,0,2
2023,28,041,race-ethnicity,Hispanic,0,3
2023,28,041,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,041,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,043,all,All,0,1
2023,28,043,race-ethnicity,Black,0,1
2023,28,043,race-ethnicity,Hispanic,NA,NA
2023,28,043,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,043,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,045,all,All,0.2048331415420023,1
2023,28,045,race-ethnicity,Black,0,2
2023,28,045,race-ethnicity,Hispanic,0,2
2023,28,045,race-ethnicity,Other Races and Ethnicities,0.02508361204013378,2
2023,28,045,race-ethnicity,"White, Non-Hispanic",0.26912986445124615,1
2023,28,047,all,All,0.2091072330396723,1
2023,28,047,race-ethnicity,Black,0.37081482463700854,1
2023,28,047,race-ethnicity,Hispanic,0.15445168295331163,1
2023,28,047,race-ethnicity,Other Races and Ethnicities,0.14087242306543174,1
2023,28,047,race-ethnicity,"White, Non-Hispanic",0.06796985749459077,1
2023,28,049,all,All,0.2463799484859635,1
2023,28,049,race-ethnicity,Black,0.27600393293314013,1
2023,28,049,race-ethnicity,Hispanic,0.01466544454628781,2
2023,28,049,race-ethnicity,Other Races and Ethnicities,0.14329037149355572,2
2023,28,049,race-ethnicity,"White, Non-Hispanic",0.07124789207419899,1
2023,28,051,all,All,0.37974254742547425,1
2023,28,051,race-ethnicity,Black,0.401410998552822,1
2023,28,051,race-ethnicity,Hispanic,0,3
2023,28,051,race-ethnicity,Other Races and Ethnicities,0.03333333333333333,3
2023,28,051,race-ethnicity,"White, Non-Hispanic",0.06645569620253164,2
2023,28,053,all,All,0.3532388663967611,1
2023,28,053,race-ethnicity,Black,0.3333333333333333,1
2023,28,053,race-ethnicity,Hispanic,NA,NA
2023,28,053,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,053,race-ethnicity,"White, Non-Hispanic",0.6206896551724138,2
2023,28,055,all,All,0,2
2023,28,055,race-ethnicity,Black,0,2
2023,28,055,race-ethnicity,Hispanic,NA,NA
2023,28,055,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,28,055,race-ethnicity,"White, Non-Hispanic",NA,NA
2023,28,057,all,All,0,1
2023,28,057,race-ethnicity,Black,0,3
2023,28,057,race-ethnicity,Hispanic,0,3
2023,28,057,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,057,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,059,all,All,0,1
2023,28,059,race-ethnicity,Black,0,1
2023,28,059,race-ethnicity,Hispanic,0,1
2023,28,059,race-ethnicity,Other Races and Ethnicities,0,1
2023,28,059,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,061,all,All,0,1
2023,28,061,race-ethnicity,Black,0,1
2023,28,061,race-ethnicity,Hispanic,NA,NA
2023,28,061,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,28,061,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,063,all,All,0,1
2023,28,063,race-ethnicity,Black,0,1
2023,28,063,race-ethnicity,Hispanic,NA,NA
2023,28,063,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,28,063,race-ethnicity,"White, Non-Hispanic",NA,NA
2023,28,065,all,All,0,1
2023,28,065,race-ethnicity,Black,0,2
2023,28,065,race-ethnicity,Hispanic,NA,NA
2023,28,065,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,065,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,067,all,All,0.1779529879890944,1
2023,28,067,race-ethnicity,Black,0.25003316089667066,1
2023,28,067,race-ethnicity,Hispanic,0,3
2023,28,067,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,067,race-ethnicity,"White, Non-Hispanic",0.12192316540142627,1
2023,28,069,all,All,0,1
2023,28,069,race-ethnicity,Black,0,1
2023,28,069,race-ethnicity,Hispanic,NA,NA
2023,28,069,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,069,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,071,all,All,0.3400818210426938,1
2023,28,071,race-ethnicity,Black,0.36850094876660344,1
2023,28,071,race-ethnicity,Hispanic,0.41899441340782123,3
2023,28,071,race-ethnicity,Other Races and Ethnicities,0.47469458987783597,2
2023,28,071,race-ethnicity,"White, Non-Hispanic",0.3126410835214447,1
2023,28,073,all,All,0.24436741767764297,1
2023,28,073,race-ethnicity,Black,0.4000942507068803,1
2023,28,073,race-ethnicity,Hispanic,0.5411764705882353,3
2023,28,073,race-ethnicity,Other Races and Ethnicities,0.2653061224489796,2
2023,28,073,race-ethnicity,"White, Non-Hispanic",0.08245201723462593,1
2023,28,075,all,All,0.31160470915733923,1
2023,28,075,race-ethnicity,Black,0.3792536150316045,1
2023,28,075,race-ethnicity,Hispanic,0.13513513513513514,3
2023,28,075,race-ethnicity,Other Races and Ethnicities,0.26277372262773724,2
2023,28,075,race-ethnicity,"White, Non-Hispanic",0.1754494730316181,1
2023,28,077,all,All,0,1
2023,28,077,race-ethnicity,Black,0,2
2023,28,077,race-ethnicity,Hispanic,NA,NA
2023,28,077,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,077,race-ethnicity,"White, Non-Hispanic",0,2
2023,28,079,all,All,0,1
2023,28,079,race-ethnicity,Black,0,1
2023,28,079,race-ethnicity,Hispanic,0,3
2023,28,079,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,079,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,081,all,All,0,1
2023,28,081,race-ethnicity,Black,0,1
2023,28,081,race-ethnicity,Hispanic,0,2
2023,28,081,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,081,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,083,all,All,0.48323518807835597,1
2023,28,083,race-ethnicity,Black,0.48301936853276733,1
2023,28,083,race-ethnicity,Hispanic,0.4863636363636364,3
2023,28,083,race-ethnicity,Other Races and Ethnicities,0.5428571428571428,3
2023,28,083,race-ethnicity,"White, Non-Hispanic",0.46060606060606063,2
2023,28,085,all,All,0,1
2023,28,085,race-ethnicity,Black,0,1
2023,28,085,race-ethnicity,Hispanic,0,3
2023,28,085,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,085,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,087,all,All,0.2509128847157016,1
2023,28,087,race-ethnicity,Black,0.31937626335547215,1
2023,28,087,race-ethnicity,Hispanic,0.06321839080459771,3
2023,28,087,race-ethnicity,Other Races and Ethnicities,0.0958904109589041,2
2023,28,087,race-ethnicity,"White, Non-Hispanic",0.07069408740359898,1
2023,28,089,all,All,0.2847726324572382,1
2023,28,089,race-ethnicity,Black,0.37957090810956684,1
2023,28,089,race-ethnicity,Hispanic,0.38701298701298703,2
2023,28,089,race-ethnicity,Other Races and Ethnicities,0.2810143934201508,2
2023,28,089,race-ethnicity,"White, Non-Hispanic",0.0015145778114350624,1
2023,28,091,all,All,0,1
2023,28,091,race-ethnicity,Black,0,2
2023,28,091,race-ethnicity,Hispanic,0,3
2023,28,091,race-ethnicity,Other Races and Ethnicities,0,3
2023,28,091,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,093,all,All,0,1
2023,28,093,race-ethnicity,Black,0,1
2023,28,093,race-ethnicity,Hispanic,0,2
2023,28,093,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,093,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,095,all,All,0,1
2023,28,095,race-ethnicity,Black,0,1
2023,28,095,race-ethnicity,Hispanic,NA,NA
2023,28,095,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,095,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,097,all,All,0.5303957568339454,1
2023,28,097,race-ethnicity,Black,0.6005633802816901,1
2023,28,097,race-ethnicity,Hispanic,NA,NA
2023,28,097,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,28,097,race-ethnicity,"White, Non-Hispanic",0.34615384615384615,2
2023,28,099,all,All,0.1880792813346642,1
2023,28,099,race-ethnicity,Black,0.41609527246481415,1
2023,28,099,race-ethnicity,Hispanic,NA,NA
2023,28,099,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,099,race-ethnicity,"White, Non-Hispanic",0.06715210355987054,1
2023,28,101,all,All,0,1
2023,28,101,race-ethnicity,Black,0,1
2023,28,101,race-ethnicity,Hispanic,0,3
2023,28,101,race-ethnicity,Other Races and Ethnicities,0,2
2023,28,101,race-ethnicity,"White, Non-Hispanic",0,1
2023,28,103,all,All,0,1
2023,28,103,race-ethnicity,Black,0,1
2023,28,103,race-ethnicity,Hispanic,NA,NA
2023,28,103,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,28,103,race-ethnicity,"White, Non-Hispanic",0,3
2023,28,105,all,All,0.10290640018308032,1
