year,state,county,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality
2018,45,087,1,FRPL,1,1,1,1,1,1,1
2018,45,089,1,FRPL,1,1,1,1,1,1,1
2018,45,091,.46889594,FRPL,1,.39017734,1,.70933968,1,.48601994,1
2018,46,003,.52623689,FRPL,1,.51346153,1,.5,3,.68269229,1
2018,46,005,.82603133,FRPL,1,.71258199,1,.88,1,.94846797,1
2018,46,007,1,FRPL,1,1,1,,,1,2
2018,46,009,.11287314,FRPL,1,.11717172,1,0,3,.043478262,2
2018,46,011,0,FRPL,1,0,1,0,1,0,1
2018,46,013,.19211379,FRPL,1,.16644473,1,.21153846,1,.37906137,1
2018,46,015,.8349359,FRPL,1,.7747525,1,1,3,.78048778,1
2018,46,017,,,,,,,,,
2018,46,019,.77931452,FRPL,1,.77110958,1,1,3,.85106385,1
2018,46,021,.2184874,FRPL,1,.20754717,1,,,0,3
2018,46,023,.78137255,FRPL,1,.50803459,1,0,3,.86885244,1
2018,46,025,.29819277,FRPL,1,.30066445,1,.5,3,.23076923,1
2018,46,027,0,FRPL,1,0,1,0,2,0,1
2018,46,029,.18754001,FRPL,1,.17717862,1,.25,2,.24096386,1
2018,46,031,1,FRPL,1,1,1,,,1,2
2018,46,033,.22600619,FRPL,1,.22235872,1,0,3,.14035088,1
2018,46,035,.26422638,FRPL,1,.25228518,1,.27777779,1,.30219781,1
2018,46,037,.37934905,FRPL,1,.15166667,1,,,.25,3
2018,46,039,0,FRPL,1,0,1,0,3,0,2
2018,46,041,.88491547,FRPL,1,.5151515,1,0,3,.40000001,3
2018,46,043,0,FRPL,1,0,1,0,3,0,3
2018,46,045,.15020862,FRPL,1,.12556732,1,0,3,.5714286,1
2018,46,047,.56441152,FRPL,1,.48567334,1,0,3,.63265306,1
2018,46,049,0,FRPL,1,0,1,0,3,0,3
2018,46,051,0,FRPL,1,0,1,0,3,0,1
2018,46,053,.86088157,FRPL,1,.85641026,1,1,3,.91666669,3
2018,46,055,.072289154,FRPL,1,.080267556,1,0,3,0,3
2018,46,057,.43832752,FRPL,1,.4436937,1,.60000002,3,.32432431,1
2018,46,059,0,FRPL,1,0,1,0,3,0,3
2018,46,061,0,FRPL,1,0,1,0,3,0,2
2018,46,063,0,FRPL,1,0,1,0,3,0,3
2018,46,065,.07745745,FRPL,1,.012711864,1,.090909094,3,.023809524,1
2018,46,067,.25059289,FRPL,1,.24849527,1,.2857143,3,.075000003,1
2018,46,069,.66666669,FRPL,1,0,1,,,0,3
2018,46,071,.84070796,FRPL,1,.59615386,1,,,.5,3
2018,46,073,0,FRPL,1,0,1,,,0,3
2018,46,075,.65730339,FRPL,1,.66666669,1,0,3,1,3
2018,46,077,.19880715,FRPL,1,.18299246,1,.46666667,2,.27272728,1
2018,46,079,.025616698,FRPL,1,.027909426,1,0,3,0,1
2018,46,081,.26672804,FRPL,1,.24674855,1,.59090906,1,.26553673,1
2018,46,083,0,FRPL,1,0,1,0,1,0,1
2018,46,085,.859375,FRPL,1,.63913041,1,,,1,3
2018,46,087,.15684316,FRPL,1,.1546724,1,.090909094,3,.2682927,1
2018,46,089,.58288771,FRPL,1,.57865167,1,1,3,1,3
2018,46,091,.33229813,FRPL,1,.34582624,1,0,3,.083333336,2
2018,46,093,.027531084,FRPL,1,.027535727,1,0,2,.026666667,1
2018,46,095,1,FRPL,1,1,1,1,3,1,3
2018,46,097,0,FRPL,1,0,1,0,3,0,3
2018,46,099,.30279332,FRPL,1,.18436381,1,.61216056,1,.56411064,1
2018,46,101,.77165353,FRPL,1,.52173913,1,.22222222,3,.97590363,1
2018,46,102,1,FRPL,1,1,3,,,1,1
2018,46,103,.22186941,FRPL,1,.12850362,1,.15887851,1,.3200559,1
2018,46,105,.14507772,FRPL,1,.14164306,1,,,.11111111,3
2018,46,107,.048022598,FRPL,1,.052147239,1,,,0,3
2018,46,109,.94885844,FRPL,1,.87721694,1,.92307693,3,.96739131,1
2018,46,111,0,FRPL,1,0,1,0,3,0,2
2018,46,115,.076860182,FRPL,1,.078125,1,0,3,.03846154,2
2018,46,117,0,FRPL,1,0,1,,,0,3
2018,46,119,0,FRPL,1,0,1,0,3,0,3
2018,46,121,.99755841,FRPL,1,1,2,1,3,1,1
2018,46,123,.71153843,FRPL,1,.66450566,1,.625,3,.5,3
2018,46,125,0,FRPL,1,0,1,0,3,0,1
2018,46,127,0,FRPL,1,0,1,0,1,0,1
2018,46,129,.3345679,FRPL,1,.28023031,1,.5714286,3,.2962963,2
2018,46,135,.1284543,FRPL,1,.12371513,1,.098039217,1,.15789473,1
2018,46,137,1,FRPL,1,1,1,,,1,3
2018,47,001,.22401714,DC,1,.22930881,1,.18975069,1,.18927974,1
2018,47,003,.34839368,DC,1,.22062615,1,.59722221,1,.56045979,1
2018,47,005,.68620378,DC,1,.68387097,1,.70886075,1,.68518519,1
2018,47,007,.70144928,DC,1,.70147341,1,.66666669,2,.73728812,1
2018,47,009,0,DC,1,0,1,0,1,0,1
2018,47,011,.13165911,DC,1,.11946902,1,.17466803,1,.17,1
2018,47,013,.56530535,DC,1,.56522566,1,.55555558,2,.58536583,1
2018,47,015,.20565942,DC,1,.20450886,1,.29032257,1,.14705883,1
2018,47,017,.36407343,Both,3,.36366084,3,.34468085,3,.33986929,3
2018,47,019,.66890842,DC,1,.67887753,1,.41,1,.67171717,1
2018,47,021,.078790881,DC,1,.071955718,1,.10280374,1,.16272189,1
2018,47,023,.052369077,DC,1,.052372426,1,.016438356,1,.11650486,1
2018,47,025,.53639662,DC,1,.54218394,1,.47222221,1,.31914893,1
2018,47,027,.1882146,DC,1,.18521982,1,.33333334,2,.39285713,2
2018,47,029,.70132107,Both,3,.7061823,3,.73426574,3,.69953054,3
2018,47,031,.16899207,DC,1,.14938271,1,.17079207,1,.29499999,1
2018,47,033,.043167803,DC,1,.042220116,1,.023017902,1,.056603774,1
2018,47,035,.42140648,DC,1,.41147059,1,.68932039,1,.5289855,1
2018,47,037,.55691111,Both,3,.35538051,3,.65150672,3,.65731299,3
2018,47,039,.50773996,DC,1,.50242549,1,.51785713,1,.58666664,1
2018,47,041,.58663952,Both,3,.56159866,3,.58333331,3,.72019464,3
2018,47,043,.073771477,DC,1,.064470321,1,.14136125,1,.10526316,1
2018,47,045,.44203338,DC,1,.36024582,1,.6637097,1,.53745925,1
2018,47,047,.69105232,DC,1,.59433258,1,.77377218,1,.58139533,1
2018,47,049,.56495142,Both,3,.56344247,3,.60000002,3,.66666669,3
2018,47,051,.2041831,DC,1,.19468129,1,.29061785,1,.21629213,1
2018,47,053,.32852933,DC,1,.22745338,1,.64735019,1,.46511629,1
2018,47,055,.32438895,DC,1,.25810951,1,.54330707,1,.45454547,1
2018,47,057,.13262911,Both,3,.13445112,3,.19047619,3,.090452261,3
2018,47,059,.26441351,DC,1,.25922009,1,.29207921,1,.33333334,1
2018,47,061,.30256665,DC,1,.30266467,1,,,.2962963,2
2018,47,063,.35835236,DC,1,.25015077,1,.51008648,1,.59473681,1
2018,47,065,.38863981,DC,1,.14356072,1,.70147467,1,.6875,1
2018,47,067,1,DC,1,1,1,1,3,1,3
2018,47,069,.42622951,DC,1,.22970422,1,.60759491,1,.2857143,1
2018,47,071,.69764841,DC,1,.69444442,1,.64925373,1,.77551019,1
2018,47,073,.43417293,DC,1,.44026732,1,.21686748,1,.40465117,1
2018,47,075,.70716721,DC,1,.73095822,1,.69615585,1,.67231637,1
2018,47,077,.71602392,DC,1,.70763129,1,.7034483,1,.77595627,1
2018,47,079,.42589438,DC,1,.40642819,1,.55018586,1,.51127821,1
2018,47,081,0,DC,1,0,1,0,1,0,1
2018,47,083,.17378712,DC,1,.17900732,1,.054054055,1,.175,1
2018,47,085,.18040384,DC,1,.17455079,1,.3877551,1,.23809524,1
2018,47,087,.69959402,DC,1,.69580668,1,1,3,.66666669,1
2018,47,089,.41480967,DC,1,.3899821,1,.46875,1,.62840748,1
2018,47,091,.70461094,DC,1,.69578624,1,.60000002,3,.84955752,1
2018,47,093,.2150892,DC,1,.12208754,1,.57957041,1,.36808899,1
2018,47,095,1,DC,1,1,1,1,1,1,2
2018,47,097,.89547741,DC,1,.85456318,1,.94484848,1,.85593218,1
2018,47,099,.065576121,DC,1,.053060595,1,.23404256,1,.23204421,1
2018,47,101,0,DC,1,0,1,0,2,0,1
2018,47,103,.26876286,DC,1,.22082752,1,.62970299,1,.24149659,1
2018,47,105,.070194833,DC,1,.039688293,1,.086330935,1,.19118692,1
2018,47,107,.36019081,DC,1,.35174868,1,.34604105,1,.39622641,1
2018,47,109,.23756249,DC,1,.22628325,1,.29652998,1,.375,1
2018,47,111,.5920921,DC,1,.58461541,1,.74193549,1,.65359479,1
2018,47,113,.4396545,DC,1,.20681331,1,.58047163,1,.33079848,1
2018,47,115,.22889908,DC,1,.22008218,1,.31018519,1,.35772356,1
2018,47,117,.29486239,DC,1,.23716609,1,.48058254,1,.48742747,1
2018,47,119,.40672854,DC,1,.33945477,1,.58661938,1,.50033265,1
2018,47,121,.69705391,DC,1,.69682723,1,.45833334,2,.70588237,1
2018,47,123,.23097306,DC,1,.21888195,1,.4214876,1,.30350193,1
2018,47,125,.22629079,DC,1,.17010197,1,.31790864,1,.24858141,1
2018,47,127,0,DC,1,0,1,0,2,0,3
2018,47,129,.69358176,DC,1,.69052708,1,.66666669,3,.82352942,1
2018,47,131,.35125229,DC,1,.30166668,1,.44809461,1,.52442157,1
2018,47,133,.069422528,DC,1,.071498848,1,0,2,.047619049,1
2018,47,135,0,DC,1,0,1,0,1,0,3
2018,47,137,0,DC,1,0,1,0,3,0,3
2018,47,139,.18563393,DC,1,.18329571,1,.375,2,.24137931,1
2018,47,141,.31862411,DC,1,.29631233,1,.25316456,1,.47306791,1
2018,47,143,.64677387,DC,1,.63559324,1,.64285713,1,.73624289,1
2018,47,145,.34826478,DC,1,.33623338,1,.43113771,1,.43502825,1
2018,47,147,.14693484,Both,3,.072774932,3,.39221272,3,.31911448,3
2018,47,149,.10196952,DC,1,.063226901,1,.15386094,1,.1688825,1
2018,47,151,.042860527,DC,1,.041676823,1,.13333334,2,.05172414,1
2018,47,153,.68290484,DC,1,.67372668,1,.81818181,3,.76249999,1
2018,47,155,.047055587,Both,3,.051003344,3,.089171976,3,.017019082,3
2018,47,157,.68105483,DC,1,.15902956,1,.84668237,1,.77551907,1
2018,47,159,0,DC,1,0,1,0,1,0,1
2018,47,161,0,DC,1,0,1,0,2,0,1
2018,47,163,.31244898,DC,1,.30429801,1,.42301184,1,.35638297,1
2018,47,165,.15640588,DC,1,.1217189,1,.29874116,1,.28309411,1
2018,47,167,.18146612,DC,1,.12020461,1,.38601345,1,.11524164,1
2018,47,169,0,DC,1,0,1,0,1,0,1
2018,47,171,.5667631,DC,1,.56803048,1,.60000002,2,.5413534,1
2018,47,173,.42337546,Both,3,.46818882,3,.036414567,3,.37956205,3
2018,47,175,.46928105,DC,1,.47192514,1,,,.38461539,3
2018,47,177,.34582886,Both,3,.32066116,3,.4623656,3,.40854701,3
2018,47,179,.15342532,DC,1,.13618882,1,.26681128,1,.20356853,1
2018,47,181,0,DC,1,0,1,0,2,0,1
2018,47,183,.36348206,DC,1,.36083359,1,.36201781,1,.40000001,1
2018,47,185,.29710513,DC,1,.29840484,1,.23232323,1,.28421053,1
2018,47,187,0,DC,1,0,1,0,1,0,1
2018,47,189,0,DC,1,0,1,0,1,0,1
2018,48,001,.93247551,FRPL,1,.89836067,1,.98455882,1,.97594339,1
2018,48,003,.49780041,FRPL,1,.48846459,1,.41666666,1,.50394511,1
2018,48,005,.98396003,FRPL,1,.97884274,1,.98500502,1,.99158043,1
2018,48,007,1,FRPL,1,1,1,1,2,1,1
2018,48,009,.39519426,FRPL,1,.37492278,1,.44444445,3,.51672864,1
2018,48,011,.61002785,FRPL,1,.6079734,1,.33333334,3,.62222224,1
2018,48,013,.99646813,FRPL,1,.99803245,1,1,1,.99601525,1
2018,48,015,.97331411,FRPL,1,.95344287,1,.99190283,1,.99095219,1
2018,48,017,1,FRPL,1,1,1,1,3,1,1
2018,48,019,1,FRPL,1,1,1,1,3,1,1
2018,48,021,.9999367,FRPL,1,1,1,1,1,.99990046,1
2018,48,023,1,FRPL,1,1,1,1,3,1,1
2018,48,025,1,FRPL,1,1,1,1,1,1,1
2018,48,027,.83593994,FRPL,1,.73061568,1,.9130553,1,.87461436,1
2018,48,029,.74294907,FRPL,1,.43090665,1,.79058599,1,.82508647,1
2018,48,031,.56893438,FRPL,1,.53411305,1,.625,3,.64455783,1
2018,48,033,0,FRPL,1,0,1,0,3,0,1
2018,48,035,1,FRPL,1,1,1,1,1,1,1
2018,48,037,.8629694,FRPL,1,.79301798,1,.95657706,1,.92696023,1
2018,48,039,.62637711,FRPL,1,.64413476,1,.46370068,1,.750319,1
2018,48,041,.67396897,FRPL,1,.46724454,1,.77627391,1,.8447243,1
2018,48,043,.72527474,FRPL,1,.71967655,1,.71428573,3,.73464054,1
2018,48,045,1,FRPL,1,1,1,1,3,1,1
2018,48,047,1,FRPL,1,1,2,,,1,1
2018,48,049,1,FRPL,1,1,1,1,1,1,1
2018,48,051,1,FRPL,1,1,1,1,1,1,1
2018,48,053,1,FRPL,1,1,1,1,1,1,1
2018,48,055,.99284279,FRPL,1,.99063087,1,.93823528,1,.9967432,1
2018,48,057,1,FRPL,1,1,1,1,1,1,1
2018,48,059,.95434695,FRPL,1,.95314789,1,1,2,.96623379,1
2018,48,061,.99978107,FRPL,1,.9996413,1,.98253274,1,.99982274,1
2018,48,063,1,FRPL,1,1,1,1,1,1,1
2018,48,065,.17255546,FRPL,1,.16746873,1,.22222222,3,.20422535,1
2018,48,067,.98371041,FRPL,1,.97716409,1,.99903846,1,1,1
2018,48,069,.85091341,FRPL,1,.34534535,1,.9285714,2,.97870725,1
2018,48,071,.38148668,FRPL,1,.29040405,1,.65677178,1,.5039711,1
2018,48,073,.78890502,FRPL,1,.63382083,1,.93502611,1,.95775402,1
2018,48,075,1,FRPL,1,1,1,1,1,1,1
2018,48,077,.83302975,FRPL,1,.83309656,1,.83333331,3,.82926828,1
2018,48,079,1,FRPL,1,1,1,1,3,1,1
2018,48,081,1,FRPL,1,1,1,1,3,1,1
2018,48,083,1,FRPL,1,1,1,1,2,1,1
2018,48,085,.19452974,FRPL,1,.14744039,1,.23818181,1,.39246166,1
2018,48,087,1,FRPL,1,1,1,1,2,1,1
2018,48,089,.99804962,FRPL,1,.99836332,1,.99788135,1,.99833238,1
2018,48,091,.27199355,FRPL,1,.23799221,1,.24137931,1,.32234257,1
2018,48,093,1,FRPL,1,1,1,1,3,1,1
2018,48,095,.97608697,FRPL,1,.96132594,1,1,3,.98814231,1
2018,48,097,.73634303,FRPL,1,.59331685,1,.97993308,1,.94180769,1
2018,48,099,1,FRPL,1,1,1,1,1,1,1
2018,48,101,1,FRPL,1,1,1,1,2,1,1
2018,48,103,1,FRPL,1,1,1,1,2,1,1
2018,48,105,1,FRPL,1,1,1,1,3,1,1
2018,48,107,.99654281,FRPL,1,.9910714,1,1,1,.99776787,1
2018,48,109,1,FRPL,1,1,1,,,1,1
2018,48,111,1,FRPL,1,1,1,1,3,1,1
2018,48,113,.89867091,FRPL,1,.63353258,1,.96525443,1,.96805012,1
2018,48,115,.89593303,FRPL,1,.703125,1,.94594592,1,.95551896,1
2018,48,117,1,FRPL,1,1,1,1,2,1,1
2018,48,119,1,FRPL,1,1,1,1,1,1,1
2018,48,121,.38974601,FRPL,1,.25898021,1,.53017473,1,.6133092,1
2018,48,123,1,FRPL,1,1,1,1,1,1,1
2018,48,125,1,FRPL,1,1,1,1,3,1,1
2018,48,127,1,FRPL,1,1,1,1,3,1,1
2018,48,129,.78534031,FRPL,1,.78125,1,.75999999,1,.82352942,1
2018,48,131,1,FRPL,1,1,1,1,3,1,1
2018,48,133,1,FRPL,1,1,1,1,1,1,1
2018,48,135,.76521617,FRPL,1,.59991413,1,.72098053,1,.81448722,1
2018,48,137,1,FRPL,1,1,1,,,1,1
2018,48,139,.73080063,FRPL,1,.60622174,1,.85521126,1,.84999657,1
2018,48,141,.98179597,FRPL,1,.93226564,1,.98035109,1,.98590016,1
2018,48,143,.74704808,FRPL,1,.69723183,1,.69090909,1,.82267952,1
2018,48,145,.83251673,FRPL,1,.60188085,1,.95338345,1,.90333718,1
2018,48,147,.89340013,FRPL,1,.87772363,1,.97142857,1,.91697079,1
2018,48,149,.90260082,FRPL,1,.84656942,1,.96941894,1,.95666891,1
2018,48,151,1,FRPL,1,1,1,1,2,1,1
2018,48,153,.99747473,FRPL,1,1,1,.969697,1,.99788582,1
2018,48,155,1,FRPL,1,1,1,1,3,1,1
2018,48,157,.37546441,FRPL,1,.14577544,1,.58965504,1,.54467213,1
2018,48,159,1,FRPL,1,1,1,1,1,1,1
2018,48,161,1,FRPL,1,1,1,1,1,1,1
2018,48,163,1,FRPL,1,1,1,1,2,1,1
2018,48,165,1,FRPL,1,1,1,1,1,1,1
2018,48,167,.58185273,FRPL,1,.41952711,1,.84140074,1,.71355677,1
2018,48,169,1,FRPL,1,1,1,1,1,1,1
2018,48,171,.60177231,FRPL,1,.51913643,1,.66666669,3,.7048977,1
2018,48,173,0,FRPL,1,0,1,,,0,1
2018,48,175,1,FRPL,1,1,1,1,1,1,1
2018,48,177,.99722737,FRPL,1,.99380165,1,.99641579,1,.99835849,1
2018,48,179,.89047617,FRPL,1,.84224319,1,.93913043,1,.93621743,1
2018,48,181,.78885084,FRPL,1,.72513527,1,.95698923,1,.87966514,1
2018,48,183,.87139446,FRPL,1,.76836365,1,.95059729,1,.94652241,1
2018,48,185,.78327572,FRPL,1,.64224952,1,.92329544,1,.90218031,1
2018,48,187,.42985445,FRPL,1,.37118331,1,.23319229,1,.52894199,1
2018,48,189,.99972308,FRPL,1,.9993127,1,1,1,.9998138,1
2018,48,191,1,FRPL,1,1,1,1,1,1,1
2018,48,193,1,FRPL,1,1,1,1,3,1,1
2018,48,195,1,FRPL,1,1,1,,,1,1
2018,48,197,1,FRPL,1,1,1,1,2,1,1
2018,48,199,.67552739,FRPL,1,.65348643,1,.8903302,1,.64539009,1
2018,48,201,.81335944,FRPL,1,.47964939,1,.90060955,1,.90508765,1
2018,48,203,.57827896,FRPL,1,.53558445,1,.74257731,1,.55697531,1
2018,48,205,1,FRPL,1,1,1,1,2,1,1
2018,48,207,1,FRPL,1,1,1,1,2,1,1
2018,48,209,.58950216,FRPL,1,.3313224,1,.80748177,1,.76385826,1
2018,48,211,.70529801,FRPL,1,.67714882,1,,,.73381293,1
2018,48,213,.99944872,FRPL,1,.9992792,1,1,1,.99962717,1
2018,48,215,.99309635,FRPL,1,.95432979,1,.95899773,1,.9943552,1
2018,48,217,.95782679,FRPL,1,.93477046,1,.99154335,1,.98428875,1
2018,48,219,.93254948,FRPL,1,.9158228,1,.96402878,1,.93890887,1
2018,48,221,.96555644,FRPL,1,.96621305,1,.83453238,1,.9701646,1
2018,48,223,1,FRPL,1,1,1,1,1,1,1
2018,48,225,.93736762,FRPL,1,.88736778,1,.99559474,1,.97134238,1
2018,48,227,.6819334,FRPL,1,.4640187,1,.92682928,1,.80367911,1
2018,48,229,1,FRPL,1,1,1,1,3,1,1
2018,48,231,.77926809,FRPL,1,.73029131,1,.8784135,1,.8261686,1
2018,48,233,.76046348,FRPL,1,.69025475,1,.95774651,1,.86861813,1
2018,48,235,0,FRPL,1,0,1,0,3,0,1
2018,48,237,1,FRPL,1,1,1,1,3,1,1
2018,48,239,.79975617,FRPL,1,.70300263,1,.97083336,1,.86821705,1
2018,48,241,.85013354,FRPL,1,.79409522,1,.98118049,1,.94875777,1
2018,48,243,1,FRPL,1,1,1,,,1,1
2018,48,245,.93185097,FRPL,1,.82117295,1,.98665446,1,.95401549,1
2018,48,247,1,FRPL,1,1,2,1,3,1,1
2018,48,249,1,FRPL,1,1,1,1,1,1,1
2018,48,251,.69552541,FRPL,1,.64444226,1,.56043959,1,.80637211,1
2018,48,253,1,FRPL,1,1,1,1,1,1,1
2018,48,255,.85285771,FRPL,1,.57098281,1,1,1,.95284092,1
2018,48,257,.6747995,FRPL,1,.65519404,1,.59316844,1,.75056338,1
2018,48,259,.19650218,FRPL,1,.14638609,1,.1369863,1,.28891736,1
2018,48,261,1,FRPL,1,1,3,1,3,1,1
2018,48,263,0,FRPL,1,0,1,,,0,1
2018,48,265,.99702001,FRPL,1,.99480218,1,1,1,.99907547,1
2018,48,267,1,FRPL,1,1,1,,,1,1
2018,48,269,0,FRPL,1,0,1,,,0,3
2018,48,271,1,FRPL,1,1,1,1,3,1,1
2018,48,273,1,FRPL,1,1,1,1,1,1,1
2018,48,275,1,FRPL,1,1,1,1,1,1,1
2018,48,277,1,FRPL,1,1,1,1,1,1,1
2018,48,279,.99931365,FRPL,1,1,1,1,1,.99903524,1
2018,48,281,1,FRPL,1,1,1,1,1,1,1
2018,48,283,1,FRPL,1,1,1,1,3,1,1
2018,48,285,.51826018,FRPL,1,.48081535,1,.56707317,1,.62427747,1
2018,48,287,.83409715,FRPL,1,.7319364,1,.88354433,1,.93186814,1
2018,48,289,1,FRPL,1,1,1,1,1,1,1
2018,48,291,1,FRPL,1,1,1,1,1,1,1
2018,48,293,.99897116,FRPL,1,.99797708,1,1,1,.99933201,1
2018,48,295,1,FRPL,1,1,1,1,3,1,1
2018,48,297,1,FRPL,1,1,1,1,3,1,1
2018,48,299,1,FRPL,1,1,1,1,3,1,1
2018,48,301,,,,,,,,,
2018,48,303,.72085333,FRPL,1,.55339205,1,.91018713,1,.80490738,1
2018,48,305,.68299139,FRPL,1,.47647059,1,.875,2,.85227275,1
2018,48,307,1,FRPL,1,1,1,1,2,1,1
2018,48,309,.63109577,FRPL,1,.43403828,1,.82949477,1,.7425347,1
2018,48,311,0,FRPL,1,0,1,,,0,1
2018,48,313,1,FRPL,1,1,1,1,1,1,1
2018,48,315,1,FRPL,1,1,1,1,1,1,1
2018,48,317,.81152993,FRPL,1,.66867471,1,1,3,.8958084,1
2018,48,319,1,FRPL,1,1,1,1,3,1,1
2018,48,321,1,FRPL,1,1,1,1,1,1,1
2018,48,323,1,FRPL,1,1,1,1,2,1,1
2018,48,325,.99963439,FRPL,1,.99969661,1,1,1,.99958456,1
2018,48,327,1,FRPL,1,1,1,1,3,1,1
2018,48,329,.61183286,FRPL,1,.51406103,1,.6204139,1,.65435654,1
2018,48,331,1,FRPL,1,1,1,1,1,1,1
2018,48,333,.787696,FRPL,1,.77645051,1,.92307693,3,.80555558,1
2018,48,335,.79883808,FRPL,1,.71860093,1,.98969072,1,.85130721,1
2018,48,337,1,FRPL,1,1,1,1,2,1,1
2018,48,339,.58929372,FRPL,1,.48664382,1,.57383287,1,.75596243,1
2018,48,341,.97055191,FRPL,1,.93810034,1,1,1,.97610825,1
2018,48,343,1,FRPL,1,1,1,1,1,1,1
2018,48,345,1,FRPL,1,1,1,1,3,1,1
2018,48,347,.91831595,FRPL,1,.85508472,1,.97989029,1,.96453333,1
2018,48,349,.99980342,FRPL,1,.99973816,1,.99920946,1,1,1
2018,48,351,1,FRPL,1,1,1,1,1,1,1
2018,48,353,.87773609,FRPL,1,.77272725,1,.993007,1,.95369214,1
2018,48,355,.83066469,FRPL,1,.68666553,1,.83590537,1,.87547529,1
2018,48,357,1,FRPL,1,1,1,1,3,1,1
2018,48,359,.37983707,FRPL,1,.3018018,1,.87878788,1,.49159664,1
2018,48,361,.73907048,FRPL,1,.71266574,1,.91075391,1,.73411369,1
2018,48,363,.94319683,FRPL,1,.92473119,1,1,1,.96975547,1
2018,48,365,.90780139,FRPL,1,.8864612,1,.96097559,1,.935085,1
2018,48,367,.45090026,FRPL,1,.42582196,1,.464986,1,.54578441,1
2018,48,369,1,FRPL,1,1,1,1,3,1,1
2018,48,371,.96766967,FRPL,1,.93124998,1,1,2,.97515529,1
2018,48,373,1,FRPL,1,1,1,1,1,1,1
2018,48,375,.89222115,FRPL,1,.74563956,1,.97247708,1,.95882004,1
2018,48,377,1,FRPL,1,1,1,1,3,1,1
2018,48,379,1,FRPL,1,1,1,1,1,1,1
2018,48,381,.37776905,FRPL,1,.28039664,1,.5015136,1,.54070896,1
2018,48,383,1,FRPL,1,1,1,1,3,1,1
2018,48,385,1,FRPL,1,1,1,1,3,1,1
2018,48,387,1,FRPL,1,1,1,1,1,1,1
2018,48,389,1,FRPL,1,1,1,1,2,1,1
2018,48,391,.94803149,FRPL,1,.9568733,1,.98913044,1,.93789607,1
2018,48,393,0,FRPL,1,0,1,,,0,1
2018,48,395,.89805096,FRPL,1,.83670801,1,.96332866,1,.94673365,1
2018,48,397,.18742178,FRPL,1,.13517492,1,.29197079,1,.28950894,1
2018,48,399,.78232652,FRPL,1,.7192623,1,.95652175,2,.83454734,1
2018,48,401,.99990869,FRPL,1,.99981195,1,1,1,1,1
2018,48,403,1,FRPL,1,1,1,1,1,1,1
2018,48,405,1,FRPL,1,1,1,1,1,1,1
2018,48,407,1,FRPL,1,1,1,1,1,1,1
2018,48,409,.86655837,FRPL,1,.78992045,1,.85340315,1,.90042847,1
2018,48,411,1,FRPL,1,1,1,1,1,1,1
2018,48,413,1,FRPL,1,1,1,,,1,1
2018,48,415,.91577286,FRPL,1,.83067375,1,.96923077,1,.96143687,1
2018,48,417,.63531351,FRPL,1,.65767634,1,.5,3,.57954544,1
2018,48,419,1,FRPL,1,1,1,1,1,1,1
2018,48,421,1,FRPL,1,1,1,1,3,1,1
2018,48,423,.84312654,FRPL,1,.74199152,1,.92020911,1,.92481667,1
2018,48,425,.53651553,FRPL,1,.5228951,1,.87804878,1,.53962898,1
2018,48,427,1,FRPL,1,1,1,1,3,1,1
2018,48,429,1,FRPL,1,1,1,1,2,1,1
2018,48,431,1,FRPL,1,1,1,1,3,1,1
2018,48,433,.4642857,FRPL,1,.47260273,1,.25,3,.42857143,1
2018,48,435,1,FRPL,1,1,1,,,1,1
2018,48,437,.92852706,FRPL,1,.84561402,1,.97619045,1,.97621745,1
2018,48,439,.72621483,FRPL,1,.48533949,1,.84505355,1,.86720473,1
2018,48,441,.75462431,FRPL,1,.62502187,1,.9132511,1,.87403685,1
2018,48,443,1,FRPL,1,1,1,1,3,1,1
2018,48,445,1,FRPL,1,1,1,1,1,1,1
2018,48,447,1,FRPL,1,1,1,1,3,1,1
2018,48,449,1,FRPL,1,1,1,1,1,1,1
2018,48,451,.80242842,FRPL,1,.69869053,1,.88836479,1,.87017155,1
2018,48,453,.57423568,FRPL,1,.21399899,1,.78619933,1,.79939485,1
2018,48,455,1,FRPL,1,1,1,1,1,1,1
2018,48,457,1,FRPL,1,1,1,1,1,1,1
2018,48,459,.91902024,FRPL,1,.90904272,1,.96434361,1,.92559999,1
2018,48,461,1,FRPL,1,1,1,1,2,1,1
2018,48,463,.91350132,FRPL,1,.78291816,1,.94117647,2,.93916607,1
2018,48,465,.97148788,FRPL,1,.76017439,1,.78888887,1,.98777509,1
2018,48,467,.86720574,FRPL,1,.85158962,1,.90163934,1,.91434163,1
2018,48,469,.98554873,FRPL,1,.9558295,1,.99790573,1,.99533498,1
2018,48,471,.87428081,FRPL,1,.85221446,1,.93959433,1,.86985677,1
2018,48,473,.90568256,FRPL,1,.77073735,1,.94097221,1,.95898569,1
2018,48,475,.75462961,FRPL,1,.79064041,1,.69629627,1,.74113256,1
2018,48,477,1,FRPL,1,1,1,1,1,1,1
2018,48,479,.97583818,FRPL,1,.93501049,1,.9054054,1,.97660655,1
2018,48,481,.92955881,FRPL,1,.8346253,1,.96425211,1,.96721655,1
2018,48,483,.87181902,FRPL,1,.79204339,1,1,2,.96100914,1
