year,state,county,homeless_count,homeless_share,homeless_count_lb,homeless_count_ub,homeless_quality
2014,17,059,43,.057873487,43,43,1
2014,17,061,144,.071076013,144,144,1
2014,17,063,85,.0068240208,85,85,1
2014,17,065,84,.067851372,84,84,1
2014,17,067,128,.045470692,128,128,1
2014,17,069,3,.0049099838,3,3,1
2014,17,071,17,.019079685,17,17,1
2014,17,073,205,.02884886,204,206,1
2014,17,075,38,.010564359,38,38,1
2014,17,077,424,.057382595,424,424,1
2014,17,079,35,.02461322,35,35,1
2014,17,081,562,.094964512,561,563,1
2014,17,083,88,.032897197,88,88,1
2014,17,085,12,.0047003524,9,15,3
2014,17,087,127,.064044379,127,127,1
2014,17,089,1545,.015236987,1545,1545,1
2014,17,091,381,.020365618,381,381,1
2014,17,093,249,.0095172571,249,249,1
2014,17,095,106,.013852588,106,106,1
2014,17,097,1305,.010331887,1300,1310,1
2014,17,099,320,.019968798,316,324,1
2014,17,101,62,.02722881,62,62,1
2014,17,103,44,.011898323,44,44,1
2014,17,105,111,.018172888,108,114,2
2014,17,107,63,.021472393,63,63,1
2014,17,109,134,.038750723,134,134,1
2014,17,111,938,.01326864,937,939,1
2014,17,113,356,.014259392,355,357,1
2014,17,115,129,.0077715525,127,131,1
2014,17,117,265,.030568693,265,265,1
2014,17,119,1478,.035704795,1478,1478,1
2014,17,121,483,.073270634,483,483,1
2014,17,123,32,.024224073,32,32,1
2014,17,125,43,.015545915,43,43,1
2014,17,127,50,.020491803,50,50,1
2014,17,129,2,.001457726,0,4,3
2014,17,131,31,.010663914,31,31,1
2014,17,133,110,.021215044,109,111,1
2014,17,135,200,.044483986,200,200,1
2014,17,137,121,.028557941,120,121,1
2014,17,139,14,.0083036777,14,14,1
2014,17,141,160,.024821594,158,162,1
2014,17,143,671,.023475492,668,674,1
2014,17,145,24,.0087082731,22,26,3
2014,17,147,29,.010716925,27,31,3
2014,17,149,44,.018892229,43,45,1
2014,17,151,37,.067518249,37,37,1
2014,17,153,73,.080485113,73,73,1
2014,17,155,16,.017679557,16,16,1
2014,17,157,280,.067681894,279,281,1
2014,17,159,177,.072244897,177,177,1
2014,17,161,296,.013453934,292,300,1
2014,17,163,1475,.036680594,1474,1475,1
2014,17,165,224,.052471306,224,224,1
2014,17,167,833,.028003765,832,834,1
2014,17,169,19,.015979815,19,19,1
2014,17,171,12,.013498313,11,13,3
2014,17,173,33,.014054514,33,33,1
2014,17,175,44,.046958379,44,44,1
2014,17,177,200,.030039052,199,201,1
2014,17,179,657,.032688193,655,659,1
2014,17,181,118,.040929586,117,119,1
2014,17,183,504,.040278111,504,504,1
2014,17,185,138,.079173841,138,138,1
2014,17,187,19,.0070007369,19,19,1
2014,17,189,96,.051863857,95,97,1
2014,17,191,127,.048380952,127,127,1
2014,17,193,100,.040567953,100,100,1
2014,17,195,174,.018323505,174,174,1
2014,17,197,1753,.015222828,1751,1755,1
2014,17,199,379,.036435302,379,379,1
2014,17,201,2519,.055128794,2516,2522,1
2014,17,203,62,.0091607561,61,63,1
2014,18,001,184,.056200366,184,184,1
2014,18,003,940,.02004179,940,940,1
2014,18,005,473,.038219135,473,473,1
2014,18,007,1,.0005299417,0,2,3
2014,18,009,1,.00052576233,0,2,3
2014,18,011,266,.02270012,266,266,1
2014,18,013,9,.0041666669,9,9,1
2014,18,015,25,.016545335,25,25,1
2014,18,017,415,.074041031,415,415,1
2014,18,019,265,.015755054,265,265,1
2014,18,021,14,.0033057851,14,14,1
2014,18,023,138,.026126467,137,139,1
2014,18,025,3,.0017533606,3,3,1
2014,18,027,,,,,
2014,18,029,88,.01298893,88,88,1
2014,18,031,68,.028145695,68,68,1
2014,18,033,55,.010115873,55,55,1
2014,18,035,102,.0084549068,101,103,1
2014,18,037,1,.00056401582,0,2,3
2014,18,039,431,.013684711,430,432,1
2014,18,041,1,.00026288116,0,2,3
2014,18,043,113,.010084784,113,113,1
2014,18,045,9,.0050195204,8,10,3
2014,18,047,38,.0079514543,38,38,1
2014,18,049,11,.0058417418,11,11,1
2014,18,051,109,.051366635,109,109,1
2014,18,053,210,.019534884,210,210,1
2014,18,055,37,.016674178,37,37,1
2014,18,057,146,.0025482599,145,147,1
2014,18,059,29,.0026471931,29,29,1
2014,18,061,48,.01450151,48,48,1
2014,18,063,172,.0064061978,172,172,1
2014,18,065,68,.0098607885,66,70,2
2014,18,067,384,.027513076,382,386,1
2014,18,069,52,.0093374038,52,52,1
2014,18,071,30,.0048709204,30,30,1
2014,18,073,84,.01635514,84,84,1
2014,18,075,5,.0014220705,5,5,1
2014,18,077,82,.019025521,82,82,1
2014,18,079,340,.075304538,340,340,1
2014,18,081,669,.026221925,668,670,1
2014,18,083,8,.0027816412,8,8,1
2014,18,085,79,.0056744721,79,79,1
2014,18,087,23,.0064263763,23,23,1
2014,18,089,1036,.014934409,1035,1037,1
2014,18,091,288,.017589934,287,289,1
2014,18,093,13,.002560063,13,13,1
2014,18,095,381,.019528447,378,384,1
2014,18,097,6076,.042527281,6073,6079,1
2014,18,099,108,.015794091,108,108,1
2014,18,101,,,,,
2014,18,103,64,.013888889,64,64,1
2014,18,105,323,.023528555,323,323,1
2014,18,107,358,.058372736,358,358,1
2014,18,109,1121,.099441141,1120,1122,1
2014,18,111,9,.010112359,9,9,1
2014,18,113,13,.0034815213,13,13,1
2014,18,115,,,,,
2014,18,117,3,.00373599,3,3,1
2014,18,119,172,.061870504,172,172,1
2014,18,121,3,.0023455825,3,3,1
2014,18,123,267,.092100725,267,267,1
2014,18,125,19,.0096988259,19,19,1
2014,18,127,271,.010511209,270,272,1
2014,18,129,18,.0081818178,18,18,1
2014,18,131,,,,,
2014,18,133,166,.028054757,165,167,1
2014,18,135,1,.0026595744,0,2,3
2014,18,137,30,.024916943,30,30,1
2014,18,139,1,.00041736226,0,2,3
2014,18,141,204,.0057050171,204,204,1
2014,18,143,36,.013709064,36,36,1
2014,18,145,180,.029895367,178,182,1
2014,18,147,,,,,
2014,18,149,4,.0012763242,3,5,3
2014,18,151,32,.0084166229,32,32,1
2014,18,153,,,,,
2014,18,155,42,.026431719,42,42,1
2014,18,157,315,.013965242,315,315,1
2014,18,159,5,.006476684,5,5,1
2014,18,161,5,.0036416606,5,5,1
2014,18,163,510,.022648549,510,510,1
2014,18,165,17,.0092041148,17,17,1
2014,18,167,205,.013222395,205,205,1
2014,18,169,27,.0052754981,26,28,2
2014,18,171,,,,,
2014,18,173,29,.0028653296,29,29,1
2014,18,175,137,.040070195,137,137,1
2014,18,177,127,.021301577,127,127,1
2014,18,179,34,.0076714801,33,35,2
2014,18,181,15,.0050933785,15,15,1
2014,18,183,32,.0090883272,32,32,1
2014,19,001,,,,,
2014,19,003,,,,,
2014,19,005,1,.0027173914,0,2,3
2014,19,007,1,.000698324,0,2,3
2014,19,009,3,.0052631581,3,3,1
2014,19,011,15,.0090799034,15,15,1
2014,19,013,215,.012040096,215,215,1
2014,19,015,30,.0093984958,29,31,2
2014,19,017,21,.0045592706,19,23,3
2014,19,019,23,.015436241,23,23,1
2014,19,021,48,.01208155,48,48,1
2014,19,023,,,,,
2014,19,025,1,.0014084507,0,2,3
2014,19,027,5,.0034106411,3,7,3
2014,19,029,1,.00065019506,0,2,3
2014,19,031,10,.0056242971,9,11,3
2014,19,033,52,.0098020732,52,52,1
2014,19,035,7,.0040068687,5,9,3
2014,19,037,5,.0047169812,5,5,1
2014,19,039,25,.016789792,25,25,1
2014,19,041,7,.002855977,7,7,1
2014,19,043,1,.0012135922,0,2,3
2014,19,045,158,.022128852,158,158,1
2014,19,047,4,.0019038554,4,4,1
2014,19,049,150,.009449414,150,150,1
2014,19,051,11,.0088781277,11,11,1
2014,19,053,7,.020648967,7,7,1
2014,19,055,1,.00064599485,0,2,3
2014,19,057,118,.022446262,117,119,1
2014,19,059,51,.023118768,51,51,1
2014,19,061,243,.016563289,243,243,1
2014,19,063,,,,,
2014,19,065,33,.011205433,32,34,2
2014,19,067,37,.023596939,37,37,1
2014,19,069,13,.010077519,13,13,1
2014,19,071,2,.0023391813,0,4,3
2014,19,073,11,.0069095478,11,11,1
2014,19,075,6,.0049220673,5,7,3
2014,19,077,5,.0031308704,3,7,3
2014,19,079,53,.021065183,52,54,1
2014,19,081,6,.0066518849,5,7,3
2014,19,083,20,.0089525515,19,21,3
2014,19,085,9,.0060483869,8,10,3
2014,19,087,16,.0046189376,15,17,3
2014,19,089,11,.0082706762,11,11,1
2014,19,091,15,.011700468,15,15,1
2014,19,093,,,,,
2014,19,095,22,.012694749,22,22,1
2014,19,097,47,.017209813,47,47,1
2014,19,099,29,.0053142752,28,30,2
2014,19,101,2,.00084853626,0,4,3
2014,19,103,569,.033636793,569,569,1
2014,19,105,25,.0078100595,25,25,1
2014,19,107,10,.01048218,9,11,3
2014,19,109,3,.0021367522,3,3,1
2014,19,111,13,.002507716,12,14,3
2014,19,113,860,.025113888,859,861,1
2014,19,115,91,.053941909,91,91,1
2014,19,117,12,.0085046068,12,12,1
2014,19,119,14,.018252933,14,14,1
2014,19,121,87,.030818278,87,87,1
2014,19,123,36,.01399145,36,36,1
2014,19,125,31,.0059603923,30,32,2
2014,19,127,63,.0088582681,63,63,1
2014,19,129,4,.0070671379,4,4,1
2014,19,131,,,,,
2014,19,133,6,.0083798887,6,6,1
2014,19,135,10,.0080710249,10,10,1
2014,19,137,1,.00085106381,0,2,3
2014,19,139,62,.0079948418,62,62,1
2014,19,141,8,.0033016922,6,10,3
2014,19,143,,,,,
2014,19,145,12,.0055172415,10,14,3
2014,19,147,7,.0066225166,6,8,3
2014,19,149,2,.0019980019,0,4,3
2014,19,151,,,,,
2014,19,153,1477,.019309714,1477,1477,1
2014,19,155,437,.031461485,435,439,1
2014,19,157,15,.0065132435,15,15,1
2014,19,159,8,.011594203,8,8,1
2014,19,161,8,.0058522313,7,9,3
2014,19,163,455,.015884098,455,455,1
2014,19,165,4,.0027991603,4,4,1
2014,19,167,73,.014605843,72,74,1
2014,19,169,242,.024992254,241,243,1
2014,19,171,63,.030014293,62,64,1
2014,19,173,1,.0019841271,0,2,3
2014,19,175,8,.0052356021,8,8,1
2014,19,177,6,.0092307692,6,6,1
2014,19,179,129,.022576129,129,129,1
2014,19,181,48,.0054782014,46,50,2
2014,19,183,128,.041598961,128,128,1
2014,19,185,2,.002484472,0,4,3
2014,19,187,46,.00995671,45,47,1
2014,19,189,,,,,
2014,19,191,18,.0085551329,17,19,3
2014,19,193,406,.02373575,406,406,1
2014,19,195,1,.0011312218,0,2,3
2014,19,197,19,.0099999998,19,19,1
2014,20,001,9,.0041860463,8,10,3
2014,20,003,35,.027301092,34,36,2
2014,20,005,18,.010720667,18,18,1
2014,20,007,,,,,
2014,20,009,15,.004049676,14,16,3
2014,20,011,66,.027966103,65,67,1
2014,20,013,12,.013452915,12,12,1
2014,20,015,111,.006238759,110,112,1
2014,20,017,,,,,
2014,20,019,,,,,
2014,20,021,55,.019284712,55,55,1
2014,20,023,,,,,
2014,20,025,,,,,
2014,20,027,,,,,
2014,20,029,,,,,
2014,20,031,33,.020965692,32,34,2
2014,20,033,,,,,
2014,20,035,218,.037992332,217,219,1
2014,20,037,193,.037001535,192,194,1
2014,20,039,,,,,
2014,20,041,20,.03960396,20,20,1
2014,20,043,1,.0030581041,0,2,3
2014,20,045,298,.019954467,298,298,1
2014,20,047,37,.1,37,37,1
2014,20,049,,,,,
2014,20,051,9,.0029335071,9,9,1
2014,20,053,,,,,
2014,20,055,259,.029428475,258,260,1
2014,20,057,32,.0045013363,32,32,1
2014,20,059,370,.09376584,370,370,1
2014,20,061,219,.025665065,219,219,1
2014,20,063,1,.0032894737,0,2,3
2014,20,065,,,,,
2014,20,067,,,,,
2014,20,069,11,.021442495,10,12,3
2014,20,071,1,.0036363637,0,2,3
2014,20,073,,,,,
2014,20,075,,,,,
2014,20,077,1,.0011013215,0,2,3
2014,20,079,62,.010194015,62,62,1
2014,20,081,30,.056925997,30,30,1
2014,20,083,,,,,
2014,20,085,17,.0081261946,17,17,1
2014,20,087,31,.017694063,31,31,1
2014,20,089,,,,,
2014,20,091,1109,.01163303,1109,1109,1
2014,20,093,9,.012676056,9,9,1
2014,20,095,,,,,
2014,20,097,1,.0023584906,0,2,3
2014,20,099,25,.0070881769,25,25,1
2014,20,101,,,,,
2014,20,103,500,.043683384,499,501,1
2014,20,105,5,.01396648,5,5,1
2014,20,107,67,.045087483,67,67,1
2014,20,109,,,,,
2014,20,111,53,.01060212,53,53,1
2014,20,113,54,.018934082,54,54,1
2014,20,115,,,,,
2014,20,117,,,,,
2014,20,119,13,.030373832,13,13,1
2014,20,121,123,.024155539,123,123,1
2014,20,123,,,,,
2014,20,125,35,.0075285006,34,36,2
2014,20,127,1,.0013157895,0,2,3
2014,20,129,66,.062797338,66,66,1
2014,20,131,,,,,
2014,20,133,9,.0047343504,9,9,1
2014,20,135,1,.0081967209,0,2,3
2014,20,137,,,,,
2014,20,139,49,.020433694,47,51,2
2014,20,141,,,,,
2014,20,143,,,,,
2014,20,145,1,.0010615712,0,2,3
2014,20,147,,,,,
2014,20,149,28,.014760148,28,28,1
2014,20,151,2,.0011500863,0,4,3
2014,20,153,5,.0147929,5,5,1
2014,20,155,175,.01958809,175,175,1
2014,20,157,,,,,
2014,20,159,28,.026440037,28,28,1
2014,20,161,276,.042041127,276,276,1
2014,20,163,,,,,
2014,20,165,36,.13899614,36,36,1
2014,20,167,,,,,
2014,20,169,116,.014726419,115,117,1
2014,20,171,9,.0092687951,9,9,1
2014,20,173,2609,.031113232,2608,2610,1
2014,20,175,240,.047337279,240,240,1
2014,20,177,477,.017119477,477,477,1
2014,20,179,,,,,
2014,20,181,,,,,
2014,20,183,,,,,
2014,20,185,1,.0034843206,0,2,3
2014,20,187,,,,,
2014,20,189,59,.042784628,59,59,1
2014,20,191,53,.019894894,52,54,1
2014,20,193,13,.013655462,13,13,1
2014,20,195,,,,,
2014,20,197,1,.0021097045,0,2,3
2014,20,199,,,,,
2014,20,201,,,,,
2014,20,203,36,.080357142,36,36,1
2014,20,205,18,.024623804,18,18,1
2014,20,207,,,,,
2014,20,209,1235,.039757911,1235,1235,1
2014,21,001,103,.037965354,103,103,1
2014,21,003,20,.0064724921,20,20,1
2014,21,005,46,.011710795,46,46,1
2014,21,007,44,.03085554,44,44,1
2014,21,009,769,.094402164,769,769,1
2014,21,011,38,.017657993,38,38,1
2014,21,013,401,.081157662,401,401,1
2014,21,015,496,.022575213,496,496,1
2014,21,017,496,.13559322,496,496,1
2014,21,019,654,.087620579,654,654,1
2014,21,021,93,.020230586,93,93,1
2014,21,023,36,.023003194,35,37,2
2014,21,025,250,.10313531,249,251,1
2014,21,027,115,.034753703,115,115,1
2014,21,029,316,.023550455,316,316,1
2014,21,031,34,.014991182,34,34,1
2014,21,033,42,.019699812,42,42,1
2014,21,035,6,.0018467221,6,6,1
2014,21,037,410,.034372903,409,411,1
2014,21,039,70,.08663366,70,70,1
2014,21,041,12,.0057999035,12,12,1
2014,21,043,929,.19508609,929,929,1
2014,21,045,81,.035110533,81,81,1
2014,21,047,472,.050687287,472,472,1
2014,21,049,83,.01446245,83,83,1
2014,21,051,371,.10934276,371,371,1
2014,21,053,51,.027478449,51,51,1
2014,21,055,40,.028109627,40,40,1
2014,21,057,89,.093291402,89,89,1
2014,21,059,560,.033500839,560,560,1
2014,21,061,,,,,
2014,21,063,140,.12867647,140,140,1
2014,21,065,55,.021679148,55,55,1
2014,21,067,795,.019586105,795,795,1
2014,21,069,191,.082827404,191,191,1
2014,21,071,240,.038443055,240,240,1
2014,21,073,486,.067313023,486,486,1
2014,21,075,143,.1435743,143,143,1
2014,21,077,90,.052234475,90,90,1
2014,21,079,13,.0048707379,13,13,1
2014,21,081,81,.016393442,81,81,1
2014,21,083,583,.090136051,583,583,1
2014,21,085,109,.024666214,109,109,1
2014,21,087,18,.011049724,18,18,1
2014,21,089,323,.051920913,323,323,1
2014,21,091,4,.0023405501,4,4,1
2014,21,093,240,.013878448,240,240,1
2014,21,095,1087,.21761762,1087,1087,1
2014,21,097,317,.10431063,317,317,1
2014,21,099,45,.019003378,45,45,1
2014,21,101,372,.049121879,372,372,1
2014,21,103,143,.049056605,143,143,1
2014,21,105,3,.0036585366,3,3,1
2014,21,107,73,.0094084293,73,73,1
2014,21,109,1,.00042176296,0,2,3
2014,21,111,6475,.064362541,6475,6475,1
2014,21,113,99,.012145749,99,99,1
2014,21,115,39,.0084837936,39,39,1
2014,21,117,1206,.05196036,1206,1206,1
2014,21,119,591,.24073319,591,591,1
2014,21,121,149,.027814075,149,149,1
2014,21,123,47,.019673504,47,47,1
2014,21,125,103,.010873008,103,103,1
2014,21,127,779,.29653597,779,779,1
2014,21,129,149,.14480078,149,149,1
2014,21,131,151,.081533477,151,151,1
2014,21,133,374,.11440808,374,374,1
2014,21,135,165,.07009346,165,165,1
2014,21,137,44,.010877627,44,44,1
2014,21,139,98,.078841515,98,98,1
2014,21,141,259,.055176821,259,259,1
2014,21,143,53,.05798687,53,53,1
2014,21,145,251,.02487858,251,251,1
2014,21,147,28,.0094371419,28,28,1
2014,21,149,6,.0035778175,6,6,1
2014,21,151,232,.017937221,232,232,1
2014,21,153,291,.12757562,291,291,1
2014,21,155,17,.0052696839,17,17,1
2014,21,157,155,.031478472,155,155,1
2014,21,159,22,.010526316,22,22,1
2014,21,161,17,.0059922454,17,17,1
2014,21,163,5,.00098463963,5,5,1
2014,21,165,78,.074784279,78,78,1
2014,21,167,62,.01810219,62,62,1
2014,21,169,12,.0072507551,12,12,1
2014,21,171,36,.019128587,36,36,1
2014,21,173,414,.084095061,414,414,1
2014,21,175,101,.048886739,101,101,1
2014,21,177,12,.0023287404,12,12,1
2014,21,179,32,.004257584,32,32,1
2014,21,181,249,.20941968,249,249,1
2014,21,183,44,.010251631,44,44,1
2014,21,185,34,.0027721159,34,34,1
2014,21,187,64,.032619774,64,64,1
2014,21,189,8,.010512483,8,8,1
2014,21,191,46,.018638574,46,46,1
2014,21,193,700,.13366431,700,700,1
2014,21,195,734,.06914743,734,734,1
2014,21,197,59,.023799919,59,59,1
2014,21,199,181,.01722989,180,182,1
2014,21,201,32,.084880635,32,32,1
2014,21,203,296,.10095498,296,296,1
2014,21,205,654,.19349113,654,654,1
2014,21,207,203,.066145323,203,203,1
2014,21,209,214,.023735581,214,214,1
2014,21,211,31,.0043810061,31,31,1
2014,21,213,50,.016490765,50,50,1
2014,21,215,126,.043018095,126,126,1
2014,21,217,68,.017796388,68,68,1
2014,21,219,1,.00046926326,0,2,3
2014,21,221,21,.010154739,21,21,1
2014,21,223,29,.019754769,29,29,1
2014,21,225,8,.0034158838,8,8,1
2014,21,227,210,.01108706,210,210,1
2014,21,229,40,.023269342,40,40,1
2014,21,231,40,.011634671,40,40,1
2014,21,233,120,.05215124,120,120,1
2014,21,235,368,.043202631,368,368,1
2014,21,237,19,.014307229,19,19,1
2014,21,239,53,.01287658,53,53,1
2014,22,001,118,.01173779,118,118,1
2014,22,003,34,.0078214863,34,34,1
2014,22,005,94,.0043514487,94,94,1
2014,22,007,364,.098698482,364,364,1
2014,22,009,28,.0047594765,28,28,1
2014,22,011,79,.01325281,79,79,1
2014,22,013,12,.0053499779,12,12,1
2014,22,015,798,.036280975,798,798,1
2014,22,017,2196,.05312432,2196,2196,1
2014,22,019,1288,.039040949,1288,1288,1
2014,22,021,25,.014836796,25,25,1
2014,22,023,23,.017801858,23,23,1
2014,22,025,10,.0068446267,10,10,1
2014,22,027,49,.028994083,49,49,1
2014,22,029,143,.040315758,143,143,1
2014,22,031,17,.0033510744,17,17,1
2014,22,033,1392,.024629321,1392,1392,1
2014,22,035,9,.0082266908,9,9,1
2014,22,037,162,.081081077,162,162,1
2014,22,039,70,.011437909,70,70,1
2014,22,041,1,.00034025178,0,2,3
2014,22,043,212,.066478521,212,212,1
2014,22,045,142,.010182131,142,142,1
2014,22,047,279,.059273422,279,279,1
2014,22,049,22,.0094097517,22,22,1
2014,22,051,904,.018737692,904,904,1
2014,22,053,108,.01859184,108,108,1
2014,22,055,862,.028783225,862,862,1
2014,22,057,602,.04038642,601,603,1
2014,22,059,566,.21496391,566,566,1
2014,22,061,53,.0087242797,53,53,1
2014,22,063,75,.0029121691,75,75,1
2014,22,065,64,.035955057,64,64,1
2014,22,067,182,.04149567,182,182,1
2014,22,069,297,.045385085,297,297,1
2014,22,071,3300,.073454127,3298,3302,1
2014,22,073,425,.014728306,425,425,1
2014,22,075,147,.036215816,147,147,1
2014,22,077,114,.03712146,114,114,1
2014,22,079,466,.0196882,466,466,1
2014,22,081,96,.064516127,96,96,1
2014,22,083,20,.006289308,20,20,1
2014,22,085,113,.025858123,113,113,1
2014,22,087,162,.021821121,162,162,1
2014,22,089,36,.0037982697,36,36,1
2014,22,091,59,.05239787,59,59,1
2014,22,093,10,.0026357407,10,10,1
2014,22,095,177,.030107161,177,177,1
2014,22,097,456,.031030962,456,456,1
2014,22,099,258,.03083911,258,258,1
2014,22,101,316,.032597482,316,316,1
2014,22,103,1168,.030865991,1168,1168,1
2014,22,105,211,.010583337,211,211,1
2014,22,107,8,.01244168,8,8,1
2014,22,109,943,.051205475,943,943,1
2014,22,111,57,.019044437,57,57,1
2014,22,113,104,.010908328,104,104,1
2014,22,115,7,.0007497858,7,7,1
2014,22,117,88,.012524907,88,88,1
2014,22,119,31,.0047809994,31,31,1
2014,22,121,112,.028361611,112,112,1
2014,22,123,12,.0057224608,12,12,1
2014,22,125,51,.024056604,51,51,1
2014,22,127,48,.01944107,48,48,1
2014,23,001,281,.016661726,280,282,1
2014,23,003,34,.0051266588,34,34,1
2014,23,005,397,.0128583,397,397,1
2014,23,007,17,.0055591892,15,19,3
2014,23,009,64,.017098583,63,65,1
2014,23,011,258,.01728759,257,259,1
2014,23,013,56,.010796221,56,56,1
2014,23,015,23,.01692421,22,24,2
2014,23,017,134,.014978762,133,135,1
2014,23,019,154,.0093429592,151,157,1
2014,23,021,4,.0063694268,4,4,1
2014,23,023,98,.02124431,98,98,1
2014,23,025,84,.011363637,82,86,1
2014,23,027,30,.008207934,30,30,1
2014,23,029,11,.0086887833,9,13,3
2014,23,031,282,.011618325,282,282,1
2014,24,001,83,.0093626622,83,83,1
2014,24,003,1323,.016637743,1323,1323,1
2014,24,005,2689,.024483291,2689,2689,1
2014,24,009,145,.009044975,145,145,1
2014,24,011,120,.021459227,120,120,1
2014,24,013,184,.0071100118,184,184,1
2014,24,015,826,.052675214,826,826,1
2014,24,017,542,.020641329,542,542,1
2014,24,019,122,.025437865,122,122,1
2014,24,021,841,.020621844,841,841,1
2014,24,023,53,.013737688,53,53,1
2014,24,025,437,.011642157,437,437,1
2014,24,027,454,.0084567387,454,454,1
2014,24,029,83,.039411206,83,83,1
2014,24,031,1050,.0067990208,1050,1050,1
2014,24,033,2631,.020482518,2631,2631,1
2014,24,035,41,.0053081303,41,41,1
2014,24,037,293,.016380612,293,293,1
2014,24,039,126,.042886317,126,126,1
2014,24,041,165,.035637148,165,165,1
2014,24,043,743,.033278093,743,743,1
2014,24,045,1230,.08456514,1230,1230,1
2014,24,047,164,.02464683,164,164,1
2014,24,510,2079,.024349395,2079,2079,1
2014,25,001,356,.014301209,351,361,1
2014,25,003,160,.010927469,157,163,1
2014,25,005,1439,.018268608,1436,1442,1
2014,25,007,11,.010018215,10,12,3
2014,25,009,2227,.020503236,2219,2235,1
2014,25,011,337,.037110452,332,342,1
2014,25,013,2562,.037802108,2561,2563,1
2014,25,015,153,.0092074377,147,159,2
2014,25,017,2428,.012319995,2420,2436,1
2014,25,019,1,.00064641243,0,2,3
2014,25,021,730,.0087783644,729,731,1
2014,25,023,1143,.013730555,1139,1147,1
2014,25,025,3345,.041810934,3340,3350,1
2014,25,027,4433,.036153223,4426,4440,1
2014,26,001,44,.060606062,44,44,1
2014,26,003,49,.047206167,49,49,1
2014,26,005,806,.046015073,805,807,1
2014,26,007,216,.05141633,216,216,1
2014,26,009,216,.063943163,216,216,1
2014,26,011,140,.063956141,140,140,1
2014,26,013,37,.03372835,37,37,1
2014,26,015,509,.05650533,509,509,1
2014,26,017,454,.029870385,454,454,1
2014,26,019,175,.084378012,175,175,1
2014,26,021,1026,.039461538,1026,1026,1
2014,26,023,637,.099020675,637,637,1
2014,26,025,1009,.047123108,1008,1010,1
2014,26,027,305,.043577652,305,305,1
2014,26,029,192,.047290642,191,193,1
2014,26,031,123,.039284572,123,123,1
2014,26,033,250,.055066079,249,251,1
2014,26,035,129,.027617212,128,130,1
