year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2018,04,27400,race-ethnicity,Other Races and Ethnicities,0.797441886611142,0.7620312334817854,0.8328525397404987,1
2018,04,27400,race-ethnicity,"White, Non-Hispanic",0.8069457007172927,0.7934002825117532,0.8204911189228321,1
2018,04,27820,race-ethnicity,"Black, Non-Hispanic",0.6898445713823604,0.6303438359251623,0.7493453068395586,1
2018,04,27820,race-ethnicity,Hispanic,0.7258061779539877,0.7028047643162789,0.7488075915916965,1
2018,04,27820,race-ethnicity,Other Races and Ethnicities,0.7646496059117088,0.7155899181714074,0.8137092936520103,1
2018,04,27820,race-ethnicity,"White, Non-Hispanic",0.7588667298947702,0.7387602303091769,0.7789732294803635,1
2018,04,28380,race-ethnicity,"Black, Non-Hispanic",0.82954342860244,0.7472011775906855,0.9118856796141945,2
2018,04,28380,race-ethnicity,Hispanic,0.816028902558606,0.772944507769554,0.8591132973476581,2
2018,04,28380,race-ethnicity,Other Races and Ethnicities,0.7355014296784613,0.6649971671910354,0.8060056921658872,2
2018,04,28380,race-ethnicity,"White, Non-Hispanic",0.8031444283536485,0.7764367209401116,0.8298521357671854,2
2018,04,46000,race-ethnicity,"Black, Non-Hispanic",0.791977934229801,0.7289619505806275,0.8549939178789745,2
2018,04,46000,race-ethnicity,Hispanic,0.7744129466723941,0.7561982825506196,0.7926276107941687,2
2018,04,46000,race-ethnicity,Other Races and Ethnicities,0.7704960105119658,0.726101434816463,0.8148905862074686,2
2018,04,46000,race-ethnicity,"White, Non-Hispanic",0.7952811037341726,0.7851571099474316,0.8054050975209136,2
2018,04,54050,race-ethnicity,"Black, Non-Hispanic",0.7633278099279417,0.6824386174954646,0.8442170023604187,2
2018,04,54050,race-ethnicity,Hispanic,0.7940687136313507,0.7554746866765547,0.8326627405861466,2
2018,04,54050,race-ethnicity,Other Races and Ethnicities,0.7362476428065299,0.6783103930647537,0.794184892548306,2
2018,04,54050,race-ethnicity,"White, Non-Hispanic",0.8200359132639732,0.8034108916443684,0.836660934883578,2
2018,04,55000,race-ethnicity,"Black, Non-Hispanic",0.7484287191355568,0.7222655470969159,0.7745918911741976,2
2018,04,55000,race-ethnicity,Hispanic,0.7303419269309437,0.7214314465924049,0.7392524072694825,2
2018,04,55000,race-ethnicity,Other Races and Ethnicities,0.7693118626809167,0.7454575052038196,0.7931662201580137,2
2018,04,55000,race-ethnicity,"White, Non-Hispanic",0.8048872666986013,0.7966249129331939,0.8131496204640087,2
2018,04,65000,race-ethnicity,"Black, Non-Hispanic",0.8573932896967434,0.7713637349156354,0.9434228444778515,3
2018,04,65000,race-ethnicity,Hispanic,0.7752941412802166,0.7349279441007859,0.8156603384596472,3
2018,04,65000,race-ethnicity,Other Races and Ethnicities,0.6980618962440532,0.6519652198517935,0.744158572636313,3
