year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2022,48,27684,Texas,Frisco city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,29000,Texas,Garland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,29000,Texas,Garland city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,29000,Texas,Garland city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,30464,Texas,Grand Prairie city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,30464,Texas,Grand Prairie city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,30464,Texas,Grand Prairie city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,35000,Texas,Houston city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,35000,Texas,Houston city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,35000,Texas,Houston city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,37000,Texas,Irving city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,37000,Texas,Irving city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,37000,Texas,Irving city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,39148,Texas,Killeen city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,39148,Texas,Killeen city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,39148,Texas,Killeen city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,41464,Texas,Laredo city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,41464,Texas,Laredo city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,41464,Texas,Laredo city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,41980,Texas,League City city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,41980,Texas,League City city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,41980,Texas,League City city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,42508,Texas,Lewisville city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,42508,Texas,Lewisville city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,42508,Texas,Lewisville city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,43888,Texas,Longview city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,43888,Texas,Longview city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,43888,Texas,Longview city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45000,Texas,Lubbock city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45000,Texas,Lubbock city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45000,Texas,Lubbock city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45384,Texas,McAllen city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45384,Texas,McAllen city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45384,Texas,McAllen city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45744,Texas,McKinney city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45744,Texas,McKinney city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,45744,Texas,McKinney city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,47892,Texas,Mesquite city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,47892,Texas,Mesquite city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,47892,Texas,Mesquite city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,48072,Texas,Midland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,48072,Texas,Midland city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,48072,Texas,Midland city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,48768,Texas,Mission city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,48768,Texas,Mission city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,48768,Texas,Mission city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,50820,Texas,New Braunfels city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,50820,Texas,New Braunfels city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,50820,Texas,New Braunfels city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,53388,Texas,Odessa city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,53388,Texas,Odessa city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,53388,Texas,Odessa city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,56000,Texas,Pasadena city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,56000,Texas,Pasadena city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,56000,Texas,Pasadena city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,56348,Texas,Pearland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,56348,Texas,Pearland city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,56348,Texas,Pearland city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,57200,Texas,Pharr city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,57200,Texas,Pharr city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,57200,Texas,Pharr city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,58016,Texas,Plano city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,58016,Texas,Plano city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,58016,Texas,Plano city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,61796,Texas,Richardson city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,61796,Texas,Richardson city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,61796,Texas,Richardson city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,63500,Texas,Round Rock city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,63500,Texas,Round Rock city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,63500,Texas,Round Rock city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,64472,Texas,San Angelo city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,64472,Texas,San Angelo city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,64472,Texas,San Angelo city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,65000,Texas,San Antonio city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,65000,Texas,San Antonio city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,65000,Texas,San Antonio city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,70808,Texas,Sugar Land city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,70808,Texas,Sugar Land city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,70808,Texas,Sugar Land city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,72176,Texas,Temple city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,72176,Texas,Temple city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,72176,Texas,Temple city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,74144,Texas,Tyler city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,74144,Texas,Tyler city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,74144,Texas,Tyler city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,76000,Texas,Waco city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,76000,Texas,Waco city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,76000,Texas,Waco city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,79000,Texas,Wichita Falls city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,79000,Texas,Wichita Falls city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,79000,Texas,Wichita Falls city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,43660,Utah,Layton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,43660,Utah,Layton city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,43660,Utah,Layton city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,44320,Utah,Lehi city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,44320,Utah,Lehi city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,44320,Utah,Lehi city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,55980,Utah,Ogden city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,55980,Utah,Ogden city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,55980,Utah,Ogden city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,57300,Utah,Orem city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,57300,Utah,Orem city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,57300,Utah,Orem city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,62470,Utah,Provo city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,62470,Utah,Provo city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,62470,Utah,Provo city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,65330,Utah,St. George city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,65330,Utah,St. George city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,65330,Utah,St. George city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,67000,Utah,Salt Lake City city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,67000,Utah,Salt Lake City city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,67000,Utah,Salt Lake City city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,67440,Utah,Sandy city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,67440,Utah,Sandy city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,67440,Utah,Sandy city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,70850,Utah,South Jordan city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,70850,Utah,South Jordan city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,70850,Utah,South Jordan city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,82950,Utah,West Jordan city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,82950,Utah,West Jordan city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,82950,Utah,West Jordan city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,83470,Utah,West Valley City city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,83470,Utah,West Valley City city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,83470,Utah,West Valley City city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,01000,Virginia,Alexandria city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,01000,Virginia,Alexandria city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,01000,Virginia,Alexandria city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,16000,Virginia,Chesapeake city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,16000,Virginia,Chesapeake city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,16000,Virginia,Chesapeake city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,35000,Virginia,Hampton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,35000,Virginia,Hampton city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,35000,Virginia,Hampton city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,47672,Virginia,Lynchburg city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,47672,Virginia,Lynchburg city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,47672,Virginia,Lynchburg city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,56000,Virginia,Newport News city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,56000,Virginia,Newport News city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,56000,Virginia,Newport News city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,57000,Virginia,Norfolk city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,57000,Virginia,Norfolk city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,57000,Virginia,Norfolk city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,64000,Virginia,Portsmouth city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,64000,Virginia,Portsmouth city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,64000,Virginia,Portsmouth city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,67000,Virginia,Richmond city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,67000,Virginia,Richmond city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,67000,Virginia,Richmond city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,68000,Virginia,Roanoke city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,68000,Virginia,Roanoke city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,68000,Virginia,Roanoke city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,76432,Virginia,Suffolk city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,76432,Virginia,Suffolk city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,76432,Virginia,Suffolk city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,82000,Virginia,Virginia Beach city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,82000,Virginia,Virginia Beach city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,51,82000,Virginia,Virginia Beach city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,03180,Washington,Auburn city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,03180,Washington,Auburn city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,03180,Washington,Auburn city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,05210,Washington,Bellevue city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,05210,Washington,Bellevue city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,05210,Washington,Bellevue city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,05280,Washington,Bellingham city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,05280,Washington,Bellingham city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,05280,Washington,Bellingham city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,22640,Washington,Everett city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,22640,Washington,Everett city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,22640,Washington,Everett city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,23515,Washington,Federal Way city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,23515,Washington,Federal Way city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,23515,Washington,Federal Way city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35275,Washington,Kennewick city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35275,Washington,Kennewick city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35275,Washington,Kennewick city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35415,Washington,Kent city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35415,Washington,Kent city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35415,Washington,Kent city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35940,Washington,Kirkland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35940,Washington,Kirkland city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,35940,Washington,Kirkland city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,53545,Washington,Pasco city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,53545,Washington,Pasco city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,53545,Washington,Pasco city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,57745,Washington,Renton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,57745,Washington,Renton city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,57745,Washington,Renton city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,63000,Washington,Seattle city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,63000,Washington,Seattle city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,63000,Washington,Seattle city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,67000,Washington,Spokane city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,67000,Washington,Spokane city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,67000,Washington,Spokane city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,67167,Washington,Spokane Valley city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,67167,Washington,Spokane Valley city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,67167,Washington,Spokane Valley city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,70000,Washington,Tacoma city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,70000,Washington,Tacoma city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,70000,Washington,Tacoma city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,74060,Washington,Vancouver city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,74060,Washington,Vancouver city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,74060,Washington,Vancouver city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,80010,Washington,Yakima city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,80010,Washington,Yakima city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,80010,Washington,Yakima city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,02375,Wisconsin,Appleton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,02375,Wisconsin,Appleton city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,02375,Wisconsin,Appleton city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,31000,Wisconsin,Green Bay city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,31000,Wisconsin,Green Bay city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,31000,Wisconsin,Green Bay city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,39225,Wisconsin,Kenosha city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,39225,Wisconsin,Kenosha city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,39225,Wisconsin,Kenosha city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,48000,Wisconsin,Madison city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,48000,Wisconsin,Madison city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,48000,Wisconsin,Madison city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,53000,Wisconsin,Milwaukee city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,53000,Wisconsin,Milwaukee city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,53000,Wisconsin,Milwaukee city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,66000,Wisconsin,Racine city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,66000,Wisconsin,Racine city,TRUE,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2022,55,66000,Wisconsin,Racine city,TRUE,Without Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2023,01,03076,Alabama,Auburn city,TRUE,All,all,0.9625,0.9332,0.9917,Marginal,0.8171,0.7904,0.8439,Marginal
2023,01,03076,Alabama,Auburn city,TRUE,With Disability,disability,NA,NA,NA,NA,0.557,0.4417,0.6723,Marginal
2023,01,03076,Alabama,Auburn city,TRUE,Without Disability,disability,0.9629,0.9314,0.9943,Marginal,0.8453,0.8205,0.8701,Marginal
2023,01,07000,Alabama,Birmingham city,TRUE,All,all,0.9301,0.8914,0.9689,Marginal,0.7553,0.7385,0.7721,Marginal
2023,01,07000,Alabama,Birmingham city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3827,0.3279,0.4376,Marginal
2023,01,07000,Alabama,Birmingham city,TRUE,Without Disability,disability,0.942,0.9057,0.9783,Marginal,0.8105,0.7939,0.8272,Marginal
2023,01,35896,Alabama,Hoover city,TRUE,All,all,0.9611,0.9387,0.9835,Weak,0.8305,0.8194,0.8416,Weak
2023,01,35896,Alabama,Hoover city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5594,0.5035,0.6153,Weak
2023,01,35896,Alabama,Hoover city,TRUE,Without Disability,disability,0.9694,0.9487,0.9901,Weak,0.8513,0.8402,0.8623,Weak
2023,01,37000,Alabama,Huntsville city,TRUE,All,all,0.9555,0.9328,0.9782,Marginal,0.8084,0.7922,0.8247,Marginal
2023,01,37000,Alabama,Huntsville city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5362,0.4661,0.6063,Marginal
2023,01,37000,Alabama,Huntsville city,TRUE,Without Disability,disability,0.965,0.9457,0.9844,Marginal,0.8409,0.8258,0.8559,Marginal
2023,01,50000,Alabama,Mobile city,TRUE,All,all,0.9059,0.8556,0.9561,Marginal,0.7531,0.7369,0.7694,Marginal
2023,01,50000,Alabama,Mobile city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4122,0.3424,0.4819,Marginal
2023,01,50000,Alabama,Mobile city,TRUE,Without Disability,disability,0.9109,0.8622,0.9596,Marginal,0.7872,0.7703,0.804,Marginal
2023,01,51000,Alabama,Montgomery city,TRUE,All,all,0.8929,0.849,0.9367,Strong,0.7603,0.7378,0.7828,Strong
2023,01,51000,Alabama,Montgomery city,TRUE,With Disability,disability,0.6709,0.4964,0.8453,Strong,0.3784,0.3073,0.4495,Strong
2023,01,51000,Alabama,Montgomery city,TRUE,Without Disability,disability,0.9147,0.8727,0.9567,Strong,0.8133,0.7934,0.8331,Strong
2023,01,77256,Alabama,Tuscaloosa city,TRUE,All,all,0.9701,0.9438,0.9964,Marginal,0.7823,0.7532,0.8114,Marginal
2023,01,77256,Alabama,Tuscaloosa city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3615,0.2644,0.4587,Marginal
2023,01,77256,Alabama,Tuscaloosa city,TRUE,Without Disability,disability,0.9695,0.9422,0.9968,Marginal,0.8262,0.7972,0.8553,Marginal
2023,02,03000,Alaska,Anchorage municipality,TRUE,All,all,0.922,0.8713,0.9727,Strong,0.8226,0.8036,0.8416,Strong
2023,02,03000,Alaska,Anchorage municipality,TRUE,With Disability,disability,NA,NA,NA,NA,0.5488,0.4741,0.6234,Strong
2023,02,03000,Alaska,Anchorage municipality,TRUE,Without Disability,disability,0.9252,0.8705,0.9799,Strong,0.8523,0.8355,0.8691,Strong
