year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality,share_poverty_exposure,share_poverty_exposure_quality,rate_juv_arrest,rate_juv_arrest_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_digital_access,share_digital_access_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,04,27820,Arizona,Glendale city,TRUE,"Black, Non-Hispanic",race-ethnicity,27274,18987,32026,Strong,53783,48473,61737,Strong,89453,81774,105483,Strong,348,344,352,0.0496,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5514,Strong,0.736,0.6747,0.7974,Strong
2021,04,27820,Arizona,Glendale city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,27820,Arizona,Glendale city,TRUE,"White, Non-Hispanic",race-ethnicity,34297,30933,38102,Strong,83084,77526,88609,Strong,153859,149275,161161,Strong,282,281,283,0.0096,Strong,Strong,0.0267,Strong,NA,NA,0.4564,0.3459,0.567,Strong,NA,NA,NA,NA,0.875,0.8032,0.9469,Strong,0.7316,Strong,0.7707,0.7491,0.7923,Strong
2021,04,27820,Arizona,Glendale city,TRUE,Other Races and Ethnicities,race-ethnicity,31343,23418,38569,Strong,86069,68540,103664,Strong,155312,146511,174434,Strong,154,149,159,0.0187,Marginal,Marginal,0.0178,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7646,0.5707,0.9585,Strong,0.752,Strong,0.7956,0.7481,0.8432,Strong
2021,04,27820,Arizona,Glendale city,TRUE,Hispanic,race-ethnicity,26986,23416,30157,Strong,59536,54864,63810,Strong,116484,107688,122787,Strong,607,604,610,0.0136,Strong,Strong,0.0409,Strong,NA,NA,0.1022,0.046,0.1583,Strong,NA,NA,NA,NA,0.8642,0.7927,0.9357,Strong,0.5262,Strong,0.7344,0.7016,0.7672,Strong
2021,04,28380,Arizona,Goodyear city,TRUE,All,all,59536,54237,63094,Marginal,114499,107598,121521,Marginal,182936,178667,193881,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,995.2,Strong,0.2427,0.1547,0.3306,Marginal,NA,NA,NA,NA,0.9257,0.8601,0.9912,Marginal,0.8208,Marginal,0.8097,0.7882,0.8312,Marginal
2021,04,28380,Arizona,Goodyear city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak,3453,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,28380,Arizona,Goodyear city,TRUE,"Black, Non-Hispanic",race-ethnicity,61737,36974,76737,Marginal,93297,84645,121521,Marginal,150636,124041,242695,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8239,Marginal,0.779,0.6774,0.8806,Marginal
2021,04,28380,Arizona,Goodyear city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.6,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,28380,Arizona,Goodyear city,TRUE,"White, Non-Hispanic",race-ethnicity,60761,54618,64836,Marginal,120738,113674,126838,Marginal,192774,179880,213929,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,0.2523,0.1109,0.3937,Marginal,NA,NA,NA,NA,0.9797,0.9503,1,Marginal,0.8214,Marginal,0.8211,0.799,0.8432,Marginal
2021,04,28380,Arizona,Goodyear city,TRUE,Other Races and Ethnicities,race-ethnicity,52406,28609,84052,Marginal,115292,93187,134153,Marginal,197865,156575,230788,Marginal,NA,NA,NA,NA,NA,NA,0,Weak,22.4,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8481,Marginal,0.7256,0.624,0.8272,Marginal
2021,04,28380,Arizona,Goodyear city,TRUE,Hispanic,race-ethnicity,54880,47708,64558,Marginal,106151,94180,124306,Marginal,178485,157642,194411,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,420.3,Strong,0.2057,0.0925,0.3188,Marginal,NA,NA,NA,NA,0.932,0.857,1,Marginal,0.8097,Marginal,0.8209,0.7746,0.8672,Marginal
2021,04,46000,Arizona,Mesa city,TRUE,All,all,34758,32929,36587,Marginal,73390,71562,75200,Marginal,137811,134775,142230,Marginal,1465,1464,1466,0.0181,Strong,Strong,0.1144,Strong,1335.3,Marginal,0.287,0.2345,0.3396,Marginal,NA,NA,NA,NA,0.8963,0.8622,0.9304,Marginal,0.7211,Marginal,0.8054,0.7952,0.8156,Marginal
2021,04,46000,Arizona,Mesa city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0328,Marginal,3722.5,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,46000,Arizona,Mesa city,TRUE,"Black, Non-Hispanic",race-ethnicity,31010,21226,38644,Marginal,60979,55653,68906,Marginal,109094,98994,120366,Marginal,250,247,253,0.0656,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,Marginal,0.8286,0.7769,0.8804,Marginal
2021,04,46000,Arizona,Mesa city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1552.5,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,46000,Arizona,Mesa city,TRUE,"White, Non-Hispanic",race-ethnicity,37275,35781,38738,Marginal,77470,75191,79272,Marginal,146348,143124,150128,Marginal,335,330,340,0.0094,Strong,Strong,0.0443,Strong,NA,NA,0.395,0.3175,0.4726,Marginal,NA,NA,NA,NA,0.9202,0.882,0.9585,Marginal,0.7456,Marginal,0.815,0.8032,0.8267,Marginal
2021,04,46000,Arizona,Mesa city,TRUE,Other Races and Ethnicities,race-ethnicity,29768,24051,31646,Marginal,64406,56057,75951,Marginal,134153,120889,146348,Marginal,238,229,247,0.0316,Marginal,Marginal,0.1217,Strong,284.4,Marginal,0.2144,0.1087,0.3201,Marginal,NA,NA,NA,NA,0.9416,0.8852,0.998,Marginal,0.7539,Marginal,0.8227,0.7877,0.8576,Marginal
2021,04,46000,Arizona,Mesa city,TRUE,Hispanic,race-ethnicity,30772,28570,34557,Marginal,64713,62021,70888,Marginal,121470,113895,127689,Marginal,627,622,632,0.0185,Strong,Strong,0.204,Strong,0,Marginal,0.1769,0.1245,0.2294,Marginal,NA,NA,NA,NA,0.8469,0.7748,0.919,Marginal,0.6445,Marginal,0.7777,0.7549,0.8005,Marginal
2021,04,54050,Arizona,Peoria city,TRUE,All,all,41773,38828,44305,Marginal,89035,84424,92153,Marginal,162208,157795,167360,Marginal,NA,NA,NA,NA,NA,NA,0,Strong,2298.2,Strong,0.3465,0.2773,0.4158,Marginal,NA,NA,NA,NA,0.9345,0.8965,0.9724,Marginal,0.7838,Marginal,0.8066,0.7904,0.8227,Marginal
2021,04,54050,Arizona,Peoria city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak,8096.7,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,54050,Arizona,Peoria city,TRUE,"Black, Non-Hispanic",race-ethnicity,37212,21469,48066,Marginal,68928,54670,92673,Marginal,131648,114306,168104,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7266,Marginal,0.8171,0.7323,0.9019,Marginal
2021,04,54050,Arizona,Peoria city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2733.9,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,54050,Arizona,Peoria city,TRUE,"White, Non-Hispanic",race-ethnicity,43039,39476,45368,Marginal,91468,89116,96013,Marginal,167360,161959,175327,Marginal,NA,NA,NA,NA,NA,NA,0,Strong,NA,NA,0.4159,0.3069,0.5248,Marginal,NA,NA,NA,NA,0.9642,0.933,0.9953,Marginal,0.7947,Marginal,0.8209,0.8004,0.8414,Marginal
2021,04,54050,Arizona,Peoria city,TRUE,Other Races and Ethnicities,race-ethnicity,45125,30286,50760,Marginal,102534,83308,120251,Marginal,187668,166978,218791,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,158.2,Strong,0.3683,0.1967,0.5398,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,0.8496,Marginal,0.7625,0.721,0.804,Marginal
2021,04,54050,Arizona,Peoria city,TRUE,Hispanic,race-ethnicity,37625,32357,46613,Marginal,77656,69890,86232,Marginal,125544,120255,141326,Marginal,NA,NA,NA,NA,NA,NA,0,Marginal,2290.9,Strong,0.2383,0.1217,0.3548,Marginal,NA,NA,NA,NA,0.8982,0.822,0.9745,Marginal,0.7197,Marginal,0.786,0.7409,0.8311,Marginal
2021,04,55000,Arizona,Phoenix city,TRUE,All,all,34558,33538,35543,Marginal,75067,73799,76362,Marginal,148764,145346,151902,Marginal,4680,4670,4690,0.0236,Strong,Strong,0.0883,Strong,0,Weak,0.319,0.2855,0.3526,Marginal,NA,NA,NA,NA,0.8468,0.8233,0.8703,Marginal,0.6879,Marginal,0.7908,0.7849,0.7967,Marginal
2021,04,55000,Arizona,Phoenix city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1073,Strong,0,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,55000,Arizona,Phoenix city,TRUE,"Black, Non-Hispanic",race-ethnicity,24392,20276,27432,Marginal,55912,50633,59753,Marginal,108542,102247,115692,Marginal,884,860,908,0.0593,Marginal,Marginal,NA,NA,NA,NA,0.2908,0.187,0.3947,Marginal,NA,NA,NA,NA,0.7792,0.6777,0.8807,Marginal,0.5952,Marginal,0.8056,0.7773,0.8339,Marginal
2021,04,55000,Arizona,Phoenix city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,55000,Arizona,Phoenix city,TRUE,"White, Non-Hispanic",race-ethnicity,38828,37685,40075,Marginal,89304,87363,90888,Marginal,174798,172137,178905,Marginal,671,637,705,0.0131,Weak,Weak,0.0425,Strong,NA,NA,0.429,0.3756,0.4824,Marginal,NA,NA,NA,NA,0.9043,0.8803,0.9284,Marginal,0.7705,Marginal,0.83,0.8214,0.8387,Marginal
2021,04,55000,Arizona,Phoenix city,TRUE,Other Races and Ethnicities,race-ethnicity,36239,32405,38417,Marginal,84300,79272,89369,Marginal,162088,154687,175046,Marginal,434,379,489,0.0299,Weak,Weak,0.1019,Strong,0,Weak,0.4609,0.3805,0.5413,Marginal,NA,NA,NA,NA,0.8538,0.7786,0.929,Marginal,0.733,Marginal,0.7852,0.7665,0.8038,Marginal
2021,04,55000,Arizona,Phoenix city,TRUE,Hispanic,race-ethnicity,31192,30380,32912,Marginal,62929,61066,64638,Marginal,113927,110003,119270,Marginal,2576,2554,2598,0.022,Strong,Strong,0.1042,Strong,0,Weak,0.2433,0.2021,0.2845,Marginal,NA,NA,NA,NA,0.8273,0.7928,0.8619,Marginal,0.5643,Marginal,0.7513,0.7415,0.7611,Marginal
2021,04,65000,Arizona,Scottsdale city,TRUE,All,all,47853,45947,50456,Weak,111821,107598,115699,Weak,233770,224279,241381,Weak,285,283,287,0.0107,Strong,Strong,0,Strong,1897.4,Strong,0.4684,0.368,0.5689,Weak,NA,NA,NA,NA,0.9244,0.8822,0.9666,Weak,0.8171,Weak,0.8293,0.8169,0.8418,Weak
2021,04,65000,Arizona,Scottsdale city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak,3970,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,65000,Arizona,Scottsdale city,TRUE,"Black, Non-Hispanic",race-ethnicity,41282,26014,54864,Weak,96820,67090,122737,Weak,156965,135968,216948,Weak,35,35,35,0.0358,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7918,Weak,0.916,0.8556,0.9765,Weak
2021,04,65000,Arizona,Scottsdale city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.7,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,65000,Arizona,Scottsdale city,TRUE,"White, Non-Hispanic",race-ethnicity,48103,45947,51286,Weak,113805,108864,117771,Weak,238427,228060,244717,Weak,78,78,78,0.0045,Strong,Strong,0,Strong,NA,NA,0.459,0.344,0.5741,Weak,NA,NA,NA,NA,0.9218,0.8696,0.974,Weak,0.824,Weak,0.8447,0.8306,0.8587,Weak
2021,04,65000,Arizona,Scottsdale city,TRUE,Other Races and Ethnicities,race-ethnicity,43390,36974,54372,Weak,123970,109623,143124,Weak,246841,219428,295790,Weak,123,120,126,0.0444,Strong,Strong,0,Marginal,684.2,Strong,0.5942,0.4177,0.7706,Weak,NA,NA,NA,NA,NA,NA,NA,NA,0.801,Weak,0.7482,0.6992,0.7972,Weak
2021,04,65000,Arizona,Scottsdale city,TRUE,Hispanic,race-ethnicity,47708,38861,56034,Weak,93187,84127,107598,Weak,182936,157437,221008,Weak,52,50,54,0.009,Marginal,Marginal,0,Marginal,1430.8,Strong,0.479,0.2503,0.7077,Weak,NA,NA,NA,NA,NA,NA,NA,NA,0.7639,Weak,0.8029,0.7591,0.8466,Weak
2021,04,71510,Arizona,Surprise city,TRUE,All,all,48349,46158,50124,Strong,88609,85875,93226,Strong,148840,142566,155312,Strong,139,138,140,0.0049,Strong,Strong,0,Strong,2237.9,Strong,0.4167,0.3159,0.5176,Strong,NA,NA,NA,NA,0.8009,0.6813,0.9205,Strong,0.771,Strong,0.8179,0.7978,0.8381,Strong
2021,04,71510,Arizona,Surprise city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Weak,4818.5,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,71510,Arizona,Surprise city,TRUE,"Black, Non-Hispanic",race-ethnicity,49464,39670,63419,Strong,105742,67090,137161,Strong,161161,146381,189674,Strong,25,24,26,0.0131,Marginal,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7308,Strong,0.7763,0.673,0.8796,Strong
2021,04,71510,Arizona,Surprise city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2238.9,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,71510,Arizona,Surprise city,TRUE,"White, Non-Hispanic",race-ethnicity,47481,44880,49958,Strong,87687,84516,91242,Strong,147895,141644,155290,Strong,33,31,35,0.0026,Weak,Weak,0,Strong,NA,NA,0.4646,0.3201,0.6091,Strong,NA,NA,NA,NA,0.8265,0.6912,0.9619,Strong,0.7769,Strong,0.8498,0.8294,0.8702,Strong
2021,04,71510,Arizona,Surprise city,TRUE,Other Races and Ethnicities,race-ethnicity,49588,38307,71832,Strong,97566,84086,125699,Strong,143017,132323,221524,Strong,19,17,21,0.0073,Weak,Weak,0,Weak,499.3,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846,Strong,0.7657,0.6607,0.8707,Strong
2021,04,71510,Arizona,Surprise city,TRUE,Hispanic,race-ethnicity,51222,47708,55786,Strong,88609,80503,97566,Strong,143544,125234,165536,Strong,61,61,61,0.0053,Strong,Strong,0,Marginal,0,Strong,0.373,0.1983,0.5477,Strong,NA,NA,NA,NA,NA,NA,NA,NA,0.7269,Strong,0.7532,0.6952,0.8112,Strong
2021,04,73000,Arizona,Tempe city,TRUE,All,all,31709,29519,35444,Weak,74382,71703,77884,Weak,146348,143124,151902,Weak,689,687,691,0.0153,Strong,Strong,0.0573,Strong,0,Marginal,0.4187,0.3188,0.5185,Weak,NA,NA,NA,NA,0.9828,0.9722,0.9933,Weak,0.7738,Weak,0.8192,0.8019,0.8366,Weak
2021,04,73000,Arizona,Tempe city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0383,Marginal,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,73000,Arizona,Tempe city,TRUE,"Black, Non-Hispanic",race-ethnicity,22521,12554,33472,Weak,50633,38181,63418,Weak,86716,75621,106332,Weak,221,220,222,0.0452,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6755,Weak,0.8469,0.7753,0.9185,Weak
2021,04,73000,Arizona,Tempe city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,73000,Arizona,Tempe city,TRUE,"White, Non-Hispanic",race-ethnicity,36258,32357,40166,Weak,81820,79272,88260,Weak,161227,155312,167092,Weak,69,68,70,0.0046,Strong,Strong,0.0524,Strong,NA,NA,0.5218,0.4007,0.6429,Weak,NA,NA,NA,NA,0.9855,0.973,0.998,Weak,0.8122,Weak,0.8402,0.8185,0.862,Weak
2021,04,73000,Arizona,Tempe city,TRUE,Other Races and Ethnicities,race-ethnicity,19932,13478,26703,Weak,64406,57026,74759,Weak,150007,126585,178608,Weak,209,207,211,0.0291,Strong,Strong,0.069,Strong,0,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,0.9828,0.9591,1,Weak,0.7783,Weak,0.7732,0.7296,0.8168,Weak
2021,04,73000,Arizona,Tempe city,TRUE,Hispanic,race-ethnicity,34588,28625,39026,Weak,69890,63213,76861,Weak,123970,118177,134434,Weak,191,191,191,0.0105,Strong,Strong,0.0353,Strong,0,Marginal,0.305,0.144,0.466,Weak,NA,NA,NA,NA,0.9728,0.9462,0.9993,Weak,0.6887,Weak,0.801,0.758,0.8441,Weak
2021,04,77000,Arizona,Tucson city,TRUE,All,all,24304,23297,25001,Marginal,57522,56034,58989,Marginal,116484,114030,119243,Marginal,2252,2249,2255,0.0231,Strong,Strong,0.0805,Strong,14.2,Weak,0.3681,0.3245,0.4118,Marginal,NA,NA,NA,NA,0.859,0.8272,0.8907,Marginal,0.6718,Marginal,0.7759,0.7643,0.7875,Marginal
2021,04,77000,Arizona,Tucson city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0605,Strong,0,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,77000,Arizona,Tucson city,TRUE,"Black, Non-Hispanic",race-ethnicity,19241,15823,23480,Marginal,47708,41745,54359,Marginal,92407,84394,106986,Marginal,149,141,157,0.0292,Weak,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8702,0.7504,0.99,Marginal,0.6301,Marginal,0.7395,0.6766,0.8025,Marginal
2021,04,77000,Arizona,Tucson city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,77000,Arizona,Tucson city,TRUE,"White, Non-Hispanic",race-ethnicity,26239,25047,27562,Marginal,63213,60979,64883,Marginal,127937,125636,130636,Marginal,323,313,333,0.0142,Marginal,Marginal,0.151,Strong,NA,NA,0.5419,0.4612,0.6226,Marginal,NA,NA,NA,NA,0.9299,0.8877,0.9721,Marginal,0.7196,Marginal,0.79,0.7755,0.8044,Marginal
2021,04,77000,Arizona,Tucson city,TRUE,Other Races and Ethnicities,race-ethnicity,19835,16457,23854,Marginal,53672,48783,58266,Marginal,107851,103664,119867,Marginal,237,213,261,0.0296,Weak,Weak,0.0474,Strong,20.8,Weak,0.2835,0.1599,0.4071,Marginal,NA,NA,NA,NA,0.9263,0.8714,0.9812,Marginal,0.6638,Marginal,0.7613,0.7267,0.7958,Marginal
2021,04,77000,Arizona,Tucson city,TRUE,Hispanic,race-ethnicity,22315,20708,24392,Marginal,51200,49588,53672,Marginal,100953,97566,103664,Marginal,1455,1445,1465,0.0235,Strong,Strong,0.0311,Strong,13,Weak,0.3036,0.248,0.3592,Marginal,NA,NA,NA,NA,0.7836,0.7299,0.8373,Marginal,0.5996,Marginal,0.7682,0.7523,0.7841,Marginal
2021,04,85540,Arizona,Yuma city,TRUE,All,all,25612,23554,27432,Marginal,60351,57466,62357,Marginal,113805,107932,119011,Marginal,302,301,303,0.0109,Strong,Strong,0.1171,Strong,1936.6,Marginal,0.3518,0.2682,0.4354,Marginal,NA,NA,NA,NA,0.889,0.832,0.9461,Marginal,0.5898,Marginal,0.7494,0.729,0.7699,Marginal
2021,04,85540,Arizona,Yuma city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3089,Weak,8947.4,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,85540,Arizona,Yuma city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,12,16,0.0461,Weak,Weak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6807,Marginal,NA,NA,NA,NA
2021,04,85540,Arizona,Yuma city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2632.8,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,04,85540,Arizona,Yuma city,TRUE,"White, Non-Hispanic",race-ethnicity,26403,23183,27957,Marginal,62021,59134,67090,Marginal,125830,119631,135014,Marginal,14,13,15,0.0039,Weak,Weak,0.0865,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6234,Marginal,0.7602,0.7277,0.7927,Marginal
2021,04,85540,Arizona,Yuma city,TRUE,Other Races and Ethnicities,race-ethnicity,28625,19414,38828,Marginal,67302,45249,79837,Marginal,108990,101268,122848,Marginal,8,5,11,0.0115,Weak,Weak,0.1636,Marginal,183.5,Marginal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5159,Marginal,0.7747,0.6826,0.8667,Marginal
2021,04,85540,Arizona,Yuma city,TRUE,Hispanic,race-ethnicity,24818,22785,27180,Marginal,58242,53195,61737,Marginal,103800,97921,113309,Marginal,256,255,257,0.0111,Strong,Strong,0.1231,Strong,1778.3,Marginal,0.3349,0.24,0.4298,Marginal,NA,NA,NA,NA,0.892,0.8224,0.9616,Marginal,0.5681,Marginal,0.7417,0.7133,0.7701,Marginal
2021,05,23290,Arkansas,Fayetteville city,TRUE,All,all,29818,28902,31709,Marginal,66076,63292,70126,Marginal,133583,127812,140251,Marginal,228,227,229,0.0193,Strong,Strong,0.2114,Strong,1163.3,Strong,0.4104,0.3262,0.4946,Marginal,NA,NA,NA,NA,0.9482,0.9182,0.9782,Marginal,0.6531,Marginal,0.8049,0.7851,0.8247,Marginal
2021,05,23290,Arkansas,Fayetteville city,TRUE,Black,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1792,Marginal,5069.9,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,05,23290,Arkansas,Fayetteville city,TRUE,"Black, Non-Hispanic",race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,58,0.0515,Strong,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5405,Marginal,NA,NA,NA,NA
2021,05,23290,Arkansas,Fayetteville city,TRUE,White,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967.7,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,05,23290,Arkansas,Fayetteville city,TRUE,"White, Non-Hispanic",race-ethnicity,29270,27849,30993,Marginal,69622,65084,73948,Marginal,143910,137102,151902,Marginal,89,88,90,0.0118,Strong,Strong,0.2349,Strong,NA,NA,0.4796,0.3843,0.5748,Marginal,NA,NA,NA,NA,0.9751,0.95,1,Marginal,0.6807,Marginal,0.8149,0.7904,0.8394,Marginal
2021,05,23290,Arkansas,Fayetteville city,TRUE,Other Races and Ethnicities,race-ethnicity,30489,26034,37534,Marginal,67564,55461,82931,Marginal,126592,114499,153501,Marginal,46,45,47,0.0281,Strong,Strong,0.1671,Marginal,128.9,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6505,Marginal,0.7525,0.6886,0.8164,Marginal
2021,05,23290,Arkansas,Fayetteville city,TRUE,Hispanic,race-ethnicity,35367,32232,40886,Marginal,58229,52685,66791,Marginal,102895,95775,114639,Marginal,31,31,31,0.0206,Strong,Strong,0.0751,Marginal,851.6,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5235,Marginal,0.8171,0.7661,0.8681,Marginal
