year,state,county,state_name,county_name,subgroup,subgroup_type,index_air_hazard,index_air_hazard_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_digital_access,share_digital_access_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2023,13,285,Georgia,Troup County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6324,Marginal,0.2299,0.1068,0.3529,Marginal
2023,13,285,Georgia,Troup County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,285,Georgia,Troup County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,287,Georgia,Turner County,All,all,NA,NA,NA,NA,NA,NA,0.4615,Weak,NA,NA,NA,NA
2023,13,287,Georgia,Turner County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,287,Georgia,Turner County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,287,Georgia,Turner County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3541,Weak,NA,NA,NA,NA
2023,13,287,Georgia,Turner County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.585,Weak,NA,NA,NA,NA
2023,13,287,Georgia,Turner County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,287,Georgia,Turner County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,289,Georgia,Twiggs County,All,all,NA,NA,NA,NA,NA,NA,0.6168,Weak,NA,NA,NA,NA
2023,13,289,Georgia,Twiggs County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,289,Georgia,Twiggs County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,289,Georgia,Twiggs County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4695,Weak,NA,NA,NA,NA
2023,13,289,Georgia,Twiggs County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.7226,Weak,NA,NA,NA,NA
2023,13,289,Georgia,Twiggs County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,289,Georgia,Twiggs County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,291,Georgia,Union County,All,all,NA,NA,NA,NA,NA,NA,0.7062,Weak,NA,NA,NA,NA
2023,13,291,Georgia,Union County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,291,Georgia,Union County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,291,Georgia,Union County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5408,Weak,NA,NA,NA,NA
2023,13,291,Georgia,Union County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.8095,Weak,NA,NA,NA,NA
2023,13,291,Georgia,Union County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,291,Georgia,Union County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,293,Georgia,Upson County,All,all,NA,NA,NA,NA,NA,NA,0.5931,Weak,NA,NA,NA,NA
2023,13,293,Georgia,Upson County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,293,Georgia,Upson County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,293,Georgia,Upson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4522,Weak,NA,NA,NA,NA
2023,13,293,Georgia,Upson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6966,Weak,NA,NA,NA,NA
2023,13,293,Georgia,Upson County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,293,Georgia,Upson County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,295,Georgia,Walker County,All,all,NA,NA,NA,NA,NA,NA,0.6441,Marginal,0.4285,0.3195,0.5375,Marginal
2023,13,295,Georgia,Walker County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,295,Georgia,Walker County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,295,Georgia,Walker County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4756,Marginal,NA,NA,NA,NA
2023,13,295,Georgia,Walker County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.7782,Marginal,0.4685,0.3354,0.6016,Marginal
2023,13,295,Georgia,Walker County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,295,Georgia,Walker County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,297,Georgia,Walton County,All,all,NA,NA,NA,NA,NA,NA,0.6689,Marginal,0.5211,0.4315,0.6107,Marginal
2023,13,297,Georgia,Walton County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,297,Georgia,Walton County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,297,Georgia,Walton County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4822,Marginal,NA,NA,NA,NA
2023,13,297,Georgia,Walton County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.7613,Marginal,0.5158,0.4151,0.6164,Marginal
2023,13,297,Georgia,Walton County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,297,Georgia,Walton County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,299,Georgia,Ware County,All,all,NA,NA,NA,NA,NA,NA,0.5321,Weak,0.2578,0.1835,0.3322,Weak
2023,13,299,Georgia,Ware County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,299,Georgia,Ware County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,299,Georgia,Ware County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4269,Weak,NA,NA,NA,NA
2023,13,299,Georgia,Ware County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6504,Weak,NA,NA,NA,NA
2023,13,299,Georgia,Ware County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,299,Georgia,Ware County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,301,Georgia,Warren County,All,all,NA,NA,NA,NA,NA,NA,0.4032,Weak,NA,NA,NA,NA
2023,13,301,Georgia,Warren County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,301,Georgia,Warren County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,301,Georgia,Warren County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3161,Weak,NA,NA,NA,NA
2023,13,301,Georgia,Warren County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.5023,Weak,NA,NA,NA,NA
2023,13,301,Georgia,Warren County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,301,Georgia,Warren County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,303,Georgia,Washington County,All,all,NA,NA,NA,NA,NA,NA,0.4032,Weak,NA,NA,NA,NA
2023,13,303,Georgia,Washington County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,303,Georgia,Washington County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,303,Georgia,Washington County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3161,Weak,NA,NA,NA,NA
2023,13,303,Georgia,Washington County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.5023,Weak,NA,NA,NA,NA
2023,13,303,Georgia,Washington County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,303,Georgia,Washington County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,305,Georgia,Wayne County,All,all,NA,NA,NA,NA,NA,NA,0.4877,Weak,0.4756,0.3834,0.5679,Weak
2023,13,305,Georgia,Wayne County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,305,Georgia,Wayne County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,305,Georgia,Wayne County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3726,Weak,NA,NA,NA,NA
2023,13,305,Georgia,Wayne County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6109,Weak,NA,NA,NA,NA
2023,13,305,Georgia,Wayne County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,305,Georgia,Wayne County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,307,Georgia,Webster County,All,all,NA,NA,NA,NA,NA,NA,0.4915,Weak,NA,NA,NA,NA
2023,13,307,Georgia,Webster County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,307,Georgia,Webster County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,307,Georgia,Webster County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3662,Weak,NA,NA,NA,NA
2023,13,307,Georgia,Webster County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6207,Weak,NA,NA,NA,NA
2023,13,307,Georgia,Webster County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,307,Georgia,Webster County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,309,Georgia,Wheeler County,All,all,NA,NA,NA,NA,NA,NA,0.4877,Weak,NA,NA,NA,NA
2023,13,309,Georgia,Wheeler County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,309,Georgia,Wheeler County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,309,Georgia,Wheeler County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3726,Weak,NA,NA,NA,NA
2023,13,309,Georgia,Wheeler County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6109,Weak,NA,NA,NA,NA
2023,13,309,Georgia,Wheeler County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,309,Georgia,Wheeler County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,311,Georgia,White County,All,all,NA,NA,NA,NA,NA,NA,0.7062,Weak,0.3896,0.2821,0.4972,Weak
2023,13,311,Georgia,White County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,311,Georgia,White County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,311,Georgia,White County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5408,Weak,NA,NA,NA,NA
2023,13,311,Georgia,White County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.8095,Weak,NA,NA,NA,NA
2023,13,311,Georgia,White County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,311,Georgia,White County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,313,Georgia,Whitfield County,All,all,NA,NA,NA,NA,NA,NA,0.5938,Strong,0.3288,0.2179,0.4397,Strong
2023,13,313,Georgia,Whitfield County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,313,Georgia,Whitfield County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,313,Georgia,Whitfield County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4439,Strong,NA,NA,NA,NA
2023,13,313,Georgia,Whitfield County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.7033,Strong,0.3997,0.2464,0.553,Strong
2023,13,313,Georgia,Whitfield County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,313,Georgia,Whitfield County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,315,Georgia,Wilcox County,All,all,NA,NA,NA,NA,NA,NA,0.4857,Weak,NA,NA,NA,NA
2023,13,315,Georgia,Wilcox County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,315,Georgia,Wilcox County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,315,Georgia,Wilcox County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3602,Weak,NA,NA,NA,NA
2023,13,315,Georgia,Wilcox County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6202,Weak,NA,NA,NA,NA
2023,13,315,Georgia,Wilcox County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,315,Georgia,Wilcox County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,317,Georgia,Wilkes County,All,all,NA,NA,NA,NA,NA,NA,0.4032,Weak,NA,NA,NA,NA
2023,13,317,Georgia,Wilkes County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,317,Georgia,Wilkes County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,317,Georgia,Wilkes County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.3161,Weak,NA,NA,NA,NA
2023,13,317,Georgia,Wilkes County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.5023,Weak,NA,NA,NA,NA
2023,13,317,Georgia,Wilkes County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,317,Georgia,Wilkes County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,319,Georgia,Wilkinson County,All,all,NA,NA,NA,NA,NA,NA,0.6168,Weak,NA,NA,NA,NA
2023,13,319,Georgia,Wilkinson County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,319,Georgia,Wilkinson County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,319,Georgia,Wilkinson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4695,Weak,NA,NA,NA,NA
2023,13,319,Georgia,Wilkinson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.7226,Weak,NA,NA,NA,NA
2023,13,319,Georgia,Wilkinson County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,319,Georgia,Wilkinson County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,321,Georgia,Worth County,All,all,NA,NA,NA,NA,NA,NA,0.5413,Weak,NA,NA,NA,NA
2023,13,321,Georgia,Worth County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,321,Georgia,Worth County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,321,Georgia,Worth County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4125,Weak,NA,NA,NA,NA
2023,13,321,Georgia,Worth County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6596,Weak,NA,NA,NA,NA
2023,13,321,Georgia,Worth County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,13,321,Georgia,Worth County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,001,Hawaii,Hawaii County,All,all,NA,NA,NA,NA,NA,NA,0.7087,Strong,0.3782,0.2761,0.4802,Strong
2023,15,001,Hawaii,Hawaii County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,001,Hawaii,Hawaii County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,001,Hawaii,Hawaii County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5203,Strong,NA,NA,NA,NA
2023,15,001,Hawaii,Hawaii County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.8059,Strong,0.4061,0.2929,0.5192,Strong
2023,15,001,Hawaii,Hawaii County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,001,Hawaii,Hawaii County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,003,Hawaii,Honolulu County,All,all,NA,NA,NA,NA,NA,NA,0.7651,Strong,0.4678,0.4289,0.5067,Strong
2023,15,003,Hawaii,Honolulu County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,003,Hawaii,Honolulu County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,003,Hawaii,Honolulu County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5655,Strong,0.3569,0.24,0.4739,Strong
2023,15,003,Hawaii,Honolulu County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.829,Strong,0.4899,0.4493,0.5305,Strong
2023,15,003,Hawaii,Honolulu County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,003,Hawaii,Honolulu County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,005,Hawaii,Kalawao County,All,all,NA,NA,NA,NA,NA,NA,0.7483,Weak,NA,NA,NA,NA
2023,15,005,Hawaii,Kalawao County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,005,Hawaii,Kalawao County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,005,Hawaii,Kalawao County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5591,Weak,NA,NA,NA,NA
2023,15,005,Hawaii,Kalawao County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.8134,Weak,NA,NA,NA,NA
2023,15,005,Hawaii,Kalawao County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,005,Hawaii,Kalawao County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,007,Hawaii,Kauai County,All,all,NA,NA,NA,NA,NA,NA,0.7483,Weak,0.4218,0.3406,0.5031,Weak
2023,15,007,Hawaii,Kauai County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,007,Hawaii,Kauai County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,007,Hawaii,Kauai County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5591,Weak,NA,NA,NA,NA
2023,15,007,Hawaii,Kauai County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.8134,Weak,0.4036,0.3117,0.4955,Weak
2023,15,007,Hawaii,Kauai County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,007,Hawaii,Kauai County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,009,Hawaii,Maui County,All,all,NA,NA,NA,NA,NA,NA,0.7483,Marginal,0.4218,0.3406,0.5031,Marginal
2023,15,009,Hawaii,Maui County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,009,Hawaii,Maui County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,009,Hawaii,Maui County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5591,Marginal,NA,NA,NA,NA
2023,15,009,Hawaii,Maui County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.8134,Marginal,0.4036,0.3117,0.4955,Marginal
2023,15,009,Hawaii,Maui County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,15,009,Hawaii,Maui County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,001,Idaho,Ada County,All,all,NA,NA,NA,NA,NA,NA,0.7908,Strong,0.4019,0.352,0.4517,Strong
2023,16,001,Idaho,Ada County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,001,Idaho,Ada County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,001,Idaho,Ada County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.639,Strong,0.3391,0.2227,0.4556,Strong
2023,16,001,Idaho,Ada County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.8509,Strong,0.4165,0.3645,0.4686,Strong
2023,16,001,Idaho,Ada County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,001,Idaho,Ada County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,003,Idaho,Adams County,All,all,NA,NA,NA,NA,NA,NA,0.6294,Weak,NA,NA,NA,NA
2023,16,003,Idaho,Adams County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,003,Idaho,Adams County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,003,Idaho,Adams County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5276,Weak,NA,NA,NA,NA
2023,16,003,Idaho,Adams County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6997,Weak,NA,NA,NA,NA
2023,16,003,Idaho,Adams County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,003,Idaho,Adams County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,005,Idaho,Bannock County,All,all,NA,NA,NA,NA,NA,NA,0.6527,Marginal,0.3019,0.2064,0.3974,Marginal
2023,16,005,Idaho,Bannock County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,005,Idaho,Bannock County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,005,Idaho,Bannock County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5329,Marginal,0.3615,0.1916,0.5315,Marginal
2023,16,005,Idaho,Bannock County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.7373,Marginal,0.2711,0.1625,0.3798,Marginal
2023,16,005,Idaho,Bannock County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,005,Idaho,Bannock County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,007,Idaho,Bear Lake County,All,all,NA,NA,NA,NA,NA,NA,0.6527,Weak,NA,NA,NA,NA
2023,16,007,Idaho,Bear Lake County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,007,Idaho,Bear Lake County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,007,Idaho,Bear Lake County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5329,Weak,NA,NA,NA,NA
2023,16,007,Idaho,Bear Lake County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.7373,Weak,NA,NA,NA,NA
2023,16,007,Idaho,Bear Lake County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,007,Idaho,Bear Lake County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,009,Idaho,Benewah County,All,all,NA,NA,NA,NA,NA,NA,0.5274,Weak,NA,NA,NA,NA
2023,16,009,Idaho,Benewah County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,009,Idaho,Benewah County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,009,Idaho,Benewah County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.4273,Weak,NA,NA,NA,NA
2023,16,009,Idaho,Benewah County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.5958,Weak,NA,NA,NA,NA
2023,16,009,Idaho,Benewah County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,009,Idaho,Benewah County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,011,Idaho,Bingham County,All,all,NA,NA,NA,NA,NA,NA,0.64,Weak,0.3455,0.2793,0.4117,Weak
2023,16,011,Idaho,Bingham County,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,011,Idaho,Bingham County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,011,Idaho,Bingham County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,0.5367,Weak,NA,NA,NA,NA
2023,16,011,Idaho,Bingham County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,0.6963,Weak,0.3639,0.2836,0.4443,Weak
2023,16,011,Idaho,Bingham County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,011,Idaho,Bingham County,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,013,Idaho,Blaine County,All,all,NA,NA,NA,NA,NA,NA,0.6246,Weak,0.3003,0.2184,0.3821,Weak
