state,place,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_poverty_exposure,share_poverty_exposure_quality
24,30325,race-ethnicity,"White, Non-Hispanic",0.95137918,0.85136592,1.0513924,2,0,1
25,07000,all,All,NA,NA,NA,NA,0.13792480768536242,1
25,07000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
25,07000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.1508136073296916,1
25,07000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.1240224261686248,1
25,09000,all,All,1.083245,0.94809335,1.2183968,1,0,1
25,09000,race-ethnicity,"Black, Non-Hispanic",1.8329768,1.1223508,2.5436027,3,NA,NA
25,09000,race-ethnicity,Hispanic,1.0956912,0.83904189,1.3523406,1,0,2
25,09000,race-ethnicity,"White, Non-Hispanic",1.0690774,0.88316989,1.2549849,1,0,2
25,11000,all,All,1.0221132,0.81881917,1.2254072,1,0,1
25,11000,race-ethnicity,"Black, Non-Hispanic",0.9964605,0.78843439,1.2044866,1,NA,NA
25,11000,race-ethnicity,Hispanic,1.0130771,0.64637607,1.3797781,1,0,2
25,11000,race-ethnicity,"White, Non-Hispanic",1.1154703,0.85964376,1.3712969,1,0,1
25,23000,all,All,1.0659326,0.90806663,1.2237986,1,0,1
25,23000,race-ethnicity,"Black, Non-Hispanic",1.037287,0.62392592,1.4506481,1,NA,NA
25,23000,race-ethnicity,Hispanic,1.122497,0.64229149,1.6027025,3,0,2
25,23000,race-ethnicity,"White, Non-Hispanic",1.0477558,0.91772437,1.1777873,1,0,1
25,34550,all,All,NA,NA,NA,NA,0,1
25,34550,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
25,34550,race-ethnicity,Hispanic,NA,NA,NA,NA,0,1
25,34550,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
25,37000,all,All,0.97156423,0.83003068,1.1130978,1,0,1
25,37000,race-ethnicity,"Black, Non-Hispanic",0.79327351,0.49390519,1.0926418,2,NA,NA
25,37000,race-ethnicity,Hispanic,0.94952679,0.76108819,1.1379653,2,0,1
25,37000,race-ethnicity,"White, Non-Hispanic",0.88621694,0.70134956,1.0710843,2,0,1
25,37490,all,All,1.0461595,0.90457201,1.187747,1,0,1
25,37490,race-ethnicity,"Black, Non-Hispanic",0.92526793,0.6433838,1.207152,1,NA,NA
25,37490,race-ethnicity,Hispanic,1.2764176,1.010512,1.5423232,3,0,1
25,37490,race-ethnicity,"White, Non-Hispanic",1.0436071,0.83605492,1.2511593,1,0,1
25,45000,all,All,0.82454175,0.67835975,0.97072375,2,0.11168254655695106,1
25,45000,race-ethnicity,"Black, Non-Hispanic",0.98979211,-0.55344802,2.5330322,3,NA,NA
25,45000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.14449986145746743,1
25,45000,race-ethnicity,"White, Non-Hispanic",0.85106021,0.71243596,0.98968446,2,0.09161147902869755,1
25,45560,all,All,NA,NA,NA,NA,0,1
25,45560,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
25,45560,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
25,45560,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
25,55745,all,All,1.2145581,1.0294431,1.3996731,1,0,1
25,55745,race-ethnicity,"Black, Non-Hispanic",1.0804962,0.068805516,2.0921869,3,NA,NA
25,55745,race-ethnicity,Hispanic,1.1945502,0.47343022,1.9156702,3,0,3
25,55745,race-ethnicity,"White, Non-Hispanic",1.1952057,1.0248063,1.3656051,1,0,1
25,62535,all,All,1.1396658,0.8771174,1.4022143,1,0,1
25,62535,race-ethnicity,"Black, Non-Hispanic",1.1111683,-0.080890089,2.3032267,3,NA,NA
25,62535,race-ethnicity,Hispanic,1.2175455,0.67708659,1.7580044,3,0,2
25,62535,race-ethnicity,"White, Non-Hispanic",1.1663692,0.87751716,1.4552213,1,0,1
25,67000,all,All,0.78528458,0.67745709,0.89311206,1,0.3328775794404355,1
25,67000,race-ethnicity,"Black, Non-Hispanic",0.77555954,0.62108755,0.93003154,1,NA,NA
25,67000,race-ethnicity,Hispanic,0.81756902,0.71866667,0.91647136,1,0.4096874882479034,1
25,67000,race-ethnicity,"White, Non-Hispanic",0.76867086,0.57134527,0.96599644,1,0.07826253348641408,1
25,82000,all,All,0.99079937,0.86574078,1.115858,2,0.16935549914011958,1
25,82000,race-ethnicity,"Black, Non-Hispanic",0.99713576,0.78127229,1.2129992,3,NA,NA
25,82000,race-ethnicity,Hispanic,1.0959662,0.91284317,1.2790892,3,0.2048934490923441,1
25,82000,race-ethnicity,"White, Non-Hispanic",1.0154083,0.87326312,1.1575534,2,0.13783751205400194,1
26,03000,all,All,1.2074487,1.0800675,1.3348299,1,0.5300771247172696,1
26,03000,race-ethnicity,"Black, Non-Hispanic",1.1748213,0.96632653,1.3833159,1,NA,NA
26,03000,race-ethnicity,Hispanic,1.1532598,0.81597197,1.4905475,1,0.471343402358139,2
26,03000,race-ethnicity,"White, Non-Hispanic",1.2174376,1.1040983,1.3307769,1,0.5679076390906936,1
26,21000,all,All,1.1156702,1.0048906,1.2264498,1,0.22711724241626885,1
26,21000,race-ethnicity,"Black, Non-Hispanic",1.0201833,0.7856096,1.254757,1,NA,NA
26,21000,race-ethnicity,Hispanic,1.2870451,0.86565626,1.708434,1,0.03673469387755102,3
26,21000,race-ethnicity,"White, Non-Hispanic",1.1202841,1.041677,1.1988912,1,0.21423129021334236,1
26,22000,all,All,1.1389973,1.0801661,1.1978285,1,0.40698297309323894,1
26,22000,race-ethnicity,"Black, Non-Hispanic",1.1221939,1.0802304,1.1641575,1,NA,NA
26,22000,race-ethnicity,Hispanic,1.2256627,1.1024597,1.3488657,1,0.3694850682069558,1
26,22000,race-ethnicity,"White, Non-Hispanic",1.2858833,1.0235931,1.5481735,2,0.5235307768157659,1
26,27440,all,All,NA,NA,NA,NA,0,1
26,27440,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
26,27440,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
26,27440,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
26,29000,all,All,0.92275691,0.66820133,1.1773126,1,0.3924431993249021,1
26,29000,race-ethnicity,"Black, Non-Hispanic",1.0698068,0.85713261,1.282481,2,NA,NA
26,29000,race-ethnicity,Hispanic,1.129034,0.52471596,1.7333522,3,0.4656310214058694,2
26,29000,race-ethnicity,"White, Non-Hispanic",0.91390628,0.50538439,1.3224282,1,0.28553574771101514,1
26,34000,all,All,1.0551375,0.85555518,1.2547199,1,0.08541482454370511,1
26,34000,race-ethnicity,"Black, Non-Hispanic",1.0374923,0.79155695,1.2834275,1,NA,NA
26,34000,race-ethnicity,Hispanic,1.106482,0.78217185,1.4307922,1,0.08738407015071724,1
26,34000,race-ethnicity,"White, Non-Hispanic",1.0683697,0.88171703,1.2550224,1,0.06220366543260036,1
26,46000,all,All,0.83213085,0.64845294,1.0158088,1,0.04969484441085549,1
26,46000,race-ethnicity,"Black, Non-Hispanic",0.83570749,0.64830905,1.0231059,1,NA,NA
26,46000,race-ethnicity,Hispanic,0.87627333,0.56778336,1.1847633,1,0.0517991192254642,1
26,46000,race-ethnicity,"White, Non-Hispanic",0.76895887,0.49679103,1.0411267,1,0.02613249683426937,1
26,49000,all,All,1.0578549,0.8868891,1.2288207,1,0.01290760869565217,1
26,49000,race-ethnicity,"Black, Non-Hispanic",1.1443322,0.79385698,1.4948075,2,NA,NA
26,49000,race-ethnicity,Hispanic,1.1319852,0.68924809,1.5747223,1,0,3
26,49000,race-ethnicity,"White, Non-Hispanic",1.0524507,0.92949861,1.1754026,1,0.00354609929078014,1
26,69035,all,All,NA,NA,NA,NA,0,1
26,69035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
26,69035,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
26,69035,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
26,74900,all,All,0.94959277,0.78790963,1.1112759,1,0,1
26,74900,race-ethnicity,"Black, Non-Hispanic",0.92571181,0.81782883,1.0335948,1,NA,NA
26,74900,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
26,74900,race-ethnicity,"White, Non-Hispanic",1.2194264,0.22567515,2.2131777,3,0,2
26,76460,all,All,1.1445746,1.0423651,1.2467842,1,0.00176191205760686,1
26,76460,race-ethnicity,"Black, Non-Hispanic",1.1583169,0.88363987,1.4329938,1,NA,NA
26,76460,race-ethnicity,Hispanic,1.0830098,0.65756178,1.5084579,1,0,3
26,76460,race-ethnicity,"White, Non-Hispanic",1.1287388,1.0564693,1.2010082,1,0,1
26,80700,all,All,1.1105636,0.95406777,1.2670594,1,0,1
26,80700,race-ethnicity,"Black, Non-Hispanic",1.1367813,0.69186455,1.5816981,1,NA,NA
26,80700,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
26,80700,race-ethnicity,"White, Non-Hispanic",1.039044,0.9002924,1.1777956,1,0,1
26,84000,all,All,1.1776443,0.97712821,1.3781604,1,0.00412068393880547,1
26,84000,race-ethnicity,"Black, Non-Hispanic",1.1820593,0.91087937,1.4532392,1,NA,NA
26,84000,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
26,84000,race-ethnicity,"White, Non-Hispanic",1.163424,1.0046496,1.3221985,1,0.00465036169479848,1
26,86000,all,All,0.99684787,0.84271336,1.1509824,1,0,1
26,86000,race-ethnicity,"Black, Non-Hispanic",1.0254525,0.85633606,1.1945689,1,NA,NA
26,86000,race-ethnicity,Hispanic,0.97298515,0.54364485,1.4023254,1,0,3
26,86000,race-ethnicity,"White, Non-Hispanic",1.0392903,0.89778978,1.1807909,1,0,1
26,88940,all,All,0.99472058,0.70832717,1.281114,1,0,1
26,88940,race-ethnicity,"Black, Non-Hispanic",0.87213683,0.4467046,1.297569,1,NA,NA
26,88940,race-ethnicity,Hispanic,1.2013861,0.88793206,1.5148402,1,0,2
26,88940,race-ethnicity,"White, Non-Hispanic",0.86101866,0.61234772,1.1096896,1,0,1
27,06616,all,All,0.83854592,0.66468287,1.012409,1,0,1
27,06616,race-ethnicity,"Black, Non-Hispanic",0.88315451,0.59658551,1.1697235,1,NA,NA
27,06616,race-ethnicity,Hispanic,0.87333292,0.57038552,1.1762804,1,0,2
27,06616,race-ethnicity,"White, Non-Hispanic",0.86347789,0.70642018,1.0205356,1,0,2
27,07966,all,All,NA,NA,NA,NA,0,2
27,07966,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
27,07966,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
27,07966,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
27,17000,all,All,0.96287686,0.78915143,1.1366023,1,0.2547909788493111,1
27,17000,race-ethnicity,"Black, Non-Hispanic",1.0107808,0.52563262,1.495929,1,NA,NA
27,17000,race-ethnicity,Hispanic,0.84233725,-1.2149494,2.8996239,3,0.04109611559515395,3
27,17000,race-ethnicity,"White, Non-Hispanic",0.95890194,0.83211124,1.0856926,1,0.2331944254071557,1
27,43000,all,All,0.95045638,0.84132797,1.0595849,1,0.23719012995935193,1
27,43000,race-ethnicity,"Black, Non-Hispanic",0.93558216,0.82629395,1.0448704,1,NA,NA
27,43000,race-ethnicity,Hispanic,1.0421618,0.86193258,1.222391,1,0.15813253012048192,1
27,43000,race-ethnicity,"White, Non-Hispanic",0.9524498,0.81917185,1.0857278,1,0.2692577576797131,1
27,51730,all,All,NA,NA,NA,NA,0,2
27,51730,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
27,51730,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
27,51730,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
27,54880,all,All,0.82112718,0.68747324,0.95478112,1,0.07657657228143755,1
27,54880,race-ethnicity,"Black, Non-Hispanic",0.9105109,0.69758034,1.1234415,1,NA,NA
27,54880,race-ethnicity,Hispanic,0.89423829,0.58104128,1.2074353,1,0.14508837695761434,2
27,54880,race-ethnicity,"White, Non-Hispanic",0.80951422,0.6954639,0.92356455,1,0.06486025200966751,1
27,58000,all,All,NA,NA,NA,NA,0.05984403254972875,1
27,58000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
27,58000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.05304558289632916,2
27,58000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.00955572987235256,1
27,71428,all,All,NA,NA,NA,NA,0,2
27,71428,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
27,71428,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
27,71428,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
28,36000,all,All,0.79510236,0.69058841,0.8996163,1,0.22029767388398455,1
28,36000,race-ethnicity,"Black, Non-Hispanic",0.79585469,0.7272386,0.86447078,1,NA,NA
28,36000,race-ethnicity,Hispanic,0.94509,0.21883658,1.6713434,3,0,3
28,36000,race-ethnicity,"White, Non-Hispanic",1.1017519,0.31326115,1.8902427,3,0.06700101302987357,1
29,15670,all,All,0.97966057,0.84926367,1.1100575,1,0.30781738439167333,1
29,15670,race-ethnicity,"Black, Non-Hispanic",0.83756769,0.65446126,1.0206741,1,NA,NA
29,15670,race-ethnicity,Hispanic,0.85528791,0.49582863,1.2147472,1,0.16195536401594293,2
29,15670,race-ethnicity,"White, Non-Hispanic",1.0208409,0.91281325,1.1288685,1,0.39542287778648966,1
29,35000,all,All,0.96701926,0.79519975,1.1388388,1,0.08814800172160231,1
29,35000,race-ethnicity,"Black, Non-Hispanic",0.97094202,0.6488114,1.2930727,1,NA,NA
29,35000,race-ethnicity,Hispanic,1.1759533,0.88373715,1.4681693,1,0.02448644777142717,2
29,35000,race-ethnicity,"White, Non-Hispanic",0.94117749,0.80004513,1.0823098,1,0.05354776055579317,1
29,38000,all,All,0.99656999,0.85148716,1.1416528,1,0.11678875361871818,1
29,38000,race-ethnicity,"Black, Non-Hispanic",0.98466498,0.83768904,1.1316409,1,NA,NA
29,38000,race-ethnicity,Hispanic,0.97775745,0.72141123,1.2341037,1,0.1606267738889186,1
29,38000,race-ethnicity,"White, Non-Hispanic",1.0462031,0.90017247,1.1922337,1,0.05636483458040465,1
29,41348,all,All,NA,NA,NA,NA,0,2
29,41348,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
29,41348,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
29,41348,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
29,54074,all,All,NA,NA,NA,NA,0,2
29,54074,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
29,54074,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
29,54074,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
29,65000,all,All,NA,NA,NA,NA,0.10425270870414212,1
29,65000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
29,65000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.00535475234270415,2
29,65000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.04471925133689839,1
29,70000,all,All,1.0207726,0.91123623,1.1303089,1,0.20702034227568383,1
29,70000,race-ethnicity,"Black, Non-Hispanic",0.86637229,0.63255596,1.1001886,1,NA,NA
29,70000,race-ethnicity,Hispanic,0.87755609,0.50671458,1.2483976,1,0.2678864157818844,2
29,70000,race-ethnicity,"White, Non-Hispanic",1.0386312,0.95883811,1.1184243,1,0.18514541399565335,1
30,06550,all,All,1.1162713,0.87232882,1.3602139,2,0,1
30,06550,race-ethnicity,"Black, Non-Hispanic",1.1839522,0.58296436,1.7849401,3,NA,NA
30,06550,race-ethnicity,Hispanic,1.1768571,0.81444997,1.5392643,2,0,3
30,06550,race-ethnicity,"White, Non-Hispanic",1.0817739,0.87205052,1.2914972,2,0,1
31,28000,all,All,0.9328894,0.84678727,1.0189916,1,0.08654567133410272,1
31,28000,race-ethnicity,"Black, Non-Hispanic",1.0103207,0.77968216,1.2409592,1,NA,NA
31,28000,race-ethnicity,Hispanic,1.0574479,0.88873255,1.2261633,1,0.02908358649013279,2
31,28000,race-ethnicity,"White, Non-Hispanic",0.91476971,0.84692395,0.98261547,1,0.10201557246017218,1
31,37000,all,All,0.91162944,0.81325895,1.0099999,1,0.09609223683006723,1
31,37000,race-ethnicity,"Black, Non-Hispanic",0.9373616,0.80550098,1.0692222,1,NA,NA
31,37000,race-ethnicity,Hispanic,0.96038425,0.83770269,1.0830659,1,0.07143165513486796,1
31,37000,race-ethnicity,"White, Non-Hispanic",0.95315903,0.85725981,1.0490583,1,0.05724057245306203,1
32,31900,all,All,NA,NA,NA,NA,0,1
32,31900,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
32,31900,race-ethnicity,Hispanic,NA,NA,NA,NA,0,2
32,31900,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,1
32,40000,all,All,1.0369415,1.0033937,1.0704894,2,0.03811929924512516,1
32,40000,race-ethnicity,"Black, Non-Hispanic",0.96627146,0.9053334,1.0272095,2,NA,NA
32,40000,race-ethnicity,Hispanic,1.0844657,1.0483124,1.1206191,2,0.03053505368162922,1
32,40000,race-ethnicity,"White, Non-Hispanic",1.0081453,0.96662807,1.0496626,2,0.02953728246834313,1
32,51800,all,All,NA,NA,NA,NA,0.06007897549887577,1
32,51800,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
32,51800,race-ethnicity,Hispanic,NA,NA,NA,NA,0.05997015595353405,1
32,51800,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.06106349597936742,1
32,60600,all,All,1.0386949,0.96249127,1.1148984,2,0.10977599990026458,1
32,60600,race-ethnicity,"Black, Non-Hispanic",1.0460155,0.71087229,1.3811587,2,NA,NA
32,60600,race-ethnicity,Hispanic,1.1216191,1.0336053,1.2096329,2,0.1538321718459628,1
32,60600,race-ethnicity,"White, Non-Hispanic",0.98642951,0.91334498,1.059514,2,0.08928498361526714,1
32,68400,all,All,NA,NA,NA,NA,0,1
32,68400,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
32,68400,race-ethnicity,Hispanic,NA,NA,NA,NA,0,2
32,68400,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
33,45140,all,All,0.74792832,-0.11025254,1.6061091,3,0,1
33,45140,race-ethnicity,"Black, Non-Hispanic",1.1087663,-1.0127393,3.2302718,3,NA,NA
33,45140,race-ethnicity,Hispanic,0.81804132,-0.63411063,2.2701933,3,0,2
33,45140,race-ethnicity,"White, Non-Hispanic",0.73614573,0.049329314,1.4229622,3,0,1
33,50260,all,All,0.89568484,0.60029572,1.1910739,2,0,1
33,50260,race-ethnicity,"Black, Non-Hispanic",0.13825996,-0.97403258,1.2505525,3,NA,NA
33,50260,race-ethnicity,Hispanic,0.8208465,0.3353762,1.3063167,2,0,3
33,50260,race-ethnicity,"White, Non-Hispanic",0.94367939,0.70645702,1.1809018,2,0,1
34,13690,all,All,1.0033357,0.84120059,1.1654708,1,0,1
34,13690,race-ethnicity,"Black, Non-Hispanic",0.81085086,0.33631331,1.2853885,1,NA,NA
34,13690,race-ethnicity,Hispanic,0.96339405,0.8020184,1.1247697,1,0,2
34,13690,race-ethnicity,"White, Non-Hispanic",1.0855262,0.90773004,1.2633224,1,0,2
34,21000,all,All,1.0920169,0.97850138,1.2055326,1,0,1
34,21000,race-ethnicity,"Black, Non-Hispanic",1.0583208,0.88693589,1.2297056,1,NA,NA
34,21000,race-ethnicity,Hispanic,1.093702,0.99637902,1.1910249,1,0,1
34,21000,race-ethnicity,"White, Non-Hispanic",1.1970588,0.94009727,1.4540204,1,0,2
34,36000,all,All,1.0771568,0.97523731,1.1790763,1,0,1
34,36000,race-ethnicity,"Black, Non-Hispanic",1.0323826,0.9146874,1.1500778,2,NA,NA
34,36000,race-ethnicity,Hispanic,1.0236119,0.9059096,1.1413143,1,0,1
34,36000,race-ethnicity,"White, Non-Hispanic",1.1592067,0.95927149,1.3591419,1,0,1
34,51000,all,All,1.1034942,1.0252231,1.1817652,1,0.21033576025053183,1
34,51000,race-ethnicity,"Black, Non-Hispanic",1.2019089,1.1331608,1.2706571,1,NA,NA
34,51000,race-ethnicity,Hispanic,1.0326852,0.9406653,1.1247051,1,0.1764665357721057,1
34,51000,race-ethnicity,"White, Non-Hispanic",1.0207069,0.79779023,1.2436236,1,0.22417008578888475,1
34,57000,all,All,1.032679,0.92874807,1.1366098,1,0.16554062667312547,1
34,57000,race-ethnicity,"Black, Non-Hispanic",1.0528048,0.91902483,1.1865848,1,NA,NA
34,57000,race-ethnicity,Hispanic,1.0162786,0.92263293,1.1099243,1,0.17998554332985303,1
34,57000,race-ethnicity,"White, Non-Hispanic",1.051515,0.73701727,1.3660127,1,0.12686769899483835,2
34,74000,all,All,1.0821894,0.93076921,1.2336097,1,0.27778695975539214,1
34,74000,race-ethnicity,"Black, Non-Hispanic",1.0400401,0.90282607,1.1772542,1,NA,NA
34,74000,race-ethnicity,Hispanic,1.183414,0.96713334,1.3996946,2,0.2550558072715217,1
34,74000,race-ethnicity,"White, Non-Hispanic",0.17011146,-3.5930071,3.9332302,3,0.24223358238301215,2
35,02000,all,All,NA,NA,NA,NA,0.08756394099818662,1
35,02000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
35,02000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.10016587647882257,1
35,02000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.04119957702612707,1
35,39380,all,All,NA,NA,NA,NA,0.07761641983554404,1
35,39380,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
35,39380,race-ethnicity,Hispanic,NA,NA,NA,NA,0.03939754083371043,1
35,39380,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.04627394555840598,1
35,63460,all,All,NA,NA,NA,NA,0,1
35,63460,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
35,63460,race-ethnicity,Hispanic,NA,NA,NA,NA,0,2
35,63460,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
35,70500,all,All,NA,NA,NA,NA,0,1
35,70500,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
35,70500,race-ethnicity,Hispanic,NA,NA,NA,NA,0,1
35,70500,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,1
36,01000,all,All,NA,NA,NA,NA,0.2101734813980861,1
36,01000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
36,01000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.25768500948766604,2
36,01000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.14591409520855947,1
36,11000,all,All,NA,NA,NA,NA,0.270785297707853,1
36,11000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
36,11000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.3714097303634232,1
36,11000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.13071804178882218,1
36,50617,all,All,NA,NA,NA,NA,0,1
36,50617,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
36,50617,race-ethnicity,Hispanic,NA,NA,NA,NA,0,2
36,50617,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
36,51000,all,All,NA,NA,NA,NA,0.16400837387958878,1
36,51000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
36,51000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.19092872265100108,1
36,51000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.15988038269455493,1
36,63000,all,All,NA,NA,NA,NA,0.4227125889088466,1
36,63000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
36,63000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.5336453238915666,1
36,63000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.3068284697899425,1
36,73000,all,All,NA,NA,NA,NA,0.3968073049443729,1
36,73000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
36,73000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.6198104171146567,1
36,73000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.25141201662550045,1
36,84000,all,All,NA,NA,NA,NA,0.07535247278837022,1
36,84000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
36,84000,race-ethnicity,Hispanic,NA,NA,NA,NA,0.05929880248160438,1
36,84000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0.05517527483924497,1
37,02140,all,All,0.82682323,0.69548565,0.95816082,1,0,1
37,02140,race-ethnicity,"Black, Non-Hispanic",0.7145167,0.36965197,1.0593815,1,NA,NA
37,02140,race-ethnicity,Hispanic,0.95325857,0.70615906,1.2003582,1,0,3
37,02140,race-ethnicity,"White, Non-Hispanic",0.82316059,0.72314656,0.92317468,1,0,1
37,10740,all,All,0.89942026,0.85638022,0.9424603,1,0,1
37,10740,race-ethnicity,"Black, Non-Hispanic",0.85693371,0.79822302,0.91564441,1,NA,NA
37,10740,race-ethnicity,Hispanic,0.91972083,0.84257758,0.99686408,1,0,3
37,10740,race-ethnicity,"White, Non-Hispanic",0.90349275,0.86339098,0.94359452,1,0,2
37,12000,all,All,0.87672448,0.8318128,0.92163616,1,0.06336088928726114,1
37,12000,race-ethnicity,"Black, Non-Hispanic",0.87698823,0.83010697,0.92386949,1,NA,NA
37,12000,race-ethnicity,Hispanic,0.87769026000000006,0.80018574,0.95519477,1,0.02558344932702894,1
37,12000,race-ethnicity,"White, Non-Hispanic",0.93003124,0.87846428,0.9815982,1,0.05933357915367465,1
37,14100,all,All,0.86074281,0.76288509,0.95860052,1,0.14299414445919903,1
37,14100,race-ethnicity,"Black, Non-Hispanic",0.85642821,0.71380931,0.9990471,1,NA,NA
