state,county,subgroup_type,subgroup,average_to_living_wage_ratio,wage_ratio_quality
48,497,Year,2014,.92619479,1
48,497,Year,2018,.82455957,1
48,499,Year,2014,.6910063,1
48,499,Year,2018,.71017963,1
48,501,Year,2014,1.1780879,1
48,501,Year,2018,1.1882038,1
48,503,Year,2014,.82508308,1
48,503,Year,2018,.81068087,1
48,505,Year,2014,1.0663909,1
48,505,Year,2018,.9587096,1
48,507,Year,2014,.54057169,1
48,507,Year,2018,.69543701,1
49,001,Year,2014,.58733875,1
49,001,Year,2018,.59260792,1
49,003,Year,2014,.62458462,1
49,003,Year,2018,.65390295,1
49,005,Year,2014,.59556276,1
49,005,Year,2018,.63566273,1
49,007,Year,2014,.71473593,1
49,007,Year,2018,.70300436,1
49,009,Year,2014,.58356899,1
49,009,Year,2018,.53891265,1
49,011,Year,2014,.68899918,1
49,011,Year,2018,.74058867,1
49,013,Year,2014,.86492497,1
49,013,Year,2018,.75094503,1
49,015,Year,2014,.85431087,1
49,015,Year,2018,.75952733,1
49,017,Year,2014,.50115824,1
49,017,Year,2018,.51223934,1
49,019,Year,2014,.52428377,1
49,019,Year,2018,.55951965,1
49,021,Year,2014,.55455267,1
49,021,Year,2018,.57759404,1
49,023,Year,2014,.57263571,1
49,023,Year,2018,.56969064,1
49,025,Year,2014,.5152722,1
49,025,Year,2018,.54609805,1
49,027,Year,2014,.67539269,1
49,027,Year,2018,.68534088,1
49,029,Year,2014,.61840135,1
49,029,Year,2018,.66897315,1
49,031,Year,2014,.43641719,1
49,031,Year,2018,.44538391,1
49,033,Year,2014,.45378473,1
49,033,Year,2018,.45820594,1
49,035,Year,2014,.80153996,1
49,035,Year,2018,.85819459,1
49,037,Year,2014,.59951639,1
49,037,Year,2018,.60938817,1
49,039,Year,2014,.51989311,1
49,039,Year,2018,.5590474,1
49,041,Year,2014,.56766707,1
49,041,Year,2018,.62970114,1
49,043,Year,2014,.62261766,1
49,043,Year,2018,.70632058,1
49,045,Year,2014,.74452734,1
49,045,Year,2018,.66553742,1
49,047,Year,2014,.83534425,1
49,047,Year,2018,.72193944,1
49,049,Year,2014,.69637561,1
49,049,Year,2018,.76299375,1
49,051,Year,2014,.57875514,1
49,051,Year,2018,.62688869,1
49,053,Year,2014,.54261678,1
49,053,Year,2018,.59572625,1
49,055,Year,2014,.50303173,1
49,055,Year,2018,.53520179,1
49,057,Year,2014,.65146613,1
49,057,Year,2018,.68413877,1
50,001,Year,2014,.69418257,1
50,001,Year,2018,.77051866,1
50,003,Year,2014,.69593799,1
50,003,Year,2018,.70385575,1
50,005,Year,2014,.65149415,1
50,005,Year,2018,.67600131,1
50,007,Year,2014,.7576288,1
50,007,Year,2018,.78236353,1
50,009,Year,2014,.62422907,1
50,009,Year,2018,.63258046,1
50,011,Year,2014,.64656281,1
50,011,Year,2018,.68438113,1
50,013,Year,2014,.47599715,1
50,013,Year,2018,.51384681,1
50,015,Year,2014,.60892081,1
50,015,Year,2018,.64701062,1
50,017,Year,2014,.62417638,1
50,017,Year,2018,.65929914,1
50,019,Year,2014,.61998582,1
50,019,Year,2018,.63742685,1
50,021,Year,2014,.68458211,1
50,021,Year,2018,.71912122,1
50,023,Year,2014,.76794904,1
50,023,Year,2018,.81277072,1
50,025,Year,2014,.68358004,1
50,025,Year,2018,.67796534,1
50,027,Year,2014,.702259,1
50,027,Year,2018,.73836315,1
51,001,Year,2014,.60185492,1
51,001,Year,2018,.6464116,1
51,003,Year,2014,.77711219,1
51,003,Year,2018,.79892856,1
51,005,Year,2014,.57909739,1
51,005,Year,2018,.57111079,1
51,007,Year,2014,.58470744,1
51,007,Year,2018,.54725546,1
51,009,Year,2014,.58869654,1
51,009,Year,2018,.61972505,1
51,011,Year,2014,.46770674,1
51,011,Year,2018,.49033192,1
51,013,Year,2014,1.200286,1
51,013,Year,2018,1.2737205,1
51,015,Year,2014,.69132102,1
51,015,Year,2018,.72114027,1
51,017,Year,2014,.61277527,1
51,017,Year,2018,.61924374,1
51,019,Year,2014,.60314304,1
51,019,Year,2018,.61631995,1
51,021,Year,2014,.70278704,1
51,021,Year,2018,.73988235,1
51,023,Year,2014,.64936233,1
51,023,Year,2018,.68156517,1
51,025,Year,2014,.55417174,1
51,025,Year,2018,.55602425,1
51,027,Year,2014,.8206858,1
51,027,Year,2018,.76332933,1
51,029,Year,2014,.60373729,1
51,029,Year,2018,.60489094,1
51,031,Year,2014,.71961826,1
51,031,Year,2018,.77721012,1
51,033,Year,2014,.58640969,1
51,033,Year,2018,.60182053,1
51,035,Year,2014,.50475401,1
51,035,Year,2018,.53320158,1
51,036,Year,2014,.61534715,1
51,036,Year,2018,.71496278,1
51,037,Year,2014,.53514975,1
51,037,Year,2018,.57488513,1
51,041,Year,2014,.72088385,1
51,041,Year,2018,.73101133,1
51,043,Year,2014,.59749258,1
51,043,Year,2018,.60830152,1
51,045,Year,2014,.58209413,1
51,045,Year,2018,.54880375,1
51,047,Year,2014,.64405948,1
51,047,Year,2018,.66583145,1
51,049,Year,2014,.48816919,1
51,049,Year,2018,.53149915,1
51,051,Year,2014,.68620753,1
51,051,Year,2018,.66433096,1
51,053,Year,2014,.6357736,1
51,053,Year,2018,.66440982,1
51,057,Year,2014,.52300084,1
51,057,Year,2018,.53342628,1
51,059,Year,2014,1.1480339,1
51,059,Year,2018,1.1859024,1
51,061,Year,2014,.64974475,1
51,061,Year,2018,.67612857,1
51,063,Year,2014,.50106966,1
51,063,Year,2018,.49499172,1
51,065,Year,2014,.56385064,1
51,065,Year,2018,.58796269,1
51,067,Year,2014,.54712385,1
51,067,Year,2018,.56620103,1
51,069,Year,2014,.67231166,1
51,069,Year,2018,.71843129,1
51,071,Year,2014,.68528646,1
51,071,Year,2018,.6764887,1
51,073,Year,2014,.50006908,1
51,073,Year,2018,.52960706,1
51,075,Year,2014,1.3089957,1
51,075,Year,2018,1.4868978,1
51,077,Year,2014,.51212269,1
51,077,Year,2018,.48978129,1
51,079,Year,2014,.51295865,1
51,079,Year,2018,.51256329,1
51,081,Year,2014,.6270206,1
51,081,Year,2018,.68106478,1
51,083,Year,2014,.60515213,1
51,083,Year,2018,.62264746,1
51,085,Year,2014,.64173132,1
51,085,Year,2018,.66280496,1
51,087,Year,2014,.83237833,1
51,087,Year,2018,.83452445,1
51,089,Year,2014,.55080819,1
51,089,Year,2018,.56012219,1
51,091,Year,2014,.46514741,1
51,091,Year,2018,.52885956,1
51,093,Year,2014,.63184404,1
51,093,Year,2018,.72313261,1
51,095,Year,2014,.58707434,1
51,095,Year,2018,.59252274,1
51,097,Year,2014,.61504316,1
51,097,Year,2018,.60551155,1
51,099,Year,2014,1.1810644,1
51,099,Year,2018,1.1840652,1
51,101,Year,2014,.70045739,1
51,101,Year,2018,.68848264,1
51,103,Year,2014,.56290454,1
51,103,Year,2018,.57385224,1
51,105,Year,2014,.55633473,1
51,105,Year,2018,.54622769,1
51,107,Year,2014,.87844276,1
51,107,Year,2018,.90174276,1
51,109,Year,2014,.78112632,1
51,109,Year,2018,.7961213,1
51,111,Year,2014,.5555234,1
51,111,Year,2018,.56005228,1
51,113,Year,2014,.54220223,1
51,113,Year,2018,.56616908,1
51,115,Year,2014,.44093931,1
51,115,Year,2018,.43722448,1
51,117,Year,2014,.53902584,1
51,117,Year,2018,.570216,1
51,119,Year,2014,.53183687,1
51,119,Year,2018,.59569108,1
51,121,Year,2014,.68424273,1
51,121,Year,2018,.73129243,1
51,125,Year,2014,.46449015,1
51,125,Year,2018,.50799364,1
51,127,Year,2014,.57023871,1
51,127,Year,2018,.57534039,1
51,131,Year,2014,.52750659,1
51,131,Year,2018,.50068718,1
51,133,Year,2014,.61125219,1
51,133,Year,2018,.7109344,1
51,135,Year,2014,.56668174,1
51,135,Year,2018,.57629424,1
51,137,Year,2014,.59558678,1
51,137,Year,2018,.59923911,1
51,139,Year,2014,.50001174,1
51,139,Year,2018,.54480463,1
51,141,Year,2014,.48264799,1
51,141,Year,2018,.48978129,1
51,143,Year,2014,.54712385,1
51,143,Year,2018,.60006893,1
51,145,Year,2014,.71577728,1
51,145,Year,2018,.60823995,1
51,147,Year,2014,.56188381,1
51,147,Year,2018,.57062763,1
51,149,Year,2014,.80088753,1
51,149,Year,2018,.80563706,1
51,153,Year,2014,.6414147,1
51,153,Year,2018,.67541456,1
51,155,Year,2014,.66962802,1
51,155,Year,2018,.67475188,1
51,157,Year,2014,.77073902,1
51,157,Year,2018,.58260137,1
51,159,Year,2014,.60201377,1
51,159,Year,2018,.61803603,1
51,161,Year,2014,.65294999,1
51,161,Year,2018,.68579328,1
51,163,Year,2014,.52871335,1
51,163,Year,2018,.52835023,1
51,165,Year,2014,.68775892,1
51,165,Year,2018,.69265532,1
51,167,Year,2014,.63554794,1
51,167,Year,2018,.6678046,1
51,169,Year,2014,.54620278,1
51,169,Year,2018,.54535931,1
51,171,Year,2014,.55481827,1
51,171,Year,2018,.61012816,1
51,173,Year,2014,.6097576,1
51,173,Year,2018,.57922715,1
51,175,Year,2014,.56311053,1
51,175,Year,2018,.58763736,1
51,177,Year,2014,.54448307,1
51,177,Year,2018,.54690021,1
51,179,Year,2014,.69821054,1
51,179,Year,2018,.71254098,1
51,181,Year,2014,1.2815076,1
51,181,Year,2018,1.3561093,1
51,183,Year,2014,.58896297,1
51,183,Year,2018,.5929938,1
51,185,Year,2014,.57416874,1
51,185,Year,2018,.60986555,1
51,187,Year,2014,.63781202,1
51,187,Year,2018,.61923689,1
51,191,Year,2014,.64291662,1
51,191,Year,2018,.60962141,1
51,193,Year,2014,.50351495,1
51,193,Year,2018,.51175332,1
51,195,Year,2014,.60483503,1
51,195,Year,2018,.57544392,1
51,197,Year,2014,.55430347,1
51,197,Year,2018,.57642525,1
51,199,Year,2014,.58622962,1
51,199,Year,2018,.59650475,1
51,510,Year,2014,1.0412576,1
51,510,Year,2018,1.0716673,1
51,520,Year,2014,.59225696,1
51,520,Year,2018,.59399009,1
51,530,Year,2014,.58937049,1
51,530,Year,2018,.54798198,1
51,540,Year,2014,.75772476,1
51,540,Year,2018,.82634652,1
51,550,Year,2014,.64367002,1
51,550,Year,2018,.67057014,1
51,570,Year,2014,.46385089,1
51,570,Year,2018,.48787582,1
51,580,Year,2014,.81349397,1
51,580,Year,2018,.89263141,1
51,590,Year,2014,.59225696,1
51,590,Year,2018,.62438428,1
51,595,Year,2014,.47948635,1
51,595,Year,2018,.49362355,1
51,600,Year,2014,.78075391,1
51,600,Year,2018,.76466072,1
51,610,Year,2014,.91857857,1
51,610,Year,2018,.95957422,1
51,620,Year,2014,.53886175,1
51,620,Year,2018,.49618948,1
51,630,Year,2014,.59219158,1
51,630,Year,2018,.63257647,1
51,640,Year,2014,.52133352,1
51,640,Year,2018,.53059638,1
51,650,Year,2014,.73658824,1
51,650,Year,2018,.7191506,1
51,660,Year,2014,.59216309,1
51,660,Year,2018,.62172073,1
51,670,Year,2014,.81790954,1
51,670,Year,2018,.84896815,1
51,678,Year,2014,.67175561,1
51,678,Year,2018,.70930374,1
51,680,Year,2014,.72684157,1
51,680,Year,2018,.72443134,1
51,683,Year,2014,.87086999,1
51,683,Year,2018,.85961854,1
51,685,Year,2014,.71184158,1
51,685,Year,2018,.67255872,1
51,690,Year,2014,.55449253,1
51,690,Year,2018,.55404335,1
51,700,Year,2014,.80332047,1
51,700,Year,2018,.81153321,1
51,710,Year,2014,.80332047,1
51,710,Year,2018,.85135329,1
51,720,Year,2014,.65079516,1
51,720,Year,2018,.62744188,1
51,730,Year,2014,.64768904,1
51,730,Year,2018,.63151032,1
51,735,Year,2014,.50006908,1
51,735,Year,2018,.51288259,1
51,740,Year,2014,.80247575,1
51,740,Year,2018,.83701807,1
51,750,Year,2014,.71352941,1
51,750,Year,2018,.71204793,1
51,760,Year,2014,.91493523,1
51,760,Year,2018,.95167881,1
51,770,Year,2014,.73277491,1
51,770,Year,2018,.7602073,1
51,775,Year,2014,.79645544,1
51,775,Year,2018,.79656875,1
51,790,Year,2014,.54862529,1
51,790,Year,2018,.60498905,1
51,800,Year,2014,.75601661,1
51,800,Year,2018,.71835423,1
51,810,Year,2014,.64620411,1
51,810,Year,2018,.65543848,1
51,820,Year,2014,.59914488,1
51,820,Year,2018,.60415345,1
51,830,Year,2014,.60227913,1
51,830,Year,2018,.65543848,1
51,840,Year,2014,.75678605,1
51,840,Year,2018,.75784236,1
53,001,Year,2014,.66288072,1
53,001,Year,2018,.68764871,1
53,003,Year,2014,.59664452,1
53,003,Year,2018,.69212699,1
53,005,Year,2014,.88300097,1
53,005,Year,2018,.92287737,1
53,007,Year,2014,.63408923,1
53,007,Year,2018,.67482442,1
53,009,Year,2014,.63145465,1
53,009,Year,2018,.66781759,1
53,011,Year,2014,.74150133,1
53,011,Year,2018,.8026638,1
53,013,Year,2014,.64380252,1
53,013,Year,2018,.70245361,1
53,015,Year,2014,.78090411,1
53,015,Year,2018,.84492713,1
53,017,Year,2014,.55608988,1
53,017,Year,2018,.61685872,1
53,019,Year,2014,.69097674,1
53,019,Year,2018,.66772324,1
53,021,Year,2014,.63598192,1
53,021,Year,2018,.70823449,1
53,023,Year,2014,.76182967,1
53,023,Year,2018,.85120285,1
53,025,Year,2014,.66103297,1
53,025,Year,2018,.73251873,1
53,027,Year,2014,.67468637,1
53,027,Year,2018,.71236086,1
53,029,Year,2014,.61140466,1
53,029,Year,2018,.66277665,1
53,031,Year,2014,.60540324,1
53,031,Year,2018,.6515829,1
53,033,Year,2014,1.0341858,1
53,033,Year,2018,1.2198769,1
53,035,Year,2014,.76584679,1
53,035,Year,2018,.82672775,1
53,037,Year,2014,.61739057,1
53,037,Year,2018,.71017432,1
53,039,Year,2014,.77428097,1
53,039,Year,2018,.89486617,1
53,041,Year,2014,.66606206,1
53,041,Year,2018,.72911304,1
53,043,Year,2014,.631594,1
53,043,Year,2018,.67763871,1
53,045,Year,2014,.64387232,1
53,045,Year,2018,.69746029,1
53,047,Year,2014,.53187484,1
53,047,Year,2018,.59468764,1
53,049,Year,2014,.59286731,1
53,049,Year,2018,.62684715,1
53,051,Year,2014,.77451116,1
53,051,Year,2018,.85479861,1
53,053,Year,2014,.75173789,1
53,053,Year,2018,.80883241,1
53,055,Year,2014,.54220223,1
53,055,Year,2018,.57601553,1
53,057,Year,2014,.72754556,1
53,057,Year,2018,.82398683,1
53,059,Year,2014,.54426694,1
53,059,Year,2018,.5429554,1
53,061,Year,2014,.81181294,1
53,061,Year,2018,.84867239,1
53,063,Year,2014,.76893079,1
53,063,Year,2018,.82132101,1
53,065,Year,2014,.66158581,1
53,065,Year,2018,.69142878,1
53,067,Year,2014,.76376498,1
53,067,Year,2018,.83093107,1
53,069,Year,2014,.62605882,1
53,069,Year,2018,.65502691,1
53,071,Year,2014,.69423407,1
53,071,Year,2018,.74382383,1
53,073,Year,2014,.71191877,1
53,073,Year,2018,.78179485,1
53,075,Year,2014,.78638405,1
53,075,Year,2018,.83710486,1
53,077,Year,2014,.63154137,1
53,077,Year,2018,.68661398,1
54,001,Year,2014,.691172,1
54,001,Year,2018,.75960213,1
54,003,Year,2014,.70827127,1
54,003,Year,2018,.72444499,1
54,005,Year,2014,.96212608,1
54,005,Year,2018,.9148379,1
54,007,Year,2014,.62721282,1
54,007,Year,2018,.64386255,1
54,009,Year,2014,.72376585,1
54,009,Year,2018,.76731187,1
54,011,Year,2014,.76575053,1
54,011,Year,2018,.78535265,1
54,013,Year,2014,.8448804,1
54,013,Year,2018,.79850626,1
54,015,Year,2014,.59065092,1
54,015,Year,2018,.5346334,1
54,017,Year,2014,.8111428,1
54,017,Year,2018,1.0603797,1
54,019,Year,2014,.7029711,1
54,019,Year,2018,.71710873,1
54,021,Year,2014,.76338398,1
54,021,Year,2018,.72847891,1
54,023,Year,2014,.81227994,1
54,023,Year,2018,.75319093,1
54,025,Year,2014,.67238504,1
54,025,Year,2018,.68085319,1
54,027,Year,2014,.55859083,1
54,027,Year,2018,.56522334,1
54,029,Year,2014,.70149612,1
54,029,Year,2018,.76635748,1
54,031,Year,2014,.60245442,1
54,031,Year,2018,.63997209,1
54,033,Year,2014,.88035804,1
54,033,Year,2018,.93197411,1
54,035,Year,2014,.73553079,1
54,035,Year,2018,1.277999,1
54,037,Year,2014,.6891408,1
54,037,Year,2018,.79421335,1
54,039,Year,2014,.82750094,1
54,039,Year,2018,.85430151,1
54,041,Year,2014,.9217478,1
54,041,Year,2018,.9231056,1
54,043,Year,2014,.75858408,1
54,043,Year,2018,.63777655,1
54,045,Year,2014,.82393354,1
54,045,Year,2018,.80209011,1
54,047,Year,2014,.86035436,1
54,047,Year,2018,.84908152,1
54,049,Year,2014,.79396999,1
54,049,Year,2018,.78425276,1
54,051,Year,2014,1.0195934,1
54,051,Year,2018,1.357048,1
54,053,Year,2014,.80052161,1
54,053,Year,2018,.83546513,1
54,055,Year,2014,.6829192,1
54,055,Year,2018,.69832826,1
54,057,Year,2014,.73996204,1
54,057,Year,2018,.77494681,1
54,059,Year,2014,.90602082,1
54,059,Year,2018,.85228103,1
54,061,Year,2014,.87413102,1
54,061,Year,2018,.9287914,1
54,063,Year,2014,.72624642,1
54,063,Year,2018,.74695832,1
54,065,Year,2014,.60531324,1
54,065,Year,2018,.62205744,1
54,067,Year,2014,.69529837,1
54,067,Year,2018,.68860221,1
54,069,Year,2014,.74345344,1
54,069,Year,2018,.79057819,1
54,071,Year,2014,.60039121,1
54,071,Year,2018,.58258861,1
54,073,Year,2014,.92741579,1
54,073,Year,2018,.93779254,1
54,075,Year,2014,.58366257,1
54,075,Year,2018,.58917165,1
54,077,Year,2014,.71357632,1
54,077,Year,2018,.71481431,1
54,079,Year,2014,.86347377,1
54,079,Year,2018,.94747323,1
54,081,Year,2014,.75002718,1
54,081,Year,2018,.7496171,1
54,083,Year,2014,.63020349,1
54,083,Year,2018,.66588748,1
54,085,Year,2014,.77576321,1
54,085,Year,2018,.79072541,1
54,087,Year,2014,.67157161,1
54,087,Year,2018,.70610905,1
54,089,Year,2014,.58285397,1
54,089,Year,2018,.60593104,1
54,091,Year,2014,.75100482,1
54,091,Year,2018,.82184869,1
54,093,Year,2014,.63340241,1
54,093,Year,2018,.65845156,1
54,095,Year,2014,.87170202,1
54,095,Year,2018,.86269796,1
54,097,Year,2014,.70985186,1
54,097,Year,2018,.72930378,1
54,099,Year,2014,.82998121,1
54,099,Year,2018,.80049193,1
54,101,Year,2014,.74111331,1
54,101,Year,2018,.6563229,1
54,103,Year,2014,.61070722,1
54,103,Year,2018,.64678031,1
54,105,Year,2014,.55362916,1
54,105,Year,2018,.58080661,1
54,107,Year,2014,.7307905,1
54,107,Year,2018,.76302046,1
54,109,Year,2014,.88820761,1
54,109,Year,2018,.83741033,1
55,001,Year,2014,.60197812,1
55,001,Year,2018,.62048721,1
55,003,Year,2014,.60740882,1
55,003,Year,2018,.64479756,1
55,005,Year,2014,.62732315,1
55,005,Year,2018,.64261222,1
55,007,Year,2014,.46729037,1
55,007,Year,2018,.55673051,1
55,009,Year,2014,.76790982,1
55,009,Year,2018,.80620724,1
55,011,Year,2014,.60308492,1
55,011,Year,2018,.61259753,1
55,013,Year,2014,.52172059,1
55,013,Year,2018,.55781442,1
55,015,Year,2014,.61393851,1
55,015,Year,2018,.64551592,1
55,017,Year,2014,.63331783,1
55,017,Year,2018,.66325361,1
55,019,Year,2014,.60003513,1
55,019,Year,2018,.65696353,1
55,021,Year,2014,.63407362,1
55,021,Year,2018,.65641934,1
55,023,Year,2014,.56777513,1
55,023,Year,2018,.59178859,1
55,025,Year,2014,.81321281,1
55,025,Year,2018,.8657372,1
55,027,Year,2014,.70497614,1
55,027,Year,2018,.73282802,1
55,029,Year,2014,.54229724,1
55,029,Year,2018,.57369697,1
55,031,Year,2014,.6507327,1
55,031,Year,2018,.65955144,1
55,033,Year,2014,.66688675,1
55,033,Year,2018,.69023603,1
55,035,Year,2014,.69539016,1
55,035,Year,2018,.74552423,1
55,037,Year,2014,.44795248,1
55,037,Year,2018,.46752167,1
55,039,Year,2014,.69783765,1
55,039,Year,2018,.7537508,1
55,041,Year,2014,.57514888,1
55,041,Year,2018,.61612058,1
55,043,Year,2014,.60556537,1
55,043,Year,2018,.62481058,1
55,045,Year,2014,.61834109,1
55,045,Year,2018,.66321182,1
55,047,Year,2014,.65902472,1
55,047,Year,2018,.63784558,1
55,049,Year,2014,.63495725,1
55,049,Year,2018,.70508796,1
55,051,Year,2014,.51800263,1
55,051,Year,2018,.53008962,1
55,053,Year,2014,.68483269,1
55,053,Year,2018,.71605551,1
55,055,Year,2014,.62918562,1
55,055,Year,2018,.65799141,1
55,057,Year,2014,.65976268,1
55,057,Year,2018,.66967887,1
55,059,Year,2014,.67404431,1
55,059,Year,2018,.70518404,1
55,061,Year,2014,.64333582,1
55,061,Year,2018,.62835509,1
55,063,Year,2014,.68657637,1
55,063,Year,2018,.72167516,1
55,065,Year,2014,.54749745,1
55,065,Year,2018,.60308558,1
55,067,Year,2014,.5723837,1
55,067,Year,2018,.59005058,1
55,069,Year,2014,.66639841,1
55,069,Year,2018,.69172353,1
55,071,Year,2014,.72815317,1
55,071,Year,2018,.7273525,1
55,073,Year,2014,.7263881,1
55,073,Year,2018,.7609393,1
55,075,Year,2014,.68114585,1
55,075,Year,2018,.70736551,1
55,077,Year,2014,.54614985,1
55,077,Year,2018,.58724433,1
55,078,Year,2014,.55026263,1
55,078,Year,2018,.56484962,1
55,079,Year,2014,.83750373,1
55,079,Year,2018,.85754716,1
55,081,Year,2014,.64522761,1
55,081,Year,2018,.68977612,1
55,083,Year,2014,.5395717,1
55,083,Year,2018,.57891047,1
55,085,Year,2014,.64931738,1
55,085,Year,2018,.67426288,1
55,087,Year,2014,.74361825,1
55,087,Year,2018,.79342884,1
55,089,Year,2014,.72325873,1
55,089,Year,2018,.75646436,1
55,091,Year,2014,.58805281,1
55,091,Year,2018,.62567955,1
55,093,Year,2014,.5457992,1
55,093,Year,2018,.56746364,1
55,095,Year,2014,.60566646,1
55,095,Year,2018,.60858434,1
55,097,Year,2014,.6889326,1
55,097,Year,2018,.73353815,1
55,099,Year,2014,.62676477,1
55,099,Year,2018,.63350058,1
55,101,Year,2014,.77350372,1
55,101,Year,2018,.77877933,1
55,103,Year,2014,.57975739,1
55,103,Year,2018,.61177558,1
55,105,Year,2014,.71058917,1
55,105,Year,2018,.75507712,1
55,107,Year,2014,.54565406,1
55,107,Year,2018,.6022166,1
55,109,Year,2014,.58681786,1
55,109,Year,2018,.63691676,1
55,111,Year,2014,.59853053,1
55,111,Year,2018,.6390869,1
55,113,Year,2014,.54824901,1
55,113,Year,2018,.5765031,1
55,115,Year,2014,.53459346,1
55,115,Year,2018,.56919461,1
55,117,Year,2014,.76309735,1
55,117,Year,2018,.81100649,1
55,119,Year,2014,.60740882,1
55,119,Year,2018,.64566654,1
55,121,Year,2014,.65257275,1
55,121,Year,2018,.68998551,1
55,123,Year,2014,.55817688,1
55,123,Year,2018,.59659529,1
55,125,Year,2014,.51984608,1
55,125,Year,2018,.55355263,1
55,127,Year,2014,.60357642,1
55,127,Year,2018,.63089329,1
55,129,Year,2014,.552939,1
55,129,Year,2018,.57310236,1
55,131,Year,2014,.70216733,1
55,131,Year,2018,.72829372,1
55,133,Year,2014,.85068583,1
55,133,Year,2018,.89648896,1
55,135,Year,2014,.63278466,1
55,135,Year,2018,.64522606,1
55,137,Year,2014,.55855805,1
55,137,Year,2018,.57440859,1
55,139,Year,2014,.82606733,1
55,139,Year,2018,.85242712,1
55,141,Year,2014,.73502499,1
55,141,Year,2018,.74422437,1
56,001,Year,2014,.6515891,1
56,001,Year,2018,.66340256,1
56,003,Year,2014,.70566517,1
56,003,Year,2018,.67828506,1
56,005,Year,2014,.95689845,1
56,005,Year,2018,.9046154,1
56,007,Year,2014,.79026365,1
56,007,Year,2018,.78864896,1
56,009,Year,2014,.85343528,1
56,009,Year,2018,.87415183,1
56,011,Year,2014,.66733086,1
56,011,Year,2018,.71423358,1
56,013,Year,2014,.70364445,1
56,013,Year,2018,.67101812,1
56,015,Year,2014,.59613061,1
56,015,Year,2018,.61212838,1
56,017,Year,2014,.64886975,1
56,017,Year,2018,.61603248,1
56,019,Year,2014,.63178837,1
56,019,Year,2018,.62112534,1
56,021,Year,2014,.73168528,1
56,021,Year,2018,.75840557,1
56,023,Year,2014,.74015361,1
56,023,Year,2018,.7538839,1
56,025,Year,2014,.87264735,1
56,025,Year,2018,.80933481,1
56,027,Year,2014,.61848938,1
56,027,Year,2018,.59609491,1
56,029,Year,2014,.66888815,1
56,029,Year,2018,.65845603,1
56,031,Year,2014,.74971187,1
56,031,Year,2018,.78037387,1
56,033,Year,2014,.65904373,1
56,033,Year,2018,.67209214,1
56,035,Year,2014,1.0578076,1
56,035,Year,2018,.92287195,1
56,037,Year,2014,.99995363,1
56,037,Year,2018,.94778913,1
56,039,Year,2014,.67307067,1
56,039,Year,2018,.71923935,1
56,041,Year,2014,.73819137,1
56,041,Year,2018,.67357838,1
56,043,Year,2014,.70841807,1
56,043,Year,2018,.67915022,1
56,045,Year,2014,.64083266,1
