state,county,year,average_to_living_wage_ratio,wage_ratio_quality
53,069,2018,.6433692,1
53,071,2014,.68187857,1
53,071,2018,.73058581,1
53,073,2014,.69924855,1
53,073,2018,.76788098,1
53,075,2014,.77238858,1
53,075,2018,.82220668,1
53,077,2014,.62030166,1
53,077,2018,.67439413,1
54,001,2014,.67887104,1
54,001,2018,.74608326,1
54,003,2014,.69566596,1
54,003,2018,.71155185,1
54,005,2014,.94500285,1
54,005,2018,.89855617,1
54,007,2014,.61605012,1
54,007,2018,.63240349,1
54,009,2014,.71088475,1
54,009,2018,.75365573,1
54,011,2014,.75212222,1
54,011,2018,.77137548,1
54,013,2014,.82984382,1
54,013,2018,.78429496,1
54,015,2014,.58013892,1
54,015,2018,.52511835,1
54,017,2014,.79670668,1
54,017,2018,1.041508,1
54,019,2014,.69046015,1
54,019,2018,.70434618,1
54,021,2014,.74979782,1
54,021,2018,.71551389,1
54,023,2014,.79782361,1
54,023,2018,.73978621,1
54,025,2014,.66041845,1
54,025,2018,.66873592,1
54,027,2014,.54864937,1
54,027,2018,.55516386,1
54,029,2014,.68901139,1
54,029,2018,.75271839,1
54,031,2014,.59173238,1
54,031,2018,.6285823,1
54,033,2014,.86469007,1
54,033,2018,.91538757,1
54,035,2014,.72244036,1
54,035,2018,1.255254,1
54,037,2014,.67687601,1
54,037,2018,.78007853,1
54,039,2014,.8127737,1
54,039,2018,.83909726,1
54,041,2014,.90534329,1
54,041,2018,.90667677,1
54,043,2014,.74508339,1
54,043,2018,.62642586,1
54,045,2014,.80926973,1
54,045,2018,.78781515,1
54,047,2014,.84504247,1
54,047,2018,.83397013,1
54,049,2014,.77983946,1
54,049,2018,.7702952,1
54,051,2014,1.0014473,1
54,051,2018,1.3328962,1
54,053,2014,.78627449,1
54,053,2018,.82059604,1
54,055,2014,.6707651,1
54,055,2018,.68589985,1
54,057,2014,.72679269,1
54,057,2018,.76115483,1
54,059,2014,.88989615,1
54,059,2018,.83711272,1
54,061,2014,.85857391,1
54,061,2018,.91226143,1
54,063,2014,.71332121,1
54,063,2018,.73366445,1
54,065,2014,.5945403,1
54,065,2018,.61098653,1
54,067,2014,.68292397,1
54,067,2018,.67634696,1
54,069,2014,.73022199,1
54,069,2018,.77650809,1
54,071,2014,.58970588,1
54,071,2018,.57222009,1
54,073,2014,.91091037,1
54,073,2018,.92110234,1
54,075,2014,.57327491,1
54,075,2018,.57868606,1
54,077,2014,.70087665,1
54,077,2018,.70209253,1
54,079,2014,.84810632,1
54,079,2018,.93061072,1
54,081,2014,.73667872,1
54,081,2018,.73627603,1
54,083,2014,.61898756,1
54,083,2018,.65403652,1
54,085,2014,.76195675,1
54,085,2018,.77665263,1
54,087,2014,.65961945,1
54,087,2018,.69354218,1
54,089,2014,.5724808,1
54,089,2018,.59514707,1
54,091,2014,.73763895,1
54,091,2018,.80722195,1
54,093,2014,.62212956,1
54,093,2018,.64673287,1
54,095,2014,.85618806,1
54,095,2018,.84734422,1
54,097,2014,.69721848,1
54,097,2018,.71632415,1
54,099,2014,.81520981,1
54,099,2018,.78624535,1
54,101,2014,.72792357,1
54,101,2018,.64464217,1
54,103,2014,.59983826,1
54,103,2018,.63526934,1
54,105,2014,.54377604,1
54,105,2018,.5704698,1
54,107,2014,.7177844,1
54,107,2018,.74944067,1
54,109,2014,.87239993,1
54,109,2018,.82250667,1
55,001,2014,.59126461,1
55,001,2018,.60944426,1
55,003,2014,.59659857,1
55,003,2018,.63332188,1
55,005,2014,.61615849,1
55,005,2018,.63117546,1
55,007,2014,.45897385,1
55,007,2018,.54682219,1
55,009,2014,.75424325,1
55,009,2018,.79185897,1
55,011,2014,.59235162,1
55,011,2018,.60169494,1
55,013,2014,.51243538,1
55,013,2018,.54788685,1
55,015,2014,.60301208,1
55,015,2018,.63402754,1
55,017,2014,.62204653,1
55,017,2018,.6514495,1
55,019,2014,.58935612,1
55,019,2018,.64527136,1
55,021,2014,.62278879,1
55,021,2018,.64473683,1
55,023,2014,.5576703,1
55,023,2018,.58125633,1
55,025,2014,.79873985,1
55,025,2018,.85032946,1
55,027,2014,.69242948,1
55,027,2018,.71978569,1
55,029,2014,.53264582,1
55,029,2018,.5634867,1
55,031,2014,.63915133,1
55,031,2018,.6478132,1
55,033,2014,.65501797,1
55,033,2018,.67795169,1
55,035,2014,.68301415,1
55,035,2018,.73225588,1
55,037,2014,.43998012,1
55,037,2018,.45920107,1
55,039,2014,.68541807,1
55,039,2018,.74033612,1
55,041,2014,.56491274,1
55,041,2018,.60515529,1
55,043,2014,.59478796,1
55,043,2018,.61369061,1
55,045,2014,.60733634,1
55,045,2018,.65140843,1
55,047,2014,.64729589,1
55,047,2018,.62649363,1
55,049,2014,.62365675,1
55,049,2018,.69253933,1
55,051,2014,.50878358,1
55,051,2018,.52065545,1
55,053,2014,.6726445,1
55,053,2018,.70331162,1
55,055,2014,.61798781,1
55,055,2018,.646281,1
55,057,2014,.64802063,1
55,057,2018,.65776038,1
55,059,2014,.66204816,1
55,059,2018,.69263369,1
55,061,2014,.63188624,1
55,061,2018,.61717206,1
55,063,2014,.67435718,1
55,063,2018,.70883131,1
55,065,2014,.53775346,1
55,065,2018,.59235227,1
55,067,2014,.56219685,1
55,067,2018,.57954931,1
55,069,2014,.65453833,1
55,069,2018,.67941272,1
55,071,2014,.71519405,1
55,071,2018,.71440756,1
55,073,2014,.71346039,1
55,073,2018,.74739665,1
55,075,2014,.66902328,1
55,075,2018,.6947763,1
55,077,2014,.53642988,1
55,077,2018,.57679296,1
55,078,2014,.54046941,1
55,078,2018,.55479681,1
55,079,2014,.82259846,1
55,079,2018,.84228522,1
55,081,2014,.6337443,1
55,081,2018,.67750001,1
55,083,2014,.52996886,1
55,083,2018,.56860739,1
55,085,2014,.63776129,1
55,085,2018,.66226286,1
55,087,2014,.73038387,1
55,087,2018,.77930802,1
55,089,2014,.71038669,1
55,089,2018,.74300134,1
55,091,2014,.57758707,1
55,091,2018,.61454415,1
55,093,2014,.53608549,1
55,093,2018,.55736434,1
55,095,2014,.59488732,1
55,095,2018,.59775317,1
55,097,2014,.67667145,1
55,097,2018,.72048318,1
55,099,2014,.61561006,1
55,099,2018,.62222594,1
55,101,2014,.75973749,1
55,101,2018,.76491928,1
55,103,2014,.56943929,1
55,103,2018,.6008876,1
55,105,2014,.69794261,1
55,105,2018,.74163878,1
55,107,2014,.53594285,1
55,107,2018,.59149873,1
55,109,2014,.57637417,1
55,109,2018,.62558138,1
55,111,2014,.58787829,1
55,111,2018,.62771285,1
55,113,2014,.53849167,1
55,113,2018,.56624287,1
55,115,2014,.52507919,1
55,115,2018,.55906451,1
55,117,2014,.74951625,1
55,117,2018,.79657286,1
55,119,2014,.59659857,1
55,119,2018,.63417542,1
55,121,2014,.64095873,1
55,121,2018,.67770565,1
55,123,2014,.54824287,1
55,123,2018,.58597749,1
55,125,2014,.51059425,1
55,125,2018,.54370087,1
55,127,2014,.59283441,1
55,127,2018,.61966521,1
55,129,2014,.54309821,1
55,129,2018,.56290269,1
55,131,2014,.68967068,1
55,131,2018,.71533209,1
55,133,2014,.83554596,1
55,133,2018,.88053393,1
55,135,2014,.6215229,1
55,135,2018,.63374275,1
55,137,2014,.54861718,1
55,137,2018,.56418568,1
55,139,2014,.8113656,1
55,139,2018,.83725625,1
55,141,2014,.72194362,1
55,141,2018,.73097914,1
56,001,2014,.63999265,1
56,001,2018,.65159577,1
56,003,2014,.69310629,1
56,003,2018,.66621345,1
56,005,2014,.93986821,1
56,005,2018,.88851565,1
56,007,2014,.7761991,1
56,007,2018,.77461308,1
56,009,2014,.83824641,1
56,009,2018,.85859424,1
56,011,2014,.65545416,1
56,011,2018,.70152223,1
56,013,2014,.69112152,1
56,013,2018,.6590758,1
56,015,2014,.5855211,1
56,015,2018,.6012342,1
56,017,2014,.63732165,1
56,017,2018,.60506874,1
56,019,2014,.62054431,1
56,019,2018,.61007106,1
56,021,2014,.71866328,1
56,021,2018,.74490803,1
56,023,2014,.72698092,1
56,023,2018,.74046677,1
56,025,2014,.85711658,1
56,025,2018,.79493093,1
56,027,2014,.60748196,1
56,027,2018,.58548605,1
56,029,2014,.65698379,1
56,029,2018,.64673734,1
56,031,2014,.73636913,1
56,031,2018,.76648533,1
56,033,2014,.64731449,1
56,033,2018,.66013074,1
56,035,2014,1.0389814,1
56,035,2018,.90644735,1
56,037,2014,.98215711,1
56,037,2018,.93092108,1
56,039,2014,.66109186,1
56,039,2018,.70643878,1
56,041,2014,.72505349,1
56,041,2018,.66159052,1
56,043,2014,.6958102,1
56,043,2018,.66706318,1
56,045,2014,.62942761,1
56,045,2018,.64955425,1
