state,place,state_name,place_name,year
32,31900,Nevada,Henderson city,2017
32,31900,Nevada,Henderson city,2018
32,31900,Nevada,Henderson city,2019
32,31900,Nevada,Henderson city,2020
32,31900,Nevada,Henderson city,2021
32,31900,Nevada,Henderson city,2022
32,40000,Nevada,Las Vegas city,2013
32,40000,Nevada,Las Vegas city,2014
32,40000,Nevada,Las Vegas city,2015
32,40000,Nevada,Las Vegas city,2016
32,40000,Nevada,Las Vegas city,2017
32,40000,Nevada,Las Vegas city,2018
32,40000,Nevada,Las Vegas city,2019
32,40000,Nevada,Las Vegas city,2020
32,40000,Nevada,Las Vegas city,2021
32,40000,Nevada,Las Vegas city,2022
32,51800,Nevada,North Las Vegas city,2013
32,51800,Nevada,North Las Vegas city,2014
32,51800,Nevada,North Las Vegas city,2015
32,51800,Nevada,North Las Vegas city,2016
32,51800,Nevada,North Las Vegas city,2017
32,51800,Nevada,North Las Vegas city,2018
32,51800,Nevada,North Las Vegas city,2019
32,51800,Nevada,North Las Vegas city,2020
32,51800,Nevada,North Las Vegas city,2021
32,51800,Nevada,North Las Vegas city,2022
32,60600,Nevada,Reno city,2013
32,60600,Nevada,Reno city,2014
32,60600,Nevada,Reno city,2015
32,60600,Nevada,Reno city,2016
32,60600,Nevada,Reno city,2017
32,60600,Nevada,Reno city,2018
32,60600,Nevada,Reno city,2019
32,60600,Nevada,Reno city,2020
32,60600,Nevada,Reno city,2021
32,60600,Nevada,Reno city,2022
32,68400,Nevada,Sparks city,2013
32,68400,Nevada,Sparks city,2014
32,68400,Nevada,Sparks city,2015
32,68400,Nevada,Sparks city,2016
32,68400,Nevada,Sparks city,2017
32,68400,Nevada,Sparks city,2018
32,68400,Nevada,Sparks city,2019
32,68400,Nevada,Sparks city,2020
32,68400,Nevada,Sparks city,2021
32,68400,Nevada,Sparks city,2022
33,45140,New Hampshire,Manchester city,2013
33,45140,New Hampshire,Manchester city,2014
33,45140,New Hampshire,Manchester city,2015
33,45140,New Hampshire,Manchester city,2016
33,45140,New Hampshire,Manchester city,2017
33,45140,New Hampshire,Manchester city,2018
33,45140,New Hampshire,Manchester city,2019
33,45140,New Hampshire,Manchester city,2020
33,45140,New Hampshire,Manchester city,2021
33,45140,New Hampshire,Manchester city,2022
33,50260,New Hampshire,Nashua city,2013
33,50260,New Hampshire,Nashua city,2014
33,50260,New Hampshire,Nashua city,2015
33,50260,New Hampshire,Nashua city,2016
33,50260,New Hampshire,Nashua city,2017
33,50260,New Hampshire,Nashua city,2018
33,50260,New Hampshire,Nashua city,2019
33,50260,New Hampshire,Nashua city,2020
33,50260,New Hampshire,Nashua city,2021
33,50260,New Hampshire,Nashua city,2022
34,13690,New Jersey,Clifton city,2013
34,13690,New Jersey,Clifton city,2014
34,13690,New Jersey,Clifton city,2015
34,13690,New Jersey,Clifton city,2016
34,13690,New Jersey,Clifton city,2017
34,13690,New Jersey,Clifton city,2018
34,13690,New Jersey,Clifton city,2019
34,13690,New Jersey,Clifton city,2020
34,13690,New Jersey,Clifton city,2021
34,13690,New Jersey,Clifton city,2022
34,21000,New Jersey,Elizabeth city,2013
34,21000,New Jersey,Elizabeth city,2014
34,21000,New Jersey,Elizabeth city,2015
34,21000,New Jersey,Elizabeth city,2016
34,21000,New Jersey,Elizabeth city,2017
34,21000,New Jersey,Elizabeth city,2018
34,21000,New Jersey,Elizabeth city,2019
34,21000,New Jersey,Elizabeth city,2020
34,21000,New Jersey,Elizabeth city,2021
34,21000,New Jersey,Elizabeth city,2022
34,36000,New Jersey,Jersey City city,2013
34,36000,New Jersey,Jersey City city,2014
34,36000,New Jersey,Jersey City city,2015
34,36000,New Jersey,Jersey City city,2016
34,36000,New Jersey,Jersey City city,2017
34,36000,New Jersey,Jersey City city,2018
34,36000,New Jersey,Jersey City city,2019
34,36000,New Jersey,Jersey City city,2020
34,36000,New Jersey,Jersey City city,2021
34,36000,New Jersey,Jersey City city,2022
34,51000,New Jersey,Newark city,2013
34,51000,New Jersey,Newark city,2014
34,51000,New Jersey,Newark city,2015
34,51000,New Jersey,Newark city,2016
34,51000,New Jersey,Newark city,2017
34,51000,New Jersey,Newark city,2018
34,51000,New Jersey,Newark city,2019
34,51000,New Jersey,Newark city,2020
34,51000,New Jersey,Newark city,2021
34,51000,New Jersey,Newark city,2022
34,57000,New Jersey,Paterson city,2013
34,57000,New Jersey,Paterson city,2014
34,57000,New Jersey,Paterson city,2015
34,57000,New Jersey,Paterson city,2016
34,57000,New Jersey,Paterson city,2017
34,57000,New Jersey,Paterson city,2018
34,57000,New Jersey,Paterson city,2019
34,57000,New Jersey,Paterson city,2020
34,57000,New Jersey,Paterson city,2021
34,57000,New Jersey,Paterson city,2022
34,74000,New Jersey,Trenton city,2013
34,74000,New Jersey,Trenton city,2014
34,74000,New Jersey,Trenton city,2015
34,74000,New Jersey,Trenton city,2016
34,74000,New Jersey,Trenton city,2017
34,74000,New Jersey,Trenton city,2018
34,74000,New Jersey,Trenton city,2019
34,74000,New Jersey,Trenton city,2020
34,74000,New Jersey,Trenton city,2021
34,74000,New Jersey,Trenton city,2022
35,02000,New Mexico,Albuquerque city,2013
35,02000,New Mexico,Albuquerque city,2014
35,02000,New Mexico,Albuquerque city,2015
35,02000,New Mexico,Albuquerque city,2016
35,02000,New Mexico,Albuquerque city,2017
35,02000,New Mexico,Albuquerque city,2018
35,02000,New Mexico,Albuquerque city,2019
35,02000,New Mexico,Albuquerque city,2020
35,02000,New Mexico,Albuquerque city,2021
35,02000,New Mexico,Albuquerque city,2022
35,39380,New Mexico,Las Cruces city,2013
35,39380,New Mexico,Las Cruces city,2014
35,39380,New Mexico,Las Cruces city,2015
35,39380,New Mexico,Las Cruces city,2016
35,39380,New Mexico,Las Cruces city,2017
35,39380,New Mexico,Las Cruces city,2018
35,39380,New Mexico,Las Cruces city,2019
35,39380,New Mexico,Las Cruces city,2020
35,39380,New Mexico,Las Cruces city,2021
35,39380,New Mexico,Las Cruces city,2022
35,63460,New Mexico,Rio Rancho city,2013
35,63460,New Mexico,Rio Rancho city,2014
35,63460,New Mexico,Rio Rancho city,2015
35,63460,New Mexico,Rio Rancho city,2016
35,63460,New Mexico,Rio Rancho city,2017
35,63460,New Mexico,Rio Rancho city,2018
35,63460,New Mexico,Rio Rancho city,2019
35,63460,New Mexico,Rio Rancho city,2020
35,63460,New Mexico,Rio Rancho city,2021
35,63460,New Mexico,Rio Rancho city,2022
35,70500,New Mexico,Santa Fe city,2013
35,70500,New Mexico,Santa Fe city,2014
35,70500,New Mexico,Santa Fe city,2015
35,70500,New Mexico,Santa Fe city,2016
35,70500,New Mexico,Santa Fe city,2017
35,70500,New Mexico,Santa Fe city,2018
35,70500,New Mexico,Santa Fe city,2019
35,70500,New Mexico,Santa Fe city,2020
35,70500,New Mexico,Santa Fe city,2021
35,70500,New Mexico,Santa Fe city,2022
36,01000,New York,Albany city,2013
36,01000,New York,Albany city,2014
36,01000,New York,Albany city,2015
36,01000,New York,Albany city,2016
36,01000,New York,Albany city,2017
36,01000,New York,Albany city,2018
36,01000,New York,Albany city,2019
36,01000,New York,Albany city,2020
36,01000,New York,Albany city,2021
36,01000,New York,Albany city,2022
36,11000,New York,Buffalo city,2013
36,11000,New York,Buffalo city,2014
36,11000,New York,Buffalo city,2015
36,11000,New York,Buffalo city,2016
36,11000,New York,Buffalo city,2017
36,11000,New York,Buffalo city,2018
36,11000,New York,Buffalo city,2019
36,11000,New York,Buffalo city,2020
36,11000,New York,Buffalo city,2021
36,11000,New York,Buffalo city,2022
36,50617,New York,New Rochelle city,2013
36,50617,New York,New Rochelle city,2014
36,50617,New York,New Rochelle city,2015
36,50617,New York,New Rochelle city,2016
36,50617,New York,New Rochelle city,2017
36,50617,New York,New Rochelle city,2018
36,50617,New York,New Rochelle city,2019
36,50617,New York,New Rochelle city,2020
36,50617,New York,New Rochelle city,2021
36,50617,New York,New Rochelle city,2022
36,51000,New York,New York city,2013
36,51000,New York,New York city,2014
36,51000,New York,New York city,2015
36,51000,New York,New York city,2016
36,51000,New York,New York city,2017
36,51000,New York,New York city,2018
36,51000,New York,New York city,2019
36,51000,New York,New York city,2020
36,51000,New York,New York city,2021
36,51000,New York,New York city,2022
36,63000,New York,Rochester city,2013
36,63000,New York,Rochester city,2014
36,63000,New York,Rochester city,2015
36,63000,New York,Rochester city,2016
36,63000,New York,Rochester city,2017
36,63000,New York,Rochester city,2018
36,63000,New York,Rochester city,2019
36,63000,New York,Rochester city,2020
36,63000,New York,Rochester city,2021
36,63000,New York,Rochester city,2022
36,73000,New York,Syracuse city,2013
36,73000,New York,Syracuse city,2014
36,73000,New York,Syracuse city,2015
36,73000,New York,Syracuse city,2016
36,73000,New York,Syracuse city,2017
36,73000,New York,Syracuse city,2018
36,73000,New York,Syracuse city,2019
36,73000,New York,Syracuse city,2020
36,73000,New York,Syracuse city,2021
36,73000,New York,Syracuse city,2022
36,84000,New York,Yonkers city,2013
36,84000,New York,Yonkers city,2014
36,84000,New York,Yonkers city,2015
36,84000,New York,Yonkers city,2016
36,84000,New York,Yonkers city,2017
36,84000,New York,Yonkers city,2018
36,84000,New York,Yonkers city,2019
36,84000,New York,Yonkers city,2020
36,84000,New York,Yonkers city,2021
36,84000,New York,Yonkers city,2022
37,02140,North Carolina,Asheville city,2013
37,02140,North Carolina,Asheville city,2014
37,02140,North Carolina,Asheville city,2015
37,02140,North Carolina,Asheville city,2016
37,02140,North Carolina,Asheville city,2017
37,02140,North Carolina,Asheville city,2018
37,02140,North Carolina,Asheville city,2019
37,02140,North Carolina,Asheville city,2020
37,02140,North Carolina,Asheville city,2021
37,02140,North Carolina,Asheville city,2022
37,10740,North Carolina,Cary town,2013
37,10740,North Carolina,Cary town,2014
37,10740,North Carolina,Cary town,2015
37,10740,North Carolina,Cary town,2016
37,10740,North Carolina,Cary town,2017
37,10740,North Carolina,Cary town,2018
37,10740,North Carolina,Cary town,2019
37,10740,North Carolina,Cary town,2020
37,10740,North Carolina,Cary town,2021
37,10740,North Carolina,Cary town,2022
37,12000,North Carolina,Charlotte city,2013
37,12000,North Carolina,Charlotte city,2014
37,12000,North Carolina,Charlotte city,2015
37,12000,North Carolina,Charlotte city,2016
37,12000,North Carolina,Charlotte city,2017
37,12000,North Carolina,Charlotte city,2018
37,12000,North Carolina,Charlotte city,2019
37,12000,North Carolina,Charlotte city,2020
37,12000,North Carolina,Charlotte city,2021
37,12000,North Carolina,Charlotte city,2022
37,14100,North Carolina,Concord city,2013
37,14100,North Carolina,Concord city,2014
37,14100,North Carolina,Concord city,2015
37,14100,North Carolina,Concord city,2016
37,14100,North Carolina,Concord city,2017
37,14100,North Carolina,Concord city,2018
37,14100,North Carolina,Concord city,2019
37,14100,North Carolina,Concord city,2020
37,14100,North Carolina,Concord city,2021
37,14100,North Carolina,Concord city,2022
37,19000,North Carolina,Durham city,2013
37,19000,North Carolina,Durham city,2014
37,19000,North Carolina,Durham city,2015
37,19000,North Carolina,Durham city,2016
37,19000,North Carolina,Durham city,2017
37,19000,North Carolina,Durham city,2018
37,19000,North Carolina,Durham city,2019
37,19000,North Carolina,Durham city,2020
37,19000,North Carolina,Durham city,2021
37,19000,North Carolina,Durham city,2022
37,22920,North Carolina,Fayetteville city,2013
37,22920,North Carolina,Fayetteville city,2014
37,22920,North Carolina,Fayetteville city,2015
37,22920,North Carolina,Fayetteville city,2016
37,22920,North Carolina,Fayetteville city,2017
37,22920,North Carolina,Fayetteville city,2018
37,22920,North Carolina,Fayetteville city,2019
37,22920,North Carolina,Fayetteville city,2020
37,22920,North Carolina,Fayetteville city,2021
37,22920,North Carolina,Fayetteville city,2022
37,25580,North Carolina,Gastonia city,2013
37,25580,North Carolina,Gastonia city,2014
37,25580,North Carolina,Gastonia city,2015
37,25580,North Carolina,Gastonia city,2016
37,25580,North Carolina,Gastonia city,2017
37,25580,North Carolina,Gastonia city,2018
37,25580,North Carolina,Gastonia city,2019
37,25580,North Carolina,Gastonia city,2020
37,25580,North Carolina,Gastonia city,2021
37,25580,North Carolina,Gastonia city,2022
37,28000,North Carolina,Greensboro city,2013
37,28000,North Carolina,Greensboro city,2014
37,28000,North Carolina,Greensboro city,2015
37,28000,North Carolina,Greensboro city,2016
37,28000,North Carolina,Greensboro city,2017
37,28000,North Carolina,Greensboro city,2018
37,28000,North Carolina,Greensboro city,2019
37,28000,North Carolina,Greensboro city,2020
37,28000,North Carolina,Greensboro city,2021
37,28000,North Carolina,Greensboro city,2022
37,28080,North Carolina,Greenville city,2013
37,28080,North Carolina,Greenville city,2014
37,28080,North Carolina,Greenville city,2015
37,28080,North Carolina,Greenville city,2016
37,28080,North Carolina,Greenville city,2017
37,28080,North Carolina,Greenville city,2018
37,28080,North Carolina,Greenville city,2019
37,28080,North Carolina,Greenville city,2020
37,28080,North Carolina,Greenville city,2021
37,28080,North Carolina,Greenville city,2022
37,31400,North Carolina,High Point city,2013
37,31400,North Carolina,High Point city,2014
37,31400,North Carolina,High Point city,2015
37,31400,North Carolina,High Point city,2016
37,31400,North Carolina,High Point city,2017
37,31400,North Carolina,High Point city,2018
37,31400,North Carolina,High Point city,2019
37,31400,North Carolina,High Point city,2020
37,31400,North Carolina,High Point city,2021
37,31400,North Carolina,High Point city,2022
37,55000,North Carolina,Raleigh city,2013
37,55000,North Carolina,Raleigh city,2014
37,55000,North Carolina,Raleigh city,2015
37,55000,North Carolina,Raleigh city,2016
37,55000,North Carolina,Raleigh city,2017
37,55000,North Carolina,Raleigh city,2018
37,55000,North Carolina,Raleigh city,2019
37,55000,North Carolina,Raleigh city,2020
37,55000,North Carolina,Raleigh city,2021
37,55000,North Carolina,Raleigh city,2022
37,74440,North Carolina,Wilmington city,2013
37,74440,North Carolina,Wilmington city,2014
37,74440,North Carolina,Wilmington city,2015
37,74440,North Carolina,Wilmington city,2016
37,74440,North Carolina,Wilmington city,2017
37,74440,North Carolina,Wilmington city,2018
37,74440,North Carolina,Wilmington city,2019
37,74440,North Carolina,Wilmington city,2020
37,74440,North Carolina,Wilmington city,2021
37,74440,North Carolina,Wilmington city,2022
37,75000,North Carolina,Winston-Salem city,2013
37,75000,North Carolina,Winston-Salem city,2014
37,75000,North Carolina,Winston-Salem city,2015
37,75000,North Carolina,Winston-Salem city,2016
37,75000,North Carolina,Winston-Salem city,2017
37,75000,North Carolina,Winston-Salem city,2018
37,75000,North Carolina,Winston-Salem city,2019
37,75000,North Carolina,Winston-Salem city,2020
37,75000,North Carolina,Winston-Salem city,2021
37,75000,North Carolina,Winston-Salem city,2022
38,25700,North Dakota,Fargo city,2013
38,25700,North Dakota,Fargo city,2014
38,25700,North Dakota,Fargo city,2015
38,25700,North Dakota,Fargo city,2016
38,25700,North Dakota,Fargo city,2017
38,25700,North Dakota,Fargo city,2018
38,25700,North Dakota,Fargo city,2019
38,25700,North Dakota,Fargo city,2020
38,25700,North Dakota,Fargo city,2021
38,25700,North Dakota,Fargo city,2022
39,01000,Ohio,Akron city,2013
39,01000,Ohio,Akron city,2014
39,01000,Ohio,Akron city,2015
39,01000,Ohio,Akron city,2016
39,01000,Ohio,Akron city,2017
39,01000,Ohio,Akron city,2018
39,01000,Ohio,Akron city,2019
39,01000,Ohio,Akron city,2020
39,01000,Ohio,Akron city,2021
39,01000,Ohio,Akron city,2022
39,15000,Ohio,Cincinnati city,2013
39,15000,Ohio,Cincinnati city,2014
39,15000,Ohio,Cincinnati city,2015
39,15000,Ohio,Cincinnati city,2016
39,15000,Ohio,Cincinnati city,2017
39,15000,Ohio,Cincinnati city,2018
39,15000,Ohio,Cincinnati city,2019
39,15000,Ohio,Cincinnati city,2020
39,15000,Ohio,Cincinnati city,2021
39,15000,Ohio,Cincinnati city,2022
39,16000,Ohio,Cleveland city,2013
39,16000,Ohio,Cleveland city,2014
39,16000,Ohio,Cleveland city,2015
39,16000,Ohio,Cleveland city,2016
39,16000,Ohio,Cleveland city,2017
39,16000,Ohio,Cleveland city,2018
39,16000,Ohio,Cleveland city,2019
39,16000,Ohio,Cleveland city,2020
39,16000,Ohio,Cleveland city,2021
39,16000,Ohio,Cleveland city,2022
39,18000,Ohio,Columbus city,2013
39,18000,Ohio,Columbus city,2014
39,18000,Ohio,Columbus city,2015
39,18000,Ohio,Columbus city,2016
39,18000,Ohio,Columbus city,2017
39,18000,Ohio,Columbus city,2018
39,18000,Ohio,Columbus city,2019
39,18000,Ohio,Columbus city,2020
39,18000,Ohio,Columbus city,2021
39,18000,Ohio,Columbus city,2022
39,21000,Ohio,Dayton city,2013
39,21000,Ohio,Dayton city,2014
39,21000,Ohio,Dayton city,2015
39,21000,Ohio,Dayton city,2016
39,21000,Ohio,Dayton city,2017
39,21000,Ohio,Dayton city,2018
39,21000,Ohio,Dayton city,2019
39,21000,Ohio,Dayton city,2020
39,21000,Ohio,Dayton city,2021
39,21000,Ohio,Dayton city,2022
39,61000,Ohio,Parma city,2013
39,61000,Ohio,Parma city,2014
39,61000,Ohio,Parma city,2015
39,61000,Ohio,Parma city,2016
39,61000,Ohio,Parma city,2017
39,61000,Ohio,Parma city,2018
39,61000,Ohio,Parma city,2019
39,61000,Ohio,Parma city,2020
39,61000,Ohio,Parma city,2021
39,61000,Ohio,Parma city,2022
39,77000,Ohio,Toledo city,2013
39,77000,Ohio,Toledo city,2014
39,77000,Ohio,Toledo city,2015
39,77000,Ohio,Toledo city,2016
39,77000,Ohio,Toledo city,2017
39,77000,Ohio,Toledo city,2018
39,77000,Ohio,Toledo city,2019
39,77000,Ohio,Toledo city,2020
39,77000,Ohio,Toledo city,2021
39,77000,Ohio,Toledo city,2022
40,09050,Oklahoma,Broken Arrow city,2013
40,09050,Oklahoma,Broken Arrow city,2014
40,09050,Oklahoma,Broken Arrow city,2015
40,09050,Oklahoma,Broken Arrow city,2016
40,09050,Oklahoma,Broken Arrow city,2017
40,09050,Oklahoma,Broken Arrow city,2018
40,09050,Oklahoma,Broken Arrow city,2019
40,09050,Oklahoma,Broken Arrow city,2020
40,09050,Oklahoma,Broken Arrow city,2021
40,09050,Oklahoma,Broken Arrow city,2022
40,23200,Oklahoma,Edmond city,2013
40,23200,Oklahoma,Edmond city,2014
40,23200,Oklahoma,Edmond city,2015
40,23200,Oklahoma,Edmond city,2016
40,23200,Oklahoma,Edmond city,2017
40,23200,Oklahoma,Edmond city,2018
40,23200,Oklahoma,Edmond city,2019
40,23200,Oklahoma,Edmond city,2020
40,23200,Oklahoma,Edmond city,2021
40,23200,Oklahoma,Edmond city,2022
40,41850,Oklahoma,Lawton city,2013
40,41850,Oklahoma,Lawton city,2014
