year,state,county
2016,13,023
2016,13,025
2016,13,027
2016,13,029
2016,13,031
2016,13,033
2016,13,035
2016,13,037
2016,13,039
2016,13,043
2016,13,045
2016,13,047
2016,13,049
2016,13,051
2016,13,053
2016,13,055
2016,13,057
2016,13,059
2016,13,061
2016,13,063
2016,13,065
2016,13,067
2016,13,069
2016,13,071
2016,13,073
2016,13,075
2016,13,077
2016,13,079
2016,13,081
2016,13,083
2016,13,085
2016,13,087
2016,13,089
2016,13,091
2016,13,093
2016,13,095
2016,13,097
2016,13,099
2016,13,101
2016,13,103
2016,13,105
2016,13,107
2016,13,109
2016,13,111
2016,13,113
2016,13,115
2016,13,117
2016,13,119
2016,13,121
2016,13,123
2016,13,125
2016,13,127
2016,13,129
2016,13,131
2016,13,133
2016,13,135
2016,13,137
2016,13,139
2016,13,141
2016,13,143
2016,13,145
2016,13,147
2016,13,149
2016,13,151
2016,13,153
2016,13,155
2016,13,157
2016,13,159
2016,13,161
2016,13,163
2016,13,165
2016,13,167
2016,13,169
2016,13,171
2016,13,173
2016,13,175
2016,13,177
2016,13,179
2016,13,181
2016,13,183
2016,13,185
2016,13,187
2016,13,189
2016,13,191
2016,13,193
2016,13,195
2016,13,197
2016,13,199
2016,13,201
2016,13,205
2016,13,207
2016,13,209
2016,13,211
2016,13,213
2016,13,215
2016,13,217
2016,13,219
2016,13,221
2016,13,223
2016,13,225
2016,13,227
2016,13,229
2016,13,231
2016,13,233
2016,13,235
2016,13,237
2016,13,239
2016,13,241
2016,13,243
2016,13,245
2016,13,247
2016,13,249
2016,13,251
2016,13,253
2016,13,255
2016,13,257
2016,13,259
2016,13,261
2016,13,263
2016,13,265
2016,13,267
2016,13,269
2016,13,271
2016,13,273
2016,13,275
2016,13,277
2016,13,279
2016,13,281
2016,13,283
2016,13,285
2016,13,287
2016,13,289
2016,13,291
2016,13,293
2016,13,295
2016,13,297
2016,13,299
2016,13,301
2016,13,303
2016,13,305
2016,13,307
2016,13,309
2016,13,311
2016,13,313
2016,13,315
2016,13,317
2016,13,319
2016,13,321
2016,15,001
2016,15,003
2016,15,005
2016,15,007
2016,15,009
2016,16,001
2016,16,003
2016,16,005
2016,16,007
2016,16,009
2016,16,011
2016,16,013
2016,16,015
2016,16,017
2016,16,019
2016,16,021
2016,16,023
2016,16,025
2016,16,027
2016,16,029
2016,16,031
2016,16,033
2016,16,035
2016,16,037
2016,16,039
2016,16,041
2016,16,043
2016,16,045
2016,16,047
2016,16,049
2016,16,051
2016,16,053
2016,16,055
2016,16,057
2016,16,059
2016,16,061
2016,16,063
2016,16,065
2016,16,067
2016,16,069
2016,16,071
2016,16,073
2016,16,075
2016,16,077
2016,16,079
2016,16,081
2016,16,083
2016,16,085
2016,16,087
2016,17,001
2016,17,003
2016,17,005
2016,17,007
2016,17,009
2016,17,011
2016,17,013
2016,17,015
2016,17,017
2016,17,019
2016,17,021
2016,17,023
2016,17,025
2016,17,027
2016,17,029
2016,17,031
2016,17,033
2016,17,035
2016,17,037
2016,17,039
2016,17,041
2016,17,043
2016,17,045
2016,17,047
2016,17,049
2016,17,051
2016,17,053
2016,17,055
2016,17,057
2016,17,059
2016,17,061
2016,17,063
2016,17,065
2016,17,067
2016,17,069
2016,17,071
2016,17,073
2016,17,075
2016,17,077
2016,17,079
2016,17,081
2016,17,083
2016,17,085
2016,17,087
2016,17,089
2016,17,091
2016,17,093
2016,17,095
2016,17,097
2016,17,099
2016,17,101
2016,17,103
2016,17,105
2016,17,107
2016,17,109
2016,17,111
2016,17,113
2016,17,115
2016,17,117
2016,17,119
2016,17,121
2016,17,123
2016,17,125
2016,17,127
2016,17,129
2016,17,131
2016,17,133
2016,17,135
2016,17,137
2016,17,139
2016,17,141
2016,17,143
2016,17,145
2016,17,147
2016,17,149
2016,17,151
2016,17,153
2016,17,155
2016,17,157
2016,17,159
2016,17,161
2016,17,163
2016,17,165
2016,17,167
2016,17,169
2016,17,171
2016,17,173
2016,17,175
2016,17,177
2016,17,179
2016,17,181
2016,17,183
2016,17,185
2016,17,187
2016,17,189
2016,17,191
2016,17,193
2016,17,195
2016,17,197
2016,17,199
2016,17,201
2016,17,203
2016,18,001
2016,18,003
2016,18,005
2016,18,007
2016,18,009
2016,18,011
2016,18,013
2016,18,015
2016,18,017
2016,18,019
2016,18,021
2016,18,023
2016,18,025
2016,18,027
2016,18,029
2016,18,031
2016,18,033
2016,18,035
2016,18,037
2016,18,039
2016,18,041
2016,18,043
2016,18,045
2016,18,047
2016,18,049
2016,18,051
2016,18,053
2016,18,055
2016,18,057
2016,18,059
2016,18,061
2016,18,063
2016,18,065
2016,18,067
2016,18,069
2016,18,071
2016,18,073
2016,18,075
2016,18,077
2016,18,079
2016,18,081
2016,18,083
2016,18,085
2016,18,087
2016,18,089
2016,18,091
2016,18,093
2016,18,095
2016,18,097
2016,18,099
2016,18,101
2016,18,103
2016,18,105
2016,18,107
2016,18,109
2016,18,111
2016,18,113
2016,18,115
2016,18,117
2016,18,119
2016,18,121
2016,18,123
2016,18,125
2016,18,127
2016,18,129
2016,18,131
2016,18,133
2016,18,135
2016,18,137
2016,18,139
2016,18,141
2016,18,143
2016,18,145
2016,18,147
2016,18,149
2016,18,151
2016,18,153
2016,18,155
2016,18,157
2016,18,159
2016,18,161
2016,18,163
2016,18,165
2016,18,167
2016,18,169
2016,18,171
2016,18,173
2016,18,175
2016,18,177
2016,18,179
2016,18,181
2016,18,183
2016,19,001
2016,19,003
2016,19,005
2016,19,007
2016,19,009
2016,19,011
2016,19,013
2016,19,015
2016,19,017
2016,19,019
2016,19,021
2016,19,023
2016,19,025
2016,19,027
2016,19,029
2016,19,031
2016,19,033
2016,19,035
2016,19,037
2016,19,039
2016,19,041
2016,19,043
2016,19,045
2016,19,047
2016,19,049
2016,19,051
2016,19,053
2016,19,055
2016,19,057
2016,19,059
2016,19,061
2016,19,063
2016,19,065
2016,19,067
2016,19,069
2016,19,071
2016,19,073
2016,19,075
2016,19,077
2016,19,079
2016,19,081
2016,19,083
2016,19,085
2016,19,087
2016,19,089
2016,19,091
2016,19,093
2016,19,095
2016,19,097
2016,19,099
2016,19,101
2016,19,103
2016,19,105
2016,19,107
2016,19,109
2016,19,111
2016,19,113
2016,19,115
2016,19,117
2016,19,119
2016,19,121
2016,19,123
2016,19,125
2016,19,127
2016,19,129
2016,19,131
2016,19,133
2016,19,135
2016,19,137
2016,19,139
2016,19,141
2016,19,143
2016,19,145
2016,19,147
2016,19,149
2016,19,151
2016,19,153
2016,19,155
2016,19,157
2016,19,159
2016,19,161
2016,19,163
2016,19,165
2016,19,167
2016,19,169
2016,19,171
2016,19,173
2016,19,175
2016,19,177
2016,19,179
2016,19,181
2016,19,183
2016,19,185
2016,19,187
2016,19,189
2016,19,191
2016,19,193
2016,19,195
2016,19,197
2016,20,001
2016,20,003
2016,20,005
2016,20,007
2016,20,009
2016,20,011
2016,20,013
2016,20,015
2016,20,017
2016,20,019
2016,20,021
2016,20,023
2016,20,025
2016,20,027
2016,20,029
2016,20,031
2016,20,033
2016,20,035
2016,20,037
2016,20,039
2016,20,041
2016,20,043
2016,20,045
2016,20,047
2016,20,049
2016,20,051
2016,20,053
2016,20,055
2016,20,057
2016,20,059
2016,20,061
2016,20,063
2016,20,065
2016,20,067
2016,20,069
2016,20,071
2016,20,073
2016,20,075
2016,20,077
2016,20,079
2016,20,081
2016,20,083
2016,20,085
2016,20,087
2016,20,089
2016,20,091
2016,20,093
2016,20,095
2016,20,097
2016,20,099
2016,20,101
2016,20,103
2016,20,105
2016,20,107
2016,20,109
2016,20,111
2016,20,113
2016,20,115
2016,20,117
2016,20,119
2016,20,121
2016,20,123
2016,20,125
2016,20,127
2016,20,129
2016,20,131
2016,20,133
2016,20,135
2016,20,137
2016,20,139
2016,20,141
2016,20,143
2016,20,145
2016,20,147
2016,20,149
2016,20,151
2016,20,153
2016,20,155
2016,20,157
2016,20,159
2016,20,161
2016,20,163
2016,20,165
2016,20,167
2016,20,169
2016,20,171
2016,20,173
2016,20,175
2016,20,177
2016,20,179
2016,20,181
2016,20,183
2016,20,185
2016,20,187
2016,20,189
2016,20,191
2016,20,193
2016,20,195
2016,20,197
2016,20,199
2016,20,201
2016,20,203
2016,20,205
2016,20,207
2016,20,209
2016,21,001
2016,21,003
2016,21,005
2016,21,007
2016,21,009
2016,21,011
2016,21,013
2016,21,015
2016,21,017
2016,21,019
2016,21,021
2016,21,023
2016,21,025
2016,21,027
2016,21,029
2016,21,031
2016,21,033
2016,21,035
2016,21,037
2016,21,039
2016,21,041
2016,21,043
2016,21,045
2016,21,047
2016,21,049
2016,21,051
2016,21,053
2016,21,055
2016,21,057
2016,21,059
2016,21,061
2016,21,063
2016,21,065
2016,21,067
2016,21,069
2016,21,071
2016,21,073
2016,21,075
2016,21,077
2016,21,079
2016,21,081
2016,21,083
2016,21,085
2016,21,087
2016,21,089
2016,21,091
2016,21,093
2016,21,095
2016,21,097
2016,21,099
2016,21,101
2016,21,103
2016,21,105
2016,21,107
2016,21,109
2016,21,111
2016,21,113
2016,21,115
2016,21,117
2016,21,119
2016,21,121
2016,21,123
2016,21,125
2016,21,127
2016,21,129
2016,21,131
2016,21,133
2016,21,135
2016,21,137
2016,21,139
2016,21,141
2016,21,143
2016,21,145
2016,21,147
2016,21,149
2016,21,151
2016,21,153
2016,21,155
2016,21,157
2016,21,159
2016,21,161
2016,21,163
2016,21,165
2016,21,167
2016,21,169
2016,21,171
2016,21,173
2016,21,175
2016,21,177
2016,21,179
2016,21,181
2016,21,183
2016,21,185
2016,21,187
2016,21,189
2016,21,191
2016,21,193
2016,21,195
2016,21,197
2016,21,199
2016,21,201
2016,21,203
2016,21,205
2016,21,207
2016,21,209
2016,21,211
2016,21,213
2016,21,215
2016,21,217
2016,21,219
2016,21,221
2016,21,223
2016,21,225
2016,21,227
2016,21,229
2016,21,231
2016,21,233
2016,21,235
2016,21,237
2016,21,239
2016,22,001
2016,22,003
2016,22,005
2016,22,007
2016,22,009
2016,22,011
2016,22,013
2016,22,015
2016,22,017
2016,22,019
2016,22,021
2016,22,023
2016,22,025
2016,22,027
2016,22,029
2016,22,031
2016,22,033
2016,22,035
2016,22,037
2016,22,039
2016,22,041
2016,22,043
2016,22,045
2016,22,047
2016,22,049
2016,22,051
2016,22,053
2016,22,055
2016,22,057
2016,22,059
2016,22,061
2016,22,063
2016,22,065
2016,22,067
2016,22,069
2016,22,071
2016,22,073
2016,22,075
2016,22,077
2016,22,079
2016,22,081
2016,22,083
2016,22,085
2016,22,087
2016,22,089
2016,22,091
2016,22,093
2016,22,095
2016,22,097
2016,22,099
2016,22,101
2016,22,103
2016,22,105
2016,22,107
2016,22,109
2016,22,111
2016,22,113
2016,22,115
2016,22,117
2016,22,119
2016,22,121
2016,22,123
2016,22,125
2016,22,127
2016,23,001
2016,23,003
2016,23,005
2016,23,007
2016,23,009
2016,23,011
2016,23,013
2016,23,015
2016,23,017
2016,23,019
2016,23,021
2016,23,023
2016,23,025
2016,23,027
2016,23,029
2016,23,031
2016,24,001
2016,24,003
2016,24,005
2016,24,009
2016,24,011
2016,24,013
2016,24,015
2016,24,017
2016,24,019
2016,24,021
2016,24,023
2016,24,025
2016,24,027
2016,24,029
2016,24,031
2016,24,033
2016,24,035
2016,24,037
2016,24,039
2016,24,041
2016,24,043
2016,24,045
2016,24,047
2016,24,510
2016,25,001
2016,25,003
2016,25,005
2016,25,007
2016,25,009
2016,25,011
2016,25,013
2016,25,015
2016,25,017
2016,25,019
2016,25,021
2016,25,023
2016,25,025
2016,25,027
2016,26,001
2016,26,003
2016,26,005
2016,26,007
2016,26,009
2016,26,011
2016,26,013
2016,26,015
2016,26,017
2016,26,019
2016,26,021
2016,26,023
2016,26,025
2016,26,027
2016,26,029
2016,26,031
2016,26,033
2016,26,035
2016,26,037
2016,26,039
2016,26,041
2016,26,043
2016,26,045
2016,26,047
2016,26,049
2016,26,051
2016,26,053
2016,26,055
2016,26,057
2016,26,059
2016,26,061
2016,26,063
2016,26,065
2016,26,067
2016,26,069
2016,26,071
2016,26,073
2016,26,075
2016,26,077
2016,26,079
2016,26,081
2016,26,083
2016,26,085
2016,26,087
2016,26,089
2016,26,091
2016,26,093
2016,26,095
2016,26,097
2016,26,099
2016,26,101
2016,26,103
2016,26,105
2016,26,107
2016,26,109
2016,26,111
2016,26,113
2016,26,115
2016,26,117
2016,26,119
2016,26,121
2016,26,123
2016,26,125
2016,26,127
2016,26,129
2016,26,131
2016,26,133
2016,26,135
2016,26,137
2016,26,139
2016,26,141
2016,26,143
2016,26,145
2016,26,147
2016,26,149
2016,26,151
2016,26,153
2016,26,155
2016,26,157
2016,26,159
2016,26,161
2016,26,163
2016,26,165
2016,27,001
2016,27,003
2016,27,005
2016,27,007
2016,27,009
2016,27,011
2016,27,013
2016,27,015
2016,27,017
2016,27,019
2016,27,021
2016,27,023
2016,27,025
2016,27,027
2016,27,029
2016,27,031
2016,27,033
2016,27,035
2016,27,037
2016,27,039
2016,27,041
2016,27,043
2016,27,045
2016,27,047
2016,27,049
2016,27,051
2016,27,053
2016,27,055
2016,27,057
2016,27,059
2016,27,061
2016,27,063
2016,27,065
2016,27,067
2016,27,069
2016,27,071
2016,27,073
2016,27,075
2016,27,077
2016,27,079
2016,27,081
2016,27,083
2016,27,085
2016,27,087
2016,27,089
2016,27,091
2016,27,093
2016,27,095
2016,27,097
2016,27,099
2016,27,101
2016,27,103
2016,27,105
2016,27,107
2016,27,109
2016,27,111
2016,27,113
2016,27,115
2016,27,117
2016,27,119
2016,27,121
2016,27,123
2016,27,125
2016,27,127
2016,27,129
2016,27,131
2016,27,133
2016,27,135
2016,27,137
2016,27,139
2016,27,141
2016,27,143
2016,27,145
2016,27,147
2016,27,149
2016,27,151
2016,27,153
2016,27,155
2016,27,157
2016,27,159
2016,27,161
2016,27,163
2016,27,165
2016,27,167
2016,27,169
2016,27,171
2016,27,173
2016,28,001
2016,28,003
2016,28,005
2016,28,007
2016,28,009
2016,28,011
2016,28,013
2016,28,015
2016,28,017
2016,28,019
2016,28,021
2016,28,023
2016,28,025
2016,28,027
2016,28,029
2016,28,031
2016,28,033
2016,28,035
2016,28,037
2016,28,039
2016,28,041
2016,28,043
2016,28,045
2016,28,047
2016,28,049
2016,28,051
2016,28,053
2016,28,055
2016,28,057
2016,28,059
2016,28,061
2016,28,063
2016,28,065
2016,28,067
2016,28,069
2016,28,071
2016,28,073
2016,28,075
2016,28,077
2016,28,079
2016,28,081
2016,28,083
2016,28,085
2016,28,087
2016,28,089
2016,28,091
2016,28,093
2016,28,095
2016,28,097
2016,28,099
2016,28,101
2016,28,103
2016,28,105
2016,28,107
2016,28,109
2016,28,111
2016,28,113
2016,28,115
2016,28,117
2016,28,119
2016,28,121
2016,28,123
2016,28,125
2016,28,127
2016,28,129
2016,28,131
2016,28,133
2016,28,135
2016,28,137
2016,28,139
2016,28,141
2016,28,143
2016,28,145
2016,28,147
2016,28,149
2016,28,151
2016,28,153
2016,28,155
2016,28,157
2016,28,159
2016,28,161
2016,28,163
2016,29,001
2016,29,003
2016,29,005
2016,29,007
2016,29,009
2016,29,011
2016,29,013
2016,29,015
2016,29,017
2016,29,019
2016,29,021
2016,29,023
2016,29,025
2016,29,027
2016,29,029
2016,29,031
2016,29,033
2016,29,035
2016,29,037
2016,29,039
2016,29,041
2016,29,043
2016,29,045
2016,29,047
2016,29,049
2016,29,051
2016,29,053
2016,29,055
2016,29,057
2016,29,059
2016,29,061
2016,29,063
2016,29,065
2016,29,067
2016,29,069
2016,29,071
2016,29,073
2016,29,075
2016,29,077
2016,29,079
2016,29,081
2016,29,083
2016,29,085
2016,29,087
2016,29,089
2016,29,091
2016,29,093
2016,29,095
2016,29,097
2016,29,099
2016,29,101
2016,29,103
2016,29,105
2016,29,107
2016,29,109
2016,29,111
2016,29,113
2016,29,115
2016,29,117
2016,29,119
2016,29,121
2016,29,123
2016,29,125
2016,29,127
2016,29,129
2016,29,131
2016,29,133
2016,29,135
2016,29,137
2016,29,139
2016,29,141
2016,29,143
2016,29,145
2016,29,147
2016,29,149
2016,29,151
2016,29,153
2016,29,155
2016,29,157
2016,29,159
2016,29,161
2016,29,163
2016,29,165
2016,29,167
2016,29,169
2016,29,171
2016,29,173
2016,29,175
2016,29,177
2016,29,179
2016,29,181
2016,29,183
2016,29,185
2016,29,186
2016,29,187
2016,29,189
2016,29,195
2016,29,197
2016,29,199
2016,29,201
2016,29,203
2016,29,205
2016,29,207
2016,29,209
2016,29,211
2016,29,213
2016,29,215
2016,29,217
2016,29,219
2016,29,221
2016,29,223
2016,29,225
2016,29,227
2016,29,229
2016,29,510
2016,30,001
2016,30,003
2016,30,005
2016,30,007
2016,30,009
2016,30,011
2016,30,013
2016,30,015
2016,30,017
2016,30,019
2016,30,021
2016,30,023
2016,30,025
2016,30,027
2016,30,029
2016,30,031
2016,30,033
2016,30,035
2016,30,037
2016,30,039
2016,30,041
2016,30,043
2016,30,045
2016,30,047
2016,30,049
2016,30,051
2016,30,053
2016,30,055
2016,30,057
2016,30,059
2016,30,061
2016,30,063
2016,30,065
2016,30,067
2016,30,069
2016,30,071
2016,30,073
2016,30,075
2016,30,077
2016,30,079
2016,30,081
2016,30,083
2016,30,085
2016,30,087
2016,30,089
2016,30,091
2016,30,093
2016,30,095
2016,30,097
2016,30,099
2016,30,101
2016,30,103
2016,30,105
2016,30,107
2016,30,109
2016,30,111
2016,31,001
2016,31,003
2016,31,005
2016,31,007
2016,31,009
2016,31,011
2016,31,013
2016,31,015
2016,31,017
2016,31,019
2016,31,021
2016,31,023
2016,31,025
2016,31,027
2016,31,029
2016,31,031
2016,31,033
2016,31,035
2016,31,037
2016,31,039
2016,31,041
2016,31,043
2016,31,045
2016,31,047
2016,31,049
2016,31,051
2016,31,053
2016,31,055
2016,31,057
2016,31,059
2016,31,061
2016,31,063
2016,31,065
2016,31,067
2016,31,069
2016,31,071
2016,31,073
2016,31,075
2016,31,077
2016,31,079
2016,31,081
2016,31,083
2016,31,085
2016,31,087
2016,31,089
2016,31,091
2016,31,093
2016,31,095
2016,31,097
2016,31,099
2016,31,101
2016,31,103
2016,31,105
2016,31,107
2016,31,109
2016,31,111
2016,31,113
2016,31,115
2016,31,117
2016,31,119
2016,31,121
2016,31,123
2016,31,125
2016,31,127
2016,31,129
2016,31,131
2016,31,133
2016,31,135
2016,31,137
2016,31,139
2016,31,141
2016,31,143
2016,31,145
2016,31,147
2016,31,149
2016,31,151
2016,31,153
2016,31,155
2016,31,157
2016,31,159
2016,31,161
2016,31,163
2016,31,165
2016,31,167
2016,31,169
2016,31,171
2016,31,173
2016,31,175
2016,31,177
2016,31,179
2016,31,181
2016,31,183
2016,31,185
2016,32,001
2016,32,003
2016,32,005
2016,32,007
2016,32,009
2016,32,011
2016,32,013
2016,32,015
2016,32,017
2016,32,019
2016,32,021
2016,32,023
2016,32,027
2016,32,029
2016,32,031
2016,32,033
2016,32,510
2016,33,001
2016,33,003
2016,33,005
2016,33,007
2016,33,009
2016,33,011
2016,33,013
2016,33,015
2016,33,017
2016,33,019
2016,34,001
2016,34,003
2016,34,005
2016,34,007
2016,34,009
2016,34,011
2016,34,013
2016,34,015
2016,34,017
2016,34,019
2016,34,021
2016,34,023
2016,34,025
2016,34,027
2016,34,029
2016,34,031
2016,34,033
2016,34,035
2016,34,037
2016,34,039
2016,34,041
2016,35,001
2016,35,003
2016,35,005
2016,35,006
2016,35,007
2016,35,009
2016,35,011
2016,35,013
2016,35,015
2016,35,017
2016,35,019
2016,35,021
2016,35,023
2016,35,025
2016,35,027
2016,35,028
2016,35,029
2016,35,031
2016,35,033
2016,35,035
2016,35,037
2016,35,039
2016,35,041
2016,35,043
2016,35,045
2016,35,047
2016,35,049
2016,35,051
2016,35,053
2016,35,055
2016,35,057
2016,35,059
2016,35,061
2016,36,001
2016,36,003
2016,36,005
2016,36,007
2016,36,009
2016,36,011
2016,36,013
2016,36,015
2016,36,017
2016,36,019
2016,36,021
2016,36,023
2016,36,025
2016,36,027
2016,36,029
2016,36,031
2016,36,033
2016,36,035
2016,36,037
2016,36,039
2016,36,041
2016,36,043
2016,36,045
2016,36,047
2016,36,049
2016,36,051
2016,36,053
2016,36,055
2016,36,057
2016,36,059
2016,36,061
2016,36,063
2016,36,065
2016,36,067
2016,36,069
2016,36,071
2016,36,073
2016,36,075
2016,36,077
2016,36,079
2016,36,081
2016,36,083
2016,36,085
2016,36,087
2016,36,089
2016,36,091
2016,36,093
2016,36,095
2016,36,097
2016,36,099
2016,36,101
2016,36,103
2016,36,105
2016,36,107
2016,36,109
2016,36,111
2016,36,113
2016,36,115
2016,36,117
2016,36,119
2016,36,121
2016,36,123
2016,37,001
2016,37,003
2016,37,005
2016,37,007
2016,37,009
2016,37,011
2016,37,013
2016,37,015
2016,37,017
2016,37,019
2016,37,021
2016,37,023
2016,37,025
2016,37,027
2016,37,029
2016,37,031
2016,37,033
2016,37,035
2016,37,037
2016,37,039
2016,37,041
2016,37,043
2016,37,045
2016,37,047
2016,37,049
2016,37,051
2016,37,053
2016,37,055
2016,37,057
2016,37,059
2016,37,061
2016,37,063
2016,37,065
2016,37,067
2016,37,069
2016,37,071
2016,37,073
2016,37,075
2016,37,077
2016,37,079
2016,37,081
2016,37,083
2016,37,085
2016,37,087
2016,37,089
2016,37,091
2016,37,093
2016,37,095
2016,37,097
2016,37,099
2016,37,101
2016,37,103
2016,37,105
2016,37,107
2016,37,109
2016,37,111
2016,37,113
2016,37,115
2016,37,117
2016,37,119
2016,37,121
2016,37,123
2016,37,125
2016,37,127
2016,37,129
2016,37,131
2016,37,133
2016,37,135
2016,37,137
2016,37,139
2016,37,141
2016,37,143
2016,37,145
2016,37,147
2016,37,149
2016,37,151
2016,37,153
2016,37,155
2016,37,157
2016,37,159
2016,37,161
2016,37,163
2016,37,165
2016,37,167
2016,37,169
2016,37,171
2016,37,173
2016,37,175
2016,37,177
2016,37,179
2016,37,181
2016,37,183
2016,37,185
2016,37,187
2016,37,189
2016,37,191
2016,37,193
2016,37,195
2016,37,197
2016,37,199
2016,38,001
2016,38,003
2016,38,005
2016,38,007
2016,38,009
2016,38,011
2016,38,013
2016,38,015
2016,38,017
2016,38,019
2016,38,021
2016,38,023
2016,38,025
2016,38,027
2016,38,029
2016,38,031
2016,38,033
2016,38,035
2016,38,037
2016,38,039
2016,38,041
2016,38,043
2016,38,045
2016,38,047
2016,38,049
2016,38,051
2016,38,053
2016,38,055
2016,38,057
2016,38,059
2016,38,061
2016,38,063
2016,38,065
2016,38,067
2016,38,069
2016,38,071
2016,38,073
2016,38,075
2016,38,077
2016,38,079
2016,38,081
2016,38,083
2016,38,085
2016,38,087
2016,38,089
2016,38,091
2016,38,093
2016,38,095
2016,38,097
2016,38,099
2016,38,101
2016,38,103
2016,38,105
2016,39,001
2016,39,003
2016,39,005
2016,39,007
2016,39,009
2016,39,011
2016,39,013
2016,39,015
2016,39,017
2016,39,019
2016,39,021
2016,39,023
2016,39,025
2016,39,027
2016,39,029
2016,39,031
2016,39,033
2016,39,035
2016,39,037
2016,39,039
2016,39,041
2016,39,043
2016,39,045
2016,39,047
2016,39,049
2016,39,051
2016,39,053
2016,39,055
2016,39,057
2016,39,059
2016,39,061
2016,39,063
2016,39,065
2016,39,067
2016,39,069
2016,39,071
2016,39,073
2016,39,075
2016,39,077
2016,39,079
2016,39,081
2016,39,083
2016,39,085
2016,39,087
2016,39,089
2016,39,091
2016,39,093
2016,39,095
2016,39,097
2016,39,099
2016,39,101
2016,39,103
2016,39,105
2016,39,107
2016,39,109
2016,39,111
2016,39,113
2016,39,115
2016,39,117
2016,39,119
2016,39,121
2016,39,123
2016,39,125
2016,39,127
2016,39,129
2016,39,131
2016,39,133
2016,39,135
2016,39,137
2016,39,139
2016,39,141
2016,39,143
2016,39,145
2016,39,147
2016,39,149
2016,39,151
2016,39,153
2016,39,155
2016,39,157
2016,39,159
2016,39,161
2016,39,163
2016,39,165
2016,39,167
2016,39,169
2016,39,171
2016,39,173
2016,39,175
2016,40,001
2016,40,003
2016,40,005
2016,40,007
2016,40,009
2016,40,011
2016,40,013
2016,40,015
2016,40,017
2016,40,019
2016,40,021
2016,40,023
2016,40,025
2016,40,027
2016,40,029
2016,40,031
2016,40,033
2016,40,035
