crosswalk_period,statefip,county,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2k,13,121,01101,1,0.1689,155461,0.1689,0.99993664,1
2k,13,121,01102,0.9997,0.2112,194400,0.21113664000000001,0.99993664,1
2k,13,121,01103,1,0.1372,126301,0.1372,0.99993664,1
2k,13,121,01104,1,0.1231,113352,0.1231,0.99993664,1
2k,13,121,01105,1,0.0896,82526,0.0896,0.99993664,1
2k,13,121,01106,1,0.0904,83229,0.0904,0.99993664,1
2k,13,121,01107,1,0.1796,165312,0.1796,0.99993664,1
2k,13,123,00300,0.1413,1,28292,0.1413,0.1413,3
2k,13,125,02500,0.028,1,3082,0.028,0.028,3
2k,13,127,03700,0.6119,1,79626,0.6119,0.6119,2
2k,13,129,00200,0.2798,1,55186,0.2798,0.2798,3
2k,13,131,04200,0.2225,1,25011,0.2225,0.2225,3
2k,13,133,02200,0.15310000000000001,1,15994,0.15310000000000001,0.15310000000000001,3
2k,13,135,01501,1,0.1772,142726,0.1772,1.00004933,1
2k,13,135,01502,1,0.3053,245851,0.3053,1.00004933,1
2k,13,135,01503,1,0.1846,148651,0.1846,1.00004933,1
2k,13,135,01504,1,0.1641,132114,0.1641,1.00004933,1
2k,13,135,01505,0.9997,0.1689,135979,0.16884933,1.00004933,1
2k,13,137,00300,0.2149,1,43041,0.2149,0.2149,3
2k,13,139,00300,2e-4,2e-4,38,4e-8,0.99980004,1
2k,13,139,00600,1,0.9998,179646,0.9998,0.99980004,1
2k,13,141,02200,0.0903,1,9429,0.0903,0.0903,3
2k,13,143,02100,0.1494,1,28780,0.1494,0.1494,3
2k,13,145,02900,0.2291,1,32024,0.2291,0.2291,3
2k,13,147,00400,0.1655,1,25213,0.1655,0.1655,3
2k,13,149,02900,0.0847,1,11834,0.0847,0.0847,3
2k,13,151,01000,0.0019,0.0012,243,2.2799999999999998e-6,0.9984027600000001,1
2k,13,151,01700,0.9996,0.9988,203679,0.99840048,0.9984027600000001,1
2k,13,153,02800,0.6815,1,139900,0.6815,0.6815,2
2k,13,155,03900,0.0777,1,9538,0.0777,0.0777,3
2k,13,157,00400,0.397,1,60485,0.397,0.397,2
2k,13,159,02600,0.0934,1,13900,0.0934,0.0934,3
2k,13,161,03300,0.0832,1,15068,0.0832,0.0832,3
2k,13,163,02500,0.1538,1,16930,0.1538,0.1538,3
2k,13,165,02500,0.0758,1,8340,0.0758,0.0758,3
2k,13,167,02600,0.0671,1,9980,0.0671,0.0671,3
2k,13,169,02800,0.1397,1,28669,0.1397,0.1397,3
2k,13,171,01000,0.1451,1,18317,0.1451,0.1451,3
2k,13,173,03900,0.0821,1,10078,0.0821,0.0821,3
2k,13,175,02600,0.3254,1,48434,0.3254,0.3254,3
2k,13,177,04000,0.2303,1,28298,0.2303,0.2303,3
2k,13,179,03600,0.3631,1,63453,0.3631,0.3631,2
2k,13,181,02200,0.0765,1,7996,0.0765,0.0765,3
2k,13,183,03600,0.0828,1,14464,0.0828,0.0828,3
2k,13,185,04300,0.8434,1,109233,0.8434,0.8434,1
2k,13,187,00300,0.1495,0.9992,29941,0.1493804,0.14938048,3
2k,13,187,00800,1e-4,8e-4,25,8e-8,0.14938048,3
2k,13,189,02400,0.1499,1,21875,0.1499,0.1499,3
2k,13,191,03600,0.082,1,14333,0.082,0.082,3
2k,13,193,03100,0.1202,1,14740,0.1202,0.1202,3
2k,13,195,00500,0.1583,1,28120,0.1583,0.1583,3
2k,13,197,03100,0.0713,1,8742,0.0713,0.0713,3
2k,13,199,02900,0.1574,1,21992,0.1574,0.1574,3
2k,13,201,04200,0.0545,1,6125,0.0545,0.0545,3
2k,13,205,04100,0.1671,1,23498,0.1671,0.1671,3
2k,13,207,01000,0.2094,1,26424,0.2094,0.2094,3
2k,13,209,03200,0.074,1,9123,0.074,0.074,3
2k,13,211,02200,0.171,1,17868,0.171,0.171,3
2k,13,213,00200,0.2009,1,39628,0.2009,0.2009,3
2k,13,215,03000,1,1,189885,1,1,1
2k,13,217,01600,0.5398,0.9999,99948,0.5397460199999999,0.53974603,2
2k,13,217,02600,1e-4,1e-4,10,1e-8,0.53974603,2
2k,13,219,00500,0.1847,1,32808,0.1847,0.1847,3
2k,13,221,00500,1e-4,0.0015,22,1.5000000000000002e-7,0.14218655000000002,3
2k,13,221,02200,0.1424,0.9985,14877,0.14218640000000002,0.14218655000000002,3
2k,13,223,00700,0.5866,0.9996,142266,0.5863653600000001,0.58636544,2
2k,13,223,01305,2e-4,4e-4,52,8e-8,0.58636544,2
2k,13,225,02800,0.1349,1,27695,0.1349,0.1349,3
2k,13,227,00800,0.1295,1,29431,0.1295,0.1295,3
2k,13,229,03800,0.1216,1,18758,0.1216,0.1216,3
2k,13,231,01000,0.1416,1,17869,0.1416,0.1416,3
2k,13,233,02100,0.2154,1,41475,0.2154,0.2154,3
2k,13,235,03200,0.0974,1,12010,0.0974,0.0974,3
2k,13,237,02600,0.1426,1,21218,0.1426,0.1426,3
2k,13,239,04100,0.0179,1,2513,0.0179,0.0179,3
2k,13,241,00300,0.0813,1,16276,0.0813,0.0813,3
2k,13,243,04100,0.0549,1,7719,0.0549,0.0549,3
2k,13,245,02300,1,1,200549,1,1,1
2k,13,247,01600,0.4602,1,85215,0.4602,0.4602,2
2k,13,249,03100,0.0409,1,5010,0.0409,0.0409,3
2k,13,251,02500,0.1326,1,14593,0.1326,0.1326,3
2k,13,253,04200,0.0776,1,8729,0.0776,0.0776,3
2k,13,255,02000,0.215,1,64073,0.215,0.215,3
2k,13,257,00400,0.1718,1,26175,0.1718,0.1718,3
2k,13,259,04100,0.0431,1,6058,0.0431,0.0431,3
2k,13,261,03100,0.2676,1,32819,0.2676,0.2676,3
2k,13,263,02900,0.0491,1,6865,0.0491,0.0491,3
2k,13,265,02200,0.0164,1,1717,0.0164,0.0164,3
2k,13,267,03300,0.1409,1,25520,0.1409,0.1409,3
2k,13,269,03100,0.0726,1,8906,0.0726,0.0726,3
2k,13,271,03200,0.1338,1,16500,0.1338,0.1338,3
2k,13,273,04100,0.0662,1,9315,0.0662,0.0662,3
2k,13,275,04200,0.3978,1,44720,0.3978,0.3978,2
2k,13,277,03900,0.3267,1,40118,0.3267,0.3267,3
2k,13,279,03200,0.2208,1,27223,0.2208,0.2208,3
2k,13,281,00300,0.0523,1,10471,0.0523,0.0523,3
2k,13,283,03200,0.0559,1,6885,0.0559,0.0559,3
2k,13,285,02900,0.4797,1,67044,0.4797,0.4797,2
2k,13,287,03900,0.0727,1,8930,0.0727,0.0727,3
2k,13,289,02800,0.044,1,9023,0.044,0.044,3
2k,13,291,00300,0.1067,1,21356,0.1067,0.1067,3
2k,13,293,01000,0.2152,1,27153,0.2152,0.2152,3
2k,13,295,00100,0.46,1,68756,0.46,0.46,2
2k,13,297,00900,0.547,1,83768,0.547,0.547,2
2k,13,299,03800,0.2354,1,36312,0.2354,0.2354,3
2k,13,301,02200,0.0558,1,5834,0.0558,0.0558,3
2k,13,303,02500,0.1925,1,21187,0.1925,0.1925,3
2k,13,305,03300,0.1662,1,30099,0.1662,0.1662,3
2k,13,307,03100,0.0228,1,2799,0.0228,0.0228,3
2k,13,309,03200,0.0602,1,7421,0.0602,0.0602,3
2k,13,311,00300,0.1356,1,27144,0.1356,0.1356,3
2k,13,313,00100,0.0012,0.0018,183,2.1599999999999996e-6,0.5182675999999999,2
2k,13,313,00200,0.5192,0.9982,102416,0.51826544,0.5182675999999999,2
2k,13,315,03200,0.0751,1,9255,0.0751,0.0751,3
2k,13,317,02200,0.1014,1,10593,0.1014,0.1014,3
2k,13,319,02600,0.0643,1,9563,0.0643,0.0643,3
2k,13,321,04100,0.1542,1,21679,0.1542,0.1542,3
2k,15,001,00200,1,1,185079,1,1,1
2k,15,003,00301,1,0.1303,124187,0.1303,1.0001,1
2k,15,003,00302,1,0.1208,115164,0.1208,1.0001,1
2k,15,003,00303,1,0.1129,107596,0.1129,1.0001,1
2k,15,003,00304,1,0.1273,121372,0.1273,1.0001,1
2k,15,003,00305,1,0.1202,114531,0.1202,1.0001,1
2k,15,003,00306,1,0.1485,141533,0.1485,1.0001,1
2k,15,003,00307,1,0.2401,228824,0.2401,1.0001,1
2k,15,005,00100,4e-4,1,90,4e-4,4e-4,3
2k,15,007,00100,0.3022,1,67091,0.3022,0.3022,3
2k,15,009,00100,0.6974,1,154834,0.6974,0.6974,2
2k,16,001,00600,1,0.4926,193280,0.4926,1,1
2k,16,001,00700,1,0.5074,199085,0.5074,1,1
2k,16,003,00400,0.0365,1,3976,0.0365,0.0365,3
2k,16,005,00900,0.4982,1,82839,0.4982,0.4982,2
2k,16,007,00900,0.036,1,5986,0.036,0.036,3
2k,16,009,00100,0.0437,1,9285,0.0437,0.0437,3
2k,16,011,00900,0.2743,1,45607,0.2743,0.2743,3
2k,16,013,00800,0.1151,1,21376,0.1151,0.1151,3
2k,16,015,00400,0.0645,1,7028,0.0645,0.0645,3
2k,16,017,00100,0.1925,1,40877,0.1925,0.1925,3
2k,16,019,00300,0.5023,1,104234,0.5023,0.5023,2
2k,16,021,00100,0.0517,1,10972,0.0517,0.0517,3
2k,16,023,00300,0.0139,1,2891,0.0139,0.0139,3
2k,16,025,00800,0.006,1,1117,0.006,0.006,3
2k,16,027,00500,1,1,188923,1,1,1
2k,16,029,00900,0.0419,1,6963,0.0419,0.0419,3
2k,16,031,00800,0.1235,1,22952,0.1235,0.1235,3
2k,16,033,00300,0.0047,1,982,0.0047,0.0047,3
2k,16,035,00200,0.0832,1,8761,0.0832,0.0832,3
2k,16,037,00300,0.0211,1,4368,0.0211,0.0211,3
2k,16,039,00400,0.2481,1,27038,0.2481,0.2481,3
2k,16,041,00900,0.0769,1,12786,0.0769,0.0769,3
2k,16,043,00300,0.0638,1,13242,0.0638,0.0638,3
2k,16,045,00400,0.1534,1,16719,0.1534,0.1534,3
2k,16,047,00800,0.0832,1,15464,0.0832,0.0832,3
2k,16,049,00200,0.1544,1,16267,0.1544,0.1544,3
2k,16,051,00300,0.126,1,26140,0.126,0.126,3
2k,16,053,00800,0.1204,1,22374,0.1204,0.1204,3
2k,16,055,00100,0.6521,1,138494,0.6521,0.6521,2
2k,16,057,00200,0.3535,1,37244,0.3535,0.3535,2
2k,16,059,00300,0.0382,1,7936,0.0382,0.0382,3
2k,16,061,00200,0.0363,1,3821,0.0363,0.0363,3
2k,16,063,00800,0.028,1,5208,0.028,0.028,3
2k,16,065,00300,0.1809,1,37536,0.1809,0.1809,3
2k,16,067,00800,0.108,1,20069,0.108,0.108,3
2k,16,069,00200,0.3727,1,39265,0.3727,0.3727,2
2k,16,071,00900,0.0258,1,4286,0.0258,0.0258,3
2k,16,073,00400,0.1058,1,11526,0.1058,0.1058,3
2k,16,075,00400,0.2076,1,22623,0.2076,0.2076,3
2k,16,077,00900,0.047,1,7817,0.047,0.047,3
2k,16,079,00100,0.0601,1,12765,0.0601,0.0601,3
2k,16,081,00300,0.049,1,10170,0.049,0.049,3
2k,16,083,00800,0.4157,1,77230,0.4157,0.4157,2
2k,16,085,00400,0.0905,1,9862,0.0905,0.0905,3
2k,16,087,00400,0.0936,1,10198,0.0936,0.0936,3
2k,17,001,00300,0.5955,1,67103,0.5955,0.5955,2
2k,17,003,00800,0.0583,1,8238,0.0583,0.0583,3
2k,17,005,00500,0.1704,1,17768,0.1704,0.1704,3
2k,17,007,02900,0.2706,1,54165,0.2706,0.2706,3
2k,17,009,00300,0.0616,1,6937,0.0616,0.0616,3
2k,17,011,02500,0.3108,1,34978,0.3108,0.3108,3
2k,17,013,00400,0.042,1,5089,0.042,0.042,3
2k,17,015,00101,0.1484,1,15387,0.1484,0.1484,3
2k,17,017,00400,0.1125,1,13642,0.1125,0.1125,3
2k,17,019,02100,1,1,201081,1,1,1
2k,17,021,01600,0.3305,1,34800,0.3305,0.3305,3
2k,17,023,00700,0.1492,1,16335,0.1492,0.1492,3
2k,17,025,00700,0.1262,1,13815,0.1262,0.1262,3
2k,17,027,01102,0.2386,1,37762,0.2386,0.2386,3
2k,17,029,00600,0.5206,1,53873,0.5206,0.5206,2
2k,17,031,03401,1,0.0244,126645,0.0244,0.9999,1
2k,17,031,03402,1,0.0444,230826,0.0444,0.9999,1
2k,17,031,03403,1,0.0478,248520,0.0478,0.9999,1
2k,17,031,03404,1,0.0428,222477,0.0428,0.9999,1
2k,17,031,03405,1,0.0454,235835,0.0454,0.9999,1
2k,17,031,03406,1,0.0226,117566,0.0226,0.9999,1
2k,17,031,03407,1,0.0344,178470,0.0344,0.9999,1
2k,17,031,03408,1,0.037,192426,0.037,0.9999,1
2k,17,031,03409,1,0.0293,152460,0.0293,0.9999,1
2k,17,031,03410,1,0.0334,173605,0.0334,0.9999,1
2k,17,031,03411,1,0.0334,173435,0.0334,0.9999,1
2k,17,031,03412,1,0.0211,109799,0.0211,0.9999,1
2k,17,031,03413,1,0.0326,169326,0.0326,0.9999,1
2k,17,031,03414,1,0.0323,167649,0.0323,0.9999,1
2k,17,031,03501,1,0.0323,167874,0.0323,0.9999,1
2k,17,031,03502,1,0.0305,158484,0.0305,0.9999,1
2k,17,031,03503,1,0.0276,143302,0.0276,0.9999,1
2k,17,031,03504,1,0.0272,141297,0.0272,0.9999,1
2k,17,031,03505,1,0.0247,128457,0.0247,0.9999,1
2k,17,031,03506,1,0.0301,156288,0.0301,0.9999,1
2k,17,031,03507,1,0.019,98514,0.019,0.9999,1
2k,17,031,03508,1,0.0252,130803,0.0252,0.9999,1
2k,17,031,03509,1,0.0422,219299,0.0422,0.9999,1
2k,17,031,03510,1,0.0358,186038,0.0358,0.9999,1
2k,17,031,03511,1,0.0221,115057,0.0221,0.9999,1
2k,17,031,03512,1,0.0316,164118,0.0316,0.9999,1
2k,17,031,03513,1,0.0394,204638,0.0394,0.9999,1
2k,17,031,03514,1,0.0201,104200,0.0201,0.9999,1
2k,17,031,03515,1,0.0288,149565,0.0288,0.9999,1
2k,17,031,03516,1,0.0272,141395,0.0272,0.9999,1
2k,17,031,03517,1,0.0198,102738,0.0198,0.9999,1
2k,17,031,03518,1,0.017,88066,0.017,0.9999,1
2k,17,031,03519,1,0.0184,95503,0.0184,0.9999,1
2k,17,033,00700,0.181,1,19817,0.181,0.181,3
2k,17,035,00600,0.1068,1,11048,0.1068,0.1068,3
2k,17,037,02600,0.7448,1,105160,0.7448,0.7448,2
2k,17,039,01600,0.1573,1,16561,0.1573,0.1573,3
2k,17,041,00600,0.1931,1,19980,0.1931,0.1931,3
2k,17,043,03201,1,0.2321,212834,0.2321,1,1
2k,17,043,03202,1,0.1277,117067,0.1277,1,1
2k,17,043,03203,1,0.1268,116268,0.1268,1,1
2k,17,043,03204,1,0.1601,146795,0.1601,1,1
2k,17,043,03205,1,0.1346,123449,0.1346,1,1
2k,17,043,03206,1,0.2187,200511,0.2187,1,1
2k,17,045,00600,0.1795,1,18576,0.1795,0.1795,3
2k,17,047,00800,0.0476,1,6721,0.0476,0.0476,3
2k,17,049,00500,0.3284,1,34242,0.3284,0.3284,3
2k,17,051,00500,0.2124,1,22140,0.2124,0.2124,3
2k,17,053,02200,0.0857,1,14081,0.0857,0.0857,3
2k,17,055,00900,0.2099,1,39561,0.2099,0.2099,3
2k,17,057,00200,0.3257,1,37069,0.3257,0.3257,3
2k,17,059,00800,0.0396,1,5589,0.0396,0.0396,3
2k,17,061,00400,0.1145,1,13886,0.1145,0.1145,3
2k,17,063,03101,0.3377,1,50063,0.3377,0.3377,3
2k,17,065,00800,0.0599,1,8457,0.0599,0.0599,3
2k,17,067,00200,0.1678,1,19104,0.1678,0.1678,3
2k,17,069,00800,0.0306,1,4320,0.0306,0.0306,3
2k,17,071,00200,0.0644,1,7331,0.0644,0.0644,3
2k,17,073,00102,0.5022,1,50486,0.5022,0.5022,2
2k,17,075,02200,0.1808,1,29718,0.1808,0.1808,3
2k,17,077,00900,0.3195,1,60218,0.3195,0.3195,3
2k,17,079,00700,0.0886,1,9698,0.0886,0.0886,3
2k,17,081,01000,0.307,1,38827,0.307,0.307,3
2k,17,083,01202,0.1294,1,22985,0.1294,0.1294,3
2k,17,085,00101,0.2187,1,22678,0.2187,0.2187,3
2k,17,087,00800,0.089,1,12582,0.089,0.089,3
2k,17,089,03003,1,0.3204,165089,0.3204,0.90102252,1
2k,17,089,03004,1,0.2513,129503,0.2513,0.90102252,1
2k,17,089,03005,1,0.2836,146149,0.2836,0.90102252,1
2k,17,089,03006,0.3162,0.1446,74528,0.04572252,0.90102252,1
2k,17,091,02300,1,1,113449,1,1,1
2k,17,093,03006,0.4868,1,114736,0.4868,0.4868,2
2k,17,095,02500,0.4702,1,52919,0.4702,0.4702,2
2k,17,097,03301,1,0.1482,104268,0.1482,0.9999,1
2k,17,097,03302,1,0.1908,134243,0.1908,0.9999,1
2k,17,097,03303,1,0.3286,231190,0.3286,0.9999,1
2k,17,097,03304,1,0.1763,124012,0.1763,0.9999,1
2k,17,097,03305,1,0.156,109749,0.156,0.9999,1
2k,17,099,02400,1,1,113924,1,1,1
2k,17,101,00700,0.1537,1,16833,0.1537,0.1537,3
2k,17,103,02600,0.2552,1,36031,0.2552,0.2552,3
2k,17,105,02200,0.237,1,38950,0.237,0.237,3
2k,17,107,01400,0.2378,1,30305,0.2378,0.2378,3
2k,17,109,00200,0.2865,1,32612,0.2865,0.2865,3
2k,17,111,03001,1,0.3913,120828,0.3913,0.8792287999999999,1
2k,17,111,03002,1,0.4583,141503,0.4583,0.8792287999999999,1
2k,17,111,03006,0.197,0.1504,46429,0.029628800000000004,0.8792287999999999,1
2k,17,113,02000,1,1,169572,1,1,1
2k,17,115,01500,1,1,110768,1,1,1
2k,17,117,00400,0.3938,1,47765,0.3938,0.3938,2
2k,17,119,01201,1,0.4257,114625,0.4257,0.9256855800000001,1
2k,17,119,01202,0.8706,0.5743,154657,0.49998558000000004,0.9256855800000001,1
2k,17,121,01000,0.3119,1,39437,0.3119,0.3119,3
2k,17,123,02500,0.1123,1,12640,0.1123,0.1123,3
2k,17,125,00300,0.1302,1,14666,0.1302,0.1302,3
2k,17,127,00800,0.1092,1,15429,0.1092,0.1092,3
2k,17,129,01400,0.0997,1,12705,0.0997,0.0997,3
2k,17,131,00102,0.1635,1,16434,0.1635,0.1635,3
2k,17,133,01102,0.2083,1,32957,0.2083,0.2083,3
2k,17,135,00500,0.2888,1,30104,0.2888,0.2888,3
2k,17,137,00400,0.2931,1,35547,0.2931,0.2931,3
2k,17,139,01600,0.141,1,14846,0.141,0.141,3
2k,17,141,02700,0.5286,1,53497,0.5286,0.5286,2
2k,17,143,01700,1,0.6035,112547,0.6035,0.8638815500000001,1
2k,17,143,01800,0.6567,0.3965,73947,0.26038155,0.8638815500000001,1
2k,17,145,00900,0.1186,1,22350,0.1186,0.1186,3
2k,17,147,01600,0.1589,1,16729,0.1589,0.1589,3
2k,17,149,00300,0.1458,1,16430,0.1458,0.1458,3
2k,17,151,00800,0.0316,1,4470,0.0316,0.0316,3
2k,17,153,00800,0.0436,1,6161,0.0436,0.0436,3
2k,17,155,02500,0.0534,1,6006,0.0534,0.0534,3
2k,17,157,01000,0.2647,1,33476,0.2647,0.2647,3
2k,17,159,00700,0.1483,1,16233,0.1483,0.1483,3
2k,17,161,00101,0.0687,0.0483,7127,0.0033182100000000003,0.8034383199999999,1
2k,17,161,00102,0.3343,0.2277,33600,0.07612011,0.8034383199999999,1
2k,17,161,00103,1,0.724,106819,0.724,0.8034383199999999,1
2k,17,163,01101,1,0.6759,182535,0.6759,0.8551597099999999,1
2k,17,163,01102,0.5531,0.3241,87521,0.17925971000000002,0.8551597099999999,1
2k,17,165,00800,0.1763,1,24913,0.1763,0.1763,3
2k,17,167,01300,1,0.5724,113022,0.5724,0.855685,1
2k,17,167,01400,0.6625,0.4276,84443,0.28328499999999995,0.855685,1
2k,17,169,00300,0.067,1,7544,0.067,0.067,3
2k,17,171,00400,0.0442,1,5355,0.0442,0.0442,3
2k,17,173,01600,0.2124,1,22363,0.2124,0.2124,3
2k,17,175,02500,0.0533,1,5994,0.0533,0.0533,3
2k,17,177,02700,0.4714,1,47711,0.4714,0.4714,2
2k,17,179,01900,1,1,135394,1,1,1
2k,17,181,00800,0.126,1,17808,0.126,0.126,3
2k,17,183,02200,0.4966,1,81625,0.4966,0.4966,2
2k,17,185,00800,0.0846,1,11947,0.0846,0.0846,3
2k,17,187,00200,0.1556,1,17707,0.1556,0.1556,3
2k,17,189,01000,0.1164,1,14716,0.1164,0.1164,3
2k,17,191,00700,0.15310000000000001,1,16760,0.15310000000000001,0.15310000000000001,3
2k,17,193,00800,0.1038,1,14665,0.1038,0.1038,3
2k,17,195,00101,0.5642,1,58498,0.5642,0.5642,2
2k,17,197,03101,0.6623,0.1449,98194,0.09596727000000001,0.95116727,1
2k,17,197,03102,1,0.1969,133389,0.1969,0.95116727,1
2k,17,197,03103,1,0.2899,196394,0.2899,0.95116727,1
2k,17,197,03104,1,0.3684,249583,0.3684,0.95116727,1
2k,17,199,00900,0.3521,1,66357,0.3521,0.3521,2
2k,17,201,02800,1,0.5056,149280,0.5056,0.8662153600000001,1
2k,17,201,02900,0.7294,0.4944,145986,0.36061536000000005,0.8662153600000001,1
2k,17,203,01800,0.3433,1,38664,0.3433,0.3433,3
2k,18,001,01100,0.2596,0.9996,34374,0.25949616000000003,0.2594962,3
2k,18,001,01600,1e-4,4e-4,13,4e-8,0.2594962,3
2k,18,003,00900,1,0.5534,196650,0.5534,1,1
2k,18,003,01000,1,0.4466,158679,0.4466,1,1
2k,18,005,03000,0.5713,1,76794,0.5713,0.5713,2
2k,18,007,01400,0.0753,1,8854,0.0753,0.0753,3
2k,18,009,01600,0.1226,1,12766,0.1226,0.1226,3
2k,18,011,01901,0.3419,1,56640,0.3419,0.3419,3
2k,18,013,03000,0.1134,1,15242,0.1134,0.1134,3
2k,18,015,01400,0.1715,1,20155,0.1715,0.1715,3
2k,18,017,01500,0.3583,1,38966,0.3583,0.3583,2
2k,18,019,03300,0.8201,1,110232,0.8201,0.8201,1
2k,18,021,02700,0.1781,1,26890,0.1781,0.1781,3
2k,18,023,01800,0.1613,1,33224,0.1613,0.1613,3
2k,18,025,03500,0.1021,1,10713,0.1021,0.1021,3
2k,18,027,02800,0.3106,1,31648,0.3106,0.3106,3
2k,18,029,03200,0.3909,1,50047,0.3909,0.3909,2
2k,18,031,03100,0.2034,1,25740,0.2034,0.2034,3
2k,18,033,00800,0.2621,1,42223,0.2621,0.2621,3
2k,18,035,02100,1,1,117671,1,1,1
2k,18,037,03600,0.3259,1,41889,0.3259,0.3259,3
2k,18,039,00700,1,1,197559,1,1,1
2k,18,041,03100,0.1919,1,24277,0.1919,0.1919,3
2k,18,043,03400,0.6545,1,74578,0.6545,0.6545,2
2k,18,045,01400,0.1467,1,17240,0.1467,0.1467,3
2k,18,047,03100,0.1825,1,23087,0.1825,0.1825,3
2k,18,049,01300,0.1978,1,20836,0.1978,0.1978,3
2k,18,051,03600,0.2607,1,33503,0.2607,0.2607,3
2k,18,053,01600,0.6731,1,70061,0.6731,0.6731,2
2k,18,055,02600,0.3014,1,33165,0.3014,0.3014,3
2k,18,057,01901,0.6581,0.3972,109046,0.26139732,0.8641973199999999,1
2k,18,057,01902,1,0.6028,165523,0.6028,0.8641973199999999,1
2k,18,059,02002,0.5739,1,70002,0.5739,0.5739,2
2k,18,061,03400,0.3455,1,39364,0.3455,0.3455,3
2k,18,063,02500,0.6786,1,145448,0.6786,0.6786,2
2k,18,065,02200,0.3422,1,49462,0.3422,0.3422,3
2k,18,067,01700,0.8385,1,82752,0.8385,0.8385,1
2k,18,069,01100,0.2803,1,37124,0.2803,0.2803,3
2k,18,071,03000,0.3153,1,42376,0.3153,0.3153,3
2k,18,073,01300,0.3179,1,33478,0.3179,0.3179,3
2k,18,075,01600,0.2042,1,21253,0.2042,0.2042,3
2k,18,077,03200,0.2533,1,32428,0.2533,0.2533,3
2k,18,079,03100,0.2254,1,28525,0.2254,0.2254,3
2k,18,081,02400,1,1,139654,1,1,1
2k,18,083,02800,0.3772,1,38440,0.3772,0.3772,2
2k,18,085,01200,0.6218,1,77358,0.6218,0.6218,2
2k,18,087,00800,0.2305,1,37128,0.2305,0.2305,3
2k,18,089,00100,1,0.1619,80294,0.1619,1,1
2k,18,089,00201,1,0.2329,115525,0.2329,1,1
2k,18,089,00202,1,0.3428,170048,0.3428,1,1
2k,18,089,00203,1,0.2624,130138,0.2624,1,1
2k,18,091,00400,1,1,111467,1,1,1
2k,18,093,03500,0.4396,1,46134,0.4396,0.4396,2
2k,18,095,02001,1,0.9427,124099,0.9427,0.94624114,1
2k,18,095,02002,0.0618,0.0573,7537,0.00354114,0.94624114,1
2k,18,097,02301,1,0.1311,118447,0.1311,1.0001,1
2k,18,097,02302,1,0.1115,100739,0.1115,1.0001,1
2k,18,097,02303,1,0.1209,109205,0.1209,1.0001,1
2k,18,097,02304,1,0.1515,136828,0.1515,1.0001,1
2k,18,097,02305,1,0.1581,142787,0.1581,1.0001,1
2k,18,097,02306,1,0.1705,154027,0.1705,1.0001,1
2k,18,097,02307,1,0.1565,141360,0.1565,1.0001,1
2k,18,099,01200,0.3782,1,47051,0.3782,0.3782,2
2k,18,101,02800,0.1014,1,10334,0.1014,0.1014,3
2k,18,103,01500,0.3393,1,36903,0.3393,0.3393,3
2k,18,105,02900,1,1,137973,1,1,1
2k,18,107,01400,0.3244,1,38124,0.3244,0.3244,3
2k,18,109,02500,0.3214,1,68894,0.3214,0.3214,3
2k,18,111,01300,0.1352,1,14244,0.1352,0.1352,3
2k,18,113,00800,0.2951,1,47536,0.2951,0.2951,3
2k,18,115,03200,0.0479,1,6128,0.0479,0.0479,3
2k,18,117,03500,0.189,1,19840,0.189,0.189,3
2k,18,119,02600,0.1961,1,21575,0.1961,0.1961,3
2k,18,121,02600,0.1576,1,17339,0.1576,0.1576,3
2k,18,123,03600,0.1505,1,19338,0.1505,0.1505,3
2k,18,125,03600,0.0999,1,12845,0.0999,0.0999,3
2k,18,127,00300,1,1,164343,1,1,1
2k,18,129,03800,0.1738,1,25910,0.1738,0.1738,3
2k,18,131,01300,0.1272,1,13402,0.1272,0.1272,3
2k,18,133,02600,0.345,1,37963,0.345,0.345,3
2k,18,135,02200,0.1811,1,26171,0.1811,0.1811,3
2k,18,137,03200,0.2251,1,28818,0.2251,0.2251,3
2k,18,139,03100,0.1374,1,17392,0.1374,0.1374,3
2k,18,141,00500,1,0.3707,98946,0.3707,1,1
2k,18,141,00600,1,0.6293,167985,0.6293,1,1
2k,18,143,03300,0.1799,1,24181,0.1799,0.1799,3
2k,18,145,02002,0.3643,1,44436,0.3643,0.3643,2
2k,18,147,03600,0.163,1,20952,0.163,0.163,3
2k,18,149,01300,0.2218,1,23363,0.2218,0.2218,3
2k,18,151,00800,0.2122,1,34185,0.2122,0.2122,3
2k,18,153,02800,0.2108,1,21475,0.2108,0.2108,3
2k,18,155,03200,0.0829,1,10613,0.0829,0.0829,3
2k,18,157,01800,0.8387,1,172780,0.8387,0.8387,1
2k,18,159,01700,0.1615,1,15936,0.1615,0.1615,3
2k,18,161,03100,0.0594,1,7516,0.0594,0.0594,3
2k,18,163,03700,1,0.6466,116189,0.6466,0.7971130599999999,1
2k,18,163,03800,0.4259,0.3534,63514,0.15051306,0.7971130599999999,1
2k,18,165,02700,0.1074,1,16212,0.1074,0.1074,3
2k,18,167,02700,0.7145,1,107848,0.7145,0.7145,2
2k,18,169,01500,0.3024,1,32888,0.3024,0.3024,3
2k,18,171,01400,0.0724,1,8508,0.0724,0.0724,3
2k,18,173,03800,0.4003,1,59689,0.4003,0.4003,2
2k,18,175,03500,0.2693,1,28262,0.2693,0.2693,3
2k,18,177,02200,0.4768,1,68917,0.4768,0.4768,2
