year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2018,39,003,all,All,0.5235885537509667,0.40777690447914217,0.6394002030227912,1
2018,39,003,income,"$50,000 or More",0.5351056578050443,0.3787575597228868,0.6914537558872017,1
2018,39,003,income,"Less than $50,000",0.5084897229669347,0.34584201694068606,0.6711374289931834,1
2018,39,005,all,All,0.5064617534055187,0.4035843873618591,0.6093391194491783,2
2018,39,005,income,"$50,000 or More",0.5704545454545454,0.4542291048868405,0.6866799860222504,2
2018,39,005,income,"Less than $50,000",NA,NA,NA,NA
2018,39,007,all,All,0.26697530864197533,0.17278704688183055,0.3611635704021201,1
2018,39,007,income,"$50,000 or More",0.2470472440944882,0.12272113202248504,0.37137335616649136,1
2018,39,007,income,"Less than $50,000",0.28879310344827586,0.11487451988650436,0.4627116870100474,1
2018,39,009,all,All,0.33986013986013985,0.23821392769523925,0.44150635202504046,2
2018,39,009,income,"$50,000 or More",0.3307017543859649,0.1907076287623197,0.4706958800096101,2
2018,39,009,income,"Less than $50,000",NA,NA,NA,NA
2018,39,011,all,All,0.5187894911872297,0.424315950260964,0.6132630321134954,2
2018,39,011,income,"$50,000 or More",0.5392327811682651,0.4302355810382956,0.6482299812982346,2
2018,39,011,income,"Less than $50,000",NA,NA,NA,NA
2018,39,013,all,All,0.3993532740501213,0.30638650344948254,0.49232004465076,2
2018,39,013,income,"$50,000 or More",0.38216560509554137,0.24772247863616195,0.5166087315549208,2
2018,39,013,income,"Less than $50,000",0.41707717569786534,0.2768668549219088,0.5572874964738219,2
2018,39,015,all,All,0.4375497215592681,0.33567162623186897,0.5394278168866672,2
2018,39,015,income,"$50,000 or More",NA,NA,NA,NA
2018,39,015,income,"Less than $50,000",NA,NA,NA,NA
2018,39,017,all,All,0.4225120561157387,0.3618521469584767,0.4831719652730008,1
2018,39,017,income,"$50,000 or More",0.4779040404040404,0.3970658300037544,0.5587422508043264,1
2018,39,017,income,"Less than $50,000",0.2966284074605452,0.20159322310502825,0.39166359181606214,1
2018,39,019,all,All,0.45813869924541856,0.3651492290415418,0.5511281694492953,3
2018,39,019,income,"$50,000 or More",NA,NA,NA,NA
2018,39,019,income,"Less than $50,000",NA,NA,NA,NA
2018,39,021,all,All,0.38490007401924503,0.26486509997230423,0.5049350480661858,3
2018,39,021,income,"$50,000 or More",0.3981818181818182,0.2638967355763482,0.5324669007872882,3
2018,39,021,income,"Less than $50,000",NA,NA,NA,NA
2018,39,023,all,All,0.4009580163426318,0.31022291282770764,0.4916931198575558,1
2018,39,023,income,"$50,000 or More",0.4689966178128523,0.33963735060043876,0.5983558850252658,1
2018,39,023,income,"Less than $50,000",0.3333333333333333,0.20658772595880193,0.4600789407078647,1
2018,39,025,all,All,0.4856309235249632,0.4098960819977563,0.5613657650521701,1
2018,39,025,income,"$50,000 or More",0.522392944917168,0.4310863394804488,0.6136995503538872,1
2018,39,025,income,"Less than $50,000",0.380138234523092,0.2497960286936848,0.5104804403524992,1
2018,39,027,all,All,0.3384994716449454,0.25415379659450066,0.4228451466953902,2
2018,39,027,income,"$50,000 or More",NA,NA,NA,NA
2018,39,027,income,"Less than $50,000",NA,NA,NA,NA
2018,39,029,all,All,0.4471816283924843,0.3261375541573741,0.5682257026275945,1
2018,39,029,income,"$50,000 or More",0.49550898203592814,0.3260874512774758,0.6649305127943805,1
2018,39,029,income,"Less than $50,000",0.4045499505440158,0.22131168271304244,0.5877882183749892,1
2018,39,031,all,All,0.2328525169267,0.16839235498114247,0.29731267887225754,3
2018,39,031,income,"$50,000 or More",0.2450925406618059,0.14740797450801202,0.34277710681559986,3
2018,39,031,income,"Less than $50,000",NA,NA,NA,NA
2018,39,033,all,All,0.4163179916317992,0.32930804622614784,0.5033279370374505,2
2018,39,033,income,"$50,000 or More",0.4824029126213592,0.3534812393139211,0.6113245859287972,2
2018,39,033,income,"Less than $50,000",NA,NA,NA,NA
2018,39,035,all,All,0.45022268358838696,0.4161183254697925,0.4843270417069815,1
2018,39,035,income,"$50,000 or More",0.5493075684380032,0.5069422654693962,0.5916728714066102,1
2018,39,035,income,"Less than $50,000",0.34293485841818944,0.2889618480358691,0.39690786880050977,1
2018,39,037,all,All,0.32041262894654576,0.23656305336392328,0.4042622045291683,2
2018,39,037,income,"$50,000 or More",0.34875259875259873,0.2580357449424042,0.4394694525627933,2
2018,39,037,income,"Less than $50,000",0.2776470588235294,0.1507365877820945,0.4045575298649643,2
2018,39,039,all,All,0.49394586894586895,0.4039043488566339,0.5839873890351039,3
2018,39,039,income,"$50,000 or More",0.44858254585881047,0.35353755430195327,0.5436275374156677,3
2018,39,039,income,"Less than $50,000",NA,NA,NA,NA
2018,39,041,all,All,0.49721612957651423,0.42750566781204674,0.5669265913409818,1
2018,39,041,income,"$50,000 or More",0.5430579964850615,0.470679457767208,0.6154365352029149,1
2018,39,041,income,"Less than $50,000",0.20595533498759305,0.04156961806064507,0.37034105191454103,1
2018,39,043,all,All,0.5506756756756757,0.42461374236759586,0.6767376089837555,2
2018,39,043,income,"$50,000 or More",0.46946107784431135,0.317476480967674,0.6214456747209487,2
2018,39,043,income,"Less than $50,000",NA,NA,NA,NA
2018,39,045,all,All,0.3719279082468596,0.2768974204569652,0.4669583960367541,1
2018,39,045,income,"$50,000 or More",0.428902627511592,0.3260227055598749,0.531782549463309,1
2018,39,045,income,"Less than $50,000",0.2346368715083799,0.047118250999512,0.4221554920172478,1
2018,39,047,all,All,0.3628768616055213,0.2604358529077401,0.4653178703033025,3
2018,39,047,income,"$50,000 or More",NA,NA,NA,NA
2018,39,047,income,"Less than $50,000",NA,NA,NA,NA
2018,39,049,all,All,0.410582242427562,0.3802886347152345,0.4408758501398896,1
2018,39,049,income,"$50,000 or More",0.48845715371461146,0.45298963139842013,0.5239246760308028,1
2018,39,049,income,"Less than $50,000",0.3045530979174751,0.2543153228828066,0.35479087295214357,1
2018,39,051,all,All,0.4596932756586709,0.3647370851228876,0.5546494661944542,2
2018,39,051,income,"$50,000 or More",0.47891392258809934,0.360412464290069,0.5974153808861296,2
2018,39,051,income,"Less than $50,000",NA,NA,NA,NA
2018,39,053,all,All,0.3398601398601399,0.23821392769523927,0.4415063520250405,3
2018,39,053,income,"$50,000 or More",NA,NA,NA,NA
2018,39,053,income,"Less than $50,000",NA,NA,NA,NA
2018,39,055,all,All,0.3675000000000001,0.25441171223534725,0.4805882877646528,1
2018,39,055,income,"$50,000 or More",0.4018877297565822,0.2803844845408648,0.5233909749722997,1
2018,39,055,income,"Less than $50,000",NA,NA,NA,NA
2018,39,057,all,All,0.5027667984189723,0.4199470172294708,0.5855865796084738,1
2018,39,057,income,"$50,000 or More",0.5710168793742281,0.47498769613138153,0.6670460626170747,1
2018,39,057,income,"Less than $50,000",0.3814055636896047,0.23479574498956,0.5280153823896494,1
2018,39,059,all,All,0.23285251692670003,0.16839235498114252,0.29731267887225754,3
2018,39,059,income,"$50,000 or More",0.24509254066180597,0.14740797450801207,0.34277710681559986,3
2018,39,059,income,"Less than $50,000",NA,NA,NA,NA
2018,39,061,all,All,0.4638113309840065,0.4188330420610822,0.5087896199069308,1
2018,39,061,income,"$50,000 or More",0.5619506229458076,0.504167986799641,0.6197332590919741,1
2018,39,061,income,"Less than $50,000",0.3243183082915971,0.2534440534280509,0.3951925631551433,1
2018,39,063,all,All,0.3363802559414991,0.22911559000582585,0.4436449218771724,2
2018,39,063,income,"$50,000 or More",0.35675015271838734,0.22250327142349777,0.4909970340132769,2
2018,39,063,income,"Less than $50,000",NA,NA,NA,NA
2018,39,065,all,All,0.384900074019245,0.2648650999723042,0.5049350480661857,3
2018,39,065,income,"$50,000 or More",0.3981818181818182,0.26389673557634824,0.5324669007872882,3
2018,39,065,income,"Less than $50,000",NA,NA,NA,NA
2018,39,067,all,All,NA,NA,NA,NA
2018,39,067,income,"$50,000 or More",NA,NA,NA,NA
2018,39,067,income,"Less than $50,000",NA,NA,NA,NA
2018,39,069,all,All,0.49394586894586895,0.4039043488566339,0.5839873890351039,3
2018,39,069,income,"$50,000 or More",NA,NA,NA,NA
2018,39,069,income,"Less than $50,000",NA,NA,NA,NA
2018,39,071,all,All,0.33849947164494537,0.25415379659450055,0.4228451466953902,2
2018,39,071,income,"$50,000 or More",NA,NA,NA,NA
2018,39,071,income,"Less than $50,000",NA,NA,NA,NA
2018,39,073,all,All,NA,NA,NA,NA
2018,39,073,income,"$50,000 or More",NA,NA,NA,NA
2018,39,073,income,"Less than $50,000",NA,NA,NA,NA
2018,39,075,all,All,0.2328525169267001,0.16839235498114255,0.29731267887225754,2
2018,39,075,income,"$50,000 or More",0.2450925406618059,0.14740797450801196,0.34277710681559986,2
2018,39,075,income,"Less than $50,000",0.21933085501858732,0.13172160229417165,0.30694010774300295,2
2018,39,077,all,All,0.5064617534055187,0.40358438736185914,0.6093391194491782,2
2018,39,077,income,"$50,000 or More",0.5704545454545454,0.45422910488684054,0.6866799860222503,2
2018,39,077,income,"Less than $50,000",NA,NA,NA,NA
2018,39,079,all,All,0.40530007794232265,0.27481550458424153,0.5357846513004038,3
2018,39,079,income,"$50,000 or More",NA,NA,NA,NA
2018,39,079,income,"Less than $50,000",NA,NA,NA,NA
2018,39,081,all,All,0.3993532740501213,0.30638650344948254,0.49232004465076,2
2018,39,081,income,"$50,000 or More",0.3821656050955414,0.24772247863616204,0.5166087315549208,2
2018,39,081,income,"Less than $50,000",0.4170771756978653,0.27686685492190877,0.5572874964738218,2
2018,39,083,all,All,0.3732357553580763,0.28071578105653705,0.46575572965961554,2
2018,39,083,income,"$50,000 or More",0.3571428571428571,0.2310812602652251,0.48320445402048906,2
2018,39,083,income,"Less than $50,000",NA,NA,NA,NA
2018,39,085,all,All,0.4237798709656264,0.3340002371035614,0.5135595048276913,1
2018,39,085,income,"$50,000 or More",0.4778605214965881,0.3802678451639721,0.5754531978292041,1
2018,39,085,income,"Less than $50,000",0.3094684326283666,0.1609448925233435,0.4579919727333897,1
2018,39,087,all,All,0.3564466722361459,0.26725375679317676,0.44563958767911505,2
2018,39,087,income,"$50,000 or More",0.378534333525678,0.24229852122643003,0.514770145824926,2
2018,39,087,income,"Less than $50,000",NA,NA,NA,NA
2018,39,089,all,All,0.368967755896992,0.27005110800885385,0.4678844037851302,1
2018,39,089,income,"$50,000 or More",0.3469601677148847,0.2387897553240185,0.4551305801057509,1
2018,39,089,income,"Less than $50,000",0.40477544059124504,0.20694780836234228,0.6026030728201478,1
2018,39,091,all,All,0.384900074019245,0.2648650999723042,0.5049350480661857,2
2018,39,091,income,"$50,000 or More",0.39818181818181814,0.2638967355763482,0.5324669007872881,2
2018,39,091,income,"Less than $50,000",NA,NA,NA,NA
2018,39,093,all,All,0.5212187159956474,0.4533569913439297,0.5890804406473651,1
2018,39,093,income,"$50,000 or More",0.5645405405405406,0.4841682840203317,0.6449127970607496,1
2018,39,093,income,"Less than $50,000",0.44774477447744776,0.3349485274082205,0.5605410215466751,1
2018,39,095,all,All,0.43758025957030694,0.3778817280017034,0.4972787911389105,1
2018,39,095,income,"$50,000 or More",0.5128585277894806,0.4477870353306915,0.5779300202482698,1
2018,39,095,income,"Less than $50,000",0.3665625779508352,0.27867079701789355,0.4544543588837768,1
2018,39,097,all,All,0.43459174714661986,0.34470068676873145,0.5244828075245083,3
2018,39,097,income,"$50,000 or More",0.4930648769574944,0.3665328522109986,0.6195969017039902,3
2018,39,097,income,"Less than $50,000",NA,NA,NA,NA
2018,39,099,all,All,0.4740981697829544,0.4012832253234048,0.5469131142425041,1
2018,39,099,income,"$50,000 or More",0.5270045544211013,0.4262627433445815,0.6277463654976211,1
2018,39,099,income,"Less than $50,000",0.4219723587223587,0.3221456284995477,0.5217990889451697,1
2018,39,101,all,All,0.3732357553580763,0.28071578105653705,0.46575572965961554,2
2018,39,101,income,"$50,000 or More",0.3571428571428572,0.2310812602652252,0.4832044540204892,2
2018,39,101,income,"Less than $50,000",0.3943236714975845,0.24986464603648612,0.5387826969586829,2
2018,39,103,all,All,0.4672091910004787,0.3746573453900792,0.5597610366108782,1
2018,39,103,income,"$50,000 or More",0.5078518518518519,0.4096580546482981,0.6060456490554057,1
2018,39,103,income,"Less than $50,000",0.29638854296388545,0.12420081797925656,0.4685762679485144,1
2018,39,105,all,All,NA,NA,NA,NA
2018,39,105,income,"$50,000 or More",NA,NA,NA,NA
2018,39,105,income,"Less than $50,000",NA,NA,NA,NA
2018,39,107,all,All,0.5187894911872298,0.4243159502609641,0.6132630321134956,2
2018,39,107,income,"$50,000 or More",0.5392327811682651,0.4302355810382956,0.6482299812982346,2
2018,39,107,income,"Less than $50,000",NA,NA,NA,NA
2018,39,109,all,All,0.3657906074967686,0.23878626677130432,0.4927949482222329,1
2018,39,109,income,"$50,000 or More",0.3372307692307692,0.1833519516967886,0.4911095867647498,1
2018,39,109,income,"Less than $50,000",NA,NA,NA,NA
2018,39,111,all,All,NA,NA,NA,NA
2018,39,111,income,"$50,000 or More",NA,NA,NA,NA
2018,39,111,income,"Less than $50,000",NA,NA,NA,NA
2018,39,113,all,All,0.4588592800374007,0.4118831093273852,0.5058354507474161,1
2018,39,113,income,"$50,000 or More",0.5348623853211009,0.4691362648904841,0.6005885057517176,1
2018,39,113,income,"Less than $50,000",0.37988560533841753,0.3016027813253368,0.45816842935149826,1
2018,39,115,all,All,NA,NA,NA,NA
2018,39,115,income,"$50,000 or More",NA,NA,NA,NA
2018,39,115,income,"Less than $50,000",NA,NA,NA,NA
2018,39,117,all,All,0.3732357553580763,0.28071578105653705,0.4657557296596157,3
2018,39,117,income,"$50,000 or More",NA,NA,NA,NA
2018,39,117,income,"Less than $50,000",NA,NA,NA,NA
2018,39,119,all,All,0.4756756756756757,0.36989665425294294,0.5814546970984084,2
2018,39,119,income,"$50,000 or More",0.660276073619632,0.5110662867406889,0.8094858604985752,2
2018,39,119,income,"Less than $50,000",0.3303140096618358,0.18299537197526805,0.4776326473484035,2
2018,39,121,all,All,NA,NA,NA,NA
2018,39,121,income,"$50,000 or More",NA,NA,NA,NA
2018,39,121,income,"Less than $50,000",NA,NA,NA,NA
2018,39,123,all,All,0.547279214986619,0.4392883870789274,0.6552700428943106,2
2018,39,123,income,"$50,000 or More",NA,NA,NA,NA
2018,39,123,income,"Less than $50,000",NA,NA,NA,NA
2018,39,125,all,All,NA,NA,NA,NA
2018,39,125,income,"$50,000 or More",NA,NA,NA,NA
2018,39,125,income,"Less than $50,000",NA,NA,NA,NA
2018,39,127,all,All,0.4756756756756757,0.369896654252943,0.5814546970984084,3
2018,39,127,income,"$50,000 or More",NA,NA,NA,NA
2018,39,127,income,"Less than $50,000",NA,NA,NA,NA
2018,39,129,all,All,0.43459174714661986,0.34470068676873145,0.5244828075245083,2
2018,39,129,income,"$50,000 or More",0.4930648769574944,0.3665328522109985,0.6195969017039903,2
2018,39,129,income,"Less than $50,000",NA,NA,NA,NA
2018,39,131,all,All,NA,NA,NA,NA
2018,39,131,income,"$50,000 or More",NA,NA,NA,NA
2018,39,131,income,"Less than $50,000",NA,NA,NA,NA
2018,39,133,all,All,0.47048192771084335,0.3521983297148543,0.5887655257068324,1
2018,39,133,income,"$50,000 or More",0.4447248864209995,0.3052686808788021,0.5841810919631969,1
2018,39,133,income,"Less than $50,000",0.508588498879761,0.3365630170125118,0.6806139807470102,1
2018,39,135,all,All,0.32041262894654576,0.23656305336392325,0.4042622045291683,3
2018,39,135,income,"$50,000 or More",0.34875259875259873,0.2580357449424042,0.4394694525627933,3
2018,39,135,income,"Less than $50,000",NA,NA,NA,NA
2018,39,137,all,All,0.3363802559414991,0.22911559000582585,0.4436449218771724,3
2018,39,137,income,"$50,000 or More",0.35675015271838734,0.22250327142349785,0.4909970340132769,3
2018,39,137,income,"Less than $50,000",NA,NA,NA,NA
2018,39,139,all,All,0.31444241316270566,0.21202556807096928,0.416859258254442,1
2018,39,139,income,"$50,000 or More",0.3609820836098208,0.21270723609782408,0.5092569311218176,1
2018,39,139,income,"Less than $50,000",0.25732899022801303,0.10139249095233716,0.4132654895036889,1
2018,39,141,all,All,0.3628768616055213,0.2604358529077401,0.4653178703033025,2
2018,39,141,income,"$50,000 or More",0.4806451612903226,0.3204070604555711,0.6408832621250741,2
2018,39,141,income,"Less than $50,000",0.2663582286847323,0.1422249768108978,0.3904914805585668,2
2018,39,143,all,All,0.5506756756756758,0.424613742367596,0.6767376089837556,2
2018,39,143,income,"$50,000 or More",0.46946107784431135,0.317476480967674,0.6214456747209487,2
2018,39,143,income,"Less than $50,000",NA,NA,NA,NA
2018,39,145,all,All,0.35644667223614596,0.26725375679317676,0.4456395876791152,2
2018,39,145,income,"$50,000 or More",0.378534333525678,0.24229852122643009,0.514770145824926,2
2018,39,145,income,"Less than $50,000",0.3358449946178687,0.1991274207775066,0.4725625684582308,2
2018,39,147,all,All,0.4163179916317992,0.32930804622614784,0.5033279370374505,2
2018,39,147,income,"$50,000 or More",0.4824029126213592,0.3534812393139211,0.6113245859287972,2
2018,39,147,income,"Less than $50,000",0.3270491803278688,0.20744149965383615,0.4466568610019014,2
2018,39,149,all,All,0.32041262894654576,0.23656305336392325,0.4042622045291683,3
2018,39,149,income,"$50,000 or More",0.3487525987525988,0.25803574494240433,0.4394694525627933,3
2018,39,149,income,"Less than $50,000",NA,NA,NA,NA
2018,39,151,all,All,0.4233621891212938,0.3664757182819728,0.4802486599606148,1
2018,39,151,income,"$50,000 or More",0.5109438291938985,0.43452123262417647,0.5873664257636204,1
2018,39,151,income,"Less than $50,000",0.31859567054157417,0.2366527581517196,0.40053858293142874,1
2018,39,153,all,All,0.4763605310146728,0.4228446923036089,0.5298763697257367,1
2018,39,153,income,"$50,000 or More",0.4937923250564334,0.427887265941351,0.5596973841715157,1
2018,39,153,income,"Less than $50,000",0.4379507585177817,0.3446891804354306,0.5312123366001327,1
2018,39,155,all,All,0.3291789072522705,0.25629875372463573,0.4020590607799053,1
2018,39,155,income,"$50,000 or More",0.3164193334695369,0.22202416556213156,0.4108145013769422,1
2018,39,155,income,"Less than $50,000",0.349064499746064,0.25027745120753936,0.4478515482845887,1
2018,39,157,all,All,0.32328869047619047,0.2293013863472682,0.4172759946051127,1
2018,39,157,income,"$50,000 or More",0.36590742101396034,0.23013981145417145,0.5016750305737493,1
2018,39,157,income,"Less than $50,000",0.2840735068912711,0.15295174808128773,0.4151952657012544,1
2018,39,159,all,All,0.4345917471466198,0.3447006867687314,0.5244828075245083,3
2018,39,159,income,"$50,000 or More",0.4930648769574944,0.3665328522109985,0.6195969017039903,3
2018,39,159,income,"Less than $50,000",NA,NA,NA,NA
2018,39,161,all,All,0.5187894911872297,0.424315950260964,0.6132630321134954,3
2018,39,161,income,"$50,000 or More",0.539232781168265,0.4302355810382956,0.6482299812982344,3
2018,39,161,income,"Less than $50,000",NA,NA,NA,NA
2018,39,163,all,All,NA,NA,NA,NA
2018,39,163,income,"$50,000 or More",NA,NA,NA,NA
2018,39,163,income,"Less than $50,000",NA,NA,NA,NA
2018,39,165,all,All,0.588895017466446,0.5157824614740565,0.6620075734588355,1
2018,39,165,income,"$50,000 or More",0.5951983298538622,0.5195237625545912,0.6708728971531333,1
2018,39,165,income,"Less than $50,000",NA,NA,NA,NA
2018,39,167,all,All,0.3724735322425409,0.2830644171464183,0.46188264733866347,2
2018,39,167,income,"$50,000 or More",0.3547794117647059,0.22747164964562272,0.4820871738837891,2
2018,39,167,income,"Less than $50,000",0.39191919191919194,0.2615866664085298,0.5222517174298541,2
2018,39,169,all,All,0.3140362225097025,0.22625970452779137,0.4018127404916136,1
2018,39,169,income,"$50,000 or More",0.3345070422535211,0.23916335417172752,0.42985073033531473,1
2018,39,169,income,"Less than $50,000",0.2889048991354467,0.14607430708726807,0.4317354911836253,1
2018,39,171,all,All,0.4939458689458689,0.4039043488566339,0.5839873890351039,3
2018,39,171,income,"$50,000 or More",0.44858254585881047,0.3535375543019533,0.5436275374156676,3
2018,39,171,income,"Less than $50,000",NA,NA,NA,NA
2018,39,173,all,All,0.49869649834536967,0.4373478318564676,0.5600451648342718,2
2018,39,173,income,"$50,000 or More",0.5354258954562713,0.4631151043131634,0.6077366865993792,2
2018,39,173,income,"Less than $50,000",0.41497087520355425,0.31210323017484776,0.5178385202322607,2
