year,state,county,ratio_population_pc_physician,ratio_population_pc_physician_quality
2021,37,011,4376,2
2021,37,013,1932,1
2021,37,015,3485,1
2021,37,017,4224,1
2021,37,019,2299,1
2021,37,021,711,1
2021,37,023,1593,1
2021,37,025,1266,1
2021,37,027,2014,1
2021,37,029,5408,2
2021,37,031,1636,1
2021,37,033,4540,1
2021,37,035,1571,1
2021,37,037,1070,1
2021,37,039,2433,1
2021,37,041,1379,1
2021,37,043,2270,1
2021,37,045,2280,1
2021,37,047,2498,1
2021,37,049,1337,1
2021,37,051,1423,1
2021,37,053,3714,1
2021,37,055,1722,1
2021,37,057,3558,1
2021,37,059,2423,1
2021,37,061,4419,1
2021,37,063,845,1
2021,37,065,2546,1
2021,37,067,880,1
2021,37,069,7978,1
2021,37,071,1912,1
2021,37,073,NA,NA
2021,37,075,2669,2
2021,37,077,1919,1
2021,37,079,6754,2
2021,37,081,1239,1
2021,37,083,2103,1
2021,37,085,3667,1
2021,37,087,1454,1
2021,37,089,1147,1
2021,37,091,1629,1
2021,37,093,4840,1
2021,37,095,4625,3
2021,37,097,1479,1
2021,37,099,1372,1
2021,37,101,3726,1
2021,37,103,1536,1
2021,37,105,1942,1
2021,37,107,1764,1
2021,37,109,2304,1
2021,37,111,2972,1
2021,37,113,1785,1
2021,37,115,1804,1
2021,37,117,2416,1
2021,37,119,1081,1
2021,37,121,2140,1
2021,37,123,3693,1
2021,37,125,903,1
2021,37,127,1984,1
2021,37,129,1090,1
2021,37,131,8546,2
2021,37,133,3198,1
2021,37,135,548,1
2021,37,137,3087,2
2021,37,139,1772,1
2021,37,141,3003,1
2021,37,143,6563,2
2021,37,145,2798,1
2021,37,147,879,1
2021,37,149,1313,1
2021,37,151,2340,1
2021,37,153,4760,1
2021,37,155,1970,1
2021,37,157,3259,1
2021,37,159,2902,1
2021,37,161,2228,1
2021,37,163,2363,1
2021,37,165,1709,1
2021,37,167,2630,1
2021,37,169,3720,1
2021,37,171,1780,1
2021,37,173,1572,1
2021,37,175,1512,1
2021,37,177,NA,NA
2021,37,179,1463,1
2021,37,181,2631,1
2021,37,183,1159,1
2021,37,185,18791,3
2021,37,187,2182,1
2021,37,189,1278,1
2021,37,191,1948,1
2021,37,193,2633,1
2021,37,195,2525,1
2021,37,197,4140,1
2021,37,199,1707,1
2021,38,001,196,1
2021,38,003,1081,1
2021,38,005,5778,3
2021,38,007,0,3
2021,38,009,2146,2
2021,38,011,2902,3
2021,38,013,NA,NA
2021,38,015,892,1
2021,38,017,1029,1
2021,38,019,3664,3
2021,38,021,1226,1
2021,38,023,NA,NA
2021,38,025,NA,NA
2021,38,027,NA,NA
2021,38,029,NA,NA
2021,38,031,3362,3
2021,38,033,0,3
2021,38,035,815,1
2021,38,037,NA,NA
2021,38,039,2284,3
2021,38,041,NA,NA
2021,38,043,NA,NA
2021,38,045,NA,NA
2021,38,047,0,3
2021,38,049,NA,NA
2021,38,051,1253,2
2021,38,053,6926,2
2021,38,055,3265,2
2021,38,057,1190,1
2021,38,059,2582,1
2021,38,061,1919,1
2021,38,063,NA,NA
2021,38,065,0,3
2021,38,067,3388,2
2021,38,069,3943,3
2021,38,071,1054,1
2021,38,073,2834,2
2021,38,075,NA,NA
2021,38,077,2071,1
2021,38,079,2014,1
2021,38,081,NA,NA
2021,38,083,0,3
2021,38,085,NA,NA
2021,38,087,0,3
2021,38,089,1653,1
2021,38,091,0,3
2021,38,093,1270,1
2021,38,095,NA,NA
2021,38,097,2663,2
2021,38,099,2620,2
2021,38,101,1286,1
2021,38,103,781,1
2021,38,105,2264,1
2021,39,001,2293,1
2021,39,003,1542,1
2021,39,005,2276,1
2021,39,007,3480,1
2021,39,009,1515,1
2021,39,011,2890,1
2021,39,013,3661,1
2021,39,015,3972,1
2021,39,017,1910,1
2021,39,019,3810,1
2021,39,021,6464,1
2021,39,023,2225,1
2021,39,025,1521,1
2021,39,027,1619,1
2021,39,029,3375,1
2021,39,031,2816,1
2021,39,033,2786,1
2021,39,035,898,1
2021,39,037,2152,1
2021,39,039,1820,1
2021,39,041,678,1
2021,39,043,1292,1
2021,39,045,1791,1
2021,39,047,3214,1
2021,39,049,982,1
2021,39,051,2655,1
2021,39,053,1328,1
2021,39,055,1449,1
2021,39,057,1110,1
2021,39,059,2733,1
2021,39,061,913,1
2021,39,063,1917,1
2021,39,065,3383,1
2021,39,067,4825,2
2021,39,069,3444,1
2021,39,071,3619,1
2021,39,073,2344,1
2021,39,075,4930,1
2021,39,077,1826,1
2021,39,079,2323,1
2021,39,081,2604,1
2021,39,083,2502,1
2021,39,085,2419,1
2021,39,087,2126,1
2021,39,089,2686,1
2021,39,091,2563,1
2021,39,093,1927,1
2021,39,095,1157,1
2021,39,097,3172,1
2021,39,099,972,1
2021,39,101,3628,1
2021,39,103,1608,1
2021,39,105,7362,2
2021,39,107,2018,1
2021,39,109,2232,1
2021,39,111,6662,2
2021,39,113,1055,1
2021,39,115,13689,3
2021,39,117,5028,1
2021,39,119,1882,1
2021,39,121,14312,3
2021,39,123,2113,1
2021,39,125,4722,2
2021,39,127,3545,1
2021,39,129,2449,1
2021,39,131,3866,1
2021,39,133,2484,1
2021,39,135,5842,1
2021,39,137,2147,1
2021,39,139,2124,1
2021,39,141,1501,1
2021,39,143,3265,1
2021,39,145,1781,1
2021,39,147,2748,1
2021,39,149,2183,1
2021,39,151,1293,1
2021,39,153,1023,1
2021,39,155,2214,1
2021,39,157,2806,1
2021,39,159,1760,1
2021,39,161,2214,1
2021,39,163,6354,2
2021,39,165,1175,1
2021,39,167,1383,1
2021,39,169,2002,1
2021,39,171,2450,1
2021,39,173,1448,1
2021,39,175,3617,1
2021,40,001,3896,1
2021,40,003,2840,2
2021,40,005,7126,2
2021,40,007,NA,NA
2021,40,009,2004,1
2021,40,011,1705,1
2021,40,013,2622,1
2021,40,015,4407,1
2021,40,017,2893,1
2021,40,019,1726,1
2021,40,021,1361,1
2021,40,023,2386,1
2021,40,025,NA,NA
2021,40,027,1948,1
2021,40,029,5319,3
2021,40,031,1424,1
2021,40,033,NA,NA
2021,40,035,2363,1
2021,40,037,4512,1
2021,40,039,1875,1
2021,40,041,2558,1
2021,40,043,2208,2
2021,40,045,1866,2
2021,40,047,2383,1
2021,40,049,2860,1
2021,40,051,4278,1
2021,40,053,NA,NA
2021,40,055,5483,3
2021,40,057,2413,3
2021,40,059,NA,NA
2021,40,061,3867,2
2021,40,063,4465,2
2021,40,065,1373,1
2021,40,067,5396,3
2021,40,069,3452,2
2021,40,071,2572,1
2021,40,073,2179,1
2021,40,075,2786,2
2021,40,077,4741,2
2021,40,079,3472,1
2021,40,081,4232,1
2021,40,083,25462,2
2021,40,085,2049,1
2021,40,087,2289,1
2021,40,089,2206,1
2021,40,091,9631,2
2021,40,093,1904,1
2021,40,095,3886,1
2021,40,097,2803,1
2021,40,099,3428,1
2021,40,101,2208,1
2021,40,103,2188,1
2021,40,105,9387,3
2021,40,107,11196,3
2021,40,109,1232,1
2021,40,111,3348,1
2021,40,113,5734,1
2021,40,115,2171,1
2021,40,117,3940,1
2021,40,119,2162,1
2021,40,121,2300,1
2021,40,123,1415,1
2021,40,125,3322,1
2021,40,127,5394,2
2021,40,129,1680,2
2021,40,131,2689,1
2021,40,133,2937,1
2021,40,135,2817,1
2021,40,137,2540,1
2021,40,139,2603,1
2021,40,141,7039,3
2021,40,143,951,1
2021,40,145,3661,1
2021,40,147,2298,1
2021,40,149,3627,2
2021,40,151,1723,1
2021,40,153,3369,1
2021,41,001,1406,1
2021,41,003,860,1
2021,41,005,1095,1
2021,41,007,1612,1
2021,41,009,3802,1
2021,41,011,1206,1
2021,41,013,2861,1
2021,41,015,1482,1
2021,41,017,1017,1
2021,41,019,1556,1
2021,41,021,2015,3
2021,41,023,1041,1
2021,41,025,1898,2
2021,41,027,455,1
2021,41,029,1043,1
2021,41,031,1570,1
2021,41,033,1363,1
2021,41,035,962,1
2021,41,037,2071,1
2021,41,039,1219,1
2021,41,041,1760,1
2021,41,043,1710,1
2021,41,045,3964,1
2021,41,047,1402,1
2021,41,049,2472,1
2021,41,051,682,1
2021,41,053,1753,1
2021,41,055,1912,3
2021,41,057,1853,1
2021,41,059,2166,1
2021,41,061,1194,1
2021,41,063,581,1
2021,41,065,955,1
2021,41,067,1088,1
2021,41,069,0,3
2021,41,071,1721,1
2021,42,001,1886,1
2021,42,003,921,1
2021,42,005,2326,1
2021,42,007,2568,1
2021,42,009,2968,1
2021,42,011,1591,1
2021,42,013,1300,1
2021,42,015,985,1
2021,42,017,1240,1
2021,42,019,1491,1
2021,42,021,1438,1
2021,42,023,2230,2
2021,42,025,2975,1
2021,42,027,1206,1
2021,42,029,1255,1
2021,42,031,2211,1
2021,42,033,2117,1
2021,42,035,2926,1
2021,42,037,1756,1
2021,42,039,1631,1
2021,42,041,1165,1
2021,42,043,970,1
2021,42,045,1000,1
2021,42,047,2797,1
2021,42,049,1235,1
2021,42,051,2705,1
2021,42,053,NA,NA
2021,42,055,1631,1
2021,42,057,4836,2
2021,42,059,2204,1
2021,42,061,3138,1
2021,42,063,1980,1
2021,42,065,2102,1
2021,42,067,5837,1
2021,42,069,1213,1
2021,42,071,1390,1
2021,42,073,2444,1
2021,42,075,1733,1
2021,42,077,1038,1
2021,42,079,1319,1
2021,42,081,1306,1
2021,42,083,1752,1
2021,42,085,1617,1
2021,42,087,1650,1
2021,42,089,2480,1
2021,42,091,769,1
2021,42,093,172,1
2021,42,095,1257,1
2021,42,097,2275,1
2021,42,099,3828,1
2021,42,101,1424,1
2021,42,103,3998,1
2021,42,105,2714,1
2021,42,107,1989,1
2021,42,109,2484,1
2021,42,111,2704,1
2021,42,113,NA,NA
2021,42,115,2740,1
2021,42,117,2296,1
2021,42,119,922,1
2021,42,121,1668,1
2021,42,123,2541,1
2021,42,125,1296,1
2021,42,127,2694,1
2021,42,129,1387,1
2021,42,131,1740,1
2021,42,133,1486,1
2021,44,001,498,1
2021,44,003,1187,1
2021,44,005,1207,1
2021,44,007,1036,1
2021,44,009,1223,1
2021,45,001,1866,1
2021,45,003,2953,1
2021,45,005,1968,2
2021,45,007,1521,1
2021,45,009,2622,1
2021,45,011,4116,1
2021,45,013,1444,1
2021,45,015,3037,1
2021,45,017,4711,2
2021,45,019,809,1
2021,45,021,2949,1
2021,45,023,3566,1
2021,45,025,3334,1
2021,45,027,3095,1
2021,45,029,2402,1
2021,45,031,1844,1
2021,45,033,2544,1
2021,45,035,3144,1
2021,45,037,2921,1
2021,45,039,2300,1
2021,45,041,1011,1
2021,45,043,1600,1
2021,45,045,897,1
2021,45,047,854,1
2021,45,049,3039,1
2021,45,051,1605,1
2021,45,053,4351,1
2021,45,055,1740,1
2021,45,057,2452,1
2021,45,059,1995,1
2021,45,061,8133,2
2021,45,063,1590,1
2021,45,065,1956,1
2021,45,067,2622,1
2021,45,069,8755,2
2021,45,071,1518,1
2021,45,073,1935,1
2021,45,075,2070,1
2021,45,077,1693,1
2021,45,079,1209,1
2021,45,081,6274,2
2021,45,083,1613,1
2021,45,085,1872,1
2021,45,087,2999,1
2021,45,089,5064,1
2021,45,091,2081,1
2021,46,003,NA,NA
2021,46,005,2131,1
2021,46,007,NA,NA
2021,46,009,1753,2
2021,46,011,1736,1
2021,46,013,1587,1
2021,46,015,876,1
2021,46,017,0,3
2021,46,019,3510,2
2021,46,021,0,3
2021,46,023,3062,2
2021,46,025,NA,NA
2021,46,027,2165,1
2021,46,029,1054,1
2021,46,031,NA,NA
2021,46,033,2159,2
2021,46,035,1245,1
2021,46,037,2718,2
2021,46,039,4280,3
2021,46,041,5218,3
2021,46,043,2809,3
2021,46,045,2014,2
2021,46,047,1438,1
2021,46,049,2126,3
2021,46,051,1255,1
2021,46,053,988,2
2021,46,055,917,2
2021,46,057,6263,3
2021,46,059,1548,2
2021,46,061,NA,NA
2021,46,063,0,3
2021,46,065,1269,1
2021,46,067,822,1
2021,46,069,0,3
2021,46,071,NA,NA
2021,46,073,0,3
2021,46,075,0,3
2021,46,077,2600,2
2021,46,079,1552,1
2021,46,081,1046,1
2021,46,083,756,1
2021,46,085,NA,NA
2021,46,087,5723,3
2021,46,089,2414,3
2021,46,091,4319,3
2021,46,093,1682,1
2021,46,095,0,3
2021,46,097,2329,3
2021,46,099,980,1
2021,46,101,2105,2
2021,46,102,2710,1
2021,46,103,881,1
2021,46,105,2823,3
2021,46,107,2471,3
2021,46,109,3393,2
2021,46,111,NA,NA
2021,46,115,2091,2
2021,46,117,1006,2
2021,46,119,0,3
2021,46,121,4646,2
2021,46,123,1113,1
2021,46,125,NA,NA
2021,46,127,2108,1
2021,46,129,874,1
2021,46,135,972,1
2021,46,137,NA,NA
2021,47,001,1989,1
2021,47,003,3410,1
2021,47,005,3960,2
2021,47,007,7422,2
2021,47,009,1464,1
2021,47,011,2071,1
2021,47,013,2815,1
2021,47,015,4845,2
2021,47,017,2829,1
2021,47,019,3298,1
2021,47,021,1731,1
2021,47,023,3496,1
2021,47,025,1891,1
2021,47,027,2524,2
2021,47,029,2598,1
2021,47,031,1901,1
2021,47,033,NA,NA
2021,47,035,1561,1
2021,47,037,1104,1
2021,47,039,3804,2
2021,47,041,2560,1
2021,47,043,3246,1
2021,47,045,3049,1
2021,47,047,3300,1
2021,47,049,3140,1
2021,47,051,1802,1
2021,47,053,2527,1
2021,47,055,2764,1
2021,47,057,7944,2
2021,47,059,1908,1
2021,47,061,NA,NA
2021,47,063,1740,1
2021,47,065,916,1
2021,47,067,NA,NA
2021,47,069,6319,2
2021,47,071,1792,1
2021,47,073,3181,1
2021,47,075,4429,2
2021,47,077,5583,1
2021,47,079,1466,1
2021,47,081,5017,1
2021,47,083,4141,2
2021,47,085,6400,2
2021,47,087,11777,3
2021,47,089,2222,1
2021,47,091,3009,1
2021,47,093,915,1
2021,47,095,NA,NA
2021,47,097,6230,1
2021,47,099,2631,1
2021,47,101,6427,2
2021,47,103,2363,1
2021,47,105,1828,1
2021,47,107,1997,1
2021,47,109,2350,1
2021,47,111,5136,1
2021,47,113,720,1
2021,47,115,2893,1
2021,47,117,5839,1
2021,47,119,2059,1
2021,47,121,2606,1
2021,47,123,5185,1
2021,47,125,2477,1
2021,47,127,NA,NA
2021,47,129,5275,1
2021,47,131,2346,1
2021,47,133,2540,1
2021,47,135,4236,2
2021,47,137,1694,2
2021,47,139,2964,1
2021,47,141,1505,1
2021,47,143,2767,1
2021,47,145,2350,1
2021,47,147,2850,1
2021,47,149,2281,1
2021,47,151,4379,1
2021,47,153,5482,2
2021,47,155,2762,1
2021,47,157,1166,1
2021,47,159,2523,1
2021,47,161,13830,3
2021,47,163,825,1
2021,47,165,2134,1
2021,47,167,3591,1
2021,47,169,2905,2
2021,47,171,2208,1
2021,47,173,6665,2
2021,47,175,NA,NA
2021,47,177,2186,1
2021,47,179,536,1
2021,47,181,5445,2
2021,47,183,1644,1
2021,47,185,2756,1
2021,47,187,726,1
2021,47,189,3040,1
2021,48,001,2647,1
2021,48,003,2046,1
2021,48,005,1520,1
2021,48,007,3065,1
2021,48,009,NA,NA
2021,48,011,0,3
2021,48,013,4989,1
2021,48,015,5070,1
2021,48,017,3402,2
2021,48,019,3079,1
2021,48,021,4257,1
2021,48,023,432,1
2021,48,025,6166,1
2021,48,027,1388,1
2021,48,029,1361,1
2021,48,031,2378,1
2021,48,033,0,3
2021,48,035,1850,1
2021,48,037,1377,1
2021,48,039,1528,1
2021,48,041,1206,1
2021,48,043,788,1
2021,48,045,1400,3
2021,48,047,NA,NA
2021,48,049,1907,1
2021,48,051,2587,1
2021,48,053,2432,1
2021,48,055,3909,1
2021,48,057,1980,1
2021,48,059,7039,2
2021,48,061,2034,1
2021,48,063,1399,1
2021,48,065,NA,NA
2021,48,067,4760,1
2021,48,069,3681,2
2021,48,071,6960,1
2021,48,073,1968,1
2021,48,075,678,1
2021,48,077,2579,2
2021,48,079,2491,3
2021,48,081,NA,NA
2021,48,083,1934,1
2021,48,085,1032,1
2021,48,087,2603,3
2021,48,089,1872,1
2021,48,091,1682,1
2021,48,093,1726,1
2021,48,095,3336,3
2021,48,097,3855,1
2021,48,099,5627,1
2021,48,101,0,3
2021,48,103,2320,2
2021,48,105,1508,2
2021,48,107,2542,2
2021,48,109,2182,3
2021,48,111,1198,1
2021,48,113,1388,1
2021,48,115,2482,1
2021,48,117,9172,2
2021,48,119,NA,NA
2021,48,121,1869,1
2021,48,123,1662,1
2021,48,125,1734,3
2021,48,127,2826,2
2021,48,129,NA,NA
2021,48,131,NA,NA
2021,48,133,4458,1
2021,48,135,1747,1
2021,48,137,1431,3
2021,48,139,2638,1
2021,48,141,2014,1
2021,48,143,1736,1
2021,48,145,17099,3
2021,48,147,5245,1
2021,48,149,3084,1
2021,48,151,1839,2
2021,48,153,1766,2
2021,48,155,0,3
2021,48,157,1183,1
2021,48,159,3491,2
2021,48,161,3297,1
2021,48,163,4387,2
2021,48,165,10940,2
2021,48,167,1421,1
2021,48,169,6269,3
2021,48,171,853,1
2021,48,173,0,3
2021,48,175,NA,NA
2021,48,177,2457,1
2021,48,179,3514,1
2021,48,181,2365,1
2021,48,183,1098,1
2021,48,185,3763,1
2021,48,187,3853,1
2021,48,189,2480,1
2021,48,191,NA,NA
2021,48,193,1030,1
2021,48,195,1713,2
2021,48,197,886,2
2021,48,199,5704,1
2021,48,201,1719,1
2021,48,203,3307,1
2021,48,205,NA,NA
2021,48,207,1078,1
2021,48,209,2266,1
2021,48,211,829,2
2021,48,213,2786,1
2021,48,215,2158,1
2021,48,217,4048,1
2021,48,219,1635,1
2021,48,221,2678,1
2021,48,223,4137,1
2021,48,225,7319,2
2021,48,227,4905,1
2021,48,229,NA,NA
2021,48,231,3695,1
2021,48,233,4082,1
2021,48,235,0,3
2021,48,237,2906,2
2021,48,239,7548,2
2021,48,241,2714,1
2021,48,243,1959,3
2021,48,245,2095,1
2021,48,247,4797,3
2021,48,249,3244,1
2021,48,251,2466,1
2021,48,253,9904,2
2021,48,255,3678,1
2021,48,257,4794,1
2021,48,259,1171,1
2021,48,261,0,3
2021,48,263,0,3
2021,48,265,1236,1
2021,48,267,1088,2
2021,48,269,0,3
2021,48,271,NA,NA
2021,48,273,2357,1
2021,48,275,3307,3
2021,48,277,2287,1
2021,48,279,4295,2
2021,48,281,2221,1
2021,48,283,NA,NA
2021,48,285,1708,1
2021,48,287,4418,2
2021,48,289,NA,NA
2021,48,291,4637,1
2021,48,293,2458,1
2021,48,295,NA,NA
2021,48,297,NA,NA
2021,48,299,1468,1
2021,48,301,0,3
2021,48,303,1269,1
2021,48,305,942,1
2021,48,307,2511,2
2021,48,309,1306,1
2021,48,311,0,3
2021,48,313,4499,2
2021,48,315,NA,NA
2021,48,317,5208,3
2021,48,319,NA,NA
2021,48,321,2797,1
2021,48,323,4132,1
2021,48,325,3488,1
2021,48,327,1964,3
2021,48,329,2628,1
2021,48,331,25189,3
2021,48,333,4497,3
2021,48,335,1810,1
2021,48,337,4086,1
2021,48,339,1586,1
2021,48,341,3017,1
2021,48,343,4003,2
2021,48,345,0,3
2021,48,347,1406,1
2021,48,349,3574,1
2021,48,351,12202,3
2021,48,353,2086,1
2021,48,355,1266,1
2021,48,357,2441,2
2021,48,359,0,3
2021,48,361,6046,1
2021,48,363,2048,1
2021,48,365,4508,1
2021,48,367,2616,1
2021,48,369,9779,3
2021,48,371,2161,1
2021,48,373,2073,1
2021,48,375,1143,1
2021,48,377,2038,2
2021,48,379,12449,3
2021,48,381,1823,1
2021,48,383,3228,3
2021,48,385,1403,2
2021,48,387,3849,2
2021,48,389,2600,1
2021,48,391,6700,3
2021,48,393,0,3
2021,48,395,8474,2
2021,48,397,1514,1
2021,48,399,1412,1
2021,48,401,4423,1
2021,48,403,4994,2
2021,48,405,3950,2
2021,48,407,13914,2
2021,48,409,4356,1
2021,48,411,2912,2
2021,48,413,NA,NA
2021,48,415,1683,1
2021,48,417,3177,3
2021,48,419,5990,1
2021,48,421,NA,NA
2021,48,423,1013,1
2021,48,425,1353,1
2021,48,427,3881,1
2021,48,429,3145,2
2021,48,431,0,3
2021,48,433,1208,3
2021,48,435,821,2
2021,48,437,6996,3
2021,48,439,1719,1
2021,48,441,1499,1
2021,48,443,0,3
2021,48,445,2930,1
2021,48,447,1508,3
2021,48,449,2405,1
2021,48,451,1387,1
2021,48,453,1197,1
2021,48,455,6904,2
2021,48,457,3978,1
2021,48,459,4646,1
2021,48,461,NA,NA
2021,48,463,3101,1
2021,48,465,2974,1
2021,48,467,12240,1
2021,48,469,1377,1
2021,48,471,3730,1
2021,48,473,8496,1
2021,48,475,11111,3
2021,48,477,1632,1
2021,48,479,3264,1
2021,48,481,2606,1
2021,48,483,4905,3
2021,48,485,1204,1
2021,48,487,3172,2
2021,48,489,2536,1
2021,48,491,1468,1
2021,48,493,2137,1
2021,48,495,3686,2
2021,48,497,2663,1
2021,48,499,3069,1
2021,48,501,3780,2
2021,48,503,1194,1
2021,48,505,NA,NA
2021,48,507,NA,NA
2021,49,001,1200,1
2021,49,003,3511,1
2021,49,005,2411,1
2021,49,007,2545,1
2021,49,009,0,3
2021,49,011,2187,1
2021,49,013,2476,1
2021,49,015,9963,3
2021,49,017,2574,2
2021,49,019,805,1
2021,49,021,3026,1
2021,49,023,1219,1
2021,49,025,2000,2
2021,49,027,1647,1
2021,49,029,1267,1
2021,49,031,0,3
2021,49,033,NA,NA
2021,49,035,1311,1
2021,49,037,1608,1
2021,49,039,2428,1
2021,49,041,2192,1
2021,49,043,719,1
2021,49,045,6976,1
2021,49,047,2588,1
2021,49,049,2449,1
2021,49,051,2014,1
2021,49,053,1859,1
2021,49,055,NA,NA
2021,49,057,2279,1
2021,50,001,892,1
2021,50,003,870,1
2021,50,005,1268,1
2021,50,007,574,1
2021,50,009,5965,3
2021,50,011,1483,1
2021,50,013,1484,1
2021,50,015,1137,1
2021,50,017,1234,1
2021,50,019,1380,1
2021,50,021,1380,1
2021,50,023,1035,1
2021,50,025,1125,1
2021,50,027,912,1
2021,51,001,2780,1
2021,51,003,720,1
2021,51,005,2504,1
2021,51,007,13337,3
2021,51,009,4484,1
2021,51,011,8199,2
2021,51,013,1298,1
2021,51,015,1897,1
2021,51,017,NA,NA
2021,51,019,1338,1
2021,51,021,NA,NA
2021,51,023,1788,1
2021,51,025,3995,2
2021,51,027,3972,1
2021,51,029,8470,2
2021,51,031,6922,1
2021,51,033,10467,2
2021,51,035,1077,1
2021,51,036,6631,3
2021,51,037,1920,1
2021,51,041,1242,1
2021,51,043,2983,1
2021,51,045,2438,2
2021,51,047,2988,1
2021,51,049,3232,2
2021,51,051,4617,2
2021,51,053,7000,2
2021,51,057,2638,1
2021,51,059,900,1
2021,51,061,2243,1
2021,51,063,3102,1
2021,51,065,4633,1
2021,51,067,2895,1
2021,51,069,2238,1
2021,51,071,2073,1
2021,51,073,2174,1
2021,51,075,1417,1
2021,51,077,7665,2
2021,51,079,4206,1
2021,51,081,2853,1
2021,51,083,2597,1
2021,51,085,1381,1
2021,51,087,954,1
2021,51,089,2187,1
2021,51,091,747,2
2021,51,093,2462,1
2021,51,095,898,1
2021,51,097,3334,2
2021,51,099,4587,1
2021,51,101,3034,1
2021,51,103,2724,2
2021,51,105,3152,1
2021,51,107,1318,1
2021,51,109,9758,2
2021,51,111,5998,2
2021,51,113,13950,3
2021,51,115,2848,2
2021,51,117,1782,1
2021,51,119,2693,1
2021,51,121,1392,1
2021,51,125,1233,1
2021,51,127,3426,1
2021,51,131,926,1
2021,51,133,1205,1
2021,51,135,2597,1
2021,51,137,2188,1
2021,51,139,3967,1
2021,51,141,4417,2
2021,51,143,12018,1
2021,51,145,1834,1
2021,51,147,1568,1
2021,51,149,6143,1
2021,51,153,2267,1
2021,51,155,3073,1
2021,51,157,3718,2
2021,51,159,9049,3
2021,51,161,806,1
2021,51,163,1078,1
2021,51,165,4022,1
2021,51,167,2842,1
2021,51,169,3069,1
2021,51,171,2989,1
2021,51,173,1973,1
2021,51,175,4509,1
2021,51,177,2086,1
2021,51,179,3847,1
2021,51,181,6524,3
2021,51,183,3604,2
2021,51,185,2108,1
2021,51,187,1707,1
2021,51,191,1098,1
2021,51,193,4683,1
2021,51,195,4463,1
2021,51,197,2350,1
2021,51,199,868,1
2021,51,510,1252,1
2021,51,520,1554,1
2021,51,530,NA,NA
2021,51,540,352,1
2021,51,550,1284,1
2021,51,570,792,1
2021,51,580,1910,2
2021,51,590,902,1
2021,51,595,NA,NA
2021,51,600,12196,2
2021,51,610,338,1
2021,51,620,903,1
2021,51,630,569,1
2021,51,640,NA,NA
2021,51,650,2703,1
2021,51,660,747,1
2021,51,670,3306,1
2021,51,678,NA,NA
2021,51,680,791,1
2021,51,683,1043,1
2021,51,685,NA,NA
2021,51,690,NA,NA
2021,51,700,1760,1
2021,51,710,1009,1
2021,51,720,1210,2
2021,51,730,1517,1
2021,51,735,1261,1
2021,51,740,1655,1
2021,51,750,1838,1
2021,51,760,948,1
2021,51,770,906,1
2021,51,775,724,1
2021,51,790,2138,1
2021,51,800,1302,1
2021,51,810,1407,1
2021,51,820,1189,1
2021,51,830,7838,2
2021,51,840,390,1
2021,53,001,2949,1
2021,53,003,1498,1
2021,53,005,1423,1
2021,53,007,907,1
2021,53,009,1046,1
2021,53,011,1321,1
2021,53,013,1338,2
2021,53,015,1801,1
2021,53,017,3653,1
2021,53,019,908,1
2021,53,021,4906,1
2021,53,023,1177,2
2021,53,025,2511,1
2021,53,027,2742,1
2021,53,029,2245,1
2021,53,031,1199,1
2021,53,033,840,1
2021,53,035,1495,1
2021,53,037,1943,1
2021,53,039,1783,1
2021,53,041,2169,1
2021,53,043,3759,2
2021,53,045,3735,1
2021,53,047,1221,1
2021,53,049,4794,1
2021,53,051,1738,1
2021,53,053,1396,1
2021,53,055,1551,1
2021,53,057,1224,1
2021,53,059,NA,NA
2021,53,061,1879,1
2021,53,063,1148,1
2021,53,065,1441,1
2021,53,067,1146,1
2021,53,069,NA,NA
2021,53,071,987,1
2021,53,073,1055,1
2021,53,075,1310,1
2021,53,077,1624,1
2021,54,001,3089,1
2021,54,003,2381,1
2021,54,005,3052,1
2021,54,007,2049,1
2021,54,009,4422,1
2021,54,011,596,1
2021,54,013,1541,1
2021,54,015,NA,NA
2021,54,017,7739,3
2021,54,019,2505,1
2021,54,021,2463,2
2021,54,023,1573,1
2021,54,025,667,1
2021,54,027,3896,1
2021,54,029,1682,1
2021,54,031,7078,2
2021,54,033,798,1
2021,54,035,2776,1
2021,54,037,1721,1
2021,54,039,771,1
2021,54,041,2414,1
2021,54,043,2019,1
2021,54,045,2455,1
2021,54,047,3683,1
2021,54,049,2078,1
2021,54,051,2746,1
2021,54,053,2108,1
2021,54,055,1974,1
2021,54,057,3358,1
2021,54,059,7698,2
2021,54,061,750,1
2021,54,063,2477,1
2021,54,065,1920,1
2021,54,067,1163,1
2021,54,069,761,1
2021,54,071,3039,2
2021,54,073,7612,3
2021,54,075,1972,1
2021,54,077,2636,1
2021,54,079,956,1
2021,54,081,1295,1
2021,54,083,1328,1
2021,54,085,8388,3
2021,54,087,1739,1
2021,54,089,3964,2
2021,54,091,4121,2
2021,54,093,1669,2
2021,54,095,4122,2
2021,54,097,1701,1
2021,54,099,2141,1
2021,54,101,4143,2
2021,54,103,2366,1
2021,54,105,5059,3
2021,54,107,1164,1
2021,54,109,3498,1
2021,55,001,10398,2
2021,55,003,573,1
2021,55,005,995,1
2021,55,007,2329,1
2021,55,009,1438,1
2021,55,011,4437,2
2021,55,013,5586,2
2021,55,015,6573,1
2021,55,017,1388,1
2021,55,019,4960,1
2021,55,021,2539,1
2021,55,023,1340,1
2021,55,025,778,1
2021,55,027,1738,1
2021,55,029,1448,1
2021,55,031,4002,1
