year,state,county,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality
2016,36,013,261,260,262,.0146357873,1
2016,36,015,100,100,100,.0087604029,1
2016,36,017,129,129,129,.0171908308,1
2016,36,019,239,238,240,.0218185131,1
2016,36,021,207,207,207,.0289672539,1
2016,36,023,109,108,110,.0172988418,1
2016,36,025,76,75,77,.0219020173,1
2016,36,027,881,879,883,.022882523,1
2016,36,029,2443,2441,2445,.0200655442,1
2016,36,031,22,20,24,.0074099023,3
2016,36,033,165,164,166,.0267033502,1
2016,36,035,136,136,136,.0172545034,1
2016,36,037,87,85,89,.0105059771,1
2016,36,039,136,134,138,.0228379518,1
2016,36,041,,,,,
2016,36,043,46,46,46,.0071384232,1
2016,36,045,242,241,243,.0141802412,1
2016,36,047,39123,39123,39123,.1192454472,1
2016,36,049,116,116,116,.0275796484,1
2016,36,051,170,170,170,.0241889581,1
2016,36,053,141,139,143,.0156492777,1
2016,36,055,3546,3545,3547,.0324490517,1
2016,36,057,244,244,244,.0308509301,1
2016,36,059,4904,4895,4913,.0247754343,1
2016,36,061,23713,23712,23714,.1377885789,1
2016,36,063,437,434,440,.0149575574,1
2016,36,065,355,352,358,.0115043102,1
2016,36,067,3156,3155,3157,.0449893102,1
2016,36,069,356,356,356,.0228953622,1
2016,36,071,1861,1860,1861,.0316163227,1
2016,36,073,76,75,77,.0127946129,1
2016,36,075,853,853,853,.0431898721,1
2016,36,077,77,72,82,.0113854799,3
2016,36,079,78,78,78,.0058400719,1
2016,36,081,23117,23117,23117,.0788793042,1
2016,36,083,702,702,702,.035911601,1
2016,36,085,3417,3417,3417,.0534582846,1
2016,36,087,738,738,738,.0182551257,1
2016,36,089,618,618,618,.040548522,1
2016,36,091,631,629,633,.020633053,1
2016,36,093,352,351,353,.0140833799,1
2016,36,095,20,20,20,.0057770074,1
2016,36,097,37,37,37,.0199138857,1
2016,36,099,91,91,91,.0218644887,1
2016,36,101,330,329,331,.0225486849,1
2016,36,103,5632,5626,5638,.0236282256,1
2016,36,105,327,326,328,.0363212265,1
2016,36,107,54,53,55,.009517096,1
2016,36,109,211,211,211,.0191800743,1
2016,36,111,622,622,622,.0269287378,1
2016,36,113,211,210,212,.0235280991,1
2016,36,115,208,208,208,.0267661829,1
2016,36,117,342,342,342,.0253277048,1
2016,36,119,2758,2748,2768,.0197696164,1
2016,36,121,52,51,53,.0126551474,1
2016,36,123,76,76,76,.0346873589,1
2016,37,001,610,610,610,.0257797316,1
2016,37,003,56,56,56,.0112562813,1
2016,37,005,30,30,30,.0211267602,1
2016,37,007,57,57,57,.0170352664,1
2016,37,009,105,105,105,.033925686,1
2016,37,011,4,4,4,.0018966335,1
2016,37,013,124,124,124,.0169213973,1
2016,37,015,16,16,16,.0069808029,1
2016,37,017,50,50,50,.0105241006,1
2016,37,019,381,381,381,.0303682443,1
2016,37,021,787,786,788,.0264697969,1
2016,37,023,85,85,85,.0067546088,1
2016,37,025,560,560,560,.0144404331,1
2016,37,027,189,189,189,.0157631356,1
2016,37,029,1,0,2,.0005299417,3
2016,37,031,17,17,17,.0020228464,1
2016,37,033,13,13,13,.0047952784,1
2016,37,035,263,263,263,.010991307,1
2016,37,037,619,619,619,.0696523041,1
2016,37,039,44,43,45,.0121479845,1
2016,37,041,26,26,26,.0123750595,1
2016,37,043,12,12,12,.0087019578,1
2016,37,045,311,310,312,.0196599029,1
2016,37,047,32,32,32,.0038484666,1
2016,37,049,183,183,183,.0129136974,1
2016,37,051,786,786,786,.0153533621,1
2016,37,053,81,81,81,.0199654922,1
2016,37,055,223,223,223,.0435206853,1
2016,37,057,347,347,347,.0140128415,1
2016,37,059,109,109,109,.0174623523,1
2016,37,061,132,132,132,.0132943904,1
2016,37,063,969,968,970,.0244820621,1
2016,37,065,404,404,404,.0656803772,1
2016,37,067,666,665,667,.0119171171,1
2016,37,069,157,157,157,.0186107159,1
2016,37,071,726,726,726,.0217828322,1
2016,37,073,3,3,3,.0018484289,1
2016,37,075,48,48,48,.0386162512,1
2016,37,077,135,135,135,.0172128007,1
2016,37,079,78,78,78,.0249201283,1
2016,37,081,2961,2960,2962,.0390984006,1
2016,37,083,237,237,237,.03569277,1
2016,37,085,217,217,217,.0104442416,1
2016,37,087,280,280,280,.0384773947,1
2016,37,089,350,350,350,.0258971509,1
2016,37,091,6,6,6,.001997337,1
2016,37,093,143,143,143,.0164898522,1
2016,37,095,11,11,11,.0176282059,1
2016,37,097,395,394,396,.0140006384,1
2016,37,099,104,104,104,.0275715794,1
2016,37,101,525,525,525,.0148359565,1
2016,37,103,45,45,45,.0380710661,1
2016,37,105,280,280,280,.0274240933,1
2016,37,107,181,181,181,.020424284,1
2016,37,109,118,118,118,.0102528455,1
2016,37,111,872,872,872,.1408951432,1
2016,37,113,47,47,47,.0107208025,1
2016,37,115,24,24,24,.0102960104,1
2016,37,117,10,10,10,.0030432136,1
2016,37,119,4188,4183,4193,.0273052678,1
2016,37,121,14,14,14,.0075757578,1
2016,37,123,31,31,31,.0076581025,1
2016,37,125,355,355,355,.0278125983,1
2016,37,127,511,511,511,.0305622015,1
2016,37,129,686,685,687,.0258721486,1
2016,37,131,,,,,
2016,37,133,240,239,241,.0090668686,1
2016,37,135,195,195,195,.0099125663,1
2016,37,137,5,4,6,.0027382257,3
2016,37,139,115,115,115,.0196379777,1
2016,37,141,129,129,129,.0135932565,1
2016,37,143,46,46,46,.0274955165,1
2016,37,145,41,41,41,.0088956393,1
2016,37,147,287,287,287,.0119807972,1
2016,37,149,1,0,2,.0004432624,3
2016,37,151,333,333,333,.0150481267,1
2016,37,153,197,197,197,.026162019,1
2016,37,155,427,427,427,.0179736502,1
2016,37,157,118,118,118,.0094031394,1
2016,37,159,286,286,286,.01465239,1
2016,37,161,272,272,272,.0325748511,1
2016,37,163,62,62,62,.0053095832,1
2016,37,165,120,120,120,.0200300459,1
2016,37,167,94,94,94,.0110731535,1
2016,37,169,42,42,42,.00683149,1
2016,37,171,139,139,139,.0126467105,1
2016,37,173,8,8,8,.0038722169,1
2016,37,175,115,115,115,.0335570462,1
2016,37,177,6,6,6,.0097402595,1
2016,37,179,260,259,261,.0059408201,1
2016,37,181,45,45,45,.0070411516,1
2016,37,183,3388,3387,3389,.0208735075,1
2016,37,185,70,70,70,.0311942957,1
2016,37,187,11,11,11,.0070739551,1
2016,37,189,53,53,53,.0117908791,1
2016,37,191,258,258,258,.0136054419,1
2016,37,193,309,309,309,.0311774798,1
2016,37,195,169,169,169,.0129690738,1
2016,37,197,61,61,61,.0110808359,1
2016,37,199,17,17,17,.0076749437,1
2016,38,001,,,,,
2016,38,003,1,0,2,.0009276438,3
2016,38,005,65,65,65,.0916784182,1
2016,38,007,,,,,
2016,38,009,,,,,
2016,38,011,,,,,
2016,38,013,3,3,3,.0158730168,1
2016,38,015,358,358,358,.0277993474,1
2016,38,017,334,334,334,.0157317128,1
2016,38,019,,,,,
2016,38,021,,,,,
2016,38,023,,,,,
2016,38,025,,,,,
2016,38,027,,,,,
2016,38,029,,,,,
2016,38,031,1,0,2,.0019607844,3
2016,38,033,,,,,
2016,38,035,192,192,192,.025963489,1
2016,38,037,,,,,
2016,38,039,,,,,
2016,38,041,,,,,
2016,38,043,,,,,
2016,38,045,,,,,
2016,38,047,,,,,
2016,38,049,5,5,5,.0151057402,1
2016,38,051,,,,,
2016,38,053,254,254,254,.150118202,1
2016,38,055,7,6,8,.0249110311,3
2016,38,057,3,3,3,.004178273,1
2016,38,059,73,72,74,.0189217217,1
2016,38,061,58,58,58,.0615058318,1
2016,38,063,,,,,
2016,38,065,,,,,
2016,38,067,,,,,
2016,38,069,,,,,
2016,38,071,24,24,24,.0138568133,1
2016,38,073,4,4,4,.0130293155,1
2016,38,075,1,0,2,.0030120481,3
2016,38,077,40,39,41,.1246105954,2
2016,38,079,147,145,149,.0313633457,1
2016,38,081,1,0,2,.0042016809,3
2016,38,083,,,,,
2016,38,085,225,225,225,.1738794446,1
2016,38,087,,,,,
2016,38,089,87,87,87,.0250143763,1
2016,38,091,,,,,
2016,38,093,6,6,6,.0027397261,1
2016,38,095,1,0,2,.0032362461,3
2016,38,097,,,,,
2016,38,099,,,,,
2016,38,101,327,326,328,.0387486666,1
2016,38,103,1,0,2,.0058823531,3
2016,38,105,215,215,215,.0423228331,1
2016,39,001,61,61,61,.0126398671,1
2016,39,003,121,119,123,.0095283091,1
2016,39,005,122,122,122,.0188825261,1
2016,39,007,64,62,66,.0052476223,2
2016,39,009,159,159,159,.0221943054,1
2016,39,011,27,25,29,.0039601056,3
2016,39,013,68,65,71,.0084851505,2
2016,39,015,18,17,19,.0036503752,3
2016,39,017,1252,1248,1256,.0218560155,1
2016,39,019,10,9,11,.0037921881,3
2016,39,021,143,140,146,.0209677424,1
2016,39,023,626,624,628,.0318332054,1
2016,39,025,146,145,147,.0087550972,1
2016,39,027,73,73,73,.0121322917,1
2016,39,029,11,7,15,.0017176764,3
2016,39,031,53,51,55,.0110485721,2
2016,39,033,151,151,151,.0313148089,1
2016,39,035,3809,3790,3828,.0247954335,1
2016,39,037,71,69,73,.0091707567,2
2016,39,039,47,45,49,.0089866156,2
2016,39,041,149,148,150,.0047145933,1
2016,39,043,249,249,249,.022642538,1
2016,39,045,212,210,214,.0103987837,1
2016,39,047,265,265,265,.0549906604,1
2016,39,049,4708,4687,4729,.0236479528,1
2016,39,051,92,92,92,.012037158,1
2016,39,053,49,49,49,.0110809589,1
2016,39,055,74,73,75,.0082644625,1
2016,39,057,498,496,500,.02294508,1
2016,39,059,273,272,274,.0609783344,1
2016,39,061,2102,2095,2109,.0194831677,1
2016,39,063,150,149,151,.0173290204,1
2016,39,065,25,25,25,.0139586823,1
2016,39,067,3,3,3,.0454545468,1
2016,39,069,90,88,92,.0232498068,1
2016,39,071,559,558,560,.0779311284,1
2016,39,073,32,32,32,.0084678484,1
2016,39,075,,,,,
2016,39,077,78,78,78,.0087551912,1
2016,39,079,75,74,76,.0196902081,1
2016,39,081,3,0,6,.00049132,3
2016,39,083,61,60,62,.0090787318,1
2016,39,085,237,237,237,.0078510614,1
2016,39,087,36,35,37,.0075805434,2
2016,39,089,444,444,444,.0173356235,1
2016,39,091,40,39,41,.0085233329,2
2016,39,093,441,439,443,.0108481748,1
2016,39,095,4100,4094,4106,.0612699315,1
2016,39,097,30,30,30,.0045454544,1
2016,39,099,344,338,350,.0144271096,1
2016,39,101,468,465,471,.0411500931,1
2016,39,103,67,66,68,.0025262046,1
2016,39,105,83,83,83,.0248131547,1
2016,39,107,58,58,58,.021513354,1
2016,39,109,114,114,114,.0103167417,1
2016,39,111,272,272,272,.125230208,1
2016,39,113,1286,1274,1298,.0185380057,1
2016,39,115,134,134,134,.0703412071,1
2016,39,117,26,24,28,.00615239,3
2016,39,119,86,86,86,.0077792853,1
2016,39,121,43,43,43,.0253987014,1
2016,39,123,8,7,9,.0023745918,3
2016,39,125,,,,,
2016,39,127,85,83,87,.0143872714,1
2016,39,129,151,151,151,.0162260905,1
2016,39,131,20,19,21,.0101317121,3
2016,39,133,331,328,334,.0164709389,1
2016,39,135,51,51,51,.0084367245,1
2016,39,137,6,3,9,.0017094017,3
2016,39,139,324,320,328,.0217756573,1
2016,39,141,396,396,396,.0481283404,1
2016,39,143,158,158,158,.0194318034,1
2016,39,145,125,123,127,.0156523921,1
2016,39,147,71,70,72,.0167058818,1
2016,39,149,20,16,24,.0029890898,3
2016,39,151,842,837,847,.0154756652,1
2016,39,153,1608,1603,1613,.0246195309,1
2016,39,155,118,117,119,.012803819,1
2016,39,157,111,110,112,.01654494,1
2016,39,159,109,109,109,.0140845068,1
2016,39,161,1,0,2,.001,3
2016,39,163,1,0,2,.0004830918,3
2016,39,165,204,204,204,.0054606777,1
2016,39,167,247,247,247,.0347985364,1
2016,39,169,281,278,284,.0184917077,1
2016,39,171,111,111,111,.035048943,1
2016,39,173,277,276,278,.0161018427,1
2016,39,175,10,10,10,.0062150406,1
2016,40,001,41,41,41,.0091497432,1
2016,40,003,37,37,37,.0370741487,1
2016,40,005,249,249,249,.1066381186,1
2016,40,007,0,0,0,0,3
2016,40,009,148,148,148,.0373360254,1
2016,40,011,6,5,7,.0026362038,3
2016,40,013,627,627,627,.0793469995,1
2016,40,015,274,274,274,.0454771779,1
2016,40,017,149,148,150,.0054329992,1
2016,40,019,313,313,313,.0343427695,1
2016,40,021,475,475,475,.0616482794,1
2016,40,023,1,0,2,.0003963535,3
2016,40,025,0,0,0,0,3
2016,40,027,251,251,251,.0054701972,1
2016,40,029,14,13,15,.0119555937,3
2016,40,031,1010,1009,1011,.0469134673,1
2016,40,033,69,69,69,.0651558042,1
2016,40,035,108,108,108,.0396184884,1
2016,40,037,470,468,472,.036391791,1
2016,40,039,141,141,141,.0259716343,1
2016,40,041,254,254,254,.0392520465,1
2016,40,043,2,0,4,.0018501388,3
2016,40,045,50,50,50,.0633713529,1
2016,40,047,275,274,276,.023482196,1
2016,40,049,90,88,92,.0162954908,1
2016,40,051,327,325,329,.0347724371,1
2016,40,053,1,0,2,.0012919897,3
2016,40,055,5,5,5,.0051124743,1
2016,40,057,0,0,0,0,3
2016,40,059,1,0,2,.0012658228,3
2016,40,061,1,0,2,.0004198153,3
2016,40,063,3,3,3,.0013464991,1
2016,40,065,83,83,83,.0176445581,1
2016,40,067,9,9,9,.0078534028,1
2016,40,069,197,197,197,.1011293605,1
2016,40,071,72,71,73,.008887792,1
2016,40,073,50,50,50,.0136054419,1
2016,40,075,57,57,57,.035558328,1
2016,40,077,2,0,4,.0013774105,3
2016,40,079,336,336,336,.0345110931,1
2016,40,081,9,9,9,.0016108823,1
2016,40,083,14,14,14,.0029940121,1
2016,40,085,90,90,90,.0473186113,1
2016,40,087,239,239,239,.0306528155,1
2016,40,089,270,270,270,.0403708145,1
2016,40,091,56,56,56,.0188742839,1
2016,40,093,0,0,0,0,3
2016,40,095,599,599,599,.2012092769,1
2016,40,097,484,484,484,.0670824647,1
2016,40,099,58,57,58,.0216337182,1
2016,40,101,372,371,373,.0277985353,1
2016,40,103,78,78,78,.0353420936,1
2016,40,105,54,53,55,.0296215024,1
2016,40,107,25,24,26,.0117702447,2
2016,40,109,11375,11369,11381,.0820227712,1
2016,40,111,114,114,114,.0172205437,1
2016,40,113,77,76,78,.0199637022,1
2016,40,115,64,64,64,.0108346026,1
2016,40,117,0,0,0,0,3
2016,40,119,590,590,590,.0533261038,1
2016,40,121,249,247,251,.0312421583,1
2016,40,123,310,310,310,.0428650454,1
2016,40,125,534,534,534,.0404760092,1
2016,40,127,11,11,11,.0048608044,1
2016,40,129,1,0,2,.0013495276,3
2016,40,131,541,541,541,.0393912904,1
2016,40,133,23,23,23,.0045616818,1
2016,40,135,116,114,118,.014035088,1
2016,40,137,772,772,772,.097155802,1
2016,40,139,110,110,110,.0231481474,1
2016,40,141,59,58,60,.0412876122,1
2016,40,143,2915,2912,2918,.0239929538,1
2016,40,145,181,181,181,.0275872573,1
2016,40,147,408,408,408,.0426376835,1
2016,40,149,0,0,0,0,3
2016,40,151,16,16,16,.0121120363,1
2016,40,153,311,310,312,.0817345604,1
2016,41,001,179,179,179,.060801629,1
2016,41,003,402,402,402,.0452295244,1
2016,41,005,1787,1787,1787,.0298944414,1
2016,41,007,328,328,328,.0649376363,1
2016,41,009,265,265,265,.0343531258,1
2016,41,011,574,574,574,.056652192,1
2016,41,013,102,102,102,.0339321345,1
2016,41,015,200,200,200,.0868432447,1
2016,41,017,981,981,981,.0371393971,1
2016,41,019,559,559,559,.0404135324,1
2016,41,021,,,,,
2016,41,023,12,12,12,.2033898234,1
2016,41,025,48,47,49,.043049328,1
2016,41,027,28,28,28,.0068143099,1
2016,41,029,2549,2549,2549,.0854165256,1
2016,41,031,144,143,145,.038866397,1
2016,41,033,1027,1027,1027,.0950046256,1
2016,41,035,297,297,297,.031112507,1
2016,41,037,44,44,44,.045407638,1
2016,41,039,2646,2645,2646,.0576395243,1
2016,41,041,727,727,727,.1330770701,1
2016,41,043,965,965,965,.0425091423,1
2016,41,045,331,330,331,.0690014586,1
2016,41,047,1810,1809,1811,.0296027344,1
2016,41,049,74,74,74,.0332136452,1
2016,41,051,4931,4931,4931,.0527983904,1
2016,41,053,217,217,217,.0323012806,1
2016,41,055,5,5,5,.0198412705,1
2016,41,057,273,273,273,.0814682171,1
2016,41,059,229,227,231,.0176357329,1
2016,41,061,243,243,243,.0691322908,1
2016,41,063,22,21,23,.0255516842,2
2016,41,065,155,155,155,.0426997244,1
2016,41,067,2463,2463,2463,.0280814972,1
2016,41,069,1,0,2,.0185185187,3
2016,41,071,534,534,534,.0317649171,1
2016,42,001,311,311,311,.0208096355,1
2016,42,003,3118,3115,3121,.021524379,1
2016,42,005,70,70,70,.0094365058,1
2016,42,007,394,393,395,.0129887257,1
2016,42,009,95,93,97,.0142151732,1
2016,42,011,1192,1192,1192,.0175863095,1
2016,42,013,302,301,303,.0169586707,1
2016,42,015,100,98,102,.010992635,1
2016,42,017,786,784,788,.0089909751,1
2016,42,019,211,211,211,.008070685,1
2016,42,021,150,147,153,.0086720241,1
2016,42,023,1,0,2,.0017793594,3
2016,42,025,74,74,74,.0087367175,1
2016,42,027,138,138,138,.0110003985,1
2016,42,029,938,936,940,.0117220692,1
2016,42,031,132,132,132,.0224222858,1
2016,42,033,190,189,191,.0175325274,1
2016,42,035,31,31,31,.0068251872,1
2016,42,037,61,61,61,.0089561008,1
2016,42,039,183,183,183,.0171960164,1
2016,42,041,330,330,330,.0123355268,1
2016,42,043,933,932,934,.0200973637,1
2016,42,045,737,735,739,.0099547515,1
2016,42,047,9,8,10,.0026292726,3
2016,42,049,697,697,697,.0178860128,1
2016,42,051,270,269,271,.0164905638,1
2016,42,053,66,66,66,.1395348907,1
2016,42,055,366,366,366,.0158489589,1
2016,42,057,13,12,14,.0061757718,3
2016,42,059,24,23,25,.0056804735,2
2016,42,061,22,18,26,.0039934651,3
2016,42,063,131,130,132,.0136957662,1
2016,42,065,96,96,96,.0192732383,1
2016,42,067,40,40,40,.0140203293,1
2016,42,069,136,133,139,.0049009011,1
2016,42,071,1716,1716,1716,.0251196697,1
2016,42,073,153,153,153,.0127627626,1
2016,42,075,328,328,328,.0168985054,1
2016,42,077,1087,1084,1090,.0210113265,1
2016,42,079,394,392,396,.0088987257,1
2016,42,081,199,193,205,.0123964371,2
2016,42,083,152,152,152,.0235878341,1
2016,42,085,224,224,224,.0147640388,1
2016,42,087,80,80,80,.0160674825,1
2016,42,089,430,430,430,.0168600995,1
2016,42,091,906,905,907,.0079150144,1
2016,42,093,20,20,20,.0087298127,1
2016,42,095,565,563,567,.0128692798,1
2016,42,097,120,119,121,.0117970901,1
2016,42,099,58,58,58,.0094585782,1
2016,42,101,3836,3818,3854,.020141663,1
2016,42,103,52,52,52,.0068205665,1
2016,42,105,42,41,43,.0181660894,1
2016,42,107,185,184,186,.0107796295,1
2016,42,109,36,36,36,.0074781887,1
2016,42,111,86,83,89,.0109623969,2
2016,42,113,,,,,
2016,42,115,55,54,56,.0089972187,1
2016,42,117,24,23,25,.00440044,2
2016,42,119,17,17,17,.0041975309,1
2016,42,121,91,91,91,.0151489927,1
2016,42,123,82,82,82,.0174840093,1
2016,42,125,253,253,253,.010904232,1
2016,42,127,57,57,57,.0127374306,1
2016,42,129,461,461,461,.0098544285,1
2016,42,131,11,11,11,.0046550995,1
2016,42,133,1199,1198,1200,.0175639056,1
2016,44,001,14,14,14,.0021299254,1
2016,44,003,164,163,165,.007638921,1
2016,44,005,199,198,200,.0271080229,1
2016,44,007,709,706,712,.0086740563,1
2016,44,009,157,157,157,.0107394485,1
2016,45,001,79,79,79,.0262197144,1
2016,45,003,532,532,532,.0214187931,1
2016,45,005,11,11,11,.0088495575,1
2016,45,007,733,733,733,.0227153003,1
2016,45,009,1,0,2,.0007163324,3
2016,45,011,48,46,50,.0127863614,2
2016,45,013,359,359,359,.0163844638,1
2016,45,015,344,344,344,.0099341571,1
2016,45,017,11,11,11,.0062500001,1
2016,45,019,412,412,412,.0084859217,1
2016,45,021,85,85,85,.0093995351,1
2016,45,023,31,31,31,.0058823531,1
2016,45,025,6,6,6,.0008238363,1
2016,45,027,81,81,81,.0162814073,1
2016,45,029,114,114,114,.0195977315,1
2016,45,031,283,283,283,.027726071,1
2016,45,033,14,14,14,.0033293697,1
2016,45,035,170,170,170,.0059966841,1
2016,45,037,19,19,19,.0054301228,1
2016,45,039,99,99,99,.0356243253,1
2016,45,041,477,477,477,.0230068006,1
2016,45,043,67,67,67,.0070032403,1
2016,45,045,1155,1155,1155,.0150159914,1
2016,45,047,347,347,347,.029841762,1
2016,45,049,172,172,172,.0554838702,1
2016,45,051,538,538,538,.0122297741,1
2016,45,053,93,93,93,.0339539982,1
2016,45,055,10,10,10,.0009237022,1
2016,45,057,25,25,25,.0019297568,1
2016,45,059,122,122,122,.0135887722,1
2016,45,061,65,65,65,.0316147842,1
2016,45,063,358,358,358,.0088798488,1
2016,45,065,,,,,
2016,45,067,237,237,237,.0494471118,1
2016,45,069,62,62,62,.0152221946,1
2016,45,071,56,56,56,.0091042109,1
2016,45,073,94,94,94,.0090341186,1
2016,45,075,167,167,167,.0159839205,1
2016,45,077,1151,1151,1151,.0702771991,1
2016,45,079,1734,1734,1734,.0191990435,1
2016,45,081,5,5,5,.0022026431,1
2016,45,083,887,886,888,.0184818618,1
2016,45,085,355,355,355,.0207166206,1
2016,45,087,14,14,14,.0034619188,1
2016,45,089,105,105,105,.0254483763,1
2016,45,091,288,288,288,.0064700199,1
2016,46,003,,,,,
2016,46,005,2,0,4,.0006884682,3
2016,46,007,32,31,33,.0386940762,2
2016,46,009,3,3,3,.0112359552,1
2016,46,011,29,28,30,.0072211158,2
2016,46,013,21,19,23,.0039421814,3
2016,46,015,4,4,4,.0045871558,1
2016,46,017,,,,,
2016,46,019,,,,,
2016,46,021,,,,,
2016,46,023,78,78,78,.0485074632,1
2016,46,025,,,,,
2016,46,027,1,0,2,.0008045053,3
2016,46,029,23,23,23,.00575,1
2016,46,031,138,136,140,.1511500478,1
2016,46,033,8,8,8,.0090497741,1
2016,46,035,29,28,30,.0096441638,2
2016,46,037,10,10,10,.0480769239,1
2016,46,039,,,,,
2016,46,041,68,68,68,.0735930726,1
2016,46,043,,,,,
2016,46,045,,,,,
2016,46,047,14,14,14,.0164899882,1
2016,46,049,,,,,
2016,46,051,1,0,2,.0010787486,3
2016,46,053,1,0,2,.002770083,3
2016,46,055,,,,,
2016,46,057,,,,,
2016,46,059,,,,,
2016,46,061,1,0,2,.0022573364,3
2016,46,063,,,,,
2016,46,065,238,238,238,.0827826113,1
2016,46,067,1,0,2,.0018281536,3
2016,46,069,211,211,211,.2691326439,1
2016,46,071,1,0,2,.0027247956,3
2016,46,073,,,,,
2016,46,075,,,,,
2016,46,077,1,0,2,.0057803467,3
2016,46,079,7,7,7,.0060396893,1
2016,46,081,82,82,82,.0265802275,1
2016,46,083,13,12,14,.0018521157,3
2016,46,085,182,182,182,.5199999809,1
2016,46,087,,,,,
2016,46,089,,,,,
2016,46,091,,,,,
2016,46,093,56,56,56,.0197670311,1
2016,46,095,,,,,
2016,46,097,1,0,2,.0027397261,3
2016,46,099,792,791,793,.0251828302,1
2016,46,101,54,53,55,.0526315793,1
2016,46,102,149,149,149,.0561416745,1
2016,46,103,673,671,675,.0388052799,1
2016,46,105,,,,,
2016,46,107,,,,,
2016,46,109,4,4,4,.0253164563,1
2016,46,111,,,,,
2016,46,115,4,4,4,.0160642564,1
2016,46,117,4,4,4,.0091743115,1
2016,46,119,,,,,
2016,46,121,35,35,35,.0447570346,1
2016,46,123,1,0,2,.0042194091,3
2016,46,125,6,5,7,.0078947367,3
2016,46,127,,,,,
2016,46,129,17,17,17,.0257575754,1
2016,46,135,22,21,23,.0069952304,2
2016,46,137,11,11,11,.0334346518,1
2016,47,001,106,106,106,.0096276114,1
2016,47,003,102,102,102,.011817866,1
2016,47,005,35,35,35,.0159817357,1
2016,47,007,32,32,32,.0175342467,1
2016,47,009,93,93,93,.0051401095,1
2016,47,011,27,27,27,.0017028254,1
2016,47,013,406,406,406,.0708798915,1
2016,47,015,52,52,52,.0260390583,1
2016,47,017,168,168,168,.0372505561,1
2016,47,019,149,149,149,.0186017472,1
2016,47,021,95,95,95,.0148623278,1
2016,47,023,7,7,7,.0023656641,1
2016,47,025,28,28,28,.0064353021,1
2016,47,027,3,3,3,.0027347312,1
2016,47,029,79,78,80,.0148580028,1
2016,47,031,86,86,86,.0146382982,1
2016,47,033,19,18,20,.0060897437,3
2016,47,035,395,395,395,.0523594916,1
2016,47,037,3573,3573,3573,.0367637984,1
2016,47,039,19,19,19,.0113365157,1
2016,47,041,5,5,5,.0016611295,1
2016,47,043,179,179,179,.0212236196,1
2016,47,045,39,39,39,.0058018449,1
2016,47,047,17,17,17,.0047712601,1
2016,47,049,2,0,4,.0007107321,3
2016,47,051,19,19,19,.0033717835,1
2016,47,053,68,68,68,.0078368103,1
2016,47,055,21,21,21,.0053137653,1
2016,47,057,24,24,24,.006849315,1
2016,47,059,57,57,57,.0058467537,1
2016,47,061,26,26,26,.0127015142,1
2016,47,063,534,534,534,.0512279347,1
2016,47,065,720,720,720,.0161994323,1
2016,47,067,,,,,
2016,47,069,48,48,48,.0128136678,1
