year,state,county,share_medical_debt_coll,share_medical_debt_coll_quality,subgroup_type,subgroup
2023,38,38035,.0361272,1,race-ethnicity,All
2023,38,38035,NA,NA,race-ethnicity,Majority Non-White
2023,38,38035,.0363196,1,race-ethnicity,Majority White
2023,38,38037,.016129,1,race-ethnicity,All
2023,38,38037,NA,NA,race-ethnicity,Majority Non-White
2023,38,38037,.016129,1,race-ethnicity,Majority White
2023,38,38039,.04,1,race-ethnicity,All
2023,38,38039,NA,NA,race-ethnicity,Majority Non-White
2023,38,38039,.04,1,race-ethnicity,Majority White
2023,38,38041,NA,NA,race-ethnicity,All
2023,38,38041,NA,NA,race-ethnicity,Majority Non-White
2023,38,38041,NA,NA,race-ethnicity,Majority White
2023,38,38043,.0140845,1,race-ethnicity,All
2023,38,38043,NA,NA,race-ethnicity,Majority Non-White
2023,38,38043,.0140845,1,race-ethnicity,Majority White
2023,38,38045,.0075758,1,race-ethnicity,All
2023,38,38045,NA,NA,race-ethnicity,Majority Non-White
2023,38,38045,.0075758,1,race-ethnicity,Majority White
2023,38,38047,0,1,race-ethnicity,All
2023,38,38047,NA,NA,race-ethnicity,Majority Non-White
2023,38,38047,0,1,race-ethnicity,Majority White
2023,38,38049,.010582,1,race-ethnicity,All
2023,38,38049,NA,NA,race-ethnicity,Majority Non-White
2023,38,38049,.010582,1,race-ethnicity,Majority White
2023,38,38051,0,1,race-ethnicity,All
2023,38,38051,NA,NA,race-ethnicity,Majority Non-White
2023,38,38051,0,1,race-ethnicity,Majority White
2023,38,38053,.0289017,1,race-ethnicity,All
2023,38,38053,NA,NA,race-ethnicity,Majority Non-White
2023,38,38053,.0216049,1,race-ethnicity,Majority White
2023,38,38055,.0094637,1,race-ethnicity,All
2023,38,38055,NA,NA,race-ethnicity,Majority Non-White
2023,38,38055,.0064309,1,race-ethnicity,Majority White
2023,38,38057,.0195313,1,race-ethnicity,All
2023,38,38057,NA,NA,race-ethnicity,Majority Non-White
2023,38,38057,.0195313,1,race-ethnicity,Majority White
2023,38,38059,.0262902,1,race-ethnicity,All
2023,38,38059,NA,NA,race-ethnicity,Majority Non-White
2023,38,38059,.0262902,1,race-ethnicity,Majority White
2023,38,38061,.0297619,1,race-ethnicity,All
2023,38,38061,.030303,1,race-ethnicity,Majority Non-White
2023,38,38061,.0292398,1,race-ethnicity,Majority White
2023,38,38063,.047619,1,race-ethnicity,All
2023,38,38063,NA,NA,race-ethnicity,Majority Non-White
2023,38,38063,.047619,1,race-ethnicity,Majority White
2023,38,38065,NA,NA,race-ethnicity,All
2023,38,38065,NA,NA,race-ethnicity,Majority Non-White
2023,38,38065,NA,NA,race-ethnicity,Majority White
2023,38,38067,.0401786,1,race-ethnicity,All
2023,38,38067,NA,NA,race-ethnicity,Majority Non-White
2023,38,38067,.0401786,1,race-ethnicity,Majority White
2023,38,38069,.0220588,1,race-ethnicity,All
2023,38,38069,NA,NA,race-ethnicity,Majority Non-White
2023,38,38069,.0220588,1,race-ethnicity,Majority White
2023,38,38071,.0368272,1,race-ethnicity,All
2023,38,38071,NA,NA,race-ethnicity,Majority Non-White
2023,38,38071,.0368272,1,race-ethnicity,Majority White
2023,38,38073,.0053763,1,race-ethnicity,All
2023,38,38073,NA,NA,race-ethnicity,Majority Non-White
2023,38,38073,.0053763,1,race-ethnicity,Majority White
2023,38,38075,.0222222,1,race-ethnicity,All
2023,38,38075,NA,NA,race-ethnicity,Majority Non-White
2023,38,38075,.0222222,1,race-ethnicity,Majority White
2023,38,38077,.027897,1,race-ethnicity,All
2023,38,38077,NA,NA,race-ethnicity,Majority Non-White
2023,38,38077,.027897,1,race-ethnicity,Majority White
2023,38,38079,.0253165,1,race-ethnicity,All
2023,38,38079,.0285714,1,race-ethnicity,Majority Non-White
2023,38,38079,NA,NA,race-ethnicity,Majority White
2023,38,38081,.028777,1,race-ethnicity,All
2023,38,38081,NA,NA,race-ethnicity,Majority Non-White
2023,38,38081,.028777,1,race-ethnicity,Majority White
2023,38,38083,NA,NA,race-ethnicity,All
2023,38,38083,NA,NA,race-ethnicity,Majority Non-White
2023,38,38083,NA,NA,race-ethnicity,Majority White
2023,38,38085,.08,1,race-ethnicity,All
2023,38,38085,.0833333,1,race-ethnicity,Majority Non-White
2023,38,38085,NA,NA,race-ethnicity,Majority White
2023,38,38087,NA,NA,race-ethnicity,All
2023,38,38087,NA,NA,race-ethnicity,Majority Non-White
2023,38,38087,NA,NA,race-ethnicity,Majority White
2023,38,38089,.0278311,1,race-ethnicity,All
2023,38,38089,NA,NA,race-ethnicity,Majority Non-White
2023,38,38089,.0278311,1,race-ethnicity,Majority White
2023,38,38091,NA,NA,race-ethnicity,All
2023,38,38091,NA,NA,race-ethnicity,Majority Non-White
2023,38,38091,NA,NA,race-ethnicity,Majority White
2023,38,38093,.0127186,1,race-ethnicity,All
2023,38,38093,NA,NA,race-ethnicity,Majority Non-White
2023,38,38093,.0127186,1,race-ethnicity,Majority White
2023,38,38095,.0176991,1,race-ethnicity,All
2023,38,38095,NA,NA,race-ethnicity,Majority Non-White
2023,38,38095,.0147059,1,race-ethnicity,Majority White
2023,38,38097,.0079681,1,race-ethnicity,All
2023,38,38097,NA,NA,race-ethnicity,Majority Non-White
2023,38,38097,.0079681,1,race-ethnicity,Majority White
2023,38,38099,.058309,1,race-ethnicity,All
2023,38,38099,NA,NA,race-ethnicity,Majority Non-White
2023,38,38099,.058309,1,race-ethnicity,Majority White
2023,38,38101,.0164649,1,race-ethnicity,All
2023,38,38101,NA,NA,race-ethnicity,Majority Non-White
2023,38,38101,.0164649,1,race-ethnicity,Majority White
2023,38,38103,0,1,race-ethnicity,All
2023,38,38103,NA,NA,race-ethnicity,Majority Non-White
2023,38,38103,0,1,race-ethnicity,Majority White
2023,38,38105,.0634191,1,race-ethnicity,All
2023,38,38105,NA,NA,race-ethnicity,Majority Non-White
2023,38,38105,.0641264,1,race-ethnicity,Majority White
2023,39,39001,.1160714,1,race-ethnicity,All
2023,39,39001,NA,NA,race-ethnicity,Majority Non-White
2023,39,39001,.1167228,1,race-ethnicity,Majority White
2023,39,39003,.0949612,1,race-ethnicity,All
2023,39,39003,NA,NA,race-ethnicity,Majority Non-White
2023,39,39003,.0949612,1,race-ethnicity,Majority White
2023,39,39005,.0623072,1,race-ethnicity,All
2023,39,39005,NA,NA,race-ethnicity,Majority Non-White
2023,39,39005,.0623072,1,race-ethnicity,Majority White
2023,39,39007,.1190769,1,race-ethnicity,All
2023,39,39007,NA,NA,race-ethnicity,Majority Non-White
2023,39,39007,.1190769,1,race-ethnicity,Majority White
2023,39,39009,.0450721,1,race-ethnicity,All
2023,39,39009,NA,NA,race-ethnicity,Majority Non-White
2023,39,39009,.0451535,1,race-ethnicity,Majority White
2023,39,39011,.0918164,1,race-ethnicity,All
2023,39,39011,NA,NA,race-ethnicity,Majority Non-White
2023,39,39011,.0918164,1,race-ethnicity,Majority White
2023,39,39013,.0556925,1,race-ethnicity,All
2023,39,39013,NA,NA,race-ethnicity,Majority Non-White
2023,39,39013,.0557474,1,race-ethnicity,Majority White
2023,39,39015,.1185495,1,race-ethnicity,All
2023,39,39015,NA,NA,race-ethnicity,Majority Non-White
2023,39,39015,.1185495,1,race-ethnicity,Majority White
2023,39,39017,.0795004,1,race-ethnicity,All
2023,39,39017,NA,NA,race-ethnicity,Majority Non-White
2023,39,39017,.0793101,1,race-ethnicity,Majority White
2023,39,39019,.0746753,1,race-ethnicity,All
2023,39,39019,NA,NA,race-ethnicity,Majority Non-White
2023,39,39019,.0746753,1,race-ethnicity,Majority White
2023,39,39021,.1004862,1,race-ethnicity,All
2023,39,39021,NA,NA,race-ethnicity,Majority Non-White
2023,39,39021,.1004862,1,race-ethnicity,Majority White
2023,39,39023,.1240995,1,race-ethnicity,All
2023,39,39023,NA,NA,race-ethnicity,Majority Non-White
2023,39,39023,.1239515,1,race-ethnicity,Majority White
2023,39,39025,.0827002,1,race-ethnicity,All
2023,39,39025,NA,NA,race-ethnicity,Majority Non-White
2023,39,39025,.0827002,1,race-ethnicity,Majority White
2023,39,39027,.0829563,1,race-ethnicity,All
2023,39,39027,NA,NA,race-ethnicity,Majority Non-White
2023,39,39027,.0829563,1,race-ethnicity,Majority White
2023,39,39029,.0778663,1,race-ethnicity,All
2023,39,39029,NA,NA,race-ethnicity,Majority Non-White
2023,39,39029,.0778663,1,race-ethnicity,Majority White
2023,39,39031,.0533217,1,race-ethnicity,All
2023,39,39031,NA,NA,race-ethnicity,Majority Non-White
2023,39,39031,.0533217,1,race-ethnicity,Majority White
2023,39,39033,.0660308,1,race-ethnicity,All
2023,39,39033,NA,NA,race-ethnicity,Majority Non-White
2023,39,39033,.0660308,1,race-ethnicity,Majority White
2023,39,39035,.0314655,1,race-ethnicity,All
2023,39,39035,.044032,1,race-ethnicity,Majority Non-White
2023,39,39035,.0248211,1,race-ethnicity,Majority White
2023,39,39037,.0752559,1,race-ethnicity,All
2023,39,39037,NA,NA,race-ethnicity,Majority Non-White
2023,39,39037,.0752559,1,race-ethnicity,Majority White
2023,39,39039,.0559671,1,race-ethnicity,All
2023,39,39039,NA,NA,race-ethnicity,Majority Non-White
2023,39,39039,.0560594,1,race-ethnicity,Majority White
2023,39,39041,.0258037,1,race-ethnicity,All
2023,39,39041,NA,NA,race-ethnicity,Majority Non-White
2023,39,39041,.0258037,1,race-ethnicity,Majority White
2023,39,39043,.0441718,1,race-ethnicity,All
2023,39,39043,NA,NA,race-ethnicity,Majority Non-White
2023,39,39043,.0441718,1,race-ethnicity,Majority White
2023,39,39045,.0543721,1,race-ethnicity,All
2023,39,39045,.0909091,1,race-ethnicity,Majority Non-White
2023,39,39045,.0530191,1,race-ethnicity,Majority White
2023,39,39047,.1037433,1,race-ethnicity,All
2023,39,39047,NA,NA,race-ethnicity,Majority Non-White
2023,39,39047,.1037433,1,race-ethnicity,Majority White
2023,39,39049,.0583969,1,race-ethnicity,All
2023,39,39049,.0877142,1,race-ethnicity,Majority Non-White
2023,39,39049,.0482458,1,race-ethnicity,Majority White
2023,39,39051,.0485916,1,race-ethnicity,All
2023,39,39051,NA,NA,race-ethnicity,Majority Non-White
2023,39,39051,.0485916,1,race-ethnicity,Majority White
2023,39,39053,.0259009,1,race-ethnicity,All
2023,39,39053,NA,NA,race-ethnicity,Majority Non-White
2023,39,39053,.0259009,1,race-ethnicity,Majority White
2023,39,39055,.0233783,1,race-ethnicity,All
2023,39,39055,NA,NA,race-ethnicity,Majority Non-White
2023,39,39055,.0233783,1,race-ethnicity,Majority White
2023,39,39057,.056432,1,race-ethnicity,All
2023,39,39057,NA,NA,race-ethnicity,Majority Non-White
2023,39,39057,.056535,1,race-ethnicity,Majority White
2023,39,39059,.0575296,1,race-ethnicity,All
2023,39,39059,NA,NA,race-ethnicity,Majority Non-White
2023,39,39059,.0575296,1,race-ethnicity,Majority White
2023,39,39061,.0815871,1,race-ethnicity,All
2023,39,39061,.1106769,1,race-ethnicity,Majority Non-White
2023,39,39061,.0705264,1,race-ethnicity,Majority White
2023,39,39063,.0547945,1,race-ethnicity,All
2023,39,39063,NA,NA,race-ethnicity,Majority Non-White
2023,39,39063,.0547945,1,race-ethnicity,Majority White
2023,39,39065,.1029252,1,race-ethnicity,All
2023,39,39065,NA,NA,race-ethnicity,Majority Non-White
2023,39,39065,.1029252,1,race-ethnicity,Majority White
2023,39,39067,.0749465,1,race-ethnicity,All
2023,39,39067,NA,NA,race-ethnicity,Majority Non-White
2023,39,39067,.0749465,1,race-ethnicity,Majority White
2023,39,39069,.0852535,1,race-ethnicity,All
2023,39,39069,NA,NA,race-ethnicity,Majority Non-White
2023,39,39069,.0852535,1,race-ethnicity,Majority White
2023,39,39071,.0997662,1,race-ethnicity,All
2023,39,39071,NA,NA,race-ethnicity,Majority Non-White
2023,39,39071,.0997662,1,race-ethnicity,Majority White
2023,39,39073,.0566502,1,race-ethnicity,All
2023,39,39073,NA,NA,race-ethnicity,Majority Non-White
2023,39,39073,.0566502,1,race-ethnicity,Majority White
2023,39,39075,.0389734,1,race-ethnicity,All
2023,39,39075,NA,NA,race-ethnicity,Majority Non-White
2023,39,39075,.0389734,1,race-ethnicity,Majority White
2023,39,39077,.0658163,1,race-ethnicity,All
2023,39,39077,NA,NA,race-ethnicity,Majority Non-White
2023,39,39077,.0659847,1,race-ethnicity,Majority White
2023,39,39079,.0464455,1,race-ethnicity,All
2023,39,39079,NA,NA,race-ethnicity,Majority Non-White
2023,39,39079,.0464455,1,race-ethnicity,Majority White
2023,39,39081,.1388486,1,race-ethnicity,All
2023,39,39081,NA,NA,race-ethnicity,Majority Non-White
2023,39,39081,.1388486,1,race-ethnicity,Majority White
2023,39,39083,.044164,1,race-ethnicity,All
2023,39,39083,NA,NA,race-ethnicity,Majority Non-White
2023,39,39083,.044164,1,race-ethnicity,Majority White
2023,39,39085,.0426915,1,race-ethnicity,All
2023,39,39085,NA,NA,race-ethnicity,Majority Non-White
2023,39,39085,.0426915,1,race-ethnicity,Majority White
2023,39,39087,.0784837,1,race-ethnicity,All
2023,39,39087,NA,NA,race-ethnicity,Majority Non-White
2023,39,39087,.0784837,1,race-ethnicity,Majority White
2023,39,39089,.0351714,1,race-ethnicity,All
2023,39,39089,.0486322,1,race-ethnicity,Majority Non-White
2023,39,39089,.0343404,1,race-ethnicity,Majority White
2023,39,39091,.0502755,1,race-ethnicity,All
2023,39,39091,NA,NA,race-ethnicity,Majority Non-White
2023,39,39091,.0503796,1,race-ethnicity,Majority White
2023,39,39093,.0680838,1,race-ethnicity,All
2023,39,39093,.1767857,1,race-ethnicity,Majority Non-White
2023,39,39093,.0616169,1,race-ethnicity,Majority White
2023,39,39095,.0875446,1,race-ethnicity,All
2023,39,39095,.158971,1,race-ethnicity,Majority Non-White
2023,39,39095,.0784757,1,race-ethnicity,Majority White
2023,39,39097,.0655957,1,race-ethnicity,All
2023,39,39097,NA,NA,race-ethnicity,Majority Non-White
2023,39,39097,.0655957,1,race-ethnicity,Majority White
2023,39,39099,.0842289,1,race-ethnicity,All
2023,39,39099,.1405279,1,race-ethnicity,Majority Non-White
2023,39,39099,.0724496,1,race-ethnicity,Majority White
2023,39,39101,.0688576,1,race-ethnicity,All
2023,39,39101,NA,NA,race-ethnicity,Majority Non-White
2023,39,39101,.0688576,1,race-ethnicity,Majority White
2023,39,39103,.0230665,1,race-ethnicity,All
2023,39,39103,NA,NA,race-ethnicity,Majority Non-White
2023,39,39103,.0230665,1,race-ethnicity,Majority White
2023,39,39105,.0381895,1,race-ethnicity,All
2023,39,39105,NA,NA,race-ethnicity,Majority Non-White
2023,39,39105,.0381895,1,race-ethnicity,Majority White
2023,39,39107,.0741036,1,race-ethnicity,All
2023,39,39107,NA,NA,race-ethnicity,Majority Non-White
2023,39,39107,.0741036,1,race-ethnicity,Majority White
2023,39,39109,.078528,1,race-ethnicity,All
2023,39,39109,NA,NA,race-ethnicity,Majority Non-White
2023,39,39109,.078528,1,race-ethnicity,Majority White
2023,39,39111,.0431034,1,race-ethnicity,All
2023,39,39111,NA,NA,race-ethnicity,Majority Non-White
2023,39,39111,.0431034,1,race-ethnicity,Majority White
2023,39,39113,.0860359,1,race-ethnicity,All
2023,39,39113,.1228364,1,race-ethnicity,Majority Non-White
2023,39,39113,.0763935,1,race-ethnicity,Majority White
2023,39,39115,.0223714,1,race-ethnicity,All
2023,39,39115,NA,NA,race-ethnicity,Majority Non-White
2023,39,39115,.0223714,1,race-ethnicity,Majority White
2023,39,39117,.0734884,1,race-ethnicity,All
2023,39,39117,NA,NA,race-ethnicity,Majority Non-White
2023,39,39117,.0734884,1,race-ethnicity,Majority White
2023,39,39119,.0412827,1,race-ethnicity,All
2023,39,39119,NA,NA,race-ethnicity,Majority Non-White
2023,39,39119,.0412827,1,race-ethnicity,Majority White
2023,39,39121,.0326975,1,race-ethnicity,All
2023,39,39121,NA,NA,race-ethnicity,Majority Non-White
2023,39,39121,.0326975,1,race-ethnicity,Majority White
2023,39,39123,.059081,1,race-ethnicity,All
2023,39,39123,NA,NA,race-ethnicity,Majority Non-White
2023,39,39123,.059081,1,race-ethnicity,Majority White
2023,39,39125,.0486111,1,race-ethnicity,All
2023,39,39125,NA,NA,race-ethnicity,Majority Non-White
2023,39,39125,.0486111,1,race-ethnicity,Majority White
2023,39,39127,.0521024,1,race-ethnicity,All
2023,39,39127,NA,NA,race-ethnicity,Majority Non-White
2023,39,39127,.0521024,1,race-ethnicity,Majority White
2023,39,39129,.0590574,1,race-ethnicity,All
2023,39,39129,NA,NA,race-ethnicity,Majority Non-White
2023,39,39129,.0590574,1,race-ethnicity,Majority White
2023,39,39131,.1007752,1,race-ethnicity,All
2023,39,39131,NA,NA,race-ethnicity,Majority Non-White
2023,39,39131,.1011111,1,race-ethnicity,Majority White
2023,39,39133,.0457865,1,race-ethnicity,All
2023,39,39133,NA,NA,race-ethnicity,Majority Non-White
2023,39,39133,.0457865,1,race-ethnicity,Majority White
2023,39,39135,.0612878,1,race-ethnicity,All
2023,39,39135,NA,NA,race-ethnicity,Majority Non-White
2023,39,39135,.0613354,1,race-ethnicity,Majority White
2023,39,39137,.044316,1,race-ethnicity,All
2023,39,39137,NA,NA,race-ethnicity,Majority Non-White
2023,39,39137,.0443587,1,race-ethnicity,Majority White
2023,39,39139,.0688842,1,race-ethnicity,All
2023,39,39139,.1884058,1,race-ethnicity,Majority Non-White
2023,39,39139,.0642352,1,race-ethnicity,Majority White
2023,39,39141,.0904545,1,race-ethnicity,All
2023,39,39141,NA,NA,race-ethnicity,Majority Non-White
2023,39,39141,.0904957,1,race-ethnicity,Majority White
2023,39,39143,.0792235,1,race-ethnicity,All
2023,39,39143,NA,NA,race-ethnicity,Majority Non-White
2023,39,39143,.0792235,1,race-ethnicity,Majority White
2023,39,39145,.0836568,1,race-ethnicity,All
2023,39,39145,NA,NA,race-ethnicity,Majority Non-White
2023,39,39145,.0836928,1,race-ethnicity,Majority White
2023,39,39147,.0953502,1,race-ethnicity,All
2023,39,39147,NA,NA,race-ethnicity,Majority Non-White
2023,39,39147,.0953502,1,race-ethnicity,Majority White
2023,39,39149,.1256868,1,race-ethnicity,All
2023,39,39149,NA,NA,race-ethnicity,Majority Non-White
2023,39,39149,.1256868,1,race-ethnicity,Majority White
2023,39,39151,.0652282,1,race-ethnicity,All
2023,39,39151,.175,1,race-ethnicity,Majority Non-White
2023,39,39151,.0641283,1,race-ethnicity,Majority White
2023,39,39153,.0383886,1,race-ethnicity,All
2023,39,39153,.0687443,1,race-ethnicity,Majority Non-White
2023,39,39153,.0340476,1,race-ethnicity,Majority White
2023,39,39155,.081417,1,race-ethnicity,All
2023,39,39155,.0701754,1,race-ethnicity,Majority Non-White
2023,39,39155,.0818299,1,race-ethnicity,Majority White
2023,39,39157,.0617496,1,race-ethnicity,All
2023,39,39157,NA,NA,race-ethnicity,Majority Non-White
2023,39,39157,.0617496,1,race-ethnicity,Majority White
2023,39,39159,.057241,1,race-ethnicity,All
2023,39,39159,NA,NA,race-ethnicity,Majority Non-White
2023,39,39159,.057241,1,race-ethnicity,Majority White
2023,39,39161,.0775109,1,race-ethnicity,All
2023,39,39161,NA,NA,race-ethnicity,Majority Non-White
2023,39,39161,.0775109,1,race-ethnicity,Majority White
2023,39,39163,.0621891,1,race-ethnicity,All
2023,39,39163,NA,NA,race-ethnicity,Majority Non-White
2023,39,39163,.0621891,1,race-ethnicity,Majority White
2023,39,39165,.0486552,1,race-ethnicity,All
2023,39,39165,NA,NA,race-ethnicity,Majority Non-White
2023,39,39165,.0486552,1,race-ethnicity,Majority White
2023,39,39167,.015949,1,race-ethnicity,All
2023,39,39167,NA,NA,race-ethnicity,Majority Non-White
2023,39,39167,.0159744,1,race-ethnicity,Majority White
2023,39,39169,.0539589,1,race-ethnicity,All
2023,39,39169,NA,NA,race-ethnicity,Majority Non-White
2023,39,39169,.0539589,1,race-ethnicity,Majority White
2023,39,39171,.0593886,1,race-ethnicity,All
2023,39,39171,NA,NA,race-ethnicity,Majority Non-White
2023,39,39171,.0593886,1,race-ethnicity,Majority White
2023,39,39173,.0557649,1,race-ethnicity,All
2023,39,39173,NA,NA,race-ethnicity,Majority Non-White
2023,39,39173,.0557649,1,race-ethnicity,Majority White
2023,39,39175,.068,1,race-ethnicity,All
2023,39,39175,NA,NA,race-ethnicity,Majority Non-White
2023,39,39175,.068,1,race-ethnicity,Majority White
2023,40,40001,.0955316,1,race-ethnicity,All
2023,40,40001,.1036866,1,race-ethnicity,Majority Non-White
2023,40,40001,.0790698,1,race-ethnicity,Majority White
2023,40,40003,.1102941,1,race-ethnicity,All
